timestamp,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,fz,mx,my,mz
197068.010249,1.029420,1.052015,1.204085,-0.044743,-0.042372,-0.162158,0.998059,0.044036,-0.043623,-0.006021,0.365710,-0.357303,0.000388,0.239712,-4.530840,4.526202,0.019044
197068.140159,1.033468,1.055492,1.224566,-0.003936,-0.005592,-0.011596,0.999976,0.001347,-0.001293,-0.006713,-0.157265,0.156521,-0.002398,0.239802,-1.640225,1.478052,-0.079051
197068.190278,1.033272,1.055212,1.223986,-0.005093,-0.006780,-0.058022,0.999970,-0.002558,0.002646,-0.006772,-0.239262,0.230438,-0.004645,0.240087,0.941139,-0.930011,-0.074719
197068.240390,1.033017,1.054873,1.221085,-0.002725,-0.004522,-0.103929,0.999904,-0.008500,0.008447,-0.006887,-0.192164,0.183980,-0.006769,0.240100,0.763089,-0.760302,-0.070846
197068.290506,1.032881,1.054647,1.215888,0.004838,0.002985,-0.149927,0.999801,-0.013273,0.013077,-0.007055,-0.153963,0.146014,-0.008783,0.240072,0.632676,-0.584727,-0.066839
197068.551540,1.035817,1.057735,1.234389,-0.001452,0.000107,-0.010907,0.999973,0.000842,-0.001442,-0.007166,0.704242,-0.662553,-0.000468,0.237871,1.363332,-1.675166,0.013547
197068.601659,1.035744,1.057740,1.233844,-0.002728,-0.000626,-0.060907,0.999642,0.018324,-0.018126,-0.007164,0.772397,-0.746324,-0.000083,0.238186,-4.460028,4.177906,0.021248
197068.651773,1.035608,1.057709,1.230798,-0.018828,-0.016671,-0.110907,0.998590,0.037480,-0.036902,-0.007156,0.549393,-0.537431,0.000521,0.239193,-6.523885,6.446125,0.023464
197068.701904,1.034666,1.056875,1.225253,-0.051711,-0.049593,-0.160907,0.997396,0.051089,-0.050409,-0.007138,0.223209,-0.215114,0.001188,0.240346,-4.464501,4.302214,0.024109
197068.958357,1.039017,1.061874,1.244558,-0.004569,-0.002548,-0.017102,0.999967,0.002334,-0.001967,-0.007493,0.551263,-0.508151,-0.004191,0.237874,1.410596,-2.733150,0.026864
197069.008484,1.038788,1.061746,1.243703,-0.006318,-0.004591,-0.067102,0.999734,0.016017,-0.014771,-0.007598,0.621712,-0.644896,-0.003427,0.238096,-1.760738,2.119824,0.053066
197069.058602,1.038472,1.061517,1.240348,-0.019447,-0.018612,-0.117102,0.998996,0.031427,-0.030998,-0.007711,0.533592,-0.538986,-0.001919,0.238801,-3.855745,4.335797,0.042566
197069.108698,1.037500,1.060586,1.234492,-0.047050,-0.046168,-0.167102,0.997979,0.044642,-0.044552,-0.007767,0.340765,-0.322234,-0.000709,0.239778,-3.931998,3.961825,0.035442
