timestamp,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz
197065.770379,1.017018,1.035138,1.138989,-0.003334,0.001571,0.053070,0.999991,0.002517,-0.001792,-0.002936,-0.004333,0.000166,-0.003211
197065.901849,1.017965,1.036403,1.145145,-0.002693,0.000000,0.032806,0.999989,0.002360,-0.002087,-0.003570,0.000000,-0.007384,-0.012783
197065.951963,1.018317,1.036843,1.147019,-0.002846,-0.000522,0.033569,0.999988,0.002098,-0.001990,-0.003827,-0.027390,0.021885,-0.003520
197066.002047,1.018671,1.037271,1.149615,-0.002682,-0.000592,0.050690,0.999990,0.001575,-0.001611,-0.003817,-0.017044,0.006967,0.004973
197066.052156,1.019045,1.037715,1.152785,-0.002241,-0.000194,0.059448,0.999991,0.001227,-0.001506,-0.003642,-0.009579,0.002079,0.008522
197066.316328,1.021300,1.040558,1.164440,-0.001001,0.002884,0.021057,0.999988,0.001739,-0.002278,-0.004048,0.012783,-0.009136,-0.005331
197066.366457,1.021674,1.041117,1.165677,-0.001401,0.002798,0.020172,0.999986,0.001975,-0.002399,-0.004165,-0.005079,0.010840,-0.003149
197066.416572,1.022077,1.041708,1.167517,-0.001743,0.002644,0.035858,0.999987,0.001916,-0.002209,-0.004229,0.000992,0.005326,-0.002131
197066.466687,1.022470,1.042293,1.169986,-0.001915,0.002510,0.046326,0.999987,0.001953,-0.002097,-0.004314,0.002580,-0.000488,-0.005561
197066.736506,1.024304,1.045032,1.179030,-0.004635,-0.001526,0.013885,0.999973,0.003090,-0.002723,-0.006134,0.005079,0.000051,-0.008475
197066.786626,1.024538,1.045374,1.179864,-0.005352,-0.002851,0.013321,0.999972,0.003090,-0.002610,-0.006271,-0.025958,0.028617,0.001226
197066.836744,1.024745,1.045655,1.181422,-0.005638,-0.003822,0.031311,0.999977,0.002434,-0.001942,-0.006090,-0.024714,0.020300,0.012885
197066.886871,1.024992,1.045937,1.183450,-0.005150,-0.003952,0.043274,0.999981,0.001867,-0.001475,-0.005737,-0.013738,0.014846,0.012741
197067.016738,1.025667,1.046618,1.189128,-0.003538,-0.003407,0.027512,0.999983,0.001303,-0.001262,-0.005531,-0.003160,-0.004310,-0.005254
197067.066862,1.026080,1.047004,1.190775,-0.002655,-0.002602,0.022751,0.999982,0.001083,-0.001288,-0.005678,-0.018203,0.009340,-0.004263
197067.116981,1.026465,1.047371,1.192803,-0.001884,-0.001641,0.041321,0.999983,0.000813,-0.001199,-0.005735,-0.007845,0.001066,-0.001064
197067.167059,1.026868,1.047775,1.195739,-0.001347,-0.000748,0.049896,0.999982,0.000686,-0.001223,-0.005752,-0.001429,-0.004193,0.000000
197067.445073,1.029379,1.050729,1.205004,-0.000614,0.002850,0.014771,0.999978,0.002014,-0.002505,-0.005881,0.014897,-0.008471,-0.001065
197067.495190,1.029860,1.051361,1.205962,-0.001293,0.002445,0.015900,0.999977,0.002276,-0.002588,-0.005889,-0.003694,0.010934,0.000000
197067.545366,1.030255,1.051925,1.207508,-0.001868,0.001963,0.031052,0.999977,0.002242,-0.002364,-0.005889,0.000000,0.008522,0.000000
197067.595487,1.030597,1.052408,1.209280,-0.001963,0.001764,0.038879,0.999978,0.002243,-0.002185,-0.005888,0.000212,0.006379,-0.001101
197067.859837,1.032428,1.054771,1.216670,-0.003399,-0.002899,0.008545,0.999967,0.002975,-0.002275,-0.007202,0.002079,-0.002131,-0.007009
197067.910005,1.032717,1.055044,1.217341,-0.003756,-0.004044,0.011665,0.999967,0.002792,-0.002142,-0.007306,-0.030151,0.021459,0.002872
197067.960126,1.032995,1.055270,1.218768,-0.003769,-0.004700,0.029205,0.999971,0.002149,-0.001685,-0.007147,-0.022379,0.014701,0.010661
197068.010242,1.033287,1.055485,1.220749,-0.003387,-0.004765,0.038025,0.999974,0.001656,-0.001380,-0.006869,-0.014658,0.006732,0.009127
197068.140155,1.034179,1.056133,1.225123,-0.001953,-0.003344,0.020355,0.999975,0.001106,-0.001565,-0.006872,-0.002124,-0.008322,-0.007457
197068.190272,1.034556,1.056441,1.226240,-0.001689,-0.002567,0.020523,0.999974,0.000917,-0.001561,-0.007048,-0.014189,0.012093,-0.004875
197068.240384,1.034951,1.056798,1.227999,-0.001266,-0.001519,0.035065,0.999973,0.000661,-0.001363,-0.007136,-0.005288,0.003172,-0.001451
197068.290501,1.035374,1.057215,1.230227,-0.000717,-0.000300,0.042328,0.999973,0.000603,-0.001319,-0.007162,0.007568,-0.000680,-0.000002
197068.551535,1.037756,1.059984,1.237091,-0.000869,0.001957,0.008041,0.999968,0.002267,-0.002586,-0.007267,0.012860,-0.006345,0.000000
197068.601654,1.038144,1.060513,1.237778,-0.001749,0.001233,0.011719,0.999967,0.002442,-0.002588,-0.007270,-0.005326,0.012783,0.000000
197068.651766,1.038498,1.061002,1.239163,-0.002369,0.000551,0.027786,0.999968,0.002345,-0.002308,-0.007269,-0.001015,0.009587,0.000000
197068.701888,1.038832,1.061463,1.241042,-0.002695,0.000000,0.036041,0.999969,0.002311,-0.002086,-0.007299,-0.001065,0.007461,-0.004517
197068.958352,1.040452,1.063362,1.246679,-0.003506,-0.003801,0.005657,0.999953,0.002802,-0.002199,-0.009065,0.001059,-0.002132,-0.009587
197069.008475,1.040695,1.063569,1.247150,-0.003714,-0.004635,0.010254,0.999953,0.002522,-0.001965,-0.009187,-0.030049,0.026163,0.004713
197069.058595,1.040960,1.063766,1.248373,-0.003695,-0.005146,0.026260,0.999957,0.001907,-0.001494,-0.008948,-0.020249,0.008560,0.013917
197069.108692,1.040960,1.063766,1.248373,-0.003695,-0.005146,0.026260,0.999957,0.001907,-0.001494,-0.008948,-0.020249,0.008560,0.013917
