timestamp,solve_num,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,fz,mx,my,mz,acc_x,acc_y,acc_z
36182.180296,0,-0.017031,0.024126,2.492188,-0.130908,0.394383,-0.286523,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.252729,-0.001543,0.002154,0.000482,0.000000,0.000000,-0.449676
36182.280292,0,-0.030743,0.065428,2.459720,-0.130997,0.394517,-0.333609,1.000000,-0.000004,0.000006,0.000001,-0.000162,0.000226,0.000029,0.259606,-0.001874,0.001164,0.000480,0.000114,0.000081,-0.194949
36182.380346,0,-0.044369,0.106463,2.423972,-0.131070,0.394665,-0.353883,1.000000,-0.000018,0.000021,0.000003,-0.000357,0.000347,0.000057,0.262961,-0.002075,0.000393,0.000479,0.000405,0.000345,-0.070718
36182.480291,0,-0.057918,0.147262,2.387019,-0.131113,0.394845,-0.361192,1.000000,-0.000042,0.000040,0.000007,-0.000571,0.000387,0.000085,0.264561,-0.002115,-0.000132,0.000477,0.000779,0.000817,-0.011447
36182.580263,0,-0.071386,0.187831,2.349857,-0.131121,0.395081,-0.362368,1.000000,-0.000077,0.000059,0.000012,-0.000788,0.000374,0.000113,0.265309,-0.002000,-0.000476,0.000476,0.001165,0.001505,0.016260
36182.680283,0,-0.084774,0.228190,2.312938,-0.131096,0.395392,-0.360708,1.000000,-0.000122,0.000077,0.000018,-0.000993,0.000325,0.000141,0.265636,-0.001740,-0.000695,0.000474,0.001517,0.002401,0.028375
36182.780274,0,-0.098085,0.268365,2.276450,-0.131044,0.395798,-0.357826,1.000000,-0.000177,0.000092,0.000026,-0.001169,0.000254,0.000168,0.265752,-0.001346,-0.000828,0.000472,0.001807,0.003483,0.032652
36182.880262,0,-0.111325,0.308393,2.240451,-0.130972,0.396315,-0.354526,1.000000,-0.000239,0.000103,0.000035,-0.001305,0.000171,0.000195,0.265760,-0.000825,-0.000903,0.000470,0.002019,0.004714,0.032965
36182.980290,0,-0.124501,0.348308,2.204939,-0.130887,0.396955,-0.351208,1.000000,-0.000307,0.000109,0.000046,-0.001388,0.000080,0.000222,0.265715,-0.000186,-0.000942,0.000468,0.002142,0.006047,0.031296
36183.080284,0,-0.137619,0.388148,2.169880,-0.130800,0.397724,-0.348070,1.000000,-0.000377,0.000110,0.000058,-0.001407,-0.000015,0.000249,0.265644,0.000562,-0.000958,0.000465,0.002174,0.007424,0.028671
36183.180250,0,-0.150689,0.427946,2.135232,-0.130718,0.398623,-0.345204,1.000000,-0.000446,0.000107,0.000071,-0.001351,-0.000110,0.000275,0.265562,0.001408,-0.000963,0.000462,0.002112,0.008777,0.025623
36183.280252,0,-0.163716,0.467736,2.100944,-0.130650,0.399644,-0.342650,1.000000,-0.000510,0.000099,0.000085,-0.001210,-0.000206,0.000301,0.265476,0.002341,-0.000965,0.000459,0.001955,0.010030,0.022428
36183.380238,0,-0.176709,0.507546,2.066970,-0.130606,0.400774,-0.340419,1.000000,-0.000564,0.000087,0.000101,-0.000977,-0.000302,0.000327,0.265389,0.003349,-0.000968,0.000456,0.001706,0.011096,0.019224
36183.480239,0,-0.189676,0.547402,2.033261,-0.130593,0.401989,-0.338510,1.000000,-0.000605,0.000069,0.000118,-0.000645,-0.000399,0.000353,0.265304,0.004417,-0.000977,0.000453,0.001363,0.011884,0.016079
36183.580268,0,-0.202626,0.587325,1.999773,-0.130622,0.403256,-0.336916,1.000000,-0.000626,0.000047,0.000136,-0.000207,-0.000495,0.000379,0.265222,0.005532,-0.000990,0.000449,0.000927,0.012295,0.013018
36183.680232,0,-0.215567,0.627332,1.966464,-0.130701,0.404535,-0.335626,1.000000,-0.000622,0.000020,0.000155,0.000341,-0.000594,0.000404,0.265141,0.006676,-0.001008,0.000446,0.000397,0.012225,0.010047
36183.780221,0,-0.228508,0.667433,1.933294,-0.130839,0.405771,-0.334632,1.000000,-0.000589,-0.000012,0.000176,0.001002,-0.000693,0.000429,0.265063,0.007833,-0.001030,0.000443,-0.000228,0.011569,0.007159
36183.880211,0,-0.241460,0.707631,1.900226,-0.131046,0.406903,-0.333923,1.000000,-0.000520,-0.000048,0.000198,0.001777,-0.000795,0.000454,0.264987,0.008985,-0.001051,0.000439,-0.000950,0.010216,0.004343
36183.980221,0,-0.254432,0.747920,1.867223,-0.131331,0.407855,-0.333494,1.000000,-0.000411,-0.000090,0.000221,0.002666,-0.000899,0.000479,0.264913,0.010114,-0.001069,0.000436,-0.001771,0.008058,0.001581
36184.080254,0,-0.267435,0.788288,1.834253,-0.131703,0.408544,-0.333337,1.000000,-0.000254,-0.000137,0.000245,0.003666,-0.001005,0.000503,0.264839,0.011199,-0.001081,0.000434,-0.002692,0.004985,-0.001143
36184.180218,0,-0.280481,0.828711,1.801281,-0.132172,0.408873,-0.333450,1.000000,-0.000045,-0.000189,0.000271,0.004773,-0.001111,0.000528,0.264766,0.012221,-0.001082,0.000431,-0.003715,0.000891,-0.003848
36184.280192,0,-0.293582,0.869154,1.768278,-0.132750,0.408736,-0.333831,1.000000,0.000221,-0.000247,0.000297,0.005982,-0.001218,0.000552,0.264693,0.013160,-0.001068,0.000429,-0.004841,-0.004325,-0.006553
36184.380201,0,-0.306751,0.909570,1.735211,-0.133444,0.408017,-0.334480,1.000000,0.000549,-0.000310,0.000325,0.007285,-0.001323,0.000576,0.264620,0.013995,-0.001035,0.000427,-0.006068,-0.010758,-0.009275
36184.480191,0,-0.320000,0.949900,1.702052,-0.134266,0.406591,-0.335399,0.999999,0.000944,-0.000378,0.000354,0.008670,-0.001426,0.000600,0.264546,0.014705,-0.000979,0.000425,-0.007394,-0.018495,-0.012031
36184.580153,0,-0.333345,0.990071,1.668769,-0.135226,0.404324,-0.336591,0.999999,0.001409,-0.000451,0.000385,0.010127,-0.001522,0.000624,0.264471,0.015270,-0.000897,0.000424,-0.008815,-0.027609,-0.014837
36184.680204,0,-0.346800,1.029993,1.635335,-0.136331,0.401075,-0.338064,0.999998,0.001949,-0.000528,0.000417,0.011641,-0.001611,0.000648,0.264394,0.015671,-0.000787,0.000422,-0.010324,-0.038166,-0.017705
36184.780255,0,-0.360381,1.069563,1.601720,-0.137590,0.396696,-0.339822,0.999996,0.002564,-0.000610,0.000449,0.013195,-0.001688,0.000672,0.264316,0.015887,-0.000644,0.000421,-0.011912,-0.050212,-0.020648
36184.880173,0,-0.374103,1.108662,1.567894,-0.139011,0.391038,-0.341875,0.999994,0.003258,-0.000695,0.000484,0.014772,-0.001751,0.000695,0.264237,0.015901,-0.000469,0.000420,-0.013566,-0.063779,-0.023670
36184.980142,0,-0.387984,1.147154,1.533827,-0.140599,0.383946,-0.344231,0.999991,0.004031,-0.000783,0.000519,0.016351,-0.001797,0.000719,0.264156,0.015696,-0.000258,0.000419,-0.015270,-0.078880,-0.026775
36185.080197,0,-0.402040,1.184888,1.499491,-0.142359,0.375267,-0.346899,0.999988,0.004882,-0.000872,0.000555,0.017910,-0.001822,0.000743,0.264074,0.015257,-0.000012,0.000418,-0.017006,-0.095504,-0.029956
36185.180167,0,-0.416286,1.221695,1.464853,-0.144291,0.364849,-0.349886,0.999982,0.005810,-0.000962,0.000593,0.019427,-0.001822,0.000766,0.263992,0.014571,0.000268,0.000417,-0.018750,-0.113624,-0.033200
36185.280130,0,-0.430742,1.257393,1.429883,-0.146396,0.352545,-0.353201,0.999976,0.006812,-0.001052,0.000633,0.020877,-0.001794,0.000790,0.263910,0.013628,0.000583,0.000415,-0.020478,-0.133184,-0.036475
36185.380143,0,-0.445422,1.291784,1.394550,-0.148671,0.338213,-0.356846,0.999968,0.007885,-0.001139,0.000673,0.022233,-0.001735,0.000813,0.263831,0.012419,0.000929,0.000414,-0.022160,-0.154106,-0.039735
36185.480130,0,-0.460344,1.324656,1.358823,-0.151109,0.321722,-0.360821,0.999958,0.009023,-0.001223,0.000715,0.023470,-0.001641,0.000837,0.263755,0.010940,0.001304,0.000412,-0.023764,-0.176287,-0.042903
36185.580140,0,-0.475521,1.355786,1.322671,-0.153700,0.302951,-0.365116,0.999947,0.010218,-0.001301,0.000758,0.024560,-0.001509,0.000860,0.263688,0.009191,0.001705,0.000410,-0.025255,-0.199600,-0.045863
36185.680120,0,-0.490969,1.384937,1.286065,-0.156430,0.281797,-0.369711,0.999933,0.011465,-0.001371,0.000802,0.025476,-0.001338,0.000883,0.263632,0.007173,0.002128,0.000408,-0.026596,-0.223892,-0.048439
36185.780090,0,-0.506699,1.411865,1.248977,-0.159284,0.258168,-0.374568,0.999917,0.012752,-0.001432,0.000848,0.026191,-0.001124,0.000907,0.263597,0.004896,0.002566,0.000405,-0.027748,-0.248992,-0.050370
36185.880091,0,-0.522722,1.436317,1.211387,-0.162238,0.231996,-0.379623,0.999900,0.014069,-0.001481,0.000895,0.026679,-0.000866,0.000930,0.263591,0.002369,0.003016,0.000402,-0.028670,-0.274704,-0.051260
36185.980089,0,-0.539047,1.458036,1.173283,-0.165269,0.203230,-0.384772,0.999880,0.015405,-0.001516,0.000943,0.026915,-0.000564,0.000952,0.263633,-0.000391,0.003470,0.000399,-0.029321,-0.300823,-0.050510
36186.080088,0,-0.555677,1.476757,1.134666,-0.168346,0.171846,-0.389849,0.999858,0.016745,-0.001535,0.000993,0.026876,-0.000216,0.000975,0.263745,-0.003363,0.003923,0.000394,-0.029661,-0.327133,-0.047203
36186.180069,0,-0.572614,1.492217,1.095562,-0.171435,0.137842,-0.394600,0.999835,0.018077,-0.001536,0.001044,0.026541,0.000177,0.000997,0.263966,-0.006524,0.004366,0.000390,-0.029650,-0.353425,-0.039930
36186.280088,0,-0.589853,1.504154,1.056032,-0.174499,0.101243,-0.398627,0.999810,0.019383,-0.001515,0.001097,0.025890,0.000615,0.001019,0.264354,-0.009843,0.004794,0.000384,-0.029251,-0.379509,-0.026503
36186.380068,0,-0.607383,1.512310,1.016194,-0.177495,0.062101,-0.401316,0.999785,0.020647,-0.001472,0.001151,0.024910,0.001094,0.001041,0.265002,-0.013289,0.005200,0.000378,-0.028430,-0.405248,-0.003523
36186.480088,0,-0.625184,1.516439,0.976253,-0.180378,0.020495,-0.401716,0.999759,0.021853,-0.001405,0.001206,0.023588,0.001613,0.001062,0.266051,-0.016828,0.005576,0.000371,-0.027159,-0.430598,0.034301
36186.580093,0,-0.643226,1.516310,0.936541,-0.183097,-0.023476,-0.398361,0.999734,0.022982,-0.001311,0.001263,0.021917,0.002169,0.001083,0.267722,-0.020429,0.005917,0.000363,-0.025411,-0.455671,0.095134
36186.680072,0,-0.661467,1.511718,0.897589,-0.185603,-0.069706,-0.388996,0.999710,0.024016,-0.001189,0.001321,0.019895,0.002756,0.001104,0.270350,-0.024064,0.006219,0.000355,-0.023166,-0.480827,0.191376
36186.780066,0,-0.679857,1.502486,0.860208,-0.187841,-0.118098,-0.370194,0.999688,0.024936,-0.001038,0.001381,0.017525,0.003370,0.001124,0.274422,-0.027717,0.006477,0.000345,-0.020398,-0.506766,0.341106
36186.880132,0,-0.698330,1.488475,0.825622,-0.189758,-0.168602,-0.336863,0.999668,0.025727,-0.000858,0.001442,0.014813,0.004005,0.001143,0.280540,-0.031378,0.006681,0.000333,-0.017057,-0.534470,0.566615
36186.980070,0,-0.716793,1.469604,0.795643,-0.191293,-0.221177,-0.281999,0.999651,0.026370,-0.000649,0.001503,0.011773,0.004653,0.001161,0.288501,-0.034946,0.006771,0.000318,-0.013019,-0.563367,0.860354
36187.080081,0,-0.734936,1.446149,0.772822,-0.192373,-0.275077,-0.200668,0.999638,0.026848,-0.000415,0.001565,0.008468,0.005294,0.001178,0.284568,-0.036652,0.006053,0.000269,-0.007853,-0.565743,0.714340
36187.180150,0,-0.749597,1.423568,0.759619,-0.192859,-0.318446,-0.146318,0.999631,0.027117,-0.000205,0.001616,0.005678,0.005756,0.001190,0.274644,-0.040047,0.005937,0.000260,-0.003284,-0.551469,0.347057
36187.280079,0,-0.765086,1.396219,0.748991,-0.192985,-0.362959,-0.118465,0.999626,0.027280,0.000034,0.001670,0.002463,0.006233,0.001202,0.269092,-0.042681,0.005752,0.000247,0.001588,-0.543555,0.141521
36187.380074,0,-0.781270,1.363845,0.739549,-0.192685,-0.408713,-0.106593,0.999626,0.027307,0.000304,0.001729,-0.001119,0.006715,0.001214,0.265863,-0.044857,0.005550,0.000232,0.006920,-0.537570,0.022096
36187.480051,0,-0.798013,1.326226,0.730353,-0.191883,-0.455530,-0.104665,0.999629,0.027173,0.000605,0.001790,-0.005024,0.007198,0.001225,0.263763,-0.046767,0.005370,0.000215,0.012773,-0.530694,-0.055436
36187.580073,0,-0.815190,1.283171,0.720729,-0.190503,-0.503063,-0.109631,0.999637,0.026853,0.000937,0.001854,-0.009226,0.007680,0.001236,0.262171,-0.048515,0.005238,0.000196,0.019161,-0.521262,-0.113988
