timestamp,solve_num,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz
22307.558265,0,2.168126,5.650092,1.847730,1.255859,5.023438,-0.337646,0.995762,-0.082399,0.038431,-0.013817,8.133234,-0.631591,0.411789
22307.658267,0,2.406487,6.129960,0.949184,4.781250,-3.560547,-2.732422,0.778512,0.449247,0.193366,0.393326,12.042772,-1.647154,15.009832
22307.758296,0,2.632577,6.219408,-0.135924,-1.663086,-7.796875,-0.956543,0.587355,0.568748,0.087379,0.569127,7.304203,-1.890410,1.092467
22307.858289,0,4.153585,7.071494,0.259484,-7.652344,-6.125000,3.333984,0.044545,0.096143,0.205421,0.972921,-9.808750,5.414884,2.343105
22307.958259,0,-0.065336,0.061895,0.232048,-0.442383,1.346680,-0.006504,0.933676,-0.269753,-0.072988,0.223952,3.837543,2.515456,5.022185
22308.058281,0,-0.147864,0.155872,0.382848,0.271240,1.018555,0.023727,0.815173,0.110312,0.431706,0.370073,7.339110,10.821041,4.677482
22308.158260,0,-0.108298,0.257325,0.157581,1.203125,-0.250244,2.027344,0.337810,0.169849,0.863334,0.334201,3.176499,9.311332,3.497203
22308.258239,0,0.044775,0.468575,-0.215221,1.004883,-2.105469,3.730469,0.278803,0.279189,0.794513,0.461597,-13.273229,-11.475540,3.135048
22308.358265,0,-0.004212,0.757036,-0.021040,-5.812500,1.715820,0.037781,-0.267804,-0.334874,0.814816,-0.390148,-34.435346,-32.480577,5.030912
22308.458310,0,0.000000,0.000000,0.000000,-0.195557,0.212280,0.209839,1.000000,0.000000,0.000000,0.000000,-34.906585,-34.906585,4.708026
22308.558272,0,-0.065226,0.050137,0.345956,3.029297,-3.511719,-7.875000,0.992849,0.107566,0.051039,0.008705,-34.906585,-34.906585,2.421644
22308.658294,0,0.874260,-0.755503,0.460857,-7.988281,7.960938,2.263672,0.116254,0.632012,0.764258,-0.054367,19.949113,-7.539822,-4.712389
22308.758267,0,1.928856,-1.591242,0.753421,-6.226562,6.500000,8.562500,0.262291,0.125594,0.516801,-0.805200,3.137229,-16.938420,-8.054694
22308.858289,0,2.489450,-1.719228,0.220689,4.949219,8.250000,5.339844,0.396102,-0.508131,0.198674,-0.738536,11.021754,-4.411320,1.668971
22308.958250,0,4.835167,-1.422942,1.067304,7.656250,9.617188,5.203125,-0.162784,0.820078,0.295870,0.461989,-1.598067,-2.030036,-1.006291
22309.058238,0,-0.001194,0.004547,1.943630,-0.073242,0.275635,-0.418457,0.999948,-0.005647,0.002384,0.008140,-0.516236,0.473693,0.833395
22309.158228,0,-0.017131,0.077430,1.829837,-0.322998,1.216797,-1.784180,0.999514,-0.011294,-0.024412,0.015732,-0.224166,0.180942,0.429515
22309.258229,0,-0.056873,0.250704,1.676833,-0.475098,1.848633,-2.824219,0.998248,0.055482,-0.009804,0.018090,-0.058291,0.024765,0.117264
22309.358223,0,-0.126780,0.546829,1.654942,-0.489014,1.739258,-3.541016,0.968312,0.247329,0.032100,0.013021,0.020061,-0.008714,-0.004314
22309.458226,0,-0.209329,0.894707,1.528845,-0.474854,1.492188,-4.105469,0.949011,0.311477,0.047509,0.010194,0.001881,-0.033594,0.021868
22309.558226,0,-0.311945,1.321976,1.404880,-0.495850,1.450195,-4.742188,0.927548,0.368548,0.061337,0.008069,-0.003743,-0.003027,0.002868
22309.658236,0,-0.434005,1.823903,1.282336,-0.503418,1.384766,-5.230469,0.906491,0.415822,0.072973,0.006456,0.001995,-0.004913,-0.009962
22309.758228,0,-0.574977,2.395819,1.187247,-0.525879,1.380859,-5.859375,0.879971,0.467240,0.085502,0.005186,-0.002248,-0.005484,-0.008134
22309.858219,0,-0.722465,3.000673,1.061553,-0.514160,1.247070,-6.222656,0.863996,0.494827,0.092932,0.004508,0.010048,-0.000263,0.000579
22309.958193,0,-0.886902,3.665594,0.947769,-0.522461,1.182617,-6.750000,0.847422,0.521482,0.099576,0.004166,-0.009613,0.007453,0.005880
22310.058230,0,-1.048471,4.320268,0.874052,-0.518066,1.092773,-7.234375,0.829112,0.548841,0.106455,0.003669,-0.005544,0.000746,0.001874
22310.158240,0,-1.257333,5.171184,0.781707,-0.505371,0.978027,-7.710938,0.810054,0.575233,0.113618,0.003352,-0.006856,-0.001079,0.010763
22310.258232,0,-1.452875,5.977462,0.703281,-0.490967,0.841309,-8.187500,0.795449,0.594213,0.119011,0.003017,-0.002271,-0.003603,0.001954
22310.358238,0,-1.673078,6.818686,0.634689,-0.478760,0.721680,-8.640625,0.782807,0.610071,0.122538,0.003495,0.004276,0.002132,0.000786
22310.458245,0,-1.894279,7.698628,0.588525,-0.444336,0.626953,-9.101562,0.767632,0.628031,0.127695,0.003466,-0.000618,0.002053,0.000490
22310.558280,0,-2.066231,8.422005,0.520392,-0.435303,0.537109,-9.421875,0.767252,0.628357,0.128382,0.003204,0.000809,0.000219,0.002339
22310.658300,0,-2.143182,8.693290,0.528658,-0.424805,0.475830,-9.492188,0.758443,0.638459,0.130851,0.003456,0.001345,0.000384,0.002729
22310.758257,0,-2.143182,8.693290,0.528658,-0.424805,0.475830,-9.492188,0.758443,0.638459,0.130851,0.003456,0.001345,0.000384,0.002729
