solve_num,solve_time_ms,node,t,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,fz,mx,my,mz
0,226.835706,26,1.300000,0.530414,0.535099,0.535603,-0.442063,-0.445812,-0.374832,0.999317,-0.026180,0.026076,0.000004,0.081920,-0.082638,-0.000003,0.272079,0.275559,-0.271178,-0.000016
0,226.835706,27,1.350000,0.508311,0.512808,0.516861,-0.415804,-0.419448,-0.362857,0.999420,-0.024133,0.024011,0.000004,0.095697,-0.096197,-0.000004,0.271884,0.102191,-0.098068,-0.000012
0,226.835706,28,1.400000,0.487521,0.491836,0.498718,-0.391640,-0.395161,-0.351036,0.999530,-0.021742,0.021608,0.000005,0.100807,-0.101101,-0.000004,0.271704,-0.041110,0.044801,-0.000010
0,226.835706,29,1.450000,0.467939,0.472078,0.481167,-0.369906,-0.373292,-0.339325,0.999633,-0.019223,0.019081,0.000005,0.098751,-0.098861,-0.000004,0.271511,-0.151294,0.154440,-0.000008
0,226.835706,30,1.500000,0.449444,0.453413,0.464200,-0.350725,-0.353969,-0.327764,0.999722,-0.016755,0.016610,0.000006,0.091187,-0.091139,-0.000005,0.271293,-0.228197,0.230733,-0.000008
0,226.835706,31,1.550000,0.431908,0.435715,0.447812,-0.334040,-0.337139,-0.316430,0.999792,-0.014476,0.014333,0.000006,0.079777,-0.079602,-0.000005,0.271049,-0.273833,0.275738,-0.000008
0,226.835706,32,1.600000,0.415206,0.418858,0.431991,-0.319655,-0.322610,-0.305404,0.999846,-0.012481,0.012343,0.000006,0.066085,-0.065815,-0.000005,0.270791,-0.291758,0.293050,-0.000008
0,226.835706,33,1.650000,0.399223,0.402727,0.416720,-0.307278,-0.310094,-0.294747,0.999884,-0.010830,0.010698,0.000006,0.051497,-0.051163,-0.000005,0.270533,-0.286516,0.287240,-0.000008
0,226.835706,34,1.700000,0.383859,0.387223,0.401983,-0.296560,-0.299244,-0.284492,0.999910,-0.009542,0.009419,0.000006,0.037172,-0.036801,-0.000006,0.270286,-0.263152,0.263378,-0.000008
0,226.835706,35,1.750000,0.369031,0.372261,0.387758,-0.287132,-0.289693,-0.274643,0.999927,-0.008613,0.008499,0.000006,0.024014,-0.023632,-0.000006,0.270056,-0.226814,0.226625,-0.000008
0,226.835706,36,1.800000,0.354674,0.357776,0.374026,-0.278632,-0.281078,-0.265185,0.999937,-0.008013,0.007908,0.000006,0.012673,-0.012301,-0.000006,0.269848,-0.182423,0.181912,-0.000007
0,226.835706,37,1.850000,0.340743,0.343722,0.360767,-0.270729,-0.273071,-0.256093,0.999942,-0.007696,0.007601,0.000005,0.003552,-0.003205,-0.000006,0.269660,-0.134429,0.133689,-0.000006
0,226.835706,38,1.900000,0.327206,0.330068,0.347962,-0.263138,-0.265385,-0.247339,0.999943,-0.007607,0.007521,0.000005,-0.003169,0.003480,-0.000006,0.269488,-0.086633,0.085753,-0.000005
0,226.835706,39,1.950000,0.314049,0.316799,0.335595,-0.255633,-0.257793,-0.238902,0.999942,-0.007686,0.007608,0.000005,-0.007501,0.007767,-0.000007,0.269327,-0.042090,0.041151,-0.000004
0,226.835706,40,2.000000,0.301268,0.303910,0.323650,-0.248044,-0.250126,-0.230764,0.999939,-0.007874,0.007802,0.000005,-0.009606,0.009825,-0.000007,0.269174,-0.003067,0.002137,-0.000002
0,226.835706,41,2.050000,0.288865,0.291403,0.312112,-0.240267,-0.242276,-0.222916,0.999935,-0.008114,0.008047,0.000005,-0.009759,0.009932,-0.000007,0.269024,0.028942,-0.029806,-0.000001
0,226.835706,42,2.100000,0.276852,0.279290,0.300966,-0.232250,-0.234192,-0.215354,0.999931,-0.008358,0.008296,0.000004,-0.008312,0.008441,-0.000007,0.268877,0.053154,-0.053912,0.000000
0,226.835706,43,2.150000,0.265240,0.267580,0.290199,-0.223989,-0.225870,-0.208072,0.999927,-0.008566,0.008507,0.000004,-0.005654,0.005746,-0.000007,0.268732,0.069416,-0.070042,0.000002
0,226.835706,44,2.200000,0.254040,0.256286,0.279795,-0.215523,-0.217345,-0.201066,0.999925,-0.008707,0.008650,0.000004,-0.002183,0.002244,-0.000007,0.268589,0.078088,-0.078568,0.000003
0,226.835706,45,2.250000,0.243264,0.245419,0.269742,-0.206919,-0.208684,-0.194329,0.999924,-0.008762,0.008706,0.000004,0.001721,-0.001685,-0.000007,0.268450,0.079927,-0.080260,0.000004
0,226.835706,46,2.300000,0.232918,0.234985,0.260025,-0.198263,-0.199973,-0.187851,0.999924,-0.008719,0.008664,0.000004,0.005717,-0.005698,-0.000007,0.268316,0.075970,-0.076163,0.000004
0,226.835706,47,2.350000,0.223005,0.224986,0.250633,-0.189654,-0.191310,-0.181620,0.999927,-0.008576,0.008522,0.000003,0.009516,-0.009506,-0.000006,0.268186,0.067415,-0.067484,0.000005
0,226.835706,48,2.400000,0.213522,0.215421,0.241552,-0.181190,-0.182792,-0.175624,0.999931,-0.008338,0.008284,0.000003,0.012887,-0.012880,-0.000006,0.268063,0.055524,-0.055489,0.000005
0,226.835706,49,2.450000,0.204463,0.206281,0.232771,-0.172966,-0.174515,-0.169849,0.999936,-0.008016,0.007962,0.000003,0.015663,-0.015655,-0.000006,0.267945,0.041536,-0.041420,0.000006
0,226.835706,50,2.500000,0.195814,0.197555,0.224278,-0.165065,-0.166561,-0.164281,0.999942,-0.007624,0.007571,0.000003,0.017740,-0.017726,-0.000006,0.267831,0.026599,-0.026428,0.000006
0,226.835706,51,2.550000,0.187561,0.189227,0.216064,-0.157556,-0.158998,-0.158912,0.999949,-0.007181,0.007128,0.000003,0.019070,-0.019047,-0.000006,0.267722,0.011722,-0.011519,0.000006
0,226.835706,52,2.600000,0.179683,0.181278,0.208118,-0.150488,-0.151878,-0.153732,0.999955,-0.006704,0.006651,0.000003,0.019656,-0.019623,-0.000006,0.267617,-0.002256,0.002470,0.000006
0,226.835706,53,2.650000,0.172159,0.173684,0.200432,-0.143896,-0.145234,-0.148733,0.999962,-0.006213,0.006161,0.000003,0.019543,-0.019499,-0.000005,0.267514,-0.014685,0.014889,0.000006
0,226.835706,54,2.700000,0.164964,0.166422,0.192995,-0.137792,-0.139079,-0.143912,0.999968,-0.005724,0.005673,0.000003,0.018809,-0.018755,-0.000005,0.267415,-0.025097,0.025276,0.000006
0,226.835706,55,2.750000,0.158075,0.159468,0.185800,-0.132173,-0.133410,-0.139264,0.999973,-0.005254,0.005205,0.000002,0.017554,-0.017491,-0.000005,0.267318,-0.033203,0.033348,0.000006
0,226.835706,56,2.800000,0.151466,0.152797,0.178836,-0.127020,-0.128208,-0.134785,0.999977,-0.004815,0.004767,0.000002,0.015894,-0.015824,-0.000005,0.267224,-0.038874,0.038976,0.000006
0,226.835706,57,2.850000,0.145115,0.146387,0.172097,-0.122302,-0.123443,-0.130472,0.999981,-0.004418,0.004372,0.000002,0.013950,-0.013875,-0.000005,0.267132,-0.042112,0.042168,0.000006
0,226.835706,58,2.900000,0.139000,0.140215,0.165574,-0.117977,-0.119073,-0.126321,0.999984,-0.004069,0.004025,0.000002,0.011844,-0.011767,-0.000005,0.267043,-0.043029,0.043041,0.000006
0,226.835706,59,2.950000,0.133101,0.134261,0.159258,-0.113996,-0.115048,-0.122329,0.999986,-0.003773,0.003731,0.000002,0.009693,-0.009615,-0.000004,0.266957,-0.041820,0.041792,0.000006
0,226.835706,60,3.000000,0.127401,0.128509,0.153141,-0.110307,-0.111318,-0.118492,0.999988,-0.003530,0.003490,0.000002,0.007602,-0.007525,-0.000004,0.266875,-0.038735,0.038674,0.000005
0,226.835706,61,3.050000,0.121886,0.122943,0.147216,-0.106857,-0.107829,-0.114803,0.999989,-0.003340,0.003302,0.000002,0.005665,-0.005591,-0.000004,0.266795,-0.034064,0.033978,0.000005
0,226.835706,62,3.100000,0.116543,0.117552,0.141476,-0.103594,-0.104528,-0.111260,0.999990,-0.003199,0.003162,0.000002,0.003962,-0.003892,-0.000004,0.266718,-0.028114,0.028015,0.000005
0,226.835706,63,3.150000,0.111363,0.112325,0.135913,-0.100470,-0.101368,-0.107857,0.999990,-0.003100,0.003065,0.000002,0.002556,-0.002492,-0.000004,0.266644,-0.021206,0.021104,0.000005
0,226.835706,64,3.200000,0.106340,0.107257,0.130520,-0.097443,-0.098307,-0.104591,0.999991,-0.003036,0.003003,0.000001,0.001496,-0.001436,-0.000004,0.266573,-0.013658,0.013565,0.000005
0,226.835706,65,3.250000,0.101468,0.102341,0.125291,-0.094479,-0.095310,-0.101455,0.999991,-0.002998,0.002967,0.000001,0.000813,-0.000758,-0.000003,0.266504,-0.005793,0.005718,0.000005
0,226.835706,66,3.300000,0.096744,0.097576,0.120218,-0.091550,-0.092350,-0.098448,0.999991,-0.002978,0.002948,0.000001,0.000523,-0.000472,-0.000003,0.266437,0.002068,-0.002116,0.000004
0,226.835706,67,3.350000,0.092166,0.092958,0.115296,-0.088641,-0.089411,-0.095564,0.999991,-0.002965,0.002936,0.000001,0.000627,-0.000578,-0.000003,0.266371,0.009598,-0.009612,0.000004
0,226.835706,68,3.400000,0.087734,0.088488,0.110518,-0.085744,-0.086486,-0.092801,0.999991,-0.002949,0.002922,0.000001,0.001107,-0.001059,-0.000003,0.266308,0.016462,-0.016440,0.000004
0,226.835706,69,3.450000,0.083447,0.084164,0.105877,-0.082863,-0.083577,-0.090155,0.999992,-0.002922,0.002895,0.000001,0.001930,-0.001881,-0.000003,0.266246,0.022317,-0.022259,0.000004
0,226.835706,70,3.500000,0.079304,0.079985,0.101370,-0.080008,-0.080696,-0.087623,0.999992,-0.002873,0.002848,0.000001,0.003046,-0.002994,-0.000003,0.266187,0.026811,-0.026720,0.000004
0,226.835706,71,3.550000,0.075303,0.075950,0.096989,-0.077200,-0.077864,-0.085201,0.999992,-0.002797,0.002773,0.000001,0.004386,-0.004330,-0.000003,0.266128,0.029590,-0.029475,0.000003
0,226.835706,72,3.600000,0.071443,0.072057,0.092729,-0.074466,-0.075106,-0.082886,0.999993,-0.002688,0.002665,0.000001,0.005866,-0.005803,-0.000003,0.266072,0.030310,-0.030182,0.000003
0,226.835706,73,3.650000,0.067720,0.068301,0.088584,-0.071840,-0.072458,-0.080675,0.999994,-0.002541,0.002520,0.000001,0.007381,-0.007312,-0.000003,0.266017,0.028656,-0.028530,0.000003
0,226.835706,74,3.700000,0.064128,0.064678,0.084551,-0.069357,-0.069954,-0.078563,0.999994,-0.002356,0.002337,0.000001,0.008814,-0.008739,-0.000003,0.265963,0.024368,-0.024264,0.000003
0,226.835706,75,3.750000,0.060660,0.061181,0.080622,-0.067054,-0.067633,-0.076549,0.999995,-0.002136,0.002119,0.000001,0.010033,-0.009952,-0.000002,0.265911,0.017278,-0.017216,0.000003
0,226.835706,76,3.800000,0.057307,0.057799,0.076795,-0.064968,-0.065530,-0.074630,0.999996,-0.001885,0.001870,0.000001,0.010896,-0.010813,-0.000002,0.265861,0.007343,-0.007346,0.000003
0,226.835706,77,3.850000,0.054059,0.054523,0.073063,-0.063126,-0.063673,-0.072802,0.999997,-0.001613,0.001600,0.000000,0.011264,-0.011180,-0.000002,0.265811,-0.005305,0.005217,0.000003
0,226.835706,78,3.900000,0.050903,0.051339,0.069423,-0.061551,-0.062085,-0.071064,0.999998,-0.001331,0.001320,0.000000,0.010998,-0.010919,-0.000002,0.265762,-0.020323,0.020130,0.000003
0,226.835706,79,3.950000,0.047825,0.048235,0.065870,-0.060252,-0.060775,-0.069415,0.999999,-0.001056,0.001047,0.000000,0.009982,-0.009913,-0.000002,0.265714,-0.037113,0.036800,0.000002
0,226.835706,80,4.000000,0.044813,0.045196,0.062399,-0.059221,-0.059736,-0.067854,0.999999,-0.000807,0.000799,0.000000,0.008126,-0.008073,-0.000002,0.265668,-0.054796,0.054356,0.000002
0,226.835706,81,4.050000,0.041852,0.042209,0.059007,-0.058435,-0.058942,-0.066378,1.000000,-0.000604,0.000598,0.000000,0.005387,-0.005355,-0.000002,0.265622,-0.072201,0.071634,0.000002
0,226.835706,82,4.100000,0.038930,0.039262,0.055688,-0.057847,-0.058348,-0.064986,1.000000,-0.000469,0.000464,0.000000,0.001777,-0.001773,-0.000002,0.265578,-0.087871,0.087191,0.000002
0,226.835706,83,4.150000,0.036037,0.036345,0.052438,-0.057391,-0.057887,-0.063675,1.000000,-0.000424,0.000419,0.000000,-0.002617,0.002586,-0.000002,0.265536,-0.100109,0.099343,0.000003
0,226.835706,84,4.200000,0.033168,0.033450,0.049255,-0.056979,-0.057469,-0.062442,1.000000,-0.000490,0.000484,0.000000,-0.007622,0.007553,-0.000002,0.265496,-0.107055,0.106243,0.000003
0,226.835706,85,4.250000,0.030319,0.030577,0.046133,-0.056503,-0.056987,-0.061284,1.000000,-0.000680,0.000673,0.000000,-0.012975,0.012865,-0.000002,0.265457,-0.106810,0.106007,0.000003
0,226.835706,86,4.300000,0.027494,0.027727,0.043068,-0.055841,-0.056318,-0.060198,0.999999,-0.001005,0.000994,0.000000,-0.018316,0.018166,-0.000002,0.265418,-0.097607,0.096881,0.000003
0,226.835706,87,4.350000,0.024702,0.024912,0.040059,-0.054864,-0.055331,-0.059184,0.999998,-0.001463,0.001449,-0.000000,-0.023196,0.023010,-0.000002,0.265379,-0.078039,0.077471,0.000003
0,226.835706,88,4.400000,0.021959,0.022145,0.037099,-0.053440,-0.053893,-0.058245,0.999996,-0.002043,0.002024,-0.000000,-0.027098,0.026883,-0.000001,0.265338,-0.047338,0.047011,0.000004
0,226.835706,89,4.450000,0.019287,0.019450,0.034187,-0.051451,-0.051886,-0.057386,0.999993,-0.002720,0.002696,-0.000000,-0.029465,0.029234,-0.000001,0.265294,-0.005701,0.005699,0.000004
0,226.835706,90,4.500000,0.016714,0.016856,0.031318,-0.048802,-0.049213,-0.056616,0.999988,-0.003457,0.003427,-0.000000,-0.029750,0.029519,-0.000001,0.265246,0.045332,-0.044939,0.000005
0,226.835706,91,4.550000,0.014274,0.014395,0.028487,-0.045436,-0.045817,-0.055943,0.999983,-0.004200,0.004165,-0.000000,-0.027483,0.027272,-0.000001,0.265196,0.102475,-0.101642,0.000005
0,226.835706,92,4.600000,0.012002,0.012105,0.025690,-0.041345,-0.041692,-0.055372,0.999976,-0.004887,0.004847,-0.000000,-0.022359,0.022190,-0.000001,0.265149,0.160283,-0.159009,0.000006
0,226.835706,93,4.650000,0.009935,0.010020,0.022921,-0.036586,-0.036892,-0.054902,0.999971,-0.005446,0.005401,-0.000000,-0.014345,0.014239,-0.000001,0.265110,0.210745,-0.209091,0.000007
0,226.835706,94,4.700000,0.008106,0.008175,0.020176,-0.031282,-0.031544,-0.054515,0.999967,-0.005805,0.005757,-0.000000,-0.003808,0.003785,-0.000001,0.265086,0.242902,-0.241014,0.000007
0,226.835706,95,4.750000,0.006542,0.006598,0.017450,-0.025630,-0.025845,-0.054181,0.999965,-0.005900,0.005852,-0.000000,0.008337,-0.008266,-0.000000,0.265081,0.242449,-0.240584,0.000008
0,226.835706,96,4.800000,0.005260,0.005306,0.014741,-0.019885,-0.020052,-0.053857,0.999968,-0.005692,0.005645,-0.000000,0.020459,-0.020295,-0.000000,0.265094,0.191386,-0.189936,0.000009
0,226.835706,97,4.850000,0.004266,0.004303,0.012048,-0.014343,-0.014464,-0.053505,0.999973,-0.005180,0.005138,-0.000000,0.030029,-0.029792,0.000000,0.265074,0.067761,-0.067285,0.000010
0,226.835706,98,4.900000,0.003549,0.003580,0.009373,-0.009299,-0.009378,-0.053180,0.999981,-0.004430,0.004393,-0.000000,0.033417,-0.033156,0.000000,0.266636,-0.155000,0.153744,0.000011
0,226.835706,99,4.950000,0.003084,0.003111,0.006714,-0.004961,-0.005004,-0.049948,0.999987,-0.003594,0.003564,-0.000000,0.025667,-0.025469,0.000001,0.291854,-0.508788,0.504798,0.000012
0,226.835706,100,5.000000,0.002836,0.002861,0.004217,-0.001108,-0.001119,-0.000006,0.999991,-0.002953,0.002927,-0.000000,0.000227,-0.000229,0.000001,0,0,0,0
1,238.283103,0,0.000000,0.997573,1.006263,1.046947,-0.000799,-0.002308,-0.010147,1.000000,0.000245,0.000162,0.000048,0.000000,0.000000,0.000000,0.237870,16.598314,-16.679852,-0.051864
1,238.283103,1,0.050000,0.997533,1.006148,1.046439,-0.000656,-0.002523,-0.060147,1.000000,0.000245,0.000162,0.000048,0.829916,-0.833993,-0.001474,0.237870,-0.060007,-0.079168,0.009420
1,238.283103,2,0.100000,0.997500,1.006022,1.043432,-0.000513,-0.002739,-0.110147,0.999566,0.020984,-0.020678,0.000003,0.826869,-0.837997,-0.001206,0.238284,-6.979255,7.151130,0.004513
1,238.283103,3,0.150000,0.997474,1.005885,1.037924,-0.018754,-0.021250,-0.160147,0.998267,0.041630,-0.041600,-0.000039,0.477868,-0.480479,-0.001078,0.239529,-7.414959,7.501561,0.002411
1,238.283103,4,0.200000,0.996537,1.004822,1.029917,-0.055597,-0.058117,-0.210147,0.997127,0.053549,-0.053583,-0.000069,0.107100,-0.105420,-0.001010,0.240632,-2.197974,2.171805,0.002485
1,238.283103,5,0.250000,0.993757,1.001916,1.019410,-0.103217,-0.105701,-0.260147,0.996835,0.056219,-0.056209,-0.000092,-0.002803,0.003166,-0.000939,0.240915,0.002909,-0.004287,0.002398
1,238.283103,6,0.300000,0.988596,0.996631,1.006402,-0.153217,-0.155701,-0.310147,0.996843,0.056151,-0.056129,-0.000115,-0.002657,0.002952,-0.000871,0.240907,0.161823,-0.180661,0.002265
1,238.283103,7,0.350000,0.980935,0.988846,0.990895,-0.203146,-0.205637,-0.360147,0.996851,0.056086,-0.056054,-0.000136,0.005434,-0.006081,-0.000806,0.240900,-0.108601,0.121330,0.002163
1,238.283103,8,0.400000,0.970778,0.978565,0.972888,-0.253008,-0.255514,-0.410147,0.996835,0.056222,-0.056204,-0.000157,0.000004,-0.000015,-0.000745,0.240915,-0.483328,0.482577,0.002086
1,238.283103,9,0.450000,0.958127,0.965789,0.952380,-0.303007,-0.305513,-0.460146,0.996835,0.056224,-0.056204,-0.000176,-0.024163,0.024114,-0.000686,0.240915,-1.381769,1.379188,0.002013
1,238.283103,10,0.500000,0.942977,0.950513,0.929373,-0.353007,-0.355513,-0.510146,0.996902,0.055622,-0.055602,-0.000193,-0.093250,0.093074,-0.000628,0.240850,-1.790722,1.796531,0.001931
1,238.283103,11,0.550000,0.925327,0.932738,0.903866,-0.402461,-0.404967,-0.560144,0.997156,0.053299,-0.053281,-0.000209,-0.182784,0.182903,-0.000574,0.254042,-1.733376,1.771273,0.001897
1,238.283103,12,0.600000,0.905204,0.912489,0.875859,-0.452461,-0.454963,-0.585539,0.997622,0.048744,-0.048718,-0.000223,-0.269449,0.271470,-0.000520,0.277680,-1.627440,1.638091,0.001953
1,238.283103,13,0.650000,0.882580,0.889741,0.846582,-0.502457,-0.504963,-0.566702,0.998236,0.042024,-0.041944,-0.000233,-0.350816,0.353380,-0.000464,0.273518,-1.166551,1.158587,0.001917
1,238.283103,14,0.700000,0.857458,0.864493,0.818247,-0.544882,-0.547449,-0.554259,0.998898,0.033269,-0.033120,-0.000241,-0.409137,0.411316,-0.000410,0.269673,-0.499575,0.481735,0.001799
1,238.283103,15,0.750000,0.830214,0.837120,0.790534,-0.577933,-0.580633,-0.547566,0.999473,0.023052,-0.022843,-0.000248,-0.434109,0.435409,-0.000358,0.271614,0.190460,-0.211670,0.001631
1,238.283103,16,0.800000,0.801317,0.808089,0.763155,-0.600906,-0.603805,-0.536136,0.999854,0.012206,-0.011959,-0.000254,-0.424580,0.424831,-0.000312,0.273654,0.785287,-0.805461,0.001445
1,238.283103,17,0.850000,0.771272,0.777899,0.736348,-0.613028,-0.616171,-0.520166,0.999998,0.001596,-0.001337,-0.000259,-0.385311,0.384563,-0.000271,0.275137,1.223866,-1.240345,0.001268
1,238.283103,18,0.900000,0.740620,0.747090,0.710340,-0.614391,-0.617797,-0.501157,0.999933,-0.008034,0.008279,-0.000264,-0.324114,0.322550,-0.000235,0.275784,1.486673,-1.498174,0.001115
1,238.283103,19,0.950000,0.709901,0.716200,0.685282,-0.605933,-0.609594,-0.481082,0.999736,-0.016133,0.016343,-0.000267,-0.249777,0.247644,-0.000203,0.275669,1.580943,-1.587193,0.000994
1,238.283103,20,1.000000,0.679604,0.685720,0.661228,-0.589246,-0.593132,-0.461621,0.999496,-0.022373,0.022533,-0.000270,-0.170728,0.168286,-0.000175,0.275063,1.530330,-1.531739,0.000905
1,238.283103,21,1.050000,0.650142,0.656064,0.638147,-0.566296,-0.570357,-0.443773,0.999287,-0.026638,0.026739,-0.000272,-0.094211,0.091701,-0.000149,0.274271,1.367101,-1.364489,0.000841
1,238.283103,22,1.100000,0.621827,0.627546,0.615958,-0.539146,-0.543325,-0.427812,0.999158,-0.028990,0.029030,-0.000274,-0.025855,0.023477,-0.000125,0.273530,1.126910,-1.121292,0.000796
1,238.283103,23,1.150000,0.594870,0.600380,0.594568,-0.509753,-0.513988,-0.413481,0.999122,-0.029636,0.029617,-0.000275,0.030491,-0.032588,-0.000103,0.272961,0.845243,-0.837675,0.000761
1,238.283103,24,1.200000,0.569382,0.574680,0.573894,-0.479829,-0.484061,-0.400272,0.999168,-0.028875,0.028803,-0.000276,0.072753,-0.074472,-0.000081,0.272583,0.554526,-0.545997,0.000731
1,238.283103,25,1.250000,0.545391,0.550477,0.553880,-0.450767,-0.454942,-0.387668,0.999271,-0.027058,0.026942,-0.000277,0.100479,-0.101772,-0.000060,0.272342,0.281684,-0.273043,0.000701
1,238.283103,26,1.300000,0.522852,0.527730,0.534497,-0.423604,-0.427677,-0.375301,0.999401,-0.024549,0.024398,-0.000277,0.114563,-0.115424,-0.000040,0.272167,0.046439,-0.038348,0.000671
1,238.283103,27,1.350000,0.501672,0.506346,0.515732,-0.399018,-0.402953,-0.362997,0.999533,-0.021687,0.021513,-0.000278,0.116884,-0.117342,-0.000021,0.271992,-0.139307,0.146378,0.000639
1,238.283103,28,1.400000,0.481721,0.486199,0.497582,-0.377350,-0.381122,-0.350748,0.999651,-0.018767,0.018580,-0.000277,0.109919,-0.110023,-0.000003,0.271783,-0.270924,0.276689,0.000607
