timestamp,solve_num,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,fz,mx,my,mz,acc_x,acc_y,acc_z
21579.621294,0,-0.002111,0.018723,1.963867,0.119192,-0.031658,-0.181136,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.246041,0.000400,0.001947,-0.000000,0.000000,0.000000,-0.697377
21579.721066,0,0.009990,0.015508,1.941882,0.119195,-0.031658,-0.251940,1.000000,0.000001,0.000005,-0.000000,0.000041,0.000198,-0.000000,0.256255,-0.000137,0.001041,-0.000000,0.000095,-0.000020,-0.319065
21579.820973,0,0.022032,0.012310,1.914803,0.119216,-0.031662,-0.284172,1.000000,0.000003,0.000018,-0.000000,0.000027,0.000303,-0.000000,0.261804,-0.000113,0.000718,-0.000000,0.000342,-0.000053,-0.113570
21579.921072,0,0.034043,0.009120,1.885602,0.119266,-0.031669,-0.295612,1.000000,0.000004,0.000035,-0.000000,0.000015,0.000375,-0.000000,0.264652,0.000020,0.000522,-0.000000,0.000681,-0.000074,-0.008071
21580.020967,0,0.046029,0.005938,1.855863,0.119354,-0.031677,-0.296423,1.000000,0.000005,0.000055,-0.000000,0.000017,0.000428,-0.000000,0.266036,0.000125,0.000323,-0.000000,0.001082,-0.000091,0.043196
21580.121091,0,0.057995,0.002764,1.826376,0.119484,-0.031687,-0.292094,1.000000,0.000006,0.000077,-0.000000,0.000030,0.000460,-0.000000,0.266652,0.000174,0.000101,-0.000000,0.001523,-0.000115,0.066006
21580.221105,0,0.069949,-0.000405,1.797503,0.119659,-0.031700,-0.285495,1.000000,0.000008,0.000100,-0.000000,0.000047,0.000470,-0.000000,0.266873,0.000176,-0.000133,0.000000,0.001984,-0.000153,0.074194
21580.321071,0,0.081900,-0.003569,1.769386,0.119880,-0.031718,-0.278092,1.000000,0.000011,0.000123,-0.000000,0.000065,0.000457,-0.000000,0.266896,0.000143,-0.000364,0.000000,0.002441,-0.000208,0.075030
21580.421040,0,0.093855,-0.006730,1.742054,0.120145,-0.031742,-0.270617,1.000000,0.000014,0.000145,-0.000000,0.000079,0.000421,-0.000000,0.266822,0.000090,-0.000577,0.000000,0.002873,-0.000279,0.072295
21580.520991,0,0.105825,-0.009890,1.715485,0.120451,-0.031774,-0.263424,1.000000,0.000018,0.000165,-0.000000,0.000088,0.000363,-0.000000,0.266705,0.000027,-0.000763,0.000000,0.003256,-0.000361,0.067948
21580.620970,0,0.117816,-0.013051,1.689633,0.120791,-0.031814,-0.256669,1.000000,0.000023,0.000181,-0.000000,0.000091,0.000287,-0.000000,0.266571,-0.000038,-0.000917,0.000000,0.003574,-0.000449,0.062998
21580.721051,0,0.129834,-0.016214,1.664444,0.121159,-0.031863,-0.250410,1.000000,0.000027,0.000193,-0.000000,0.000087,0.000196,-0.000000,0.266435,-0.000101,-0.001036,0.000000,0.003809,-0.000536,0.057958
21580.821049,0,0.141885,-0.019381,1.639862,0.121545,-0.031921,-0.244655,1.000000,0.000031,0.000200,-0.000000,0.000077,0.000093,0.000000,0.266303,-0.000157,-0.001117,0.000000,0.003949,-0.000616,0.053085
21580.921062,0,0.153972,-0.022553,1.615834,0.121939,-0.031985,-0.239384,1.000000,0.000035,0.000202,-0.000000,0.000061,-0.000018,0.000000,0.266180,-0.000204,-0.001161,0.000000,0.003984,-0.000683,0.048500
21581.021073,0,0.166097,-0.025732,1.592309,0.122332,-0.032056,-0.234570,1.000000,0.000037,0.000198,-0.000000,0.000041,-0.000133,0.000000,0.266065,-0.000240,-0.001169,0.000000,0.003909,-0.000733,0.044255
