timestamp,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz
322284.688701,1.004460,0.961246,0.727669,-0.025787,-0.112488,-0.341309,0.999841,0.012414,-0.004423,0.012047,0.044179,-0.072949,0.076563
322284.738655,1.003775,0.956074,0.705412,-0.029434,-0.121399,-0.423096,0.999832,0.011853,-0.004930,0.013072,-0.047962,0.049769,-0.035554
322284.788689,1.002982,0.950536,0.680104,-0.029083,-0.127930,-0.458740,0.999874,0.010282,-0.002553,0.011845,-0.074790,0.072063,-0.055326
322284.838697,1.002200,0.944617,0.658109,-0.030655,-0.133179,-0.377197,0.999891,0.009046,-0.004885,0.010634,0.029930,-0.353156,-0.032265
322284.888696,1.001265,0.938428,0.635213,-0.042511,-0.142212,-0.426270,0.999795,0.012614,-0.012420,0.009816,0.259618,-0.300524,-0.045985
322284.938706,0.999810,0.931768,0.609953,-0.052582,-0.153809,-0.452881,0.999814,0.013322,-0.010818,0.008785,-0.065688,0.146853,-0.001696
322284.988699,0.997882,0.924501,0.588979,-0.052673,-0.159790,-0.340576,0.999897,0.010421,-0.003532,0.009213,-0.027356,0.135127,0.026572
322285.038701,0.995907,0.916845,0.570653,-0.050079,-0.165405,-0.317627,0.999911,0.009240,-0.000059,0.009622,0.030083,0.043361,-0.013865
322285.088700,0.994034,0.908891,0.550457,-0.047211,-0.172119,-0.368164,0.999909,0.010164,0.000061,0.008888,0.088766,-0.091289,-0.070563
322285.138698,0.992256,0.900567,0.529829,-0.054504,-0.187988,-0.349609,0.999727,0.019598,-0.010643,0.006985,0.505600,-0.671406,-0.055326
322285.188697,0.989887,0.891200,0.512623,-0.080688,-0.216187,-0.280273,0.999123,0.030454,-0.028348,0.004751,0.305705,-0.677951,-0.182305
322285.238697,0.986290,0.880587,0.492438,-0.115967,-0.247925,-0.358398,0.998709,0.033240,-0.038382,-0.001731,0.052803,-0.228938,-0.403607
322285.288706,0.980837,0.868458,0.472136,-0.151855,-0.281982,-0.310303,0.998433,0.035897,-0.041591,-0.010682,-0.177396,0.197577,-0.085971
322285.338685,0.973344,0.854905,0.457874,-0.186157,-0.311768,-0.213257,0.998661,0.033522,-0.037884,-0.010829,-0.449150,0.343066,-0.025413
322285.388696,0.963773,0.839062,0.439832,-0.205566,-0.332031,-0.295898,0.999362,0.023729,-0.023306,-0.013012,-0.182987,0.475875,-0.190077
322285.438685,0.953901,0.823347,0.423752,-0.208374,-0.349609,-0.261475,0.999562,0.020673,-0.011147,-0.017980,-0.194168,0.404698,-0.201804
322285.488683,0.943307,0.806170,0.409608,-0.202759,-0.362549,-0.224487,0.999591,0.017617,-0.002661,-0.022370,-0.053280,0.189805,-0.140308
322285.538695,0.932738,0.788319,0.395070,-0.196289,-0.377197,-0.251709,0.999525,0.017346,-0.000023,-0.025489,-0.008931,0.039781,-0.118287
322285.588695,0.922287,0.769829,0.379294,-0.189331,-0.390381,-0.272461,0.999418,0.016779,-0.000994,-0.029698,0.036509,-0.197031,-0.321795
322285.638692,0.911847,0.750674,0.363622,-0.181885,-0.402344,-0.255127,0.999162,0.014932,-0.002907,-0.037985,-0.200849,0.045985,-0.197168
322285.688690,0.901323,0.730900,0.350667,-0.180298,-0.409424,-0.206299,0.999069,0.010322,-0.006148,-0.041423,-0.128173,-0.186123,-0.111947
322285.738703,0.890563,0.710813,0.337888,-0.181885,-0.409912,-0.216187,0.999030,0.002675,-0.004936,-0.043680,-0.327522,0.129263,0.003993
322285.788679,0.879643,0.690805,0.326287,-0.180298,-0.403809,-0.195679,0.999064,-0.000055,0.000644,-0.043261,0.127695,0.092925,-0.017999
322285.838689,0.868850,0.670954,0.314472,-0.172485,-0.402344,-0.210938,0.998949,0.002911,0.004110,-0.045562,0.097629,0.056348,-0.245437
322285.888698,0.858332,0.651074,0.301744,-0.158325,-0.405518,-0.227783,0.998492,0.004847,0.004403,-0.054512,0.097425,-0.064870,-0.599412
322285.938694,0.848073,0.631068,0.288381,-0.137573,-0.413330,-0.233398,0.997276,0.006319,0.003030,-0.073430,0.056246,-0.128309,-1.046107
322285.988682,0.837985,0.610850,0.276244,-0.109070,-0.422363,-0.199951,0.994659,0.004794,0.002254,-0.103083,-0.038077,-0.086926,-1.398445
322286.038704,0.828625,0.591757,0.266938,-0.077881,-0.417969,-0.153076,0.991486,0.000337,0.010576,-0.129786,0.056723,0.723766,0.069506
322286.088740,0.819263,0.571179,0.260571,-0.071228,-0.405762,-0.076904,0.993395,-0.004150,0.021751,-0.112588,-0.457058,-0.068995,1.479167
322286.138705,0.811150,0.550979,0.254970,-0.081116,-0.383057,-0.112427,0.996941,-0.014702,0.020453,-0.073993,-0.345793,-0.311432,1.394082
322286.188697,0.803626,0.530558,0.246781,-0.084839,-0.356445,-0.151245,0.998515,-0.021315,0.018053,-0.046774,-0.266572,-0.090743,0.311432
322286.238692,0.797398,0.512302,0.239074,-0.069824,-0.330566,-0.155151,0.998451,-0.023942,0.014453,-0.048107,0.067870,-0.142899,-0.456513
322286.288696,0.792387,0.496854,0.230314,-0.052155,-0.305420,-0.198975,0.997902,-0.020645,0.009494,-0.060618,0.274889,-0.144399,-0.472330
322286.338699,0.786763,0.479022,0.218492,-0.039551,-0.293213,-0.194092,0.997197,-0.013378,0.007454,-0.073233,0.033253,0.035520,-0.688860
322286.388701,0.782438,0.464671,0.210759,-0.023758,-0.278564,-0.146729,0.995702,-0.010020,0.005481,-0.091909,0.163216,0.059450,-0.732493
322286.438653,0.778064,0.449678,0.200904,-0.010513,-0.269775,-0.195190,0.994160,-0.005797,0.006309,-0.107575,0.145899,0.056894,-0.432242
322286.488706,0.774116,0.435344,0.190225,-0.003489,-0.267578,-0.163208,0.993919,-0.001204,0.007147,-0.109871,0.013022,-0.128582,0.643590
322286.538677,0.770372,0.420252,0.184441,-0.013016,-0.264404,-0.074890,0.996274,-0.001339,0.001258,-0.086220,-0.155580,-0.254709,1.116465
322286.588681,0.766537,0.404690,0.176504,-0.028595,-0.260986,-0.149658,0.998078,-0.006449,-0.002109,-0.061591,-0.203167,-0.161852,0.668134
322286.638697,0.762906,0.390678,0.167069,-0.035095,-0.248169,-0.152100,0.998468,-0.011195,-0.000087,-0.054182,-0.219121,0.024646,-0.413698
322286.688679,0.759387,0.377867,0.161803,-0.026688,-0.233887,-0.088074,0.997333,-0.013194,0.001615,-0.071766,-0.111947,0.136763,-0.927752
322286.738737,0.756089,0.365848,0.155150,-0.015388,-0.221680,-0.144897,0.995574,-0.013753,0.004002,-0.092886,0.016320,0.080040,-0.623955
322286.788695,0.752830,0.353696,0.146330,-0.007751,-0.206909,-0.141968,0.994730,-0.012739,0.005971,-0.101556,0.142217,-0.040020,0.162125
322286.838698,0.749787,0.341433,0.140655,-0.008751,-0.198486,-0.077759,0.995707,-0.009179,0.002807,-0.092065,0.134649,-0.123468,0.561232
322286.888700,0.747094,0.330362,0.134588,-0.013847,-0.189941,-0.113281,0.996831,-0.007554,0.000212,-0.079192,0.110856,-0.162943,0.375246
322286.938689,0.744677,0.320805,0.127756,-0.017548,-0.181641,-0.120850,0.997280,-0.006283,-0.000333,-0.073434,-0.054576,-0.088221,0.000873
322286.988696,0.741880,0.310114,0.121793,-0.018631,-0.176147,-0.093140,0.997130,-0.005948,-0.001276,-0.075460,0.030918,-0.060405,-0.148217
322287.038685,0.739427,0.301210,0.115533,-0.020096,-0.169678,-0.128662,0.996874,-0.005583,-0.002459,-0.078767,0.015783,-0.042713,-0.088971
322287.088672,0.736647,0.291729,0.107993,-0.022171,-0.165894,-0.121948,0.996736,-0.005655,-0.000995,-0.080529,-0.007248,0.037736,-0.064904
322287.138695,0.733837,0.282573,0.102869,-0.023468,-0.162964,-0.079895,0.996623,-0.004843,-0.001637,-0.081958,-0.005940,-0.003070,-0.038588
322287.188684,0.730983,0.273679,0.097283,-0.025375,-0.158569,-0.107727,0.996571,-0.005044,-0.001808,-0.082571,-0.003539,-0.034276,-0.005211
322287.238692,0.728069,0.265050,0.090735,-0.027603,-0.154419,-0.109863,0.996602,-0.005415,-0.001197,-0.082184,0.018152,-0.055053,0.056791
322287.288687,0.725117,0.256725,0.086063,-0.030960,-0.150269,-0.075256,0.996750,-0.005044,-0.003939,-0.080300,0.018169,-0.119241,0.091630
322287.338689,0.722005,0.248666,0.080750,-0.036987,-0.146118,-0.103577,0.996910,-0.005565,-0.005636,-0.078157,0.006690,-0.093743,0.066882
322287.388691,0.718646,0.240900,0.074533,-0.044067,-0.141479,-0.107605,0.996996,-0.006196,-0.006728,-0.076912,0.003784,-0.088153,0.026095
322287.438648,0.714959,0.233483,0.069995,-0.050171,-0.136108,-0.063660,0.996992,-0.007174,-0.003522,-0.077096,-0.078131,0.174806,-0.071858
322287.488643,0.711133,0.226459,0.067406,-0.051483,-0.129639,-0.041382,0.996812,-0.007916,-0.000600,-0.079395,-0.022873,0.129263,-0.095993
322287.538702,0.707349,0.219801,0.063444,-0.050079,-0.122437,-0.082336,0.996653,-0.008241,0.002424,-0.081301,-0.008676,0.060780,-0.037156
322287.588692,0.703743,0.213514,0.058513,-0.046326,-0.115173,-0.082825,0.996641,-0.007089,0.005223,-0.081415,0.047792,0.018323,0.056110
322287.638695,0.700461,0.207558,0.055362,-0.041931,-0.109436,-0.047638,0.996821,-0.004769,0.003773,-0.079444,0.087403,-0.097220,0.099061
322287.688695,0.697394,0.201796,0.052147,-0.040253,-0.106201,-0.061371,0.997016,-0.002815,0.000323,-0.077141,0.085085,-0.160625,0.072677
322287.738700,0.694342,0.196137,0.048239,-0.041870,-0.105286,-0.067078,0.997088,-0.001217,-0.002590,-0.076203,0.034480,-0.093539,-0.026896
322287.788692,0.691159,0.190520,0.044979,-0.045959,-0.106262,-0.056641,0.996977,0.000782,-0.006933,-0.077378,0.035963,-0.127491,-0.063882
322287.838684,0.687648,0.184869,0.040794,-0.053619,-0.109131,-0.081299,0.996849,0.001794,-0.009352,-0.078743,0.012877,-0.075063,-0.030714
322287.888639,0.683681,0.179143,0.036354,-0.061096,-0.111511,-0.071655,0.996870,-0.000453,-0.005295,-0.078876,-0.074586,0.141263,0.035384
322287.938694,0.679473,0.173438,0.033705,-0.064270,-0.110657,-0.042725,0.996958,-0.003384,-0.002211,-0.077836,-0.139081,0.119787,0.039509
322287.988691,0.675231,0.167892,0.030308,-0.064575,-0.106140,-0.069580,0.996997,-0.006792,0.000798,-0.077138,-0.148080,0.072336,0.011795
322288.038667,0.671104,0.162666,0.026152,-0.062805,-0.097778,-0.075073,0.996979,-0.010136,0.002056,-0.076980,-0.099061,0.003837,0.001065
322288.088694,0.667456,0.158301,0.023430,-0.059326,-0.086182,-0.040710,0.996953,-0.010575,0.003396,-0.077207,0.037156,-0.007891,-0.030236
322288.138690,0.663646,0.153909,0.021950,-0.056366,-0.076965,-0.019028,0.996917,-0.007878,0.000759,-0.078063,0.132263,-0.099811,-0.036168
322288.188690,0.660134,0.150136,0.020029,-0.056488,-0.072083,-0.038208,0.996880,-0.002743,-0.002359,-0.078844,0.213394,-0.134513,-0.026589
322288.238702,0.656415,0.146292,0.017332,-0.058746,-0.073364,-0.045471,0.996845,0.002509,-0.002288,-0.079303,0.136081,0.063643,0.000746
322288.288696,0.652868,0.142535,0.015107,-0.059113,-0.077271,-0.027023,0.996964,0.000888,-0.000202,-0.077857,-0.338703,0.088425,0.292070
322288.338701,0.650974,0.140332,0.015241,-0.055878,-0.070374,0.012230,0.997756,-0.000897,-0.000510,-0.066949,-0.113855,-0.084744,0.133899
322288.388692,0.650351,0.139537,0.015025,-0.049042,-0.060944,0.006081,0.997690,-0.002114,0.000482,-0.067903,-0.001065,0.001062,-0.000050
322288.438677,0.650409,0.139598,0.015029,-0.041016,-0.049683,0.004356,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000001,0.000000
322288.488697,0.650443,0.139638,0.015025,-0.034424,-0.040314,0.003407,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322288.538697,0.650509,0.139704,0.015018,-0.028687,-0.032257,0.002649,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322288.588692,0.650547,0.139744,0.015014,-0.023911,-0.025543,0.002073,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322288.638687,0.650579,0.139779,0.015011,-0.019867,-0.019852,0.001629,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322288.688679,0.650607,0.139808,0.015009,-0.016434,-0.015038,0.001283,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322288.738695,0.650630,0.139832,0.015007,-0.013542,-0.010963,0.001014,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322288.788703,0.650649,0.139853,0.015006,-0.011002,-0.007420,0.000796,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322288.838695,0.650666,0.139871,0.015004,-0.008934,-0.004520,0.000633,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322288.888691,0.650680,0.139885,0.015003,-0.007195,-0.002069,0.000504,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322288.938691,0.650692,0.139898,0.015003,-0.005718,0.000000,0.000404,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322288.988693,0.650701,0.139908,0.015002,-0.004471,0.001757,0.000324,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322289.038689,0.650710,0.139917,0.015002,-0.003412,0.003239,0.000261,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322289.088677,0.650717,0.139925,0.015001,-0.002518,0.004494,0.000211,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322289.138671,0.650723,0.139931,0.015001,-0.001761,0.005554,0.000171,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322289.188689,0.650728,0.139936,0.015001,-0.001122,0.006451,0.000139,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322289.238692,0.650732,0.139941,0.015001,-0.000579,0.007210,0.000113,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322289.288690,0.650736,0.139945,0.015000,-0.000121,0.007851,0.000092,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322289.338693,0.650739,0.139948,0.015000,0.000268,0.008392,0.000075,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322289.388696,0.650753,0.140010,0.015000,0.000640,0.009132,0.000064,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322289.438696,0.650758,0.140015,0.015000,0.000925,0.009529,0.000043,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322289.488688,0.650762,0.140021,0.015000,0.001172,0.009872,0.000024,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322289.538688,0.650765,0.140022,0.015000,0.001373,0.010147,0.000008,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322289.588695,0.650768,0.140025,0.015000,0.001545,0.010391,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322289.638715,0.650770,0.140027,0.015000,0.001627,0.010277,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322289.688696,0.650772,0.140029,0.014999,0.001813,0.010773,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322289.738694,0.650774,0.140031,0.014999,0.001916,0.010918,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322289.788694,0.650775,0.140033,0.014999,0.002005,0.011040,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322289.838690,0.650776,0.140034,0.014999,0.002077,0.011147,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322289.888663,0.650777,0.140035,0.014999,0.002140,0.011238,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322289.938697,0.650778,0.140036,0.014999,0.002193,0.011314,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322289.988688,0.650779,0.140037,0.014999,0.002239,0.011375,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322290.038694,0.650779,0.140037,0.014999,0.002277,0.011429,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322290.088670,0.650780,0.140038,0.014999,0.002310,0.011475,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322290.138698,0.650780,0.140038,0.014999,0.002331,0.011505,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322290.188644,0.650781,0.140039,0.014999,0.002359,0.011543,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322290.238691,0.650781,0.140039,0.014999,0.002380,0.011574,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322290.288675,0.650744,0.139932,0.015000,0.002275,0.011108,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322290.338688,0.650743,0.139930,0.015000,0.002285,0.011093,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322290.388680,0.650743,0.139930,0.015000,0.002298,0.011124,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322290.438689,0.650743,0.139930,0.015000,0.002310,0.011147,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322290.488687,0.650755,0.139965,0.015000,0.002316,0.011139,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322290.538673,0.650755,0.139965,0.015000,0.002323,0.011154,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322290.588695,0.650755,0.139965,0.015000,0.002367,0.011299,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322290.638673,0.650755,0.139965,0.015000,0.002373,0.011314,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322290.688728,0.650756,0.139966,0.015000,0.002378,0.011322,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322290.738687,0.650756,0.139966,0.015000,0.002346,0.011208,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322290.788681,0.650756,0.139966,0.015000,0.002373,0.011253,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322290.838691,0.650755,0.139965,0.015000,0.002378,0.011276,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322290.888684,0.650756,0.139965,0.015000,0.002348,0.011169,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322290.938682,0.650756,0.139965,0.015000,0.002352,0.011185,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322290.988682,0.650756,0.139965,0.015000,0.002354,0.011192,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322291.038663,0.650756,0.139966,0.015000,0.002392,0.011330,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322291.088915,0.650756,0.139966,0.015000,0.002394,0.011337,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322291.138687,0.650756,0.139966,0.015000,0.002394,0.011337,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322291.188694,0.650756,0.139966,0.015000,0.002394,0.011345,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322291.238687,0.650756,0.139966,0.015000,0.002396,0.011345,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322291.288685,0.650756,0.139966,0.015000,0.002388,0.011292,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322291.338696,0.650756,0.139965,0.015000,0.002390,0.011307,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322291.388695,0.650756,0.139965,0.015000,0.002394,0.011314,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322291.438699,0.650756,0.139966,0.015000,0.002394,0.011330,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322291.488684,0.650756,0.139966,0.015000,0.002396,0.011330,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322291.538691,0.650756,0.139966,0.015000,0.002396,0.011337,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322291.588674,0.650756,0.139965,0.015000,0.002375,0.011223,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322291.638661,0.650755,0.139965,0.015000,0.002371,0.011200,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322291.688708,0.650755,0.139965,0.015000,0.002380,0.011246,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322291.738688,0.650756,0.139966,0.015000,0.002375,0.011215,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322291.788684,0.650755,0.139965,0.015000,0.002371,0.011200,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322291.838663,0.650757,0.139969,0.015000,0.002340,0.011124,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322291.888684,0.650755,0.139965,0.015000,0.002344,0.011147,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322291.938636,0.650743,0.139930,0.015000,0.002350,0.011169,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322291.988617,0.650743,0.139930,0.015000,0.002354,0.011192,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322292.038651,0.650743,0.139930,0.015000,0.002357,0.011200,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322292.088679,0.650756,0.139966,0.015000,0.002359,0.011215,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322292.138670,0.650743,0.139930,0.015000,0.002361,0.011223,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322292.188668,0.650756,0.139966,0.015000,0.002394,0.011322,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322292.238656,0.650756,0.139966,0.015000,0.002396,0.011330,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322292.288679,0.650756,0.139966,0.015000,0.002398,0.011345,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322292.338698,0.650756,0.139966,0.015000,0.002398,0.011345,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322292.388682,0.650756,0.139966,0.015000,0.002399,0.011353,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322292.438699,0.650756,0.139966,0.015000,0.002359,0.011208,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322292.488637,0.650756,0.139966,0.015000,0.002361,0.011215,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322292.538675,0.650756,0.139966,0.015000,0.002399,0.011345,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322292.588687,0.650756,0.139966,0.015000,0.002399,0.011353,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322292.638679,0.650756,0.139966,0.015000,0.002401,0.011353,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322292.688685,0.650756,0.139966,0.015000,0.002401,0.011360,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322292.738691,0.650756,0.139966,0.015000,0.002401,0.011360,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322292.788691,0.650756,0.139966,0.015000,0.002398,0.011337,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322292.838698,0.650756,0.139966,0.015000,0.002399,0.011345,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322292.888691,0.650756,0.139966,0.015000,0.002401,0.011353,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322292.938681,0.650756,0.139966,0.015000,0.002401,0.011353,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322292.988671,0.650756,0.139966,0.015000,0.002401,0.011360,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322293.038691,0.650756,0.139966,0.015000,0.002403,0.011360,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322293.088687,0.650756,0.139966,0.015000,0.002403,0.011368,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
322293.138641,0.650755,0.139965,0.015000,0.002388,0.011284,0.000000,0.997690,-0.002392,0.000779,-0.067880,0.000000,0.000000,0.000000
