solve_num,solve_time_ms,solve_iters,coord_mode,target_motion_source,node,t,theta,tgt_x,tgt_y,tgt_z,tgt_vx,tgt_vy,tgt_vz,circle_center_x,circle_center_y,circle_center_z,circle_radius,circle_omega,circle_phi0,circle_t_abs,abs_x,abs_y,abs_z,abs_vx,abs_vy,abs_vz,abs_qw,abs_qx,abs_qy,abs_qz,abs_wx,abs_wy,abs_wz,fz,mx,my,mz,rel_x,rel_y,rel_z,rel_vx,rel_vy,rel_vz,rel_qw,rel_qx,rel_qy,rel_qz,rel_wx,rel_wy,rel_wz
0,195.245327,47,absolute,odom+predicted_accel,0,0.000000,0.104596,-0.540307,-0.841468,0.200000,0.336587,-0.216123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013478,0.000464,1.960938,0.267364,-0.321364,-0.220117,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.251533,0.001744,-0.001009,0.000324,0.553785,0.841932,1.760938,-0.069223,-0.105241,-0.220117,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,195.245327,47,absolute,odom+predicted_accel,1,0.104596,0.103808,-0.504633,-0.863334,0.200000,0.345448,-0.201927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041449,-0.033154,1.935212,0.267499,-0.321452,-0.271785,1.000000,0.000005,-0.000003,0.000001,0.000182,-0.000106,0.000019,0.258811,0.001484,-0.000286,0.000324,0.546083,0.830180,1.735212,-0.077949,-0.119525,-0.271785,1.000000,0.000005,-0.000003,0.000001,0.000182,-0.000106,0.000019
0,195.245327,47,absolute,odom+predicted_accel,2,0.208404,0.103174,-0.468343,-0.883548,0.200000,0.353648,-0.187485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069224,-0.066527,1.905790,0.267628,-0.321552,-0.295079,1.000000,0.000018,-0.000009,0.000002,0.000337,-0.000135,0.000038,0.262625,0.001209,0.000231,0.000324,0.537567,0.817021,1.705790,-0.086020,-0.134067,-0.295079,1.000000,0.000018,-0.000009,0.000002,0.000337,-0.000135,0.000038
0,195.245327,47,absolute,odom+predicted_accel,3,0.311577,0.102591,-0.431463,-0.902137,0.200000,0.361197,-0.172806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.096841,-0.099709,1.874903,0.267746,-0.321680,-0.303656,1.000000,0.000039,-0.000015,0.000004,0.000461,-0.000111,0.000057,0.264591,0.000903,0.000570,0.000325,0.528304,0.802428,1.674903,-0.093451,-0.148875,-0.303656,1.000000,0.000039,-0.000015,0.000004,0.000461,-0.000111,0.000057
0,195.245327,47,absolute,odom+predicted_accel,4,0.414169,0.102058,-0.394049,-0.919103,0.200000,0.368098,-0.157913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.124314,-0.132718,1.843696,0.267856,-0.321850,-0.304715,1.000000,0.000065,-0.000020,0.000008,0.000554,-0.000053,0.000076,0.265570,0.000560,0.000758,0.000325,0.518363,0.786385,1.643696,-0.100242,-0.163937,-0.304715,1.000000,0.000065,-0.000020,0.000008,0.000554,-0.000053,0.000076
0,195.245327,47,absolute,odom+predicted_accel,5,0.516227,0.101580,-0.356158,-0.934452,0.200000,0.374352,-0.142830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.151655,-0.165576,1.812732,0.267964,-0.322070,-0.302070,1.000000,0.000095,-0.000020,0.000012,0.000611,0.000024,0.000095,0.266020,0.000173,0.000821,0.000326,0.507813,0.768876,1.612732,-0.106388,-0.179240,-0.302070,1.000000,0.000095,-0.000020,0.000012,0.000611,0.000024,0.000095
0,195.245327,47,absolute,odom+predicted_accel,6,0.617807,0.101162,-0.317842,-0.948187,0.200000,0.379960,-0.127578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.178880,-0.198305,1.782268,0.268076,-0.322345,-0.297742,1.000000,0.000126,-0.000017,0.000018,0.000629,0.000108,0.000114,0.266191,-0.000262,0.000784,0.000326,0.496722,0.749882,1.582268,-0.111884,-0.194768,-0.297742,1.000000,0.000126,-0.000017,0.000018,0.000629,0.000108,0.000114
0,195.245327,47,absolute,odom+predicted_accel,7,0.718970,0.100803,-0.279149,-0.960315,0.200000,0.384926,-0.112174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.206004,-0.230930,1.752398,0.268202,-0.322676,-0.292793,1.000000,0.000157,-0.000009,0.000024,0.000602,0.000187,0.000133,0.266214,-0.000748,0.000667,0.000326,0.485153,0.729385,1.552398,-0.116724,-0.210502,-0.292793,1.000000,0.000157,-0.000009,0.000024,0.000602,0.000187,0.000133
0,195.245327,47,absolute,odom+predicted_accel,8,0.819772,0.100497,-0.240126,-0.970841,0.200000,0.389251,-0.096637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.233046,-0.263475,1.723136,0.268348,-0.323059,-0.287776,1.000000,0.000186,0.000002,0.000031,0.000527,0.000254,0.000151,0.266161,-0.001289,0.000487,0.000327,0.473171,0.707366,1.523136,-0.120903,-0.226422,-0.287776,1.000000,0.000186,0.000002,0.000031,0.000527,0.000254,0.000151
0,195.245327,47,absolute,odom+predicted_accel,9,0.920269,0.100241,-0.200818,-0.979767,0.200000,0.392936,-0.080987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.260021,-0.295963,1.694457,0.268521,-0.323487,-0.282969,1.000000,0.000209,0.000016,0.000039,0.000397,0.000303,0.000170,0.266072,-0.001882,0.000260,0.000327,0.460839,0.683805,1.494457,-0.124415,-0.242499,-0.282969,1.000000,0.000209,0.000016,0.000039,0.000397,0.000303,0.000170
0,195.245327,47,absolute,odom+predicted_accel,10,1.020510,0.100029,-0.161273,-0.987097,0.200000,0.395982,-0.065242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.286946,-0.328412,1.666316,0.268724,-0.323945,-0.278506,1.000000,0.000224,0.000031,0.000048,0.000208,0.000329,0.000189,0.265967,-0.002525,-0.000005,0.000327,0.448219,0.658685,1.466316,-0.127258,-0.258703,-0.278506,1.000000,0.000224,0.000031,0.000048,0.000208,0.000329,0.000189
