timestamp,solve_num,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,fz,mx,my,mz,acc_x,acc_y,acc_z
13608.247680,0,0.013478,0.000464,1.960938,0.267364,-0.321364,-0.220117,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.251533,0.001744,-0.001009,0.000324,0.000000,0.000000,-0.493977
13608.347555,0,0.041449,-0.033154,1.935212,0.267499,-0.321452,-0.271785,1.000000,0.000005,-0.000003,0.000001,0.000182,-0.000106,0.000019,0.258811,0.001484,-0.000286,0.000324,-0.000053,-0.000091,-0.224390
13608.447608,0,0.069224,-0.066527,1.905790,0.267628,-0.321552,-0.295079,1.000000,0.000018,-0.000009,0.000002,0.000337,-0.000135,0.000038,0.262625,0.001209,0.000231,0.000324,-0.000175,-0.000355,-0.083139
13608.547534,0,0.096841,-0.099709,1.874903,0.267746,-0.321680,-0.303656,1.000000,0.000039,-0.000015,0.000004,0.000461,-0.000111,0.000057,0.264591,0.000903,0.000570,0.000325,-0.000301,-0.000761,-0.010319
13608.647515,0,0.124314,-0.132718,1.843696,0.267856,-0.321850,-0.304715,1.000000,0.000065,-0.000020,0.000008,0.000554,-0.000053,0.000076,0.265570,0.000560,0.000758,0.000325,-0.000385,-0.001276,0.025916
13608.747546,0,0.151655,-0.165576,1.812732,0.267964,-0.322070,-0.302070,1.000000,0.000095,-0.000020,0.000012,0.000611,0.000024,0.000095,0.266020,0.000173,0.000821,0.000326,-0.000400,-0.001864,0.042609
13608.847557,0,0.178880,-0.198305,1.782268,0.268076,-0.322345,-0.297742,1.000000,0.000126,-0.000017,0.000018,0.000629,0.000108,0.000114,0.266191,-0.000262,0.000784,0.000326,-0.000334,-0.002485,0.048918
13608.947633,0,0.206004,-0.230930,1.752398,0.268202,-0.322676,-0.292793,1.000000,0.000157,-0.000009,0.000024,0.000602,0.000187,0.000133,0.266214,-0.000748,0.000667,0.000326,-0.000187,-0.003099,0.049772
13609.047665,0,0.233046,-0.263475,1.723136,0.268348,-0.323059,-0.287776,1.000000,0.000186,0.000002,0.000031,0.000527,0.000254,0.000151,0.266161,-0.001289,0.000487,0.000327,0.000032,-0.003660,0.047831
13609.147445,0,0.260021,-0.295963,1.694457,0.268521,-0.323487,-0.282969,1.000000,0.000209,0.000016,0.000039,0.000397,0.000303,0.000170,0.266072,-0.001882,0.000260,0.000327,0.000308,-0.004116,0.044523
13609.247524,0,0.286946,-0.328412,1.666316,0.268724,-0.323945,-0.278506,1.000000,0.000224,0.000031,0.000048,0.000208,0.000329,0.000189,0.265967,-0.002525,-0.000005,0.000327,0.000621,-0.004413,0.040613
13609.347544,0,0.313837,-0.360839,1.638660,0.268961,-0.324416,-0.274444,1.000000,0.000228,0.000048,0.000058,-0.000044,0.000329,0.000207,0.265856,-0.003213,-0.000297,0.000327,0.000944,-0.004492,0.036499
13609.447546,0,0.340706,-0.393257,1.611437,0.269229,-0.324873,-0.270799,1.000000,0.000218,0.000064,0.000069,-0.000365,0.000299,0.000226,0.265744,-0.003938,-0.000609,0.000326,0.001253,-0.004289,0.032386
13609.547524,0,0.367567,-0.425674,1.584595,0.269527,-0.325287,-0.267570,1.000000,0.000190,0.000077,0.000081,-0.000758,0.000238,0.000244,0.265636,-0.004692,-0.000936,0.000326,0.001516,-0.003737,0.028367
13609.647523,0,0.394429,-0.458093,1.558082,0.269847,-0.325619,-0.264744,1.000000,0.000141,0.000087,0.000093,-0.001225,0.000145,0.000263,0.265531,-0.005466,-0.001272,0.000326,0.001703,-0.002764,0.024481
13609.747527,0,0.421303,-0.490514,1.531853,0.270180,-0.325823,-0.262307,1.000000,0.000066,0.000091,0.000107,-0.001769,0.000019,0.000281,0.265430,-0.006246,-0.001612,0.000325,0.001782,-0.001298,0.020734
13609.847486,0,0.448194,-0.522928,1.505863,0.270513,-0.325847,-0.260245,1.000000,-0.000037,0.000088,0.000121,-0.002390,-0.000142,0.000300,0.265332,-0.007022,-0.001954,0.000325,0.001721,0.000735,0.017117
13609.947606,0,0.475107,-0.555321,1.480070,0.270832,-0.325632,-0.258543,1.000000,-0.000174,0.000076,0.000137,-0.003089,-0.000336,0.000318,0.265238,-0.007779,-0.002293,0.000324,0.001486,0.003411,0.013613
13610.047505,0,0.502046,-0.587671,1.454433,0.271116,-0.325109,-0.257190,1.000000,-0.000346,0.000053,0.000153,-0.003862,-0.000564,0.000336,0.265146,-0.008504,-0.002626,0.000324,0.001045,0.006803,0.010203
13610.147512,0,0.529009,-0.619950,1.428916,0.271344,-0.324204,-0.256175,1.000000,-0.000559,0.000019,0.000170,-0.004707,-0.000825,0.000355,0.265056,-0.009183,-0.002951,0.000324,0.000365,0.010982,0.006865
13610.247535,0,0.555992,-0.652118,1.403482,0.271490,-0.322836,-0.255493,1.000000,-0.000816,-0.000030,0.000188,-0.005620,-0.001119,0.000373,0.264967,-0.009800,-0.003263,0.000324,-0.000585,0.016016,0.003580
13610.347604,0,0.582989,-0.684129,1.378094,0.271525,-0.320915,-0.255138,0.999999,-0.001120,-0.000093,0.000207,-0.006595,-0.001444,0.000391,0.264880,-0.010341,-0.003561,0.000324,-0.001837,0.021968,0.000331
13610.447605,0,0.609989,-0.715924,1.352721,0.271418,-0.318348,-0.255106,0.999999,-0.001473,-0.000174,0.000227,-0.007623,-0.001798,0.000410,0.264793,-0.010791,-0.003840,0.000324,-0.003420,0.028894,-0.002898
13610.547645,0,0.636977,-0.747437,1.327328,0.271134,-0.315034,-0.255395,0.999998,-0.001879,-0.000273,0.000248,-0.008697,-0.002180,0.000428,0.264707,-0.011137,-0.004097,0.000324,-0.005363,0.036842,-0.006118
