timestamp,solve_num,coord_mode,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,abs_x,abs_y,abs_z,abs_vx,abs_vy,abs_vz,abs_qw,abs_qx,abs_qy,abs_qz,abs_wx,abs_wy,abs_wz,rel_x,rel_y,rel_z,rel_vx,rel_vy,rel_vz,rel_qw,rel_qx,rel_qy,rel_qz,rel_wx,rel_wy,rel_wz,tgt_x,tgt_y,tgt_z,tgt_vx,tgt_vy,tgt_vz
13608.247537,0,absolute,0.015455,0.003205,1.958008,0.020076,0.020733,0.007889,0.999965,-0.000678,-0.003073,-0.007740,-0.014811,-0.009366,0.047758,0.015455,0.003205,1.958008,0.020076,0.020733,0.007889,0.999965,-0.000678,-0.003073,-0.007740,-0.014811,-0.009366,0.047758,0.451144,0.903302,1.758008,-0.339963,0.195008,0.007889,0.999965,-0.000678,-0.003073,-0.007740,-0.014811,-0.009366,0.047758,-0.435689,-0.900097,0.200000,0.360039,-0.174276,0.000000
13608.347470,0,absolute,0.014964,0.003876,1.958008,0.028146,0.011645,-0.034027,0.999067,0.031229,-0.029790,-0.001740,2.816525,2.506729,0.366246,0.014964,0.003876,1.958008,0.028146,0.011645,-0.034027,0.999067,0.031229,-0.029790,-0.001740,2.816525,2.506729,0.366246,0.414305,0.920679,1.758008,-0.338575,0.171382,-0.034027,0.999067,0.031229,-0.029790,-0.001740,2.816525,2.506729,0.366246,-0.399341,-0.916802,0.200000,0.366721,-0.159737,0.000000
13608.447496,0,absolute,0.021059,-0.006124,1.944336,0.214758,-0.197051,-0.210327,0.987345,0.114164,-0.104439,0.034781,-0.676315,-0.508327,0.094561,0.021059,-0.006124,1.944336,0.214758,-0.197051,-0.210327,0.987345,0.114164,-0.104439,0.034781,-0.676315,-0.508327,0.094561,0.383436,0.925907,1.744336,-0.158055,-0.052101,-0.210327,0.987345,0.114164,-0.104439,0.034781,-0.676315,-0.508327,0.094561,-0.362377,-0.932032,0.200000,0.372813,-0.144951,0.000000
13608.547449,0,absolute,0.045168,-0.028674,1.911133,0.352607,-0.338061,-0.372803,0.993329,0.082395,-0.078171,0.019968,-0.545143,-0.627773,-0.120741,0.045168,-0.028674,1.911133,0.352607,-0.338061,-0.372803,0.993329,0.082395,-0.078171,0.019968,-0.545143,-0.627773,-0.120741,0.369960,0.917111,1.711133,-0.025707,-0.208144,-0.372803,0.993329,0.082395,-0.078171,0.019968,-0.545143,-0.627773,-0.120741,-0.324792,-0.945786,0.200000,0.378314,-0.129917,0.000000
13608.647431,0,absolute,0.076255,-0.069471,1.846680,0.445122,-0.430240,-0.501953,0.999002,0.030889,-0.032197,-0.001897,-0.663225,-0.836667,-0.108129,0.076255,-0.069471,1.846680,0.445122,-0.430240,-0.501953,0.999002,0.030889,-0.032197,-0.001897,-0.663225,-0.836667,-0.108129,0.362991,0.888539,1.646680,0.061918,-0.315546,-0.501953,0.999002,0.030889,-0.032197,-0.001897,-0.663225,-0.836667,-0.108129,-0.286736,-0.958010,0.200000,0.383204,-0.114694,0.000000
13608.747473,0,absolute,0.109874,-0.107344,1.801758,0.425872,-0.429122,-0.474121,0.999955,0.004244,-0.000830,-0.008391,-0.337612,-0.432242,-0.002422,0.109874,-0.107344,1.801758,0.425872,-0.429122,-0.474121,0.999955,0.004244,-0.000830,-0.008391,-0.337612,-0.432242,-0.002422,0.358063,0.861368,1.601758,0.038387,-0.329846,-0.474121,0.999955,0.004244,-0.000830,-0.008391,-0.337612,-0.432242,-0.002422,-0.248188,-0.968712,0.200000,0.387485,-0.099275,0.000000
13608.847468,0,absolute,0.139559,-0.149708,1.764648,0.369747,-0.395055,-0.362549,0.999782,-0.015470,0.012995,-0.005359,-0.156125,0.094425,0.025311,0.139559,-0.149708,1.764648,0.369747,-0.395055,-0.362549,0.999782,-0.015470,0.012995,-0.005359,-0.156125,0.094425,0.025311,0.348801,0.828156,1.564648,-0.021399,-0.311359,-0.362549,0.999782,-0.015470,0.012995,-0.005359,-0.156125,0.094425,0.025311,-0.209242,-0.977864,0.200000,0.391146,-0.083697,0.000000
13608.947548,0,absolute,0.170010,-0.190748,1.742188,0.327471,-0.381068,-0.255615,0.999784,-0.017818,0.010405,-0.002303,0.011846,0.356156,-0.006179,0.170010,-0.190748,1.742188,0.327471,-0.381068,-0.255615,0.999784,-0.017818,0.010405,-0.002303,0.011846,0.356156,-0.006179,0.339983,0.794700,1.542188,-0.066708,-0.313079,-0.255615,0.999784,-0.017818,0.010405,-0.002303,0.011846,0.356156,-0.006179,-0.169973,-0.985449,0.200000,0.394179,-0.067989,0.000000
13609.047516,0,absolute,0.201097,-0.233925,1.714844,0.327408,-0.334356,-0.246460,0.999768,-0.020991,-0.003201,-0.003545,0.223348,0.142081,0.010431,0.201097,-0.233925,1.714844,0.327408,-0.334356,-0.246460,0.999768,-0.020991,-0.003201,-0.003545,0.223348,0.142081,0.010431,0.331544,0.757530,1.514844,-0.069174,-0.282177,-0.246460,0.999768,-0.020991,-0.003201,-0.003545,0.223348,0.142081,0.010431,-0.130447,-0.991455,0.200000,0.396582,-0.052179,0.000000
13609.147399,0,absolute,0.233838,-0.264008,1.691406,0.336560,-0.303975,-0.289551,0.999863,-0.015212,-0.005523,-0.003346,0.210939,0.059928,0.013857,0.233838,-0.264008,1.691406,0.336560,-0.303975,-0.289551,0.999863,-0.015212,-0.005523,-0.003346,0.210939,0.059928,0.013857,0.324528,0.731872,1.491406,-0.061792,-0.267699,-0.289551,0.999863,-0.015212,-0.005523,-0.003346,0.210939,0.059928,0.013857,-0.090690,-0.995879,0.200000,0.398352,-0.036276,0.000000
13609.247440,0,absolute,0.267487,-0.297127,1.657227,0.341800,-0.288025,-0.342529,0.999980,-0.005623,-0.000875,-0.002924,0.140172,-0.071586,-0.015084,0.267487,-0.297127,1.657227,0.341800,-0.288025,-0.342529,0.999980,-0.005623,-0.000875,-0.002924,0.140172,-0.071586,-0.015084,0.318287,0.701582,1.457227,-0.057684,-0.267705,-0.342529,0.999980,-0.005623,-0.000875,-0.002924,0.140172,-0.071586,-0.015084,-0.050800,-0.998709,0.200000,0.399484,-0.020320,0.000000
13609.347458,0,absolute,0.302147,-0.323298,1.625977,0.335716,-0.280264,-0.356689,0.999978,-0.002205,0.004807,-0.003978,0.174533,-0.075813,-0.026725,0.302147,-0.323298,1.625977,0.335716,-0.280264,-0.356689,0.999978,-0.002205,0.004807,-0.003978,0.174533,-0.075813,-0.026725,0.312949,0.676644,1.425977,-0.064261,-0.275944,-0.356689,0.999978,-0.002205,0.004807,-0.003978,0.174533,-0.075813,-0.026725,-0.010802,-0.999942,0.200000,0.399977,-0.004321,0.000000
13609.447478,0,absolute,0.334252,-0.354729,1.587891,0.315915,-0.286270,-0.331543,0.999931,0.003997,0.009711,-0.005288,0.111537,0.025635,-0.031753,0.334252,-0.354729,1.587891,0.315915,-0.286270,-0.331543,0.999931,0.003997,0.009711,-0.005288,0.111537,0.025635,-0.031753,0.305070,0.644846,1.387891,-0.083915,-0.297943,-0.331543,0.999931,0.003997,0.009711,-0.005288,0.111537,0.025635,-0.031753,0.029182,-0.999574,0.200000,0.399830,0.011673,0.000000
13609.547454,0,absolute,0.366270,-0.380576,1.559570,0.299203,-0.293726,-0.295654,0.999922,0.006121,0.009108,-0.005965,0.151489,0.102197,-0.007836,0.366270,-0.380576,1.559570,0.299203,-0.293726,-0.295654,0.999922,0.006121,0.009108,-0.005965,0.151489,0.102197,-0.007836,0.297113,0.617029,1.359570,-0.099839,-0.321389,-0.295654,0.999922,0.006121,0.009108,-0.005965,0.151489,0.102197,-0.007836,0.069157,-0.997606,0.200000,0.399042,0.027663,0.000000
13609.647446,0,absolute,0.395360,-0.410676,1.532227,0.285218,-0.307628,-0.253174,0.999936,0.007069,0.006113,-0.006324,0.080244,0.185987,-0.007039,0.395360,-0.410676,1.532227,0.285218,-0.307628,-0.253174,0.999936,0.007069,0.006113,-0.006324,0.080244,0.185987,-0.007039,0.286380,0.583368,1.332227,-0.112400,-0.351220,-0.253174,0.999936,0.007069,0.006113,-0.006324,0.080244,0.185987,-0.007039,0.108980,-0.994044,0.200000,0.397618,0.043592,0.000000
13609.747452,0,absolute,0.422697,-0.446202,1.505859,0.278042,-0.322767,-0.231812,0.999959,0.006221,0.002093,-0.006217,0.033185,0.124355,-0.001928,0.422697,-0.446202,1.505859,0.278042,-0.322767,-0.231812,0.999959,0.006221,0.002093,-0.006217,0.033185,0.124355,-0.001928,0.274068,0.542691,1.305859,-0.117516,-0.382218,-0.231812,0.999959,0.006221,0.002093,-0.006217,0.033185,0.124355,-0.001928,0.148629,-0.988893,0.200000,0.395557,0.059452,0.000000
13609.847436,0,absolute,0.450347,-0.479126,1.482422,0.277783,-0.330066,-0.231079,0.999977,0.002498,-0.001249,-0.006124,-0.022839,0.097357,0.006404,0.450347,-0.479126,1.482422,0.277783,-0.330066,-0.231079,0.999977,0.002498,-0.001249,-0.006124,-0.022839,0.097357,0.006404,0.262284,0.503031,1.282422,-0.115080,-0.405292,-0.231079,0.999977,0.002498,-0.001249,-0.006124,-0.022839,0.097357,0.006404,0.188063,-0.982157,0.200000,0.392863,0.075225,0.000000
13609.947489,0,absolute,0.478147,-0.508403,1.460938,0.281388,-0.330763,-0.239746,0.999979,0.000962,-0.002507,-0.005959,0.006630,0.054814,0.006796,0.478147,-0.508403,1.460938,0.281388,-0.330763,-0.239746,0.999979,0.000962,-0.002507,-0.005959,0.006630,0.054814,0.006796,0.250951,0.465446,1.260938,-0.108151,-0.421641,-0.239746,0.999979,0.000962,-0.002507,-0.005959,0.006630,0.054814,0.006796,0.227196,-0.973849,0.200000,0.389540,0.090878,0.000000
13610.047428,0,absolute,0.505640,-0.546178,1.433594,0.286782,-0.331484,-0.261719,0.999980,-0.000247,-0.002393,-0.005817,-0.018527,-0.006093,0.005850,0.505640,-0.546178,1.433594,0.286782,-0.331484,-0.261719,0.999980,-0.000247,-0.002393,-0.005817,-0.018527,-0.006093,0.005850,0.239683,0.417807,1.233594,-0.098812,-0.437867,-0.261719,0.999980,-0.000247,-0.002393,-0.005817,-0.018527,-0.006093,0.005850,0.265957,-0.963985,0.200000,0.385594,0.106383,0.000000
