timestamp,solve_num,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,fz,mx,my,mz,acc_x,acc_y,acc_z
24388.331251,0,-0.000418,0.000000,1.953125,-0.158162,0.216440,-0.181681,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.243146,0.003773,-0.000044,-0.000009,0.000000,0.000000,-0.804589
24388.431192,0,-0.016750,0.022348,1.930077,-0.158183,0.216442,-0.264758,1.000000,0.000010,-0.000000,-0.000000,0.000390,-0.000005,-0.000001,0.255133,0.002083,-0.000212,-0.000009,-0.000002,-0.000190,-0.360629
24388.531211,0,-0.032949,0.044512,1.901074,-0.158205,0.216408,-0.301688,1.000000,0.000035,-0.000001,-0.000000,0.000603,-0.000026,-0.000001,0.261352,0.000701,-0.000251,-0.000009,-0.000018,-0.000687,-0.130281
24388.631287,0,-0.049075,0.066563,1.869649,-0.158230,0.216314,-0.314966,1.000000,0.000068,-0.000003,-0.000000,0.000674,-0.000052,-0.000002,0.264527,-0.000442,-0.000256,-0.000009,-0.000057,-0.001333,-0.012686
24388.731159,0,-0.065125,0.088496,1.837637,-0.158261,0.216152,-0.316253,1.000000,0.000101,-0.000006,-0.000000,0.000629,-0.000078,-0.000002,0.266092,-0.001376,-0.000249,-0.000009,-0.000122,-0.001992,0.045266
24388.831264,0,-0.081102,0.110304,1.805945,-0.158299,0.215928,-0.311683,1.000000,0.000129,-0.000011,-0.000000,0.000491,-0.000103,-0.000003,0.266808,-0.002115,-0.000235,-0.000009,-0.000212,-0.002556,0.071792
24388.931177,0,-0.097012,0.131990,1.774985,-0.158348,0.215656,-0.304469,1.000000,0.000149,-0.000017,-0.000000,0.000278,-0.000127,-0.000003,0.267081,-0.002670,-0.000216,-0.000008,-0.000327,-0.002941,0.081902
24389.031248,0,-0.112868,0.153565,1.744915,-0.158409,0.215358,-0.296269,1.000000,0.000156,-0.000023,-0.000001,0.000011,-0.000148,-0.000004,0.267127,-0.003051,-0.000191,-0.000008,-0.000463,-0.003084,0.083581
24389.131187,0,-0.128681,0.175043,1.715762,-0.158485,0.215060,-0.287928,1.000000,0.000149,-0.000031,-0.000001,-0.000294,-0.000167,-0.000004,0.267059,-0.003267,-0.000161,-0.000008,-0.000618,-0.002944,0.081072
24389.231221,0,-0.144464,0.196441,1.687498,-0.158577,0.214791,-0.279856,1.000000,0.000126,-0.000040,-0.000001,-0.000619,-0.000183,-0.000005,0.266939,-0.003330,-0.000125,-0.000008,-0.000791,-0.002493,0.076621
24389.331153,0,-0.160227,0.217775,1.660066,-0.158687,0.214583,-0.272242,1.000000,0.000087,-0.000049,-0.000001,-0.000950,-0.000196,-0.000005,0.266798,-0.003249,-0.000084,-0.000008,-0.000976,-0.001722,0.071406
24389.431224,0,-0.175981,0.239063,1.633401,-0.158816,0.214468,-0.265156,1.000000,0.000032,-0.000059,-0.000002,-0.001272,-0.000204,-0.000005,0.266653,-0.003036,-0.000039,-0.000008,-0.001172,-0.000632,0.066032
24389.531256,0,-0.191733,0.260324,1.607438,-0.158964,0.214475,-0.258609,1.000000,-0.000039,-0.000070,-0.000002,-0.001573,-0.000208,-0.000006,0.266512,-0.002701,0.000011,-0.000007,-0.001373,0.000761,0.060801
24389.631277,0,-0.207491,0.281580,1.582115,-0.159132,0.214634,-0.252586,1.000000,-0.000123,-0.000080,-0.000002,-0.001841,-0.000207,-0.000006,0.266378,-0.002256,0.000064,-0.000007,-0.001575,0.002429,0.055852
24389.731171,0,-0.223259,0.302851,1.557374,-0.159320,0.214970,-0.247054,1.000000,-0.000220,-0.000090,-0.000002,-0.002064,-0.000201,-0.000007,0.266253,-0.001712,0.000122,-0.000007,-0.001773,0.004335,0.051239
24389.831286,0,-0.239044,0.324160,1.533164,-0.159527,0.215503,-0.241981,1.000000,-0.000326,-0.000100,-0.000003,-0.002234,-0.000188,-0.000007,0.266138,-0.001081,0.000183,-0.000007,-0.001962,0.006431,0.046975
24389.931082,0,-0.254849,0.345532,1.509436,-0.159753,0.216251,-0.237330,1.000000,-0.000439,-0.000108,-0.000003,-0.002341,-0.000170,-0.000008,0.266032,-0.000374,0.000248,-0.000007,-0.002136,0.008660,0.043048
24390.031261,0,-0.270678,0.366990,1.486148,-0.159994,0.217224,-0.233068,1.000000,-0.000556,-0.000116,-0.000004,-0.002378,-0.000146,-0.000008,0.265935,0.000396,0.000316,-0.000007,-0.002289,0.010958,0.039440
24390.131253,0,-0.286534,0.388558,1.463262,-0.160250,0.218424,-0.229163,1.000000,-0.000673,-0.000123,-0.000004,-0.002339,-0.000114,-0.000008,0.265846,0.001219,0.000386,-0.000007,-0.002415,0.013254,0.036127
24390.231104,0,-0.302420,0.410262,1.440740,-0.160516,0.219848,-0.225585,1.000000,-0.000786,-0.000127,-0.000004,-0.002218,-0.000076,-0.000009,0.265764,0.002081,0.000459,-0.000007,-0.002507,0.015471,0.033086
24390.331228,0,-0.318337,0.432123,1.418552,-0.160790,0.221484,-0.222307,1.000000,-0.000891,-0.000130,-0.000005,-0.002012,-0.000031,-0.000009,0.265688,0.002970,0.000533,-0.000007,-0.002559,0.017529,0.030293
24390.431234,0,-0.334287,0.454164,1.396668,-0.161067,0.223313,-0.219304,1.000000,-0.000983,-0.000130,-0.000005,-0.001718,0.000022,-0.000009,0.265619,0.003874,0.000608,-0.000007,-0.002562,0.019342,0.027729
24390.531303,0,-0.350270,0.476403,1.375060,-0.161341,0.225307,-0.216555,0.999999,-0.001059,-0.000128,-0.000006,-0.001333,0.000083,-0.000010,0.265556,0.004779,0.000683,-0.000007,-0.002510,0.020825,0.025372
24390.631270,0,-0.366286,0.498855,1.353705,-0.161607,0.227428,-0.214039,0.999999,-0.001113,-0.000122,-0.000006,-0.000859,0.000150,-0.000010,0.265497,0.005672,0.000756,-0.000006,-0.002396,0.021890,0.023204
24390.731193,0,-0.382335,0.521532,1.332580,-0.161859,0.229631,-0.211736,0.999999,-0.001142,-0.000113,-0.000007,-0.000297,0.000225,-0.000011,0.265443,0.006540,0.000828,-0.000006,-0.002213,0.022450,0.021208
24390.831188,0,-0.398416,0.544440,1.311664,-0.162088,0.231861,-0.209631,0.999999,-0.001140,-0.000099,-0.000007,0.000353,0.000307,-0.000011,0.265394,0.007369,0.000896,-0.000006,-0.001952,0.022418,0.019367
24390.931192,0,-0.414525,0.567580,1.290937,-0.162288,0.234056,-0.207707,0.999999,-0.001105,-0.000082,-0.000008,0.001085,0.000396,-0.000011,0.265348,0.008145,0.000959,-0.000006,-0.001608,0.021713,0.017665
24391.031284,0,-0.430661,0.590944,1.270384,-0.162450,0.236144,-0.205952,0.999999,-0.001031,-0.000060,-0.000009,0.001894,0.000492,-0.000012,0.265305,0.008853,0.001016,-0.000006,-0.001175,0.020255,0.016088
24391.131274,0,-0.446818,0.614519,1.249986,-0.162563,0.238048,-0.204352,1.000000,-0.000915,-0.000033,-0.000009,0.002774,0.000593,-0.000012,0.265265,0.009480,0.001066,-0.000005,-0.000645,0.017972,0.014620
24391.231249,0,-0.462993,0.638284,1.229730,-0.162619,0.239682,-0.202897,1.000000,-0.000753,-0.000001,-0.000010,0.003717,0.000699,-0.000012,0.265228,0.010010,0.001107,-0.000005,-0.000014,0.014797,0.013245
24391.331267,0,-0.479178,0.662206,1.209602,-0.162606,0.240953,-0.201579,1.000000,-0.000543,0.000037,-0.000010,0.004714,0.000809,-0.000013,0.265193,0.010431,0.001137,-0.000005,0.000723,0.010675,0.011950
24391.431297,0,-0.495366,0.686244,1.189588,-0.162515,0.241764,-0.200388,1.000000,-0.000283,0.000080,-0.000011,0.005752,0.000922,-0.000013,0.265159,0.010727,0.001155,-0.000005,0.001570,0.005556,0.010717
24391.531200,0,-0.511549,0.710349,1.169676,-0.162334,0.242015,-0.199321,1.000000,0.000030,0.000129,-0.000012,0.006821,0.001037,-0.000013,0.265127,0.010885,0.001159,-0.000004,0.002528,-0.000595,0.009533
24391.631119,0,-0.527717,0.734458,1.149856,-0.162051,0.241599,-0.198370,1.000000,0.000397,0.000183,-0.000013,0.007906,0.001153,-0.000013,0.265096,0.010893,0.001148,-0.000004,0.003599,-0.007802,0.008382
24391.731172,0,-0.543859,0.758500,1.130115,-0.161656,0.240411,-0.197535,1.000000,0.000819,0.000244,-0.000013,0.008992,0.001267,-0.000014,0.265066,0.010739,0.001120,-0.000003,0.004783,-0.016073,0.007249
24391.831304,0,-0.559962,0.782390,1.110443,-0.161136,0.238344,-0.196813,0.999999,0.001294,0.000310,-0.000014,0.010064,0.001379,-0.000014,0.265036,0.010411,0.001075,-0.000003,0.006078,-0.025402,0.006118
24391.931173,0,-0.576014,0.806035,1.090829,-0.160482,0.235292,-0.196204,0.999998,0.001822,0.000381,-0.000015,0.011103,0.001486,-0.000014,0.265006,0.009900,0.001010,-0.000003,0.007481,-0.035767,0.004975
24392.031238,0,-0.591998,0.829331,1.071263,-0.159682,0.231154,-0.195709,0.999997,0.002401,0.000458,-0.000016,0.012091,0.001587,-0.000014,0.264976,0.009198,0.000925,-0.000002,0.008985,-0.047127,0.003808
24392.131164,0,-0.607901,0.852163,1.051735,-0.158726,0.225832,-0.195332,0.999995,0.003028,0.000539,-0.000016,0.013010,0.001679,-0.000014,0.264945,0.008299,0.000819,-0.000002,0.010585,-0.059422,0.002604
24392.231169,0,-0.623704,0.874407,1.032233,-0.157606,0.219236,-0.195076,0.999993,0.003698,0.000625,-0.000017,0.013839,0.001761,-0.000014,0.264914,0.007200,0.000692,-0.000001,0.012269,-0.072574,0.001353
24392.331548,0,-0.639390,0.895930,1.012745,-0.156314,0.211284,-0.194947,0.999990,0.004408,0.000715,-0.000018,0.014559,0.001830,-0.000014,0.264882,0.005900,0.000542,-0.000001,0.014028,-0.086485,0.000049
24392.431288,0,-0.654942,0.916592,0.993260,-0.154842,0.201908,-0.194948,0.999986,0.005150,0.000808,-0.000019,0.015148,0.001885,-0.000014,0.264849,0.004401,0.000371,-0.000001,0.015847,-0.101037,-0.001310
24392.531196,0,-0.670339,0.936245,0.973765,-0.153185,0.191048,-0.195088,0.999982,0.005918,0.000903,-0.000020,0.015588,0.001922,-0.000014,0.264816,0.002709,0.000178,-0.000000,0.017710,-0.116091,-0.002718
24392.631204,0,-0.685564,0.954740,0.954246,-0.151340,0.178662,-0.195369,0.999977,0.006704,0.000999,-0.000020,0.015859,0.001939,-0.000014,0.264782,0.000833,-0.000035,0.000000,0.019600,-0.131492,-0.004160
24392.731269,0,-0.700596,0.971921,0.934690,-0.149306,0.164725,-0.195796,0.999971,0.007499,0.001096,-0.000021,0.015942,0.001936,-0.000014,0.264749,-0.001214,-0.000267,0.000000,0.021496,-0.147065,-0.005597
