timestamp,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz
194780.807247,0.882288,0.873881,0.953606,0.003576,0.009750,0.000209,0.999861,-0.000741,-0.000045,-0.016626,-0.008565,0.008526,-0.005326
194781.038953,0.883338,0.875344,0.953865,0.003176,0.009125,0.000405,0.999853,-0.000896,0.000036,-0.017106,-0.008522,0.007457,-0.005326
194781.277463,0.884293,0.876674,0.954146,0.003111,0.009079,0.000388,0.999846,-0.000955,0.000070,-0.017536,-0.007453,0.006392,-0.004879
194781.531832,0.885387,0.878231,0.954440,0.003086,0.009117,0.000455,0.999837,-0.000947,0.000068,-0.018016,-0.007504,0.007457,-0.004261
194781.770120,0.886401,0.879668,0.954708,0.002985,0.009163,0.000374,0.999831,-0.000895,-0.000010,-0.018385,-0.006438,0.007495,-0.004261
194782.006207,0.887267,0.880977,0.954946,0.001987,0.008247,0.000097,0.999822,-0.000573,-0.000295,-0.018876,-0.006605,0.007691,-0.005326
194782.241662,0.887920,0.882077,0.955167,0.001318,0.007290,0.000482,0.999811,-0.000816,0.000002,-0.019447,-0.010661,0.009391,-0.005326
194782.479993,0.888563,0.883121,0.955464,0.001553,0.007736,0.000541,0.999800,-0.001034,0.000076,-0.019957,-0.008560,0.006443,-0.004261
194782.745154,0.889362,0.884442,0.955767,0.001815,0.008476,0.000576,0.999791,-0.001040,0.000078,-0.020418,-0.006438,0.007457,-0.003149
194782.981538,0.890210,0.885856,0.956024,0.002148,0.008972,0.000300,0.999784,-0.000776,-0.000043,-0.020769,-0.004308,0.005377,-0.004261
194783.223737,0.891069,0.887196,0.956241,0.001848,0.008049,0.000233,0.999774,-0.000633,-0.000120,-0.021234,-0.007457,0.007504,-0.005326
194783.459898,0.891851,0.888349,0.956485,0.001496,0.007607,0.000344,0.999764,-0.000825,-0.000123,-0.021719,-0.007670,0.007457,-0.004261
194783.702856,0.892550,0.889430,0.956735,0.001267,0.007496,0.000334,0.999754,-0.000784,-0.000121,-0.022186,-0.006839,0.007461,-0.004263
194783.944833,0.893269,0.890646,0.956980,0.001307,0.007626,0.000283,0.999743,-0.000740,-0.000132,-0.022644,-0.006191,0.006319,-0.004261
194784.185692,0.894041,0.891907,0.957218,0.001410,0.007603,0.000283,0.999733,-0.000652,-0.000161,-0.023098,-0.006438,0.006438,-0.004261
194784.427661,0.894855,0.893166,0.957443,0.001451,0.007530,0.000316,0.999723,-0.000686,-0.000172,-0.023542,-0.006438,0.006443,-0.004261
194784.667435,0.895713,0.894435,0.957668,0.001547,0.007465,0.000324,0.999712,-0.000623,-0.000209,-0.023969,-0.005322,0.005561,-0.004261
194784.903259,0.896615,0.895754,0.957899,0.001572,0.007568,0.000344,0.999702,-0.000665,-0.000212,-0.024402,-0.005326,0.005326,-0.004261
194785.155507,0.897576,0.897143,0.958131,0.001649,0.007656,0.000457,0.999691,-0.000696,-0.000165,-0.024832,-0.006387,0.006387,-0.004050
194785.392163,0.898612,0.898579,0.958294,0.002352,0.008476,-0.000070,0.999682,-0.000799,-0.000092,-0.025203,-0.004284,0.004063,-0.003196
194785.632018,0.899866,0.900265,0.958360,0.002859,0.009102,-0.000421,0.999675,-0.000586,-0.000231,-0.025478,-0.002131,0.003196,-0.003196
194785.877211,0.901214,0.901981,0.958353,0.003187,0.009033,-0.000440,0.999667,-0.000578,-0.000192,-0.025794,-0.004284,0.004276,-0.003196
194786.122740,0.902783,0.903836,0.958354,0.003956,0.009697,-0.000301,0.999660,-0.000745,-0.000133,-0.026077,-0.002331,0.003232,-0.002131
194786.353545,0.904472,0.905773,0.958366,0.005085,0.010841,-0.000208,0.999656,-0.000781,-0.000060,-0.026218,0.000036,0.002131,-0.001065
194786.589681,0.905389,0.906817,0.958381,0.005604,0.011276,-0.000060,0.999654,-0.000722,-0.000093,-0.026276,-0.000036,0.000000,-0.001065
