timestamp,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,fz,mx,my,mz
194782.745158,1.010562,0.998502,0.981490,-0.016060,-0.012999,-0.049364,0.999993,0.002501,-0.002667,0.000002,1.935173,-1.915214,-0.006947,0.237876,38.703462,-38.304272,-0.244415
194782.981543,1.010562,0.998502,0.981490,-0.016060,-0.012999,-0.049364,0.999993,0.002501,-0.002667,0.000002,1.955272,-1.935876,-0.006901,0.237876,39.105432,-38.717512,-0.242767
194783.223742,1.010562,0.998502,0.981490,-0.016060,-0.012999,-0.049364,0.999993,0.002501,-0.002667,0.000002,1.974929,-1.956048,-0.006831,0.237876,39.498586,-39.120968,-0.240322
194783.459903,1.010562,0.998502,0.981490,-0.016060,-0.012999,-0.049364,0.999993,0.002501,-0.002667,0.000002,1.994735,-1.976424,-0.006845,0.237876,39.894698,-39.528475,-0.240814
194783.702861,1.010562,0.998502,0.981490,-0.016060,-0.012999,-0.049364,0.999993,0.002501,-0.002667,0.000002,2.013818,-1.996034,-0.006778,0.237876,40.276361,-39.920688,-0.238446
194783.944838,1.010562,0.998502,0.981490,-0.016060,-0.012999,-0.049364,0.999993,0.002501,-0.002667,0.000002,2.032861,-2.015723,-0.006756,0.237876,40.657221,-40.314454,-0.237684
194784.185697,1.010562,0.998502,0.981490,-0.016060,-0.012999,-0.049364,0.999993,0.002501,-0.002667,0.000002,2.049949,-2.033452,-0.006678,0.237876,40.998981,-40.669033,-0.234941
194784.427666,1.010562,0.998502,0.981490,-0.016060,-0.012999,-0.049364,0.999993,0.002501,-0.002667,0.000002,2.067507,-2.051746,-0.006684,0.237876,41.350132,-41.034922,-0.235144
194784.667442,1.010562,0.998502,0.981490,-0.016060,-0.012999,-0.049364,0.999993,0.002501,-0.002667,0.000002,2.083905,-2.068922,-0.006627,0.237876,41.678107,-41.378440,-0.233156
194784.903266,1.010562,0.998502,0.981490,-0.016060,-0.012999,-0.049364,0.999993,0.002501,-0.002667,0.000002,2.098365,-2.084280,-0.006572,0.237876,41.967309,-41.685596,-0.231216
194785.155512,1.010562,0.998502,0.981490,-0.016060,-0.012999,-0.049364,0.999993,0.002501,-0.002667,0.000002,2.111546,-2.098427,-0.006524,0.237876,42.230929,-41.968538,-0.229535
194785.392171,1.010562,0.998502,0.981490,-0.016060,-0.012999,-0.049364,0.999993,0.002501,-0.002667,0.000002,2.124058,-2.112108,-0.006493,0.237876,42.481164,-42.242169,-0.228426
194785.632023,1.010562,0.998502,0.981490,-0.016060,-0.012999,-0.049364,0.999993,0.002501,-0.002667,0.000002,2.134460,-2.123788,-0.006461,0.237876,42.689203,-42.475762,-0.227312
194785.877219,1.010562,0.998502,0.981490,-0.016060,-0.012999,-0.049364,0.999993,0.002501,-0.002667,0.000002,2.142587,-2.133077,-0.006489,0.237876,42.851731,-42.661532,-0.228304
194786.122746,1.010562,0.998502,0.981490,-0.016060,-0.012999,-0.049364,0.999993,0.002501,-0.002667,0.000002,2.147928,-2.139366,-0.006433,0.237876,42.958568,-42.787320,-0.226326
194786.353552,1.010562,0.998502,0.981490,-0.016060,-0.012999,-0.049364,0.999993,0.002501,-0.002667,0.000002,2.151448,-2.143599,-0.006461,0.237876,43.028961,-42.871989,-0.227312
194786.589688,1.010562,0.998502,0.981490,-0.016060,-0.012999,-0.049364,0.999993,0.002501,-0.002667,0.000002,2.152990,-2.145579,-0.006441,0.237876,43.059797,-42.911582,-0.226588
