timestamp,solve_num,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz
67595.932145,0,-0.000018,0.000090,2.980455,0.000074,0.000000,0.000704,1.000000,0.000031,-0.000034,0.000000,0.000854,0.000000,0.000000
67596.032138,0,-0.000028,0.000108,2.971020,0.000000,-0.000046,-0.229492,1.000000,0.000083,0.000031,0.000000,-0.000001,0.001065,0.000000
67596.132135,0,-0.000043,0.000128,2.944547,-0.000250,0.000644,-0.223022,1.000000,-0.000568,-0.000205,0.000000,-0.009528,-0.004210,0.000000
67596.232108,0,-0.000115,0.000281,2.924479,-0.001454,0.003334,-0.190674,0.999998,-0.001873,-0.000848,0.000000,-0.015613,-0.009136,0.000000
67596.332168,0,-0.000371,0.000817,2.903791,-0.004505,0.009430,-0.189575,0.999990,-0.003992,-0.002008,-0.000016,-0.020981,-0.015212,0.000006
67596.432143,0,-0.001043,0.002148,2.884841,-0.010033,0.020111,-0.165161,0.999972,-0.006627,-0.003330,-0.000032,-0.018169,-0.011300,0.000001
67596.532115,0,-0.002372,0.004752,2.867837,-0.017487,0.034760,-0.146606,0.999956,-0.008399,-0.004192,-0.000032,0.009298,0.000202,0.000000
67596.632116,0,-0.004463,0.008828,2.852841,-0.025940,0.050507,-0.131226,0.999952,-0.008587,-0.004748,-0.000011,0.039781,0.006562,0.000000
67596.732116,0,-0.007468,0.014510,2.838785,-0.034698,0.065063,-0.121155,0.999954,-0.008266,-0.004843,0.000016,0.040872,0.017223,0.000000
67596.832114,0,-0.011344,0.021621,2.825439,-0.042725,0.078186,-0.115051,0.999960,-0.007717,-0.004528,0.000030,0.051099,0.026384,0.000449
67596.932124,0,-0.016002,0.030021,2.812363,-0.050049,0.090454,-0.120056,0.999961,-0.007706,-0.004377,0.000078,0.039543,0.019362,0.001116
67597.032126,0,-0.021684,0.040200,2.797564,-0.058136,0.105103,-0.136108,0.999938,-0.009879,-0.005152,0.000111,0.005207,0.002650,0.000001
67597.132137,0,-0.027981,0.051557,2.781356,-0.068481,0.125122,-0.156982,0.999850,-0.015361,-0.007952,0.000075,-0.036032,-0.032657,0.000052
67597.232122,0,-0.035311,0.064899,2.762445,-0.088562,0.163208,-0.194458,0.999536,-0.026958,-0.014158,0.000156,-0.074858,-0.060848,0.005812
67597.332133,0,-0.045499,0.083570,2.737836,-0.126099,0.233276,-0.233276,0.998738,-0.044213,-0.023817,0.000713,-0.079562,-0.083653,0.019209
67597.432120,0,-0.059913,0.109946,2.707791,-0.185425,0.342285,-0.257080,0.997129,-0.066129,-0.036823,0.002281,-0.030646,-0.086517,0.041554
67597.532122,0,-0.080864,0.147810,2.672207,-0.270508,0.493896,-0.256348,0.994681,-0.088701,-0.052114,0.005152,0.084948,-0.066950,0.061905
67597.632147,0,-0.111025,0.200866,2.631065,-0.377686,0.675293,-0.234619,0.992324,-0.104341,-0.065780,0.008886,0.279253,0.037702,0.065791
67597.732123,0,-0.152876,0.271672,2.585489,-0.250000,0.864746,-0.199707,0.991391,-0.107341,-0.074018,0.012004,0.521417,0.170306,0.026998
67597.832125,0,-0.208907,0.362140,2.536208,-0.629395,1.035156,-0.190796,0.992435,-0.095957,-0.075483,0.012900,0.808306,0.349339,-0.022737
67597.932122,0,-0.276261,0.465174,2.486741,-0.751465,1.152344,-0.230347,0.995519,-0.066617,-0.066159,0.011310,0.991565,0.497692,-0.071722
67598.032122,0,-0.357238,0.581724,2.436899,-0.848145,1.195312,-0.314697,0.998421,-0.026791,-0.048565,0.008896,1.011200,0.571050,-0.073972
67598.132121,0,-0.444670,0.698791,2.391150,-0.884766,1.132812,-0.402588,0.999524,0.015702,-0.025595,0.007121,0.868301,0.622864,-0.047928
67598.232131,0,-0.530428,0.804586,2.352055,-0.857910,0.987793,-0.446289,0.998733,0.049929,-0.001767,0.005961,0.517326,0.500146,-0.058973
67598.332124,0,-0.618357,0.903667,2.315390,-0.804199,0.820312,-0.447021,0.997600,0.067333,0.015796,0.003338,0.202213,0.374428,-0.063336
67598.432125,0,-0.703406,0.990323,2.281556,-0.750977,0.673828,-0.415527,0.997091,0.071808,0.025518,0.001467,0.065007,0.292615,-0.029316
67598.532120,0,-0.782345,1.062083,2.252341,-0.681641,0.531738,-0.361816,0.996793,0.072800,0.033206,0.000817,-0.024663,0.222120,-0.014530
67598.632169,0,-0.853807,1.119053,2.226694,-0.606934,0.397217,-0.313477,0.996870,0.070363,0.036042,0.000330,-0.110856,0.112969,-0.009306
67598.732112,0,-0.917480,1.162080,2.203535,-0.532715,0.272705,-0.266846,0.997274,0.065408,0.034145,-0.000127,-0.175078,0.015809,-0.002898
67598.832127,0,-0.973980,1.192448,2.182387,-0.472168,0.165527,-0.224976,0.997840,0.058918,0.029051,-0.000380,-0.182714,-0.011505,0.002405
67598.932139,0,-1.024384,1.211453,2.163934,-0.423828,0.071045,-0.172607,0.998318,0.053141,0.023179,-0.000278,-0.182305,0.000524,0.007056
67599.032116,0,-1.070225,1.220129,2.148792,-0.382080,-0.010712,-0.132324,0.998784,0.044156,0.021921,-0.000311,-0.240801,0.073358,-0.011164
67599.132138,0,-1.110909,1.220720,2.136716,-0.339600,-0.072083,-0.102539,0.999148,0.034164,0.023141,-0.000692,-0.237119,0.085698,-0.010857
67599.232124,0,-1.146782,1.215216,2.126055,-0.292725,-0.113831,-0.101135,0.999417,0.024970,0.023264,-0.001050,-0.206303,0.031651,-0.007116
67599.332129,0,-1.178088,1.205387,2.114953,-0.254150,-0.144775,-0.104980,0.999597,0.021069,0.018974,-0.001008,-0.117946,-0.036441,0.007022
67599.432125,0,-1.205684,1.191905,2.103587,-0.228394,-0.176025,-0.102295,0.999684,0.022185,0.011818,-0.000676,-0.042713,-0.075336,0.009911
67599.532124,0,-1.230986,1.174478,2.091979,-0.216431,-0.212769,-0.096558,0.999617,0.027427,0.003674,-0.000407,-0.022601,-0.053587,0.005484
67599.632130,0,-1.255464,1.152171,2.080191,-0.217773,-0.262695,-0.094055,0.999503,0.031504,-0.001062,-0.000378,-0.070904,0.019567,-0.000284
