timestamp,solve_num,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,fz,mx,my,mz,acc_x,acc_y,acc_z
67595.932192,0,-0.000041,0.000115,2.979395,-0.000108,-0.000192,0.000725,1.000000,0.000066,0.000034,0.000000,0.000006,0.001064,0.000000,0.178754,-0.362999,-0.160660,0.001703,0.000451,-0.000872,-3.189474
67596.032163,0,-0.000046,0.000104,2.974759,-0.000102,-0.000176,-0.171971,1.000000,-0.000200,-0.000055,0.000001,-0.019649,-0.007635,0.000052,0.243258,-0.270025,-0.121198,0.000669,-0.000989,0.003605,-0.800451
67596.132170,0,-0.000062,0.000114,2.960386,-0.000416,0.000686,-0.229315,0.999999,-0.001250,-0.000484,0.000003,-0.038993,-0.016317,0.000080,0.266977,-0.205435,-0.095593,-0.000143,-0.009569,0.024726,0.077999
67596.232132,0,-0.000162,0.000332,2.939866,-0.002070,0.004779,-0.222235,0.999993,-0.003446,-0.001423,0.000007,-0.057664,-0.025006,0.000072,0.269478,-0.143426,-0.075433,0.000356,-0.028400,0.068795,0.170378
67596.332204,0,-0.000447,0.001002,2.922369,-0.005269,0.012398,-0.208410,0.999979,-0.006026,-0.002563,0.000010,-0.069318,-0.031136,0.000089,0.268797,-0.089964,-0.055221,0.000782,-0.051037,0.119981,0.144589
67596.432179,0,-0.000949,0.002179,2.908358,-0.009549,0.022346,-0.198480,0.999957,-0.008520,-0.003701,0.000014,-0.075514,-0.034939,0.000119,0.267551,-0.044566,-0.035318,0.000916,-0.073345,0.168839,0.097572
67596.532147,0,-0.001670,0.003858,2.896583,-0.014606,0.033885,-0.192635,0.999930,-0.010833,-0.004785,0.000019,-0.078197,-0.037066,0.000151,0.266075,-0.005518,-0.016508,0.000819,-0.094302,0.213503,0.041860
67596.632149,0,-0.002644,0.006109,2.885874,-0.020456,0.047033,-0.190328,0.999898,-0.013024,-0.005834,0.000025,-0.078506,-0.037990,0.000177,0.264379,0.028380,0.000888,0.000547,-0.114248,0.255036,-0.022164
67596.732150,0,-0.003980,0.009164,2.875184,-0.027434,0.062505,-0.191609,0.999861,-0.015199,-0.006897,0.000031,-0.076917,-0.037941,0.000194,0.262516,0.057837,0.016752,0.000110,-0.134100,0.295513,-0.092597
67596.832137,0,-0.005913,0.013547,2.863342,-0.036279,0.081867,-0.197302,0.999815,-0.017487,-0.008036,0.000038,-0.073394,-0.036922,0.000198,0.260838,0.083348,0.030894,-0.000501,-0.155256,0.337811,-0.156483
67596.932157,0,-0.008939,0.020338,2.848772,-0.048325,0.107895,-0.208616,0.999756,-0.020014,-0.009322,0.000047,-0.067410,-0.034704,0.000178,0.259961,0.105476,0.042758,-0.001286,-0.179472,0.385294,-0.191218
67597.032162,0,-0.014040,0.031652,2.829270,-0.065733,0.144974,-0.225912,0.999681,-0.022826,-0.010793,0.000057,-0.057941,-0.030866,0.000112,0.260360,0.124868,0.051151,-0.002180,-0.208106,0.440077,-0.179338
67597.132171,0,-0.023023,0.051314,2.802160,-0.091444,0.198838,-0.246692,0.999592,-0.025738,-0.012395,0.000065,-0.043613,-0.024998,-0.000030,0.261957,0.141483,0.054376,-0.003002,-0.240444,0.499214,-0.123723
67597.232157,0,-0.038639,0.084974,2.765664,-0.127988,0.273756,-0.264608,0.999508,-0.028130,-0.013902,0.000063,-0.023413,-0.017233,-0.000274,0.263273,0.152860,0.051592,-0.003517,-0.271012,0.548288,-0.078344
67597.332168,0,-0.063763,0.138166,2.720598,-0.174959,0.366880,-0.277798,0.999467,-0.029019,-0.014978,0.000045,0.001989,-0.008659,-0.000606,0.264071,0.154341,0.044540,-0.003755,-0.292855,0.567312,-0.050450
67597.432152,0,-0.100756,0.214725,2.668913,-0.229533,0.468845,-0.286954,0.999502,-0.027544,-0.015400,0.000006,0.030237,-0.000509,-0.000997,0.264771,0.143131,0.035935,-0.003782,-0.301879,0.539935,-0.023182
