solve_num,solve_time_ms,solve_iters,coord_mode,node,t,theta,tgt_x,tgt_y,tgt_z,tgt_vx,tgt_vy,tgt_vz,circle_center_x,circle_center_y,circle_center_z,circle_radius,circle_omega,circle_phi0,circle_t_abs,abs_x,abs_y,abs_z,abs_vx,abs_vy,abs_vz,abs_qw,abs_qx,abs_qy,abs_qz,abs_wx,abs_wy,abs_wz,fz,mx,my,mz,rel_x,rel_y,rel_z,rel_vx,rel_vy,rel_vz,rel_qw,rel_qx,rel_qy,rel_qz,rel_wx,rel_wy,rel_wz
0,1203.231442,866,absolute,0,0.000000,0.054146,0.980719,1.743040,1.500000,-0.697216,0.392288,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,0.000000,1774560013.244502,-0.000041,0.000115,2.979395,-0.000108,-0.000192,0.000725,1.000000,0.000066,0.000034,0.000000,0.000006,0.001064,0.000000,0.178754,-0.362999,-0.160660,0.001703,-0.980760,-1.742926,1.479395,0.697108,-0.392480,0.000725,1.000000,0.000066,0.000034,0.000000,0.000006,0.001064,0.000000
0,1203.231442,866,absolute,1,0.100000,0.071639,0.910232,1.780864,1.500000,-0.712346,0.364093,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,0.000000,1774560013.244502,-0.000046,0.000104,2.974759,-0.000102,-0.000176,-0.171971,1.000000,-0.000200,-0.000055,0.000001,-0.019649,-0.007635,0.000052,0.243258,-0.270025,-0.121198,0.000669,-0.910278,-1.780761,1.474759,0.712244,-0.364269,-0.171971,1.000000,-0.000200,-0.000055,0.000001,-0.019649,-0.007635,0.000052
0,1203.231442,866,absolute,2,0.200000,0.090886,0.838288,1.815840,1.500000,-0.726336,0.335315,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,0.000000,1774560013.244502,-0.000062,0.000114,2.960386,-0.000416,0.000686,-0.229315,0.999999,-0.001250,-0.000484,0.000003,-0.038993,-0.016317,0.000080,0.266977,-0.205435,-0.095593,-0.000143,-0.838350,-1.815726,1.460386,0.725920,-0.334630,-0.229315,0.999999,-0.001250,-0.000484,0.000003,-0.038993,-0.016317,0.000080
0,1203.231442,866,absolute,3,0.300000,0.081260,0.765003,1.847910,1.500000,-0.739164,0.306001,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,0.000000,1774560013.244502,-0.000162,0.000332,2.939866,-0.002070,0.004779,-0.222235,0.999993,-0.003446,-0.001423,0.000007,-0.057664,-0.025006,0.000072,0.269478,-0.143426,-0.075433,0.000356,-0.765165,-1.847577,1.439866,0.737094,-0.301222,-0.222235,0.999993,-0.003446,-0.001423,0.000007,-0.057664,-0.025006,0.000072
0,1203.231442,866,absolute,4,0.400000,0.068871,0.690495,1.877023,1.500000,-0.750809,0.276198,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,0.000000,1774560013.244502,-0.000447,0.001002,2.922369,-0.005269,0.012398,-0.208410,0.999979,-0.006026,-0.002563,0.000010,-0.069318,-0.031136,0.000089,0.268797,-0.089964,-0.055221,0.000782,-0.690942,-1.876022,1.422369,0.745540,-0.263800,-0.208410,0.999979,-0.006026,-0.002563,0.000010,-0.069318,-0.031136,0.000089
0,1203.231442,866,absolute,5,0.500000,0.060216,0.614881,1.903134,1.500000,-0.761254,0.245953,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,0.000000,1774560013.244502,-0.000949,0.002179,2.908358,-0.009549,0.022346,-0.198480,0.999957,-0.008520,-0.003701,0.000014,-0.075514,-0.034939,0.000119,0.267551,-0.044566,-0.035318,0.000916,-0.615830,-1.900956,1.408358,0.751705,-0.223606,-0.198480,0.999957,-0.008520,-0.003701,0.000014,-0.075514,-0.034939,0.000119
0,1203.231442,866,absolute,6,0.600000,0.055929,0.538285,1.926201,1.500000,-0.770480,0.215314,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,0.000000,1774560013.244502,-0.001670,0.003858,2.896583,-0.014606,0.033885,-0.192635,0.999930,-0.010833,-0.004785,0.000019,-0.078197,-0.037066,0.000151,0.266075,-0.005518,-0.016508,0.000819,-0.539954,-1.922343,1.396583,0.755874,-0.181429,-0.192635,0.999930,-0.010833,-0.004785,0.000019,-0.078197,-0.037066,0.000151
0,1203.231442,866,absolute,7,0.700000,0.055979,0.460826,1.946186,1.500000,-0.778474,0.184331,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,0.000000,1774560013.244502,-0.002644,0.006109,2.885874,-0.020456,0.047033,-0.190328,0.999898,-0.013024,-0.005834,0.000025,-0.078506,-0.037990,0.000177,0.264379,0.028380,0.000888,0.000547,-0.463471,-1.940076,1.385874,0.758018,-0.137298,-0.190328,0.999898,-0.013024,-0.005834,0.000025,-0.078506,-0.037990,0.000177
0,1203.231442,866,absolute,8,0.800000,0.060902,0.382631,1.963057,1.500000,-0.785223,0.153052,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,0.000000,1774560013.244502,-0.003980,0.009164,2.875184,-0.027434,0.062505,-0.191609,0.999861,-0.015199,-0.006897,0.000031,-0.076917,-0.037941,0.000194,0.262516,0.057837,0.016752,0.000110,-0.386611,-1.953893,1.375184,0.757789,-0.090548,-0.191609,0.999861,-0.015199,-0.006897,0.000031,-0.076917,-0.037941,0.000194
0,1203.231442,866,absolute,9,0.900000,0.071792,0.303824,1.976788,1.500000,-0.790715,0.121529,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,0.000000,1774560013.244502,-0.005913,0.013547,2.863342,-0.036279,0.081867,-0.197302,0.999815,-0.017487,-0.008036,0.000038,-0.073394,-0.036922,0.000198,0.260838,0.083348,0.030894,-0.000501,-0.309736,-1.963241,1.363342,0.754436,-0.039662,-0.197302,0.999815,-0.017487,-0.008036,0.000038,-0.073394,-0.036922,0.000198
