solve_num,solve_time_ms,solve_iters,coord_mode,node,t,theta,tgt_x,tgt_y,tgt_z,tgt_vx,tgt_vy,tgt_vz,circle_center_x,circle_center_y,circle_center_z,circle_radius,circle_omega,circle_phi0,circle_t_abs,abs_x,abs_y,abs_z,abs_vx,abs_vy,abs_vz,abs_qw,abs_qx,abs_qy,abs_qz,abs_wx,abs_wy,abs_wz,fz,mx,my,mz,rel_x,rel_y,rel_z,rel_vx,rel_vy,rel_vz,rel_qw,rel_qx,rel_qy,rel_qz,rel_wx,rel_wy,rel_wz
0,85.831340,186,relative,0,0.000000,0.050000,-0.976144,-0.217126,0.200000,0.086850,-0.390457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000021,0.000045,2.485976,0.000130,-0.000242,0.000427,1.000000,-0.000008,0.000065,0.000000,-0.000448,0.000002,0.000000,0.116184,0.199186,-0.093174,0.004949,0.976165,0.217170,2.285976,-0.086720,0.390215,0.000427,1.000000,-0.000008,0.000065,0.000000,-0.000448,0.000002,0.000000
0,85.831340,186,relative,1,0.050000,0.200000,-0.971606,-0.236605,0.200000,0.094659,-0.388720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000028,0.000032,2.479114,0.000150,-0.000254,-0.274918,1.000000,0.000106,0.000007,0.000002,0.009512,-0.004657,0.000141,0.242603,0.112505,-0.045437,0.004479,0.971634,0.236637,2.279114,-0.094509,0.388466,-0.274918,1.000000,0.000106,0.000007,0.000002,0.009512,-0.004657,0.000141
0,85.831340,186,relative,2,0.250000,0.200000,-0.949550,-0.313654,0.200000,0.125896,-0.381772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000022,-0.000238,2.407636,-0.001206,-0.003691,-0.439867,0.999997,0.002182,-0.000913,0.000041,0.032013,-0.013743,0.000650,0.264881,0.051626,-0.005711,0.004730,0.949528,0.313417,2.207636,-0.127102,0.378081,-0.439867,0.999997,0.002182,-0.000913,0.000041,0.032013,-0.013743,0.000650
0,85.831340,186,relative,3,0.450000,0.200000,-0.921248,-0.389314,0.200000,0.157133,-0.374824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000805,-0.002285,2.319665,-0.007559,-0.019210,-0.439866,0.999980,0.005899,-0.002344,0.000134,0.042340,-0.014880,0.001188,0.264910,0.008447,0.019791,0.004675,0.920442,0.387029,2.119665,-0.164692,0.355614,-0.439866,0.999980,0.005899,-0.002344,0.000134,0.042340,-0.014880,0.001188
0,85.831340,186,relative,4,0.650000,0.200000,-0.886697,-0.463584,0.200000,0.188369,-0.367876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003418,-0.009001,2.231696,-0.019414,-0.050783,-0.439866,0.999941,0.010218,-0.003634,0.000282,0.044033,-0.010912,0.001719,0.264960,-0.024608,0.036117,0.004478,0.883279,0.454583,2.031696,-0.207783,0.317093,-0.439866,0.999941,0.010218,-0.003634,0.000282,0.044033,-0.010912,0.001719
0,85.831340,186,relative,5,0.850000,0.200000,-0.845900,-0.536465,0.200000,0.219606,-0.360928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008845,-0.023729,2.143730,-0.035330,-0.099212,-0.439868,0.999887,0.014374,-0.004365,0.000487,0.039113,-0.003677,0.002228,0.265019,-0.048718,0.044938,0.004201,0.837055,0.512736,1.943730,-0.254936,0.261717,-0.439868,0.999887,0.014374,-0.004365,0.000487,0.039113,-0.003677,0.002228
0,85.831340,186,relative,6,1.050000,0.200000,-0.798855,-0.607955,0.200000,0.250842,-0.353980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.017640,-0.049695,2.055763,-0.052561,-0.162687,-0.439870,0.999832,0.017797,-0.004284,0.000751,0.029369,0.005324,0.002706,0.265070,-0.064451,0.047450,0.003875,0.781215,0.558260,1.855763,-0.303403,0.191293,-0.439870,0.999832,0.017797,-0.004284,0.000751,0.029369,0.005324,0.002706
0,85.831340,186,relative,7,1.250000,0.200000,-0.745563,-0.678057,0.200000,0.282079,-0.347032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.029728,-0.089563,1.967795,-0.067654,-0.237492,-0.439871,0.999792,0.020086,-0.003281,0.001072,0.016475,0.014824,0.003147,0.265100,-0.072440,0.044749,0.003520,0.715835,0.588494,1.767795,-0.349733,0.109540,-0.439871,0.999792,0.020086,-0.003281,0.001072,0.016475,0.014824,0.003147
0,85.831340,186,relative,8,1.450000,0.200000,-0.686023,-0.746768,0.200000,0.313316,-0.340084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.044314,-0.145118,1.879822,-0.076948,-0.318653,-0.439872,0.999777,0.021006,-0.001357,0.001449,0.001977,0.023778,0.003547,0.265101,-0.073418,0.037858,0.003143,0.641709,0.601651,1.679822,-0.390263,0.021431,-0.439872,0.999777,0.021006,-0.001357,0.001449,0.001977,0.023778,0.003547
0,85.831340,186,relative,9,1.650000,0.200000,-0.620237,-0.814090,0.200000,0.344552,-0.333136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.059889,-0.217074,1.791846,-0.076992,-0.400551,-0.439871,0.999788,0.020464,0.001390,0.001879,-0.012723,0.031347,0.003904,0.265079,-0.068187,0.027737,0.002745,0.560348,0.597017,1.591846,-0.421544,-0.067415,-0.439871,0.999788,0.020464,0.001390,0.001879,-0.012723,0.031347,0.003904
