timestamp,solve_num,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,fz,mx,my,mz,acc_x,acc_y,acc_z
481565.587871,0,0.000164,-0.003384,2.453465,0.000824,-0.000675,-0.334109,1.000000,0.000851,-0.000323,0.000016,0.017586,-0.007918,0.000323,0.242603,0.112505,-0.045437,0.004479,-0.005809,-0.015287,-0.824733
481565.687868,1,-0.000060,-0.001896,2.444625,0.000339,-0.000274,-0.419797,0.999999,0.001053,-0.000505,0.000009,0.022702,-0.011035,0.000173,0.181141,0.175378,-0.078583,0.002251,-0.006779,-0.014130,-3.101077
481565.787857,3,-0.000365,-0.002663,2.416257,-0.001339,-0.013246,-0.501745,0.999988,0.004862,-0.000838,0.000006,0.011345,-0.007443,0.000128,0.268730,0.232815,-0.070462,0.002927,-0.016676,-0.096791,0.142483
481565.887874,3,-0.000112,-0.003976,2.366412,-0.003266,-0.021757,-0.487494,0.999983,0.005699,-0.001292,0.000013,0.034627,-0.014489,0.000294,0.268730,0.232815,-0.070462,0.002927,-0.025708,-0.113449,0.142288
481565.987857,5,-0.001161,-0.004208,2.315874,-0.002479,-0.027255,-0.410359,0.999984,0.005680,-0.000377,-0.000051,0.031344,-0.001478,-0.001025,0.246794,0.196548,-0.098521,-0.019887,-0.006899,-0.103829,-0.670072
481566.087881,6,-0.001541,-0.008286,2.269760,-0.004840,-0.045316,-0.456387,0.999964,0.008378,-0.001087,-0.000075,0.024283,-0.009041,-0.001442,0.254568,0.096863,-0.082436,-0.025284,-0.020502,-0.157971,-0.382915
481566.187877,7,-0.001094,-0.012738,2.211300,-0.000815,-0.050734,-0.602611,0.999980,0.006330,0.000796,-0.000122,-0.003408,0.007424,-0.002235,0.224464,0.331270,-0.129586,-0.017369,0.013220,-0.105245,-1.497189
481566.287870,8,-0.001770,-0.018266,2.172605,-0.002449,-0.082376,-0.560262,0.999861,0.016655,-0.000677,-0.000117,0.120005,-0.019114,-0.001409,0.236562,-0.282061,-0.020009,-0.016332,-0.011891,-0.291800,-1.053328
481566.387844,9,-0.000687,-0.024755,2.110962,0.007002,-0.081918,-0.676060,0.999944,0.010239,0.002809,-0.000113,0.061279,-0.004200,-0.000821,0.225702,0.449787,-0.487858,0.002680,0.046943,-0.171174,-1.452548
481566.487867,9,0.000084,-0.034561,2.043428,0.010107,-0.104359,-0.733367,0.999906,0.013574,0.002147,-0.000170,0.084676,-0.032714,-0.000655,0.265289,0.090630,-0.150441,0.003102,0.042143,-0.266733,0.011817
481566.587853,11,0.003884,-0.047157,1.976569,0.027368,-0.129477,-0.602347,0.999939,0.010053,0.004465,0.000095,-0.002663,-0.016979,-0.001307,0.288424,0.257432,-0.058156,-0.005762,0.095416,-0.214755,0.869784
481566.687855,12,0.004222,-0.057845,1.902938,0.031199,-0.152200,-0.644703,0.999926,0.011861,0.002554,0.000112,0.004686,-0.040862,0.000178,0.265542,0.577193,-0.174432,0.006743,0.050263,-0.233289,0.021991
481566.787874,13,0.008841,-0.071358,1.831532,0.047243,-0.152457,-0.786139,0.999948,0.007223,0.007169,-0.000164,-0.026282,0.010434,-0.004383,0.201443,0.458987,-0.013624,0.012819,0.106957,-0.107795,-2.350711
481566.887872,14,0.016221,-0.091475,1.806245,0.053422,-0.180021,-0.481178,0.999921,0.012522,0.001075,0.000073,0.046588,-0.080787,0.003268,0.275258,0.350406,-0.090186,0.016405,0.021929,-0.255299,0.381521
