solve_num,solve_time_ms,node,t,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,fz,mx,my,mz
0,155.789565,18,0.900000,0.681025,0.673255,0.550235,-0.649969,-0.643855,-0.379737,0.999051,-0.030235,0.031351,0.000514,-0.199931,0.191561,0.000089,0.275235,1.714995,-1.729945,-0.002035
0,155.789565,19,0.950000,0.648527,0.641062,0.531248,-0.618057,-0.613046,-0.362476,0.998726,-0.035230,0.036132,0.000528,-0.114182,0.105063,0.000031,0.273607,1.554982,-1.555015,-0.002037
0,155.789565,20,1.000000,0.617624,0.610410,0.513124,-0.581509,-0.577372,-0.348877,0.998523,-0.038082,0.038753,0.000540,-0.036433,0.027312,-0.000027,0.272257,1.333281,-1.320953,-0.002015
0,155.789565,21,1.050000,0.588548,0.581541,0.495681,-0.542510,-0.539007,-0.338174,0.998461,-0.038992,0.039434,0.000548,0.030231,-0.038735,-0.000084,0.271335,1.073837,-1.052074,-0.001964
0,155.789565,22,1.100000,0.561423,0.554591,0.478772,-0.502963,-0.499861,-0.329293,0.998528,-0.038237,0.038468,0.000554,0.083923,-0.091339,-0.000140,0.270844,0.798391,-0.770220,-0.001883
0,155.789565,23,1.150000,0.536275,0.529598,0.462307,-0.464453,-0.461539,-0.321180,0.998691,-0.036141,0.036188,0.000557,0.123842,-0.129851,-0.000193,0.270689,0.525633,-0.493968,-0.001776
0,155.789565,24,1.200000,0.513052,0.506521,0.446248,-0.428240,-0.425334,-0.313026,0.998910,-0.033047,0.032948,0.000558,0.150123,-0.154550,-0.000244,0.270731,0.270712,-0.238186,-0.001647
0,155.789565,25,1.250000,0.491640,0.485254,0.430597,-0.395258,-0.392215,-0.304355,0.999147,-0.029295,0.029090,0.000556,0.163657,-0.166461,-0.000290,0.270833,0.045033,-0.013886,-0.001502
0,155.789565,26,1.300000,0.471877,0.465643,0.415379,-0.366119,-0.362839,-0.295022,0.999371,-0.025205,0.024933,0.000551,0.165907,-0.167157,-0.000333,0.270891,-0.143692,0.171685,-0.001350
0,155.789565,27,1.350000,0.453571,0.447501,0.400628,-0.341133,-0.337553,-0.285133,0.999563,-0.021057,0.020759,0.000545,0.158720,-0.158575,-0.000372,0.270847,-0.291214,0.314767,-0.001195
0,155.789565,28,1.400000,0.436514,0.430624,0.386371,-0.320330,-0.316427,-0.274942,0.999713,-0.017089,0.016798,0.000537,0.144157,-0.142838,-0.000406,0.270686,-0.396354,0.414666,-0.001043
0,155.789565,29,1.450000,0.420498,0.414802,0.372624,-0.303504,-0.299291,-0.264747,0.999821,-0.013484,0.013229,0.000527,0.124337,-0.122107,-0.000435,0.270427,-0.460520,0.473241,-0.000899
0,155.789565,30,1.500000,0.405323,0.399838,0.359387,-0.290263,-0.285781,-0.254813,0.999894,-0.010375,0.010179,0.000516,0.101309,-0.098447,-0.000461,0.270108,-0.487166,0.494341,-0.000764
0,155.789565,31,1.550000,0.390810,0.385549,0.346646,-0.280087,-0.275399,-0.245324,0.999939,-0.007841,0.007719,0.000505,0.076949,-0.073732,-0.000482,0.269771,-0.481234,0.483236,-0.000641
0,155.789565,32,1.600000,0.376805,0.371779,0.334380,-0.272379,-0.267561,-0.236369,0.999965,-0.005916,0.005877,0.000492,0.052886,-0.049572,-0.000501,0.269452,-0.448622,0.446075,-0.000528
0,155.789565,33,1.650000,0.363186,0.358401,0.322562,-0.266517,-0.261654,-0.227953,0.999979,-0.004594,0.004638,0.000479,0.030454,-0.027269,-0.000516,0.269176,-0.395691,0.389392,-0.000425
0,155.789565,34,1.700000,0.349860,0.345318,0.311164,-0.261896,-0.257072,-0.220021,0.999985,-0.003832,0.003956,0.000466,0.010669,-0.007800,-0.000528,0.268952,-0.328836,0.319685,-0.000332
0,155.789565,35,1.750000,0.336766,0.332464,0.300163,-0.257956,-0.253253,-0.212491,0.999986,-0.003565,0.003762,0.000452,-0.005773,0.008184,-0.000537,0.268779,-0.254139,0.243066,-0.000247
0,155.789565,36,1.800000,0.323868,0.319802,0.289538,-0.254214,-0.249702,-0.205278,0.999985,-0.003710,0.003966,0.000439,-0.018480,0.020337,-0.000544,0.268646,-0.177089,0.165000,-0.000168
0,155.789565,37,1.850000,0.311157,0.307317,0.279275,-0.250269,-0.246009,-0.198314,0.999981,-0.004172,0.004474,0.000425,-0.027334,0.028588,-0.000549,0.268539,-0.102390,0.090121,-0.000097
0,155.789565,38,1.900000,0.298644,0.295016,0.269359,-0.245821,-0.241858,-0.191556,0.999975,-0.004856,0.005189,0.000411,-0.032453,0.033095,-0.000552,0.268444,-0.033845,0.022121,-0.000030
0,155.789565,39,1.950000,0.286353,0.282923,0.259781,-0.240664,-0.237028,-0.184988,0.999966,-0.005668,0.006015,0.000398,-0.034145,0.034201,-0.000553,0.268348,0.025702,-0.036288,0.000031
0,155.789565,40,2.000000,0.274319,0.271072,0.250532,-0.234688,-0.231393,-0.178615,0.999955,-0.006522,0.006870,0.000384,-0.032859,0.032388,-0.000552,0.268246,0.074359,-0.083358,0.000088
0,155.789565,41,2.050000,0.262585,0.259502,0.241601,-0.227865,-0.224911,-0.172452,0.999943,-0.007343,0.007679,0.000371,-0.029140,0.028220,-0.000549,0.268135,0.111123,-0.118238,0.000140
0,155.789565,42,2.100000,0.251192,0.248257,0.232978,-0.220242,-0.217616,-0.166519,0.999932,-0.008072,0.008384,0.000358,-0.023583,0.022309,-0.000545,0.268015,0.135796,-0.140870,0.000188
0,155.789565,43,2.150000,0.240180,0.237376,0.224652,-0.211923,-0.209601,-0.160829,0.999922,-0.008662,0.008942,0.000344,-0.016793,0.015266,-0.000540,0.267891,0.148860,-0.151871,0.000231
0,155.789565,44,2.200000,0.229584,0.226896,0.216611,-0.203055,-0.201004,-0.155388,0.999915,-0.009082,0.009323,0.000331,-0.009350,0.007673,-0.000533,0.267767,0.151344,-0.152381,0.000270
0,155.789565,45,2.250000,0.219431,0.216846,0.208841,-0.193812,-0.191995,-0.150190,0.999911,-0.009316,0.009515,0.000318,-0.001782,0.000054,-0.000526,0.267648,0.144682,-0.143930,0.000304
0,155.789565,46,2.300000,0.209740,0.207246,0.201332,-0.184384,-0.182758,-0.145222,0.999911,-0.009361,0.009516,0.000306,0.005452,-0.007142,-0.000517,0.267535,0.130575,-0.128288,0.000335
0,155.789565,47,2.350000,0.200521,0.198108,0.194071,-0.174959,-0.173481,-0.140463,0.999914,-0.009224,0.009337,0.000293,0.011980,-0.013557,-0.000507,0.267431,0.110863,-0.107343,0.000361
0,155.789565,48,2.400000,0.191773,0.189434,0.187048,-0.165714,-0.164342,-0.135891,0.999920,-0.008925,0.008998,0.000281,0.017523,-0.018924,-0.000497,0.267335,0.087403,-0.082976,0.000384
0,155.789565,49,2.450000,0.183487,0.181217,0.180253,-0.156808,-0.155503,-0.131485,0.999928,-0.008487,0.008525,0.000269,0.021893,-0.023073,-0.000486,0.267247,0.061978,-0.056976,0.000404
0,155.789565,50,2.500000,0.175647,0.173442,0.173679,-0.148372,-0.147101,-0.127227,0.999937,-0.007940,0.007949,0.000257,0.024991,-0.025923,-0.000475,0.267164,0.036214,-0.030955,0.000421
0,155.789565,51,2.550000,0.168228,0.166087,0.167318,-0.140509,-0.139244,-0.123105,0.999947,-0.007315,0.007301,0.000245,0.026802,-0.027471,-0.000463,0.267084,0.011522,-0.006299,0.000435
0,155.789565,52,2.600000,0.161203,0.159124,0.161162,-0.133290,-0.132006,-0.119110,0.999956,-0.006645,0.006614,0.000234,0.027377,-0.027786,-0.000450,0.267006,-0.010937,0.015872,0.000446
0,155.789565,53,2.650000,0.154538,0.152524,0.155207,-0.126751,-0.125434,-0.115241,0.999965,-0.005960,0.005919,0.000222,0.026830,-0.026993,-0.000438,0.266930,-0.030275,0.034716,0.000455
0,155.789565,54,2.700000,0.148201,0.146252,0.149445,-0.120900,-0.119541,-0.111497,0.999972,-0.005289,0.005245,0.000212,0.025316,-0.025258,-0.000425,0.266853,-0.045881,0.049670,0.000461
0,155.789565,55,2.750000,0.142156,0.140275,0.143870,-0.115718,-0.114312,-0.107879,0.999978,-0.004656,0.004613,0.000201,0.023021,-0.022775,-0.000412,0.266777,-0.057407,0.060439,0.000466
0,155.789565,56,2.800000,0.136370,0.134560,0.138476,-0.111161,-0.109710,-0.104390,0.999983,-0.004081,0.004044,0.000191,0.020151,-0.019753,-0.000398,0.266702,-0.064748,0.066967,0.000469
0,155.789565,57,2.850000,0.130812,0.129074,0.133256,-0.107167,-0.105679,-0.101031,0.999987,-0.003577,0.003550,0.000181,0.016913,-0.016405,-0.000385,0.266628,-0.068017,0.069413,0.000470
0,155.789565,58,2.900000,0.125454,0.123790,0.128205,-0.103662,-0.102146,-0.097801,0.999990,-0.003154,0.003140,0.000171,0.013512,-0.012935,-0.000372,0.266556,-0.067503,0.068106,0.000469
0,155.789565,59,2.950000,0.120270,0.118683,0.123315,-0.100562,-0.099031,-0.094698,0.999992,-0.002816,0.002817,0.000162,0.010137,-0.009530,-0.000358,0.266487,-0.063639,0.063514,0.000466
0,155.789565,60,3.000000,0.115242,0.113731,0.118580,-0.097782,-0.096251,-0.091718,0.999993,-0.002563,0.002579,0.000153,0.006954,-0.006354,-0.000345,0.266422,-0.056964,0.056202,0.000462
0,155.789565,61,3.050000,0.110353,0.108919,0.113994,-0.095238,-0.093722,-0.088858,0.999994,-0.002389,0.002420,0.000144,0.004106,-0.003544,-0.000332,0.266359,-0.048085,0.046794,0.000457
0,155.789565,62,3.100000,0.105591,0.104233,0.109551,-0.092851,-0.091365,-0.086112,0.999995,-0.002286,0.002331,0.000136,0.001702,-0.001204,-0.000319,0.266299,-0.037647,0.035948,0.000450
0,155.789565,63,3.150000,0.100949,0.099664,0.105245,-0.090553,-0.089109,-0.083476,0.999995,-0.002244,0.002301,0.000128,-0.000180,0.000593,-0.000306,0.266242,-0.026302,0.024319,0.000443
0,155.789565,64,3.200000,0.096421,0.095209,0.101072,-0.088284,-0.086896,-0.080945,0.999995,-0.002248,0.002316,0.000120,-0.001495,0.001809,-0.000294,0.266188,-0.014683,0.012540,0.000434
0,155.789565,65,3.250000,0.092007,0.090864,0.097024,-0.086001,-0.084679,-0.078515,0.999995,-0.002286,0.002361,0.000113,-0.002230,0.002436,-0.000281,0.266135,-0.003389,0.001200,0.000424
0,155.789565,66,3.300000,0.087707,0.086630,0.093099,-0.083674,-0.082426,-0.076184,0.999994,-0.002342,0.002422,0.000106,-0.002399,0.002496,-0.000269,0.266083,0.007037,-0.009166,0.000414
0,155.789565,67,3.350000,0.083523,0.082509,0.089289,-0.081287,-0.080118,-0.073948,0.999994,-0.002402,0.002484,0.000099,-0.002047,0.002038,-0.000258,0.266033,0.016115,-0.018093,0.000403
0,155.789565,68,3.400000,0.079459,0.078503,0.085592,-0.078840,-0.077752,-0.071806,0.999994,-0.002453,0.002535,0.000092,-0.001241,0.001133,-0.000246,0.265984,0.023438,-0.025191,0.000392
0,155.789565,69,3.450000,0.075517,0.074615,0.082002,-0.076342,-0.075335,-0.069754,0.999994,-0.002484,0.002564,0.000086,-0.000069,-0.000126,-0.000235,0.265937,0.028682,-0.030152,0.000381
0,155.789565,70,3.500000,0.071700,0.070849,0.078514,-0.073818,-0.072889,-0.067791,0.999994,-0.002486,0.002560,0.000080,0.001365,-0.001634,-0.000224,0.265890,0.031607,-0.032753,0.000369
0,155.789565,71,3.550000,0.068009,0.067204,0.075124,-0.071296,-0.070441,-0.065915,0.999994,-0.002451,0.002520,0.000075,0.002945,-0.003272,-0.000214,0.265845,0.032064,-0.032861,0.000357
0,155.789565,72,3.600000,0.064444,0.063682,0.071829,-0.068816,-0.068027,-0.064122,0.999994,-0.002378,0.002438,0.000069,0.004548,-0.004915,-0.000203,0.265801,0.029995,-0.030436,0.000344
0,155.789565,73,3.650000,0.061003,0.060281,0.068623,-0.066416,-0.065686,-0.062409,0.999995,-0.002264,0.002315,0.000064,0.006048,-0.006436,-0.000194,0.265758,0.025445,-0.025532,0.000332
0,155.789565,74,3.700000,0.057682,0.056997,0.065502,-0.064138,-0.063457,-0.060775,0.999995,-0.002113,0.002154,0.000060,0.007320,-0.007713,-0.000184,0.265717,0.018557,-0.018308,0.000320
0,155.789565,75,3.750000,0.054476,0.053824,0.062463,-0.062018,-0.061378,-0.059216,0.999996,-0.001930,0.001961,0.000055,0.008248,-0.008629,-0.000175,0.265676,0.009586,-0.009026,0.000308
0,155.789565,76,3.800000,0.051375,0.050755,0.059503,-0.060088,-0.059478,-0.057731,0.999997,-0.001724,0.001745,0.000051,0.008727,-0.009080,-0.000166,0.265637,-0.001107,0.001943,0.000296
0,155.789565,77,3.850000,0.048370,0.047781,0.056616,-0.058371,-0.057782,-0.056316,0.999998,-0.001506,0.001518,0.000046,0.008672,-0.008983,-0.000158,0.265599,-0.013046,0.014116,0.000285
0,155.789565,78,3.900000,0.045452,0.044892,0.053800,-0.056878,-0.056301,-0.054972,0.999998,-0.001289,0.001294,0.000042,0.008019,-0.008277,-0.000150,0.265561,-0.025645,0.026903,0.000274
0,155.789565,79,3.950000,0.042608,0.042077,0.051052,-0.055605,-0.055034,-0.053695,0.999999,-0.001088,0.001087,0.000039,0.006737,-0.006932,-0.000142,0.265524,-0.038212,0.039608,0.000263
0,155.789565,80,4.000000,0.039828,0.039325,0.048367,-0.054536,-0.053963,-0.052486,0.999999,-0.000920,0.000914,0.000035,0.004826,-0.004952,-0.000135,0.265489,-0.049963,0.051442,0.000254
0,155.789565,81,4.050000,0.037101,0.036627,0.045743,-0.053638,-0.053059,-0.051342,0.999999,-0.000799,0.000790,0.000032,0.002328,-0.002380,-0.000127,0.265454,-0.060042,0.061548,0.000245
0,155.789565,82,4.100000,0.034419,0.033974,0.043176,-0.052861,-0.052273,-0.050261,0.999999,-0.000741,0.000730,0.000029,-0.000674,0.000698,-0.000120,0.265421,-0.067551,0.069025,0.000237
0,155.789565,83,4.150000,0.031776,0.031360,0.040662,-0.052143,-0.051545,-0.049242,0.999999,-0.000758,0.000748,0.000026,-0.004051,0.004149,-0.000114,0.265388,-0.071593,0.072977,0.000230
0,155.789565,84,4.200000,0.029169,0.028783,0.038200,-0.051408,-0.050800,-0.048284,0.999999,-0.000859,0.000852,0.000023,-0.007631,0.007798,-0.000107,0.265357,-0.071329,0.072564,0.000225
0,155.789565,85,4.250000,0.026598,0.026243,0.035786,-0.050571,-0.049955,-0.047384,0.999999,-0.001050,0.001046,0.000020,-0.011198,0.011426,-0.000101,0.265325,-0.066044,0.067075,0.000220
0,155.789565,86,4.300000,0.024070,0.023745,0.033417,-0.049543,-0.048924,-0.046543,0.999998,-0.001330,0.001332,0.000018,-0.014500,0.014780,-0.000095,0.265294,-0.055236,0.056009,0.000216
0,155.789565,87,4.350000,0.021593,0.021299,0.031090,-0.048234,-0.047617,-0.045762,0.999997,-0.001692,0.001702,0.000015,-0.017261,0.017580,-0.000088,0.265262,-0.038709,0.039177,0.000214
0,155.789565,88,4.400000,0.019181,0.018918,0.028802,-0.046562,-0.045954,-0.045042,0.999995,-0.002124,0.002141,0.000013,-0.019197,0.019539,-0.000082,0.265228,-0.016682,0.016807,0.000213
0,155.789565,89,4.450000,0.016853,0.016621,0.026550,-0.044459,-0.043868,-0.044387,0.999993,-0.002604,0.002630,0.000011,-0.020031,0.020380,-0.000076,0.265194,0.010088,-0.010331,0.000214
0,155.789565,90,4.500000,0.014630,0.014427,0.024330,-0.041876,-0.041310,-0.043801,0.999990,-0.003105,0.003139,0.000009,-0.019526,0.019863,-0.000070,0.265158,0.040184,-0.040807,0.000216
0,155.789565,91,4.550000,0.012536,0.012362,0.022140,-0.038794,-0.038261,-0.043287,0.999987,-0.003593,0.003636,0.000007,-0.017517,0.017823,-0.000064,0.265123,0.071404,-0.072394,0.000220
0,155.789565,92,4.600000,0.010596,0.010449,0.019976,-0.035224,-0.034733,-0.042845,0.999984,-0.004031,0.004081,0.000006,-0.013947,0.014203,-0.000058,0.265091,0.100636,-0.101950,0.000226
0,155.789565,93,4.650000,0.008835,0.008712,0.017834,-0.031217,-0.030776,-0.042469,0.999981,-0.004379,0.004436,0.000004,-0.008915,0.009106,-0.000051,0.265063,0.123741,-0.125301,0.000233
0,155.789565,94,4.700000,0.007274,0.007173,0.015710,-0.026862,-0.026477,-0.042149,0.999979,-0.004602,0.004664,0.000003,-0.002728,0.002841,-0.000045,0.265044,0.135460,-0.137136,0.000243
0,155.789565,95,4.750000,0.005931,0.005849,0.013603,-0.022283,-0.021959,-0.041869,0.999978,-0.004670,0.004735,0.000002,0.004045,-0.004016,-0.000038,0.265032,0.129320,-0.130923,0.000255
0,155.789565,96,4.800000,0.004817,0.004751,0.011509,-0.017636,-0.017375,-0.041613,0.999979,-0.004569,0.004635,0.000001,0.010511,-0.010562,-0.000031,0.265025,0.097571,-0.098841,0.000269
0,155.789565,97,4.850000,0.003935,0.003883,0.009429,-0.013087,-0.012889,-0.041367,0.999981,-0.004307,0.004370,0.000000,0.015390,-0.015504,-0.000023,0.265017,0.031146,-0.031740,0.000285
0,155.789565,98,4.900000,0.003281,0.003238,0.007360,-0.008797,-0.008662,-0.041132,0.999984,-0.003922,0.003983,-0.000001,0.016947,-0.017091,-0.000015,0.265000,-0.080421,0.080939,0.000304
0,155.789565,99,4.950000,0.002841,0.002805,0.005304,-0.004888,-0.004813,-0.040922,0.999988,-0.003498,0.003556,-0.000001,0.012926,-0.013044,-0.000006,0.286990,-0.252923,0.255127,0.000324
0,155.789565,100,5.000000,0.002597,0.002564,0.003258,-0.001109,-0.001095,0.000015,0.999990,-0.003175,0.003230,-0.000001,0.000280,-0.000288,0.000003,0,0,0,0
1,58.145851,0,0.000000,1.013059,0.997059,0.980065,-0.012932,-0.009483,0.000461,0.999996,0.001764,-0.002277,0.000002,0.000000,0.000000,0.000000,0.128541,1.183272,-1.086108,0.075288
1,58.145851,1,0.050000,1.012413,0.996585,0.980088,-0.014016,-0.010323,-0.252005,0.999996,0.001764,-0.002277,0.000002,0.059164,-0.054305,0.002140,0.206605,-0.861315,0.960068,0.075397
1,58.145851,2,0.100000,1.011712,0.996068,0.967487,-0.015759,-0.011673,-0.359909,0.999988,0.003243,-0.003635,0.000056,0.016102,-0.006297,0.004283,0.293958,-1.948962,2.060311,0.073151
1,58.145851,3,0.150000,1.010924,0.995485,0.949492,-0.019716,-0.015203,-0.306068,0.999986,0.003645,-0.003793,0.000164,-0.081345,0.096721,0.006362,0.318420,-2.379320,2.455362,0.070319
1,58.145851,4,0.200000,1.009938,0.994725,0.934188,-0.024188,-0.019502,-0.206934,0.999998,0.001610,-0.001376,0.000324,-0.200334,0.219469,0.008361,0.307387,-2.342613,2.374739,0.067662
1,58.145851,5,0.250000,1.008729,0.993749,0.923842,-0.025754,-0.021336,-0.128204,0.999986,-0.003400,0.004109,0.000535,-0.317534,0.338143,0.010285,0.285982,-2.004960,1.997600,0.065364
1,58.145851,6,0.300000,1.007441,0.992683,0.917432,-0.021404,-0.017732,-0.089139,0.999857,-0.011341,0.012558,0.000796,-0.417914,0.437899,0.012142,0.265748,-1.496845,1.459777,0.063371
1,58.145851,7,0.350000,1.006371,0.991796,0.912975,-0.009054,-0.006561,-0.087795,0.999486,-0.021790,0.023497,0.001107,-0.492959,0.510695,0.013944,0.250348,-0.917557,0.862171,0.061520
1,58.145851,8,0.400000,1.005918,0.991468,0.908585,0.012699,0.013656,-0.115639,0.998760,-0.034108,0.036246,0.001466,-0.539107,0.553543,0.015692,0.239588,-0.340588,0.277783,0.059598
1,58.145851,9,0.450000,1.006553,0.992151,0.902803,0.044778,0.043932,-0.164656,0.997612,-0.047566,0.050051,0.001874,-0.556466,0.567111,0.017387,0.232204,0.182240,-0.243193,0.057382
1,58.145851,10,0.500000,1.008792,0.994347,0.894570,0.087643,0.084823,-0.229249,0.996043,-0.061437,0.064177,0.002329,-0.547728,0.554584,0.019018,0.227018,0.617679,-0.669655,0.054666
1,58.145851,11,0.550000,1.013174,0.998589,0.883108,0.141270,0.136401,-0.305982,0.994122,-0.075064,0.077969,0.002829,-0.517244,0.520706,0.020571,0.223211,0.948312,-0.986465,0.051281
1,58.145851,12,0.600000,1.020238,1.005409,0.867809,0.205173,0.198274,-0.392812,0.991968,-0.087901,0.090897,0.003371,-0.470235,0.470979,0.022029,0.220311,1.169760,-1.191400,0.047111
1,58.145851,13,0.650000,1.030496,1.015322,0.848168,0.278505,0.269672,-0.488375,0.989725,-0.099538,0.102572,0.003950,-0.412141,0.411016,0.023368,0.218105,1.287780,-1.292106,0.042096
1,58.145851,14,0.700000,1.044421,1.028806,0.823749,0.360193,0.349580,-0.591479,0.987538,-0.109705,0.112747,0.004562,-0.348116,0.346045,0.024565,0.216540,1.317882,-1.305735,0.036239
1,58.145851,15,0.750000,1.062431,1.046285,0.794175,0.449087,0.436879,-0.700827,0.985531,-0.118261,0.121309,0.005200,-0.282545,0.280434,0.025595,0.215617,1.277583,-1.251009,0.029601
1,58.145851,16,0.800000,1.084885,1.068129,0.759134,0.544070,0.530458,-0.814956,0.983793,-0.125175,0.128251,0.005858,-0.218938,0.217609,0.026436,0.215322,1.186198,-1.148090,0.022295
1,58.145851,17,0.850000,1.112089,1.094652,0.718386,0.644106,0.629265,-0.932323,0.982377,-0.130503,0.133649,0.006529,-0.159847,0.159985,0.027070,0.215574,1.062847,-1.016614,0.014480
1,58.145851,18,0.900000,1.144294,1.126115,0.671770,0.748254,0.732321,-1.051472,0.981300,-0.134362,0.137639,0.007206,-0.106869,0.108990,0.027482,0.216214,0.924990,-0.874255,0.006345
1,58.145851,19,0.950000,1.181707,1.162731,0.619196,0.855637,0.838699,-1.171204,0.980554,-0.136908,0.140384,0.007882,-0.060733,0.065165,0.027662,0.217025,0.787441,-0.735780,-0.001898
1,58.145851,20,1.000000,1.224489,1.204666,0.560636,0.965416,0.947495,-1.290712,0.980109,-0.138312,0.142064,0.008550,-0.021429,0.028313,0.027608,0.217775,0.661804,-0.612523,-0.010033
1,58.145851,21,1.050000,1.272760,1.252041,0.496101,1.076768,1.057814,-1.409633,0.979928,-0.138745,0.142849,0.009205,0.011631,-0.002336,0.027323,0.218258,0.556231,-0.512208,-0.017852
1,58.145851,22,1.100000,1.326598,1.304932,0.425619,1.188892,1.168782,-1.528008,0.979970,-0.138362,0.142889,0.009841,0.039445,-0.027934,0.026815,0.218334,0.475453,-0.439020,-0.025166
1,58.145851,23,1.150000,1.386043,1.363371,0.349219,1.301023,1.279563,-1.646177,0.980199,-0.137292,0.142307,0.010453,0.063246,-0.049845,0.026100,0.217951,0.420993,-0.393885,-0.031813
1,58.145851,24,1.200000,1.451094,1.427349,0.266910,1.412463,1.389396,-1.764626,0.980584,-0.135636,0.141191,0.011039,0.084345,-0.069477,0.025196,0.217138,0.391526,-0.374877,-0.037670
1,58.145851,25,1.250000,1.521717,1.496819,0.178678,1.522603,1.497613,-1.883846,0.981105,-0.133460,0.139596,0.011595,0.103988,-0.088140,0.024125,0.215983,0.383328,-0.377707,-0.042651
1,58.145851,26,1.300000,1.597847,1.571699,0.084486,1.630923,1.603650,-2.004214,0.981747,-0.130799,0.137544,0.012117,0.123235,-0.106930,0.022913,0.214601,0.390791,-0.396273,-0.046707
1,58.145851,27,1.350000,1.679393,1.651882,-0.015725,1.736991,1.707039,-2.125938,0.982502,-0.127662,0.135031,0.012606,0.142868,-0.126636,0.021585,0.213107,0.406959,-0.423209,-0.049827
1,58.145851,28,1.400000,1.766243,1.737234,-0.122022,1.840433,1.807380,-2.249051,0.983367,-0.124039,0.132033,0.013057,0.163319,-0.147680,0.020169,0.211582,0.424076,-0.450443,-0.052025
1,58.145851,29,1.450000,1.858264,1.827603,-0.234474,1.940909,1.904316,-2.373450,0.984340,-0.119907,0.128516,0.013472,0.184636,-0.170077,0.018690,0.210067,0.434120,-0.469722,-0.053345
