solve_num,solve_time_ms,solve_iters,coord_mode,node,t,theta,tgt_x,tgt_y,tgt_z,tgt_vx,tgt_vy,tgt_vz,circle_center_x,circle_center_y,circle_center_z,circle_radius,circle_omega,circle_phi0,circle_t_abs,abs_x,abs_y,abs_z,abs_vx,abs_vy,abs_vz,abs_qw,abs_qx,abs_qy,abs_qz,abs_wx,abs_wy,abs_wz,fz,mx,my,mz,rel_x,rel_y,rel_z,rel_vx,rel_vy,rel_vz,rel_qw,rel_qx,rel_qy,rel_qz,rel_wx,rel_wy,rel_wz
0,175.360782,272,relative,0,0.000000,0.050000,-0.860313,-0.509766,0.200000,0.203907,-0.344125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000902,-0.002177,2.501953,0.001356,0.000883,-0.000666,1.000000,-0.000194,-0.000009,0.000001,0.000000,-0.001041,0.000000,0.115737,0.237519,0.015278,0.008432,0.861215,0.507589,2.301953,-0.202551,0.345008,-0.000666,1.000000,-0.000194,-0.000009,0.000001,0.000000,-0.001041,0.000000
0,175.360782,272,relative,1,0.050000,0.200000,-0.849945,-0.526871,0.200000,0.210789,-0.340047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000971,-0.002133,2.495016,0.001405,0.000851,-0.276839,1.000000,-0.000046,-0.000025,0.000004,0.011876,-0.000277,0.000240,0.242447,0.102952,-0.007169,0.016285,0.850916,0.524738,2.295016,-0.209384,0.340898,-0.276839,1.000000,-0.000046,-0.000025,0.000004,0.011876,-0.000277,0.000240
0,175.360782,272,relative,2,0.250000,0.200000,-0.805035,-0.593249,0.200000,0.238319,-0.323734,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001321,-0.002287,2.423038,0.002283,-0.004067,-0.442941,0.999998,0.002171,-0.000125,0.000121,0.032467,-0.001707,0.002091,0.264879,0.059601,0.025487,0.015726,0.806356,0.590962,2.223038,-0.236036,0.319667,-0.442941,0.999998,0.002171,-0.000125,0.000121,0.032467,-0.001707,0.002091
0,175.360782,272,relative,3,0.450000,0.200000,-0.754618,-0.656365,0.200000,0.265849,-0.307422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001960,-0.004760,2.334452,0.004426,-0.023509,-0.442940,0.999982,0.006014,-0.000040,0.000420,0.044386,0.003408,0.003879,0.264907,-0.005885,0.026225,0.014773,0.756577,0.651605,2.134452,-0.261423,0.283913,-0.442940,0.999982,0.006014,-0.000040,0.000420,0.044386,0.003408,0.003879
0,175.360782,272,relative,4,0.650000,0.200000,-0.698695,-0.716218,0.200000,0.293379,-0.291109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003295,-0.012937,2.245869,0.009616,-0.061437,-0.442940,0.999945,0.010393,0.000563,0.000896,0.043205,0.008685,0.005559,0.264952,-0.049001,0.021217,0.013699,0.701990,0.703281,2.045869,-0.283763,0.229672,-0.442940,0.999945,0.010393,0.000563,0.000896,0.043205,0.008685,0.005559
0,175.360782,272,relative,5,0.850000,0.200000,-0.637266,-0.772808,0.200000,0.320909,-0.274797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006154,-0.030556,2.157287,0.020013,-0.117541,-0.442942,0.999896,0.014222,0.001642,0.001540,0.033394,0.012965,0.007117,0.265003,-0.074376,0.013606,0.012554,0.643421,0.742252,1.957287,-0.300896,0.157256,-0.442942,0.999896,0.014222,0.001642,0.001540,0.033394,0.012965,0.007117
0,175.360782,272,relative,6,1.050000,0.200000,-0.570331,-0.826136,0.200000,0.348439,-0.258484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011768,-0.060919,2.068704,0.037408,-0.188043,-0.442944,0.999851,0.016816,0.003069,0.002339,0.018502,0.015716,0.008544,0.265039,-0.085825,0.004928,0.011330,0.582099,0.765217,1.868704,-0.311031,0.070441,-0.442944,0.999851,0.016816,0.003069,0.002339,0.018502,0.015716,0.008544
0,175.360782,272,relative,7,1.250000,0.200000,-0.497891,-0.876202,0.200000,0.375969,-0.242172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021665,-0.106347,1.980118,0.062986,-0.267106,-0.442945,0.999825,0.017805,0.004677,0.003282,0.001314,0.016716,0.009832,0.265050,-0.086268,-0.003824,0.010011,0.519556,0.769855,1.780118,-0.312983,-0.024934,-0.442945,0.999825,0.017805,0.004677,0.003282,0.001314,0.016716,0.009832
0,175.360782,272,relative,8,1.450000,0.200000,-0.419944,-0.923005,0.200000,0.403499,-0.225859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.037541,-0.167879,1.891529,0.097218,-0.347935,-0.442945,0.999825,0.017073,0.006289,0.004355,-0.015965,0.015939,0.010970,0.265033,-0.078166,-0.011935,0.008592,0.457485,0.755126,1.691529,-0.306281,-0.122076,-0.442945,0.999825,0.017073,0.006289,0.004355,-0.015965,0.015939,0.010970
0,175.360782,272,relative,9,1.650000,0.200000,-0.336491,-0.966546,0.200000,0.431029,-0.209547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.061114,-0.245179,1.802936,0.139846,-0.423664,-0.442944,0.999847,0.014694,0.007731,0.005542,-0.031624,0.013510,0.011947,0.264996,-0.063718,-0.018870,0.007080,0.397605,0.721367,1.602936,-0.291183,-0.214117,-0.442944,0.999847,0.014694,0.007731,0.005542,-0.031624,0.013510,0.011947
0,175.360782,272,relative,10,1.850000,0.200000,-0.247532,-1.006824,0.200000,0.458559,-0.193234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.093978,-0.336584,1.714342,0.189930,-0.488036,-0.442942,0.999878,0.010897,0.008850,0.006823,-0.044389,0.009665,0.012752,0.264955,-0.044927,-0.024233,0.005496,0.341510,0.670239,1.514342,-0.268629,-0.294802,-0.442942,0.999878,0.010897,0.008850,0.006823,-0.044389,0.009665,0.012752
0,175.360782,272,relative,11,2.050000,0.200000,-0.153067,-1.043839,0.200000,0.486089,-0.176922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.137482,-0.439289,1.625750,0.245947,-0.535914,-0.442940,0.999903,0.006016,0.009522,0.008181,-0.053389,0.004722,0.013377,0.264926,-0.023628,-0.027740,0.003868,0.290550,0.604550,1.425750,-0.240142,-0.358992,-0.442940,0.999903,0.006016,0.009522,0.008181,-0.053389,0.004722,0.013377
0,175.360782,272,relative,12,2.250000,0.200000,-0.053096,-1.077593,0.200000,0.513619,-0.160609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.192622,-0.549601,1.537160,0.305931,-0.563627,-0.442938,0.999907,0.000452,0.009657,0.009595,-0.058118,-0.000941,0.013817,0.264922,-0.001491,-0.029203,0.002225,0.245719,0.527992,1.337160,-0.207689,-0.403018,-0.442938,0.999907,0.000452,0.009657,0.009595,-0.058118,-0.000941,0.013817
0,175.360782,272,relative,13,2.450000,0.200000,0.052380,-1.108083,0.200000,0.541149,-0.144297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.259969,-0.663257,1.448573,0.367628,-0.569170,-0.442938,0.999882,-0.005356,0.009208,0.011046,-0.058408,-0.006905,0.014070,0.264947,0.019974,-0.028512,0.000595,0.207589,0.444826,1.248573,-0.173521,-0.424873,-0.442938,0.999882,-0.005356,0.009208,0.011046,-0.058408,-0.006905,0.014070
0,175.360782,272,relative,14,2.650000,0.200000,0.163363,-1.135311,0.200000,0.568679,-0.127984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.339631,-0.775768,1.359991,0.428682,-0.552268,-0.442939,0.999828,-0.010972,0.008171,0.012514,-0.054393,-0.012728,0.014138,0.264997,0.039413,-0.025605,-0.000999,0.176267,0.359543,1.159991,-0.139997,-0.424283,-0.442939,0.999828,-0.010972,0.008171,0.012514,-0.054393,-0.012728,0.014138
0,175.360782,272,relative,15,2.850000,0.200000,0.279852,-1.159277,0.200000,0.596209,-0.111672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.431247,-0.882757,1.271410,0.486814,-0.514325,-0.442941,0.999753,-0.015983,0.006590,0.013980,-0.046477,-0.017957,0.014024,0.265061,0.055611,-0.020432,-0.002546,0.151395,0.276520,1.071410,-0.109396,-0.402653,-0.442941,0.999753,-0.015983,0.006590,0.013980,-0.046477,-0.017957,0.014024
0,175.360782,272,relative,16,3.050000,0.200000,0.401847,-1.179980,0.200000,0.623739,-0.095359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.534026,-0.980286,1.182830,0.540009,-0.458265,-0.442943,0.999670,-0.020035,0.004551,0.015427,-0.035313,-0.022130,0.013734,0.265123,0.067457,-0.012919,-0.004040,0.132179,0.199694,0.982830,-0.083730,-0.362906,-0.442943,0.999670,-0.020035,0.004551,0.015427,-0.035313,-0.022130,0.013734
0,175.360782,272,relative,17,3.250000,0.200000,0.529348,-1.197420,0.200000,0.651269,-0.079047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.646816,-1.065132,1.094248,0.586712,-0.388278,-0.442945,0.999595,-0.022845,0.002190,0.016838,-0.021773,-0.024772,0.013275,0.265168,0.073941,-0.002992,-0.005490,0.117468,0.132289,0.894248,-0.064557,-0.309232,-0.442945,0.999595,-0.022845,0.002190,0.016838,-0.021773,-0.024772,0.013275
0,175.360782,272,relative,18,3.450000,0.200000,0.662355,-1.211599,0.200000,0.678799,-0.062734,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.768215,-1.135007,1.005663,0.626006,-0.309467,-0.442946,0.999541,-0.024235,-0.000313,0.018194,-0.006936,-0.025399,0.012651,0.265185,0.074208,0.009270,-0.006915,0.105860,0.076592,0.805663,-0.052793,-0.246733,-0.442946,0.999541,-0.024235,-0.000313,0.018194,-0.006936,-0.025399,0.012651
0,175.360782,272,relative,19,3.650000,0.200000,0.800868,-1.222514,0.200000,0.706329,-0.046422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.896716,-1.188702,0.917074,0.657798,-0.227418,-0.442947,0.999515,-0.024140,-0.002728,0.019480,0.007952,-0.023544,0.011865,0.265171,0.067802,0.023268,-0.008344,0.095848,0.033812,0.717074,-0.048531,-0.180996,-0.442947,0.999515,-0.024140,-0.002728,0.019480,0.007952,-0.023544,0.011865
0,175.360782,272,relative,20,3.850000,0.200000,0.944886,-1.230167,0.200000,0.733859,-0.030109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.030890,-1.226131,0.828481,0.682981,-0.147699,-0.442946,0.999519,-0.022627,-0.004791,0.020674,0.021549,-0.018865,0.010916,0.265129,0.055008,0.037405,-0.009802,0.086004,0.004036,0.628481,-0.050878,-0.117590,-0.442946,0.999519,-0.022627,-0.004791,0.020674,0.021549,-0.018865,0.010916
