timestamp,solve_num,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,fz,mx,my,mz,acc_x,acc_y,acc_z
36079.980536,1,-0.000220,-0.001044,2.486884,0.000660,0.000387,-0.158471,1.000000,0.000380,0.000020,0.000022,0.010099,-0.001570,0.000436,0.183844,0.171756,-0.011012,0.014574,0.000279,-0.005173,-3.000982
36080.080526,2,-0.000259,-0.001277,2.470941,0.000378,-0.000255,-0.310159,0.999999,0.001036,-0.000358,0.000052,0.021509,-0.008728,0.001017,0.183120,0.191502,-0.085393,0.017496,-0.004851,-0.014054,-3.027776
36080.180563,3,-0.000457,-0.000845,2.461449,-0.000212,-0.001228,-0.421693,0.999998,0.001782,-0.000709,0.000070,0.032300,-0.016210,0.001449,0.174682,0.203051,-0.139961,0.020640,-0.009177,-0.023054,-3.340327
36080.280536,4,-0.001737,0.000024,2.450426,-0.002279,-0.005276,-0.369455,0.999995,0.002950,-0.001312,0.000036,0.042314,-0.022156,0.000590,0.243236,0.178980,-0.100386,0.005058,-0.023642,-0.053158,-0.801432
36080.380509,5,0.000872,-0.002569,2.462183,0.000586,-0.001484,-0.308610,0.999999,0.001101,-0.000211,-0.000012,0.017673,-0.002705,-0.000273,0.208072,0.202952,-0.040170,-0.004046,-0.003255,-0.016964,-2.103656
36080.480533,5,0.001264,-0.002429,2.431246,0.000170,-0.003490,-0.480559,0.999998,0.002056,-0.000303,-0.000028,0.035623,-0.005108,-0.000503,0.263875,0.076765,0.046666,-0.004088,-0.005926,-0.040185,-0.036954
36080.580526,6,0.000951,-0.002609,2.427677,0.000505,-0.004613,-0.401008,0.999997,0.002252,0.000142,0.000024,0.036382,0.007981,0.000316,0.264877,0.053837,0.032618,0.000793,0.002786,-0.044185,0.000161
36080.680572,6,0.000900,-0.003471,2.387572,0.001369,-0.011294,-0.401007,0.999991,0.004235,0.000640,0.000042,0.041766,0.011244,0.000361,0.264877,0.053837,0.032618,0.000793,0.012565,-0.083091,-0.000099
36080.780521,7,0.001219,-0.002925,2.411948,0.003475,-0.006691,-0.427059,0.999995,0.002920,0.001374,0.000152,0.037696,0.015950,0.002259,0.264882,0.049446,0.019461,0.015467,0.026958,-0.057298,0.000227
36080.880523,8,0.000445,-0.001776,2.420986,0.000319,-0.003283,-0.370161,0.999999,0.001230,-0.000197,0.000092,0.027220,0.004718,0.002062,0.221057,0.176753,0.045934,0.021046,-0.003219,-0.020133,-1.622730
36080.980501,9,-0.001019,-0.001915,2.407103,0.001659,-0.003510,-0.339435,1.000000,0.000410,0.000302,0.000047,0.008157,0.009770,0.000944,0.208260,0.135513,0.081440,0.015467,0.004666,-0.006321,-2.096672
36081.080504,11,0.000055,-0.002700,2.404396,0.001699,-0.002279,-0.267170,1.000000,0.000126,-0.000089,0.000025,0.011214,-0.003675,0.000467,0.188738,0.235056,0.021068,0.010977,-0.001240,-0.001764,-2.819701
36081.180533,11,0.000394,-0.002523,2.370616,0.001377,-0.002155,-0.549177,0.999999,0.000981,-0.000246,0.000056,0.034722,-0.001567,0.001091,0.188738,0.235056,0.021068,0.010977,-0.003440,-0.013717,-2.819715
36081.280516,12,0.000520,-0.002873,2.364634,0.002872,-0.005999,-0.449217,0.999993,0.003520,0.000794,0.000097,0.069610,0.017204,0.001540,0.264893,-0.029278,0.042233,0.010190,0.015592,-0.069061,0.000602
36081.380528,12,0.000805,-0.004515,2.319713,0.005989,-0.018032,-0.449217,0.999975,0.006891,0.001813,0.000197,0.066679,0.021438,0.002120,0.264893,-0.029278,0.042233,0.010190,0.035599,-0.135195,-0.000139
36081.480537,13,-0.000645,-0.001910,2.350157,0.003367,-0.003326,-0.506664,0.999992,0.003051,0.002749,0.000069,0.056987,0.042045,0.001282,0.264998,0.042111,0.071338,0.009574,0.053957,-0.059889,0.004406
36081.580522,14,0.001709,-0.003069,2.336348,0.001671,-0.001420,-0.527967,0.999994,0.002520,0.002292,0.000166,0.047465,0.039915,0.003288,0.197764,0.258338,0.208965,0.033907,0.033577,-0.036915,-2.485576
36081.680524,14,0.002382,-0.004186,2.283566,0.009404,-0.010019,-0.601015,0.999977,0.005055,0.004453,0.000387,0.058283,0.049382,0.005000,0.264936,0.045812,0.046744,0.028536,0.087420,-0.099161,0.001557
36081.780556,15,0.001717,-0.003913,2.264682,0.004671,-0.008413,-0.709917,0.999984,0.004576,0.003163,0.000264,0.069096,0.045559,0.003896,0.265143,0.091246,0.061586,0.023317,0.062135,-0.089848,0.009514
36081.880516,16,0.001594,-0.003241,2.307399,0.002613,-0.007367,-0.451458,0.999974,0.006394,0.003308,0.000100,0.127072,0.070764,0.001916,0.215715,0.637501,0.330469,0.016903,0.052871,-0.102165,-1.821401
36081.980525,17,-0.000534,-0.003149,2.288636,0.001389,-0.002635,-0.462738,0.999999,0.000602,0.001106,0.000233,0.009036,0.036926,0.004603,0.215680,0.049486,0.202745,0.046270,0.017667,-0.009611,-1.821870
36082.080493,18,-0.000879,-0.003671,2.270472,0.003517,-0.002139,-0.449704,1.000000,0.000424,0.000336,0.000096,0.014582,0.012945,0.001864,0.184320,0.175106,0.189782,0.030500,0.004587,-0.005792,-2.983321
36082.180511,19,0.000228,-0.003792,2.253705,0.003665,-0.001927,-0.520335,0.999999,0.001156,0.000344,0.000215,0.031485,0.010448,0.004246,0.177293,0.242483,0.178786,0.054976,0.004521,-0.015177,-3.243628
36082.280503,19,0.000710,-0.003977,2.202141,0.004944,-0.005313,-0.723717,0.999995,0.002802,0.001030,0.000479,0.048478,0.025198,0.007266,0.268424,0.040340,0.091008,0.049840,0.020506,-0.055701,0.131440
36082.380491,19,0.001332,-0.005123,2.130614,0.008820,-0.014000,-0.710606,0.999982,0.005354,0.002582,0.000936,0.052490,0.034334,0.010100,0.268424,0.040340,0.091008,0.049840,0.051445,-0.106412,0.130915
