solve_num,solve_time_ms,solve_iters,coord_mode,node,t,theta,tgt_x,tgt_y,tgt_z,tgt_vx,tgt_vy,tgt_vz,circle_center_x,circle_center_y,circle_center_z,circle_radius,circle_omega,circle_phi0,circle_t_abs,abs_x,abs_y,abs_z,abs_vx,abs_vy,abs_vz,abs_qw,abs_qx,abs_qy,abs_qz,abs_wx,abs_wy,abs_wz,fz,mx,my,mz,rel_x,rel_y,rel_z,rel_vx,rel_vy,rel_vz,rel_qw,rel_qx,rel_qy,rel_qz,rel_wx,rel_wy,rel_wz
0,1169.398049,785,absolute,0,0.000000,0.050000,-1.423952,1.404407,1.500000,-0.561763,-0.569581,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,-709825284.473571,1774563232.799654,-0.000025,-0.000095,3.986711,0.000044,-0.000019,0.000496,1.000000,-0.000065,0.000048,-0.000050,0.000014,0.000000,0.000000,0.136839,0.001969,-0.050777,0.009003,1.423927,-1.404502,2.486711,0.561807,0.569562,0.000496,1.000000,-0.000065,0.000048,-0.000050,0.000014,0.000000,0.000000
0,1169.398049,785,absolute,1,0.100000,0.050000,-1.478975,1.346341,1.500000,-0.538536,-0.591590,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,-709825284.473571,1774563232.799654,-0.000023,-0.000095,3.980808,0.000063,0.000014,-0.236597,1.000000,-0.000064,0.000016,-0.000047,0.000112,-0.002539,0.000256,0.265182,-0.004052,-0.048104,0.008621,1.478952,-1.346436,2.480808,0.538599,0.591604,-0.236597,1.000000,-0.000064,0.000016,-0.000047,0.000112,-0.002539,0.000256
0,1169.398049,785,absolute,2,0.200000,0.050000,-1.531631,1.286121,1.500000,-0.514448,-0.612652,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,-709825284.473571,1774563232.799654,-0.000020,-0.000092,3.968993,0.000037,0.000076,-0.236020,1.000000,-0.000063,-0.000078,-0.000037,-0.000090,-0.004944,0.000501,0.267847,-0.009891,-0.047646,0.009173,1.531611,-1.286213,2.468993,0.514486,0.612729,-0.236020,1.000000,-0.000063,-0.000078,-0.000037,-0.000090,-0.004944,0.000501
0,1169.398049,785,absolute,3,0.300000,0.050000,-1.581837,1.223843,1.500000,-0.489537,-0.632735,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,-709825284.473571,1774563232.799654,-0.000021,-0.000087,3.957330,-0.000111,0.000142,-0.230507,1.000000,-0.000072,-0.000231,-0.000022,-0.000585,-0.007326,0.000762,0.257268,-0.013249,-0.048236,0.011309,1.581816,-1.223930,2.457330,0.489426,0.632877,-0.230507,1.000000,-0.000072,-0.000231,-0.000022,-0.000585,-0.007326,0.000762
0,1169.398049,785,absolute,4,0.400000,0.050000,-1.629512,1.159607,1.500000,-0.463843,-0.651805,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,-709825284.473571,1774563232.799654,-0.000034,-0.000078,3.945452,-0.000428,0.000220,-0.244585,1.000000,-0.000095,-0.000444,0.000002,-0.001247,-0.009738,0.001083,0.237651,-0.014522,-0.049330,0.014806,1.629479,-1.159686,2.445452,0.463415,0.652025,-0.244585,1.000000,-0.000095,-0.000444,0.000002,-0.001247,-0.009738,0.001083
0,1169.398049,785,absolute,5,0.500000,0.095950,-1.674581,1.093517,1.500000,-0.437407,-0.669832,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,-709825284.473571,1774563232.799654,-0.000067,-0.000065,3.931963,-0.000935,0.000320,-0.294990,1.000000,-0.000135,-0.000719,0.000034,-0.001972,-0.012205,0.001504,0.235044,-0.013572,-0.046908,0.018024,1.674514,-1.093582,2.431963,0.436472,0.670152,-0.294990,1.000000,-0.000135,-0.000719,0.000034,-0.001972,-0.012205,0.001504
0,1169.398049,785,absolute,6,0.600000,0.192075,-1.716970,1.025677,1.500000,-0.410271,-0.686788,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,-709825284.473571,1774563232.799654,-0.000231,-0.000020,3.898574,-0.002685,0.000642,-0.400984,0.999999,-0.000261,-0.001412,0.000130,-0.003272,-0.016706,0.002487,0.251650,-0.000365,-0.030387,0.018850,1.716739,-1.025697,2.398574,0.407586,0.687430,-0.400984,0.999999,-0.000261,-0.001412,0.000130,-0.003272,-0.016706,0.002487
0,1169.398049,785,absolute,7,0.700000,0.200000,-1.756613,0.956196,1.500000,-0.382478,-0.702645,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,-709825284.473571,1774563232.799654,-0.001432,0.000229,3.812521,-0.010948,0.002140,-0.495050,0.999994,-0.000578,-0.003297,0.000467,-0.003332,-0.022544,0.004545,0.263266,0.033112,0.005928,0.018463,1.755181,-0.955967,2.312521,0.371530,0.704785,-0.495050,0.999994,-0.000578,-0.003297,0.000467,-0.003332,-0.022544,0.004545
0,1169.398049,785,absolute,8,0.800000,0.200000,-1.793446,0.885185,1.500000,-0.354074,-0.717378,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,-709825284.473571,1774563232.799654,-0.005197,0.000903,3.712317,-0.028126,0.004602,-0.507008,0.999984,-0.000580,-0.005492,0.001028,0.003309,-0.021358,0.006645,0.264940,0.052160,0.032913,0.017786,1.788249,-0.884282,2.212317,0.325948,0.721980,-0.507008,0.999984,-0.000580,-0.005492,0.001028,0.003309,-0.021358,0.006645
0,1169.398049,785,absolute,9,0.900000,0.200000,-1.827409,0.812758,1.500000,-0.325103,-0.730964,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,-709825284.473571,1774563232.799654,-0.013236,0.001971,3.610952,-0.053440,0.005515,-0.506655,0.999972,0.000271,-0.007296,0.001800,0.013762,-0.014766,0.008667,0.264728,0.056230,0.048275,0.017116,1.814174,-0.810787,2.110952,0.271664,0.736479,-0.506655,0.999972,0.000271,-0.007296,0.001800,0.013762,-0.014766,0.008667
