timestamp,solve_num,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,fz,mx,my,mz,acc_x,acc_y,acc_z
69771.905155,0,0.000036,-0.000102,2.992926,-0.000300,0.001089,-0.000106,1.000000,-0.000175,-0.000041,-0.000003,-0.000014,0.001063,0.000000,0.200835,-0.425375,-0.211447,0.004712,-0.000606,0.002606,-2.371675
69772.005161,0,-0.001018,-0.003580,2.964159,-0.013189,-0.044885,-0.369400,0.999995,-0.002755,-0.001240,0.000013,-0.066248,-0.031862,0.000417,0.215772,-0.225731,-0.114916,0.003887,-0.019814,0.044026,-1.818594
69772.105127,0,-0.002350,-0.007947,2.929089,-0.020545,-0.064501,-0.513836,0.999980,-0.005741,-0.002686,0.000034,-0.084172,-0.040991,0.000593,0.255700,-0.122341,-0.071734,0.003728,-0.050876,0.108732,-0.340380
69772.205099,0,-0.004272,-0.013465,2.888510,-0.029663,-0.077990,-0.540089,0.999948,-0.009163,-0.004371,0.000060,-0.093592,-0.046518,0.000756,0.276363,-0.043237,-0.039870,0.003635,-0.089477,0.187564,0.423573
69772.305124,0,-0.007169,-0.020150,2.845976,-0.041959,-0.085329,-0.505716,0.999895,-0.013041,-0.006328,0.000095,-0.097106,-0.049766,0.000924,0.285258,0.021532,-0.012854,0.003531,-0.133731,0.275513,0.750663
69772.405155,0,-0.011570,-0.027714,2.804349,-0.058529,-0.085161,-0.439757,0.999814,-0.017274,-0.008544,0.000142,-0.095207,-0.050905,0.001101,0.288188,0.074468,0.010647,0.003406,-0.182411,0.368657,0.855686
69772.505098,0,-0.018251,-0.035555,2.765878,-0.080517,-0.075795,-0.357376,0.999704,-0.021695,-0.010975,0.000204,-0.088014,-0.049885,0.001288,0.287771,0.116136,0.030757,0.003261,-0.233982,0.462268,0.835572
69772.605115,0,-0.028248,-0.042608,2.732691,-0.108905,-0.055698,-0.269140,0.999570,-0.026030,-0.013531,0.000285,-0.075702,-0.046635,0.001484,0.284952,0.146344,0.047225,0.003099,-0.285634,0.549119,0.725609
69772.705116,0,-0.042789,-0.047314,2.706469,-0.144083,-0.024364,-0.185840,0.999424,-0.029906,-0.016060,0.000390,-0.058824,-0.041199,0.001687,0.279836,0.164878,0.059772,0.002928,-0.332949,0.619433,0.530429
69772.805073,0,-0.063106,-0.047860,2.687541,-0.185436,0.016841,-0.120660,0.999289,-0.032910,-0.018374,0.000522,-0.038446,-0.033822,0.001893,0.272007,0.172094,0.068301,0.002758,-0.370287,0.662427,0.235702
