timestamp,solve_num,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,fz,mx,my,mz,acc_x,acc_y,acc_z
63194.442133,0,0.000151,0.000027,2.981545,-0.000429,0.000068,0.000665,1.000000,0.000052,-0.000056,0.000000,-0.000006,0.001063,0.000000,0.177549,-0.310185,0.224662,0.009326,-0.000739,-0.000682,-3.234116
63194.542076,0,0.000111,0.000040,2.964314,-0.000196,0.000374,-0.333854,1.000000,-0.000778,0.000600,0.000014,-0.032090,0.024300,0.000548,0.218493,-0.226782,0.154144,0.007643,0.009706,0.012593,-1.717678
63194.642109,0,0.000131,0.000108,2.937899,0.000969,0.001907,-0.449673,0.999996,-0.002118,0.001594,0.000038,-0.047382,0.034692,0.000841,0.246777,-0.173124,0.110129,0.007073,0.029138,0.038713,-0.670222
63194.742103,0,0.000269,0.000332,2.907513,0.003552,0.005374,-0.492892,0.999989,-0.003825,0.002827,0.000069,-0.058546,0.041790,0.001101,0.264003,-0.127248,0.074832,0.006584,0.055276,0.074806,-0.032558
63194.842090,0,0.000615,0.000836,2.876729,0.007820,0.011198,-0.494937,0.999975,-0.005773,0.004202,0.000107,-0.066480,0.046451,0.001334,0.273307,-0.086209,0.044831,0.006084,0.085052,0.116885,0.311450
63194.942093,0,0.001244,0.001728,2.847959,0.013698,0.019333,-0.476513,0.999954,-0.007818,0.005617,0.000150,-0.071589,0.049102,0.001539,0.277928,-0.049452,0.018814,0.005617,0.115604,0.160954,0.481733
63195.042090,0,0.002227,0.003113,2.821603,0.021106,0.029709,-0.449111,0.999926,-0.009896,0.007030,0.000197,-0.074409,0.050168,0.001721,0.279791,-0.016530,-0.004000,0.005222,0.145648,0.205111,0.549591
63195.142085,0,0.003672,0.005149,2.797043,0.030189,0.042571,-0.418016,0.999892,-0.012017,0.008448,0.000249,-0.075349,0.049936,0.001889,0.279863,0.013040,-0.024084,0.004924,0.175044,0.249128,0.550806
63195.242087,0,0.005781,0.008129,2.773285,0.041436,0.058664,-0.385494,0.999850,-0.014233,0.009903,0.000309,-0.074582,0.048505,0.002054,0.278608,0.039703,-0.041726,0.004739,0.204253,0.293751,0.502619
63195.342089,0,0.008947,0.012624,2.749170,0.055827,0.079479,-0.352726,0.999796,-0.016626,0.011443,0.000381,-0.071993,0.045771,0.002230,0.276299,0.063822,-0.057225,0.004679,0.234019,0.340304,0.414973
63195.442095,0,0.013920,0.019730,2.723470,0.074993,0.107530,-0.321179,0.999728,-0.019278,0.013105,0.000472,-0.067131,0.041397,0.002433,0.273221,0.085561,-0.071079,0.004741,0.264972,0.390184,0.298314
63195.542078,0,0.022073,0.031476,2.694946,0.101283,0.146545,-0.293658,0.999643,-0.022207,0.014873,0.000595,-0.059199,0.034789,0.002683,0.270093,0.104573,-0.083975,0.004889,0.297188,0.444316,0.179137
63195.642089,0,0.035740,0.051368,2.662406,0.137472,0.201187,-0.273327,0.999543,-0.025258,0.016594,0.000766,-0.047201,0.025136,0.003002,0.268033,0.119454,-0.096208,0.005019,0.328922,0.501506,0.098999
63195.742067,0,0.058293,0.084623,2.625117,0.185491,0.275401,-0.259755,0.999448,-0.027972,0.017884,0.001002,-0.030493,0.011661,0.003402,0.264244,0.127115,-0.106377,0.004907,0.349311,0.547560,-0.044771
63195.842134,0,0.092503,0.135881,2.582960,0.242136,0.366003,-0.267117,0.999397,-0.029592,0.018142,0.001315,-0.010150,-0.005373,0.003848,0.259270,0.126066,-0.110355,0.004489,0.347461,0.568439,-0.230550
63195.942049,0,0.139528,0.207778,2.533278,0.300582,0.464792,-0.306983,0.999421,-0.029518,0.016862,0.001704,0.011676,-0.024471,0.004290,0.256093,0.116777,-0.105004,0.003814,0.318729,0.560175,-0.346988
63196.042070,0,0.198249,0.299914,2.472709,0.353035,0.562331,-0.368854,0.999523,-0.027522,0.013844,0.002162,0.032624,-0.043275,0.004678,0.255926,0.100658,-0.089759,0.002972,0.261187,0.522074,-0.349249
63196.142129,0,0.265146,0.408508,2.401177,0.392414,0.649831,-0.430831,0.999671,-0.023784,0.009279,0.002669,0.050662,-0.059303,0.004981,0.256881,0.080088,-0.066712,0.002105,0.175291,0.452882,-0.308297
63196.242072,0,0.335628,0.528093,2.321499,0.413878,0.720680,-0.484033,0.999813,-0.018745,0.003636,0.003200,0.064653,-0.070882,0.005189,0.259148,0.057549,-0.039598,0.001322,0.068636,0.359982,-0.218927
63196.342064,0,0.404323,0.651400,2.238686,0.415721,0.771149,-0.519820,0.999906,-0.012997,-0.002451,0.003727,0.074196,-0.077369,0.005313,0.261263,0.035150,-0.011709,0.000692,-0.048361,0.251336,-0.136976
63196.442082,0,0.467532,0.773121,2.156724,0.399308,0.801138,-0.540874,0.999930,-0.007031,-0.008469,0.004233,0.079677,-0.079130,0.005374,0.265608,0.014558,0.013978,0.000224,-0.167195,0.137621,0.024952
63196.542068,0,0.520194,0.883507,2.083068,0.369330,0.812499,-0.537535,0.999893,-0.001500,-0.013780,0.004685,0.081710,-0.077176,0.005391,0.273452,-0.002873,0.036771,-0.000035,-0.279241,0.029079,0.313947
63196.642061,0,0.558683,0.972199,2.026252,0.334320,0.810704,-0.503400,0.999823,0.002967,-0.017860,0.005047,0.081430,-0.073125,0.005389,0.274660,-0.018563,0.058312,-0.000133,-0.363002,-0.062182,0.355935
63196.742031,0,0.589606,1.051261,1.978598,0.295288,0.800619,-0.468665,0.999735,0.006927,-0.021284,0.005371,0.079638,-0.067375,0.005382,0.273452,-0.032466,0.075665,-0.000220,-0.430263,-0.142589,0.307716
63196.842033,0,0.614869,1.124217,1.936774,0.252953,0.784099,-0.440531,0.999635,0.010532,-0.024205,0.005675,0.076674,-0.060384,0.005370,0.272215,-0.044595,0.088704,-0.000314,-0.486679,-0.215058,0.257985
63196.942050,0,0.635271,1.192636,1.898815,0.207670,0.762083,-0.417896,0.999530,0.013843,-0.026683,0.005965,0.072751,-0.052512,0.005354,0.271300,-0.055001,0.097753,-0.000420,-0.534327,-0.281262,0.220002
63197.042048,0,0.651159,1.257319,1.863543,0.159704,0.735108,-0.399078,0.999424,0.016887,-0.028752,0.006248,0.068018,-0.044046,0.005334,0.270793,-0.063733,0.103228,-0.000533,-0.574278,-0.342136,0.197069
63197.142044,0,0.662633,1.318603,1.830271,0.109346,0.703553,-0.382471,0.999322,0.019670,-0.030425,0.006526,0.062605,-0.035234,0.005308,0.270825,-0.070847,0.105572,-0.000652,-0.607366,-0.398311,0.194214
63197.242085,0,0.669670,1.376537,1.798659,0.056933,0.667735,-0.366229,0.999228,0.022187,-0.031711,0.006801,0.056632,-0.026298,0.005277,0.271710,-0.076410,0.105231,-0.000771,-0.634704,-0.450545,0.223172
63197.342050,0,0.672190,1.430996,1.768672,0.002806,0.627935,-0.347619,0.999144,0.024429,-0.032618,0.007072,0.050219,-0.017438,0.005240,0.274098,-0.080511,0.102647,-0.000890,-0.658195,-0.500252,0.308055
63197.442040,0,0.670105,1.481754,1.740651,-0.052775,0.584353,-0.321953,0.999075,0.026385,-0.033159,0.007341,0.043485,-0.008831,0.005197,0.279174,-0.083267,0.098242,-0.001006,-0.681075,-0.550153,0.492655
63197.542035,0,0.663326,1.528547,1.715504,-0.109787,0.536976,-0.280948,0.999021,0.028046,-0.033349,0.007607,0.036540,-0.000622,0.005150,0.288718,-0.084829,0.092415,-0.001119,-0.707966,-0.604653,0.842644
