timestamp,solve_num,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,fz,mx,my,mz,acc_x,acc_y,acc_z
341023.906444,0,0.001537,-0.000660,2.461930,0.001393,0.002739,-0.418969,0.999998,-0.002219,0.000232,0.000004,-0.037510,0.002495,0.000058,0.239570,-0.185841,0.012026,0.000187,0.004122,0.039379,-0.937111
341024.006429,0,0.001224,-0.000682,2.420032,0.002599,0.005977,-0.499789,0.999991,-0.004132,0.000347,0.000008,-0.054294,0.003336,0.000076,0.264895,-0.054954,-0.014295,0.001155,0.006812,0.081086,0.000583
341024.106420,1,0.002125,-0.001705,2.455715,0.002531,0.004479,-0.506754,0.999994,-0.003555,0.000310,-0.000046,-0.059632,0.005359,-0.000793,0.264893,-0.089374,-0.008892,-0.004128,0.006093,0.069748,0.000599
341024.206500,2,0.001333,-0.000151,2.460608,0.002097,0.002526,-0.451779,0.999997,-0.002500,0.000395,-0.000053,-0.048331,0.002861,-0.001070,0.194235,-0.340243,0.012691,-0.013231,0.005681,0.035975,-2.616217
341024.306446,3,0.003613,-0.001929,2.441613,0.003323,0.002430,-0.508378,0.999998,-0.001751,0.000283,-0.000035,-0.037402,-0.001843,-0.000714,0.166041,-0.382290,-0.046174,-0.011503,0.003479,0.021540,-3.660385
341024.406467,4,0.003384,-0.001373,2.413838,0.003561,0.003854,-0.707906,0.999989,-0.004735,0.000124,-0.000027,-0.096539,-0.001833,-0.000560,0.140028,-0.670963,0.041125,-0.007166,0.001286,0.049117,-4.623999
341024.506469,5,0.002293,-0.000146,2.434151,0.003516,0.000561,-0.457855,1.000000,-0.000968,-0.000010,0.000010,-0.023313,-0.007004,0.000189,0.135009,-0.307679,-0.110468,0.004023,-0.000100,0.009681,-4.809688
341024.606451,6,0.002492,-0.000066,2.413221,0.004200,0.000958,-0.583796,0.999998,-0.001962,-0.000210,-0.000015,-0.043287,-0.011710,-0.000315,0.167625,-0.305689,-0.082302,-0.003895,-0.002602,0.024365,-3.601730
341024.706503,6,0.002817,0.000261,2.353840,0.004073,0.005848,-0.801687,0.999990,-0.004349,-0.000901,-0.000033,-0.065383,-0.018578,-0.000501,0.258548,-0.105159,-0.050107,-0.002423,-0.017254,0.083295,-0.234519
341024.806533,7,0.004865,-0.000624,2.353474,0.003404,0.010023,-0.740220,0.999979,-0.006342,-0.001622,-0.000051,-0.089474,-0.020980,-0.000751,0.260872,-0.013780,-0.045564,-0.001825,-0.031338,0.122556,-0.148896
341024.906501,7,0.005187,0.001307,2.278541,0.000455,0.026667,-0.755209,0.999937,-0.010858,-0.002813,-0.000091,-0.090853,-0.025530,-0.000855,0.260872,-0.013780,-0.045564,-0.001825,-0.054335,0.209804,-0.150499
341025.006507,10,0.004039,-0.000225,2.384342,0.002188,0.001199,-0.399406,1.000000,-0.000512,0.000049,-0.000004,-0.009868,0.008586,-0.000077,0.154291,-0.124426,-0.063238,-0.002532,0.000558,0.005850,-4.095530
341025.106484,10,0.004251,-0.000169,2.325631,0.003078,0.001660,-0.808937,0.999999,-0.001290,0.000333,-0.000011,-0.022310,0.002262,-0.000221,0.154291,-0.124426,-0.063238,-0.002532,0.003807,0.014748,-4.095547
