solve_num,solve_time_ms,solve_iters,coord_mode,node,t,theta,tgt_x,tgt_y,tgt_z,tgt_vx,tgt_vy,tgt_vz,circle_center_x,circle_center_y,circle_center_z,circle_radius,circle_omega,circle_phi0,circle_t_abs,abs_x,abs_y,abs_z,abs_vx,abs_vy,abs_vz,abs_qw,abs_qx,abs_qy,abs_qz,abs_wx,abs_wy,abs_wz,fz,mx,my,mz,rel_x,rel_y,rel_z,rel_vx,rel_vy,rel_vz,rel_qw,rel_qx,rel_qy,rel_qz,rel_wx,rel_wy,rel_wz
0,146.474619,262,relative,0,0.000000,0.050000,0.835519,0.549462,0.200000,-0.219785,0.334207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000082,-0.000032,2.516044,0.000000,-0.000317,-0.004467,1.000000,-0.000013,0.000086,0.000000,-0.001065,0.000000,0.000000,0.098602,-0.306081,0.022548,0.001612,-0.835600,-0.549494,2.316044,0.219785,-0.334524,-0.004467,1.000000,-0.000013,0.000086,0.000000,-0.001065,0.000000,0.000000
0,146.474619,262,relative,1,0.050000,0.200000,0.824362,0.566063,0.200000,-0.226469,0.329812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000081,-0.000047,2.508123,0.000033,-0.000284,-0.312370,1.000000,-0.000231,0.000100,0.000001,-0.016369,0.001127,0.000046,0.239570,-0.185841,0.012026,0.000187,-0.824443,-0.566110,2.308123,0.226502,-0.330096,-0.312370,1.000000,-0.000231,0.000100,0.000001,-0.016369,0.001127,0.000046
0,146.474619,262,relative,2,0.250000,0.200000,0.776395,0.630267,0.200000,-0.253206,0.312229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000018,0.000281,2.426908,0.000729,0.005639,-0.499789,0.999993,-0.003726,0.000333,0.000007,-0.053538,0.003532,0.000067,0.264895,-0.054954,-0.014295,0.001155,-0.776413,-0.629985,2.226908,0.253935,-0.306590,-0.499789,0.999993,-0.003726,0.000333,0.000007,-0.053538,0.003532,0.000067
0,146.474619,262,relative,3,0.450000,0.200000,0.723080,0.690954,0.200000,-0.279942,0.294646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000295,0.003608,2.326956,0.002541,0.031486,-0.499787,0.999953,-0.009629,0.000543,0.000022,-0.064528,0.000672,0.000198,0.264957,0.036165,-0.029317,0.001669,-0.722785,-0.687346,2.126956,0.282483,-0.263160,-0.499787,0.999953,-0.009629,0.000543,0.000022,-0.064528,0.000672,0.000198
0,146.474619,262,relative,4,0.650000,0.200000,0.664418,0.748125,0.200000,-0.306679,0.277063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001006,0.014505,2.227008,0.004418,0.081471,-0.499791,0.999876,-0.015720,0.000317,0.000057,-0.057295,-0.005194,0.000388,0.265047,0.093203,-0.035233,0.001862,-0.663412,-0.733620,2.027008,0.311097,-0.195593,-0.499791,0.999876,-0.015720,0.000317,0.000057,-0.057295,-0.005194,0.000388
0,146.474619,262,relative,5,0.850000,0.200000,0.600409,0.801780,0.200000,-0.333415,0.259481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001922,0.037660,2.127061,0.004177,0.153213,-0.499796,0.999789,-0.020517,-0.000554,0.000122,-0.038654,-0.012244,0.000600,0.265128,0.121856,-0.034189,0.001871,-0.598486,-0.764120,1.927061,0.337592,-0.106268,-0.499796,0.999789,-0.020517,-0.000554,0.000122,-0.038654,-0.012244,0.000600
0,146.474619,262,relative,6,1.050000,0.200000,0.531052,0.851917,0.200000,-0.360152,0.241898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002356,0.076785,2.027109,-0.000863,0.239771,-0.499800,0.999729,-0.023163,-0.002119,0.000225,-0.014281,-0.019085,0.000813,0.265167,0.127702,-0.028095,0.001809,-0.528696,-0.775132,1.827109,0.359289,-0.002127,-0.499800,0.999729,-0.023163,-0.002119,0.000225,-0.014281,-0.019085,0.000813
0,146.474619,262,relative,7,1.250000,0.200000,0.456348,0.898539,0.200000,-0.386889,0.224315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001081,0.133939,1.927151,-0.013323,0.331866,-0.499800,0.999719,-0.023313,-0.004306,0.000368,0.011262,-0.024704,0.001018,0.265153,0.116150,-0.018636,0.001741,-0.455267,-0.764600,1.727151,0.373565,0.107551,-0.499800,0.999719,-0.023313,-0.004306,0.000368,0.011262,-0.024704,0.001018
0,146.474619,262,relative,8,1.450000,0.200000,0.376296,0.941643,0.200000,-0.413625,0.206732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003614,0.209243,1.827186,-0.035360,0.419678,-0.499796,0.999755,-0.021025,-0.006958,0.000552,0.034497,-0.028427,0.001216,0.265101,0.092306,-0.007266,0.001686,-0.379910,-0.732400,1.627186,0.378266,0.212945,-0.499796,0.999755,-0.021025,-0.006958,0.000552,0.034497,-0.028427,0.001216
0,146.474619,262,relative,9,1.650000,0.200000,0.290898,0.981232,0.200000,-0.440362,0.189149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.013799,0.300920,1.727220,-0.068395,0.494232,-0.499791,0.999812,-0.016652,-0.009867,0.000776,0.052964,-0.029872,0.001408,0.265042,0.060856,0.004776,0.001629,-0.304696,-0.680311,1.527220,0.371967,0.305082,-0.499791,0.999812,-0.016652,-0.009867,0.000776,0.052964,-0.029872,0.001408
