timestamp,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,fz,mx,my,mz
201196.726646,1.013870,1.039240,0.909866,-0.005851,0.000318,-0.746046,0.999768,0.014781,-0.014482,-0.006028,0.775087,-0.713022,-0.036167,0.248102,-0.065571,0.186421,-0.537291
201196.776817,1.013577,1.039256,0.872564,-0.019237,-0.013180,-0.777491,0.998871,0.034047,-0.032395,-0.006912,0.770830,-0.704764,-0.051439,0.330417,-2.833494,2.738303,-0.477386
201196.826942,1.012616,1.038597,0.833689,-0.059124,-0.054525,-0.658811,0.997295,0.053198,-0.050067,-0.008169,0.627779,-0.569354,-0.065008,0.333658,-4.271602,3.994551,-0.424012
201196.877062,1.009659,1.035870,0.800749,-0.121365,-0.119582,-0.538021,0.995509,0.068799,-0.064290,-0.009759,0.412794,-0.371175,-0.077061,0.317143,-4.745194,4.336253,-0.376059
201197.083888,1.015939,1.042433,0.894462,-0.006011,-0.001041,-0.413459,0.999959,0.001229,-0.001467,-0.008878,0.562533,-0.507286,-0.019475,0.080000,4.514239,-4.048474,-0.594077
201197.134014,1.015638,1.042381,0.873789,-0.006449,-0.001401,-0.755812,0.999739,0.015177,-0.014270,-0.009358,0.787870,-0.710125,-0.036361,0.267303,-0.117151,0.148310,-0.517801
201197.184160,1.015316,1.042311,0.835998,-0.020714,-0.016290,-0.751736,0.998827,0.034703,-0.032178,-0.010252,0.781033,-0.703797,-0.051080,0.330261,-2.939867,2.694048,-0.455781
201197.234301,1.014280,1.041496,0.798411,-0.060463,-0.058285,-0.633381,0.997225,0.054048,-0.049891,-0.011506,0.632675,-0.570609,-0.064035,0.333377,-4.388478,3.960622,-0.405047
201197.284446,1.011257,1.038582,0.766742,-0.122661,-0.124125,-0.513196,0.995413,0.069721,-0.064197,-0.013081,0.411864,-0.374115,-0.075548,0.316665,-4.843473,4.316433,-0.361874
201197.494925,1.017943,1.045062,0.855765,-0.004769,-0.001579,-0.416083,0.999930,0.000969,-0.001406,-0.011682,0.570715,-0.509021,-0.014376,0.080000,4.422839,-4.119787,-0.409738
201197.545043,1.017705,1.044983,0.834961,-0.005189,-0.001862,-0.758435,0.999712,0.015085,-0.014295,-0.012032,0.791579,-0.715322,-0.026023,0.282160,-0.208066,0.200377,-0.368068
201197.595176,1.017446,1.044890,0.797039,-0.020313,-0.017442,-0.726869,0.998794,0.034651,-0.032389,-0.012665,0.780470,-0.706085,-0.036485,0.330620,-2.967800,2.748580,-0.342714
201197.645292,1.016430,1.044018,0.760695,-0.060464,-0.059319,-0.607864,0.997189,0.053926,-0.050218,-0.013551,0.631102,-0.569737,-0.046227,0.333288,-4.386808,4.002974,-0.319101
201197.695408,1.013407,1.041052,0.730302,-0.123181,-0.124858,-0.487867,0.995382,0.069509,-0.064559,-0.014676,0.410762,-0.370695,-0.055297,0.316349,-4.812720,4.348403,-0.297101
201197.904154,1.020098,1.047687,0.814922,-0.004657,-0.001543,-0.423102,0.999892,0.001030,-0.001488,-0.014552,0.578995,-0.526008,-0.002907,0.094203,4.458793,-4.196632,-0.063238
201197.954295,1.019865,1.047610,0.793767,-0.005181,-0.001895,-0.739153,0.999666,0.015309,-0.014844,-0.014614,0.801876,-0.735903,-0.004705,0.286601,-0.209117,0.415970,-0.025945
201198.004419,1.019606,1.047515,0.756810,-0.021170,-0.017910,-0.699393,0.998714,0.035069,-0.033514,-0.014711,0.791289,-0.715248,-0.005442,0.331696,-3.050527,2.887530,-0.015428
201198.054541,1.018547,1.046619,0.721840,-0.062923,-0.060331,-0.578532,0.997065,0.054548,-0.051640,-0.014805,0.638615,-0.571035,-0.005881,0.333428,-4.451683,4.122112,-0.011505
201198.104653,1.015401,1.043603,0.692913,-0.127505,-0.126552,-0.458541,0.995226,0.070247,-0.066088,-0.014903,0.415904,-0.365072,-0.006208,0.315746,-4.875458,4.456884,-0.011954
201198.309987,1.022266,1.050259,0.772593,-0.004663,-0.002109,-0.417304,0.999845,0.001238,-0.001515,-0.017516,0.566200,-0.501085,0.017756,0.108482,4.438827,-4.100573,0.606441
201198.360103,1.022033,1.050153,0.751728,-0.005280,-0.002596,-0.706913,0.999637,0.015168,-0.014286,-0.017063,0.788479,-0.705732,0.034994,0.284462,-0.233751,0.012972,0.570931
201198.410220,1.021769,1.050024,0.716382,-0.020599,-0.018313,-0.671089,0.998751,0.034547,-0.032262,-0.016169,0.777729,-0.704036,0.051222,0.329014,-3.027415,2.557607,0.525616
201198.460338,1.020739,1.049108,0.682828,-0.060544,-0.059723,-0.555026,0.997189,0.053622,-0.050182,-0.014866,0.627727,-0.574644,0.066163,0.332355,-4.400741,3.880241,0.478542
201198.510443,1.017712,1.046122,0.655076,-0.123122,-0.124625,-0.436693,0.995424,0.068958,-0.064815,-0.013196,0.409132,-0.379055,0.079765,0.315750,-4.770741,4.316743,0.433674
201198.714675,1.024349,1.052309,0.727225,-0.004353,-0.002732,-0.425666,0.999822,0.000813,-0.001403,-0.018817,0.556981,-0.512918,0.023232,0.129555,4.452435,-4.169041,0.726750
201198.764811,1.024132,1.052173,0.705942,-0.005034,-0.003109,-0.676250,0.999624,0.014490,-0.014484,-0.018224,0.780055,-0.720879,0.043890,0.283707,-0.109373,0.036205,0.650347
201198.814931,1.023880,1.052017,0.672130,-0.020524,-0.018052,-0.641807,0.998748,0.033628,-0.032858,-0.017100,0.775788,-0.717769,0.062376,0.328468,-2.881810,2.626532,0.587242
201198.865053,1.022854,1.051115,0.640039,-0.061148,-0.058228,-0.526721,0.997183,0.052622,-0.051146,-0.015503,0.633396,-0.584606,0.079068,0.332117,-4.283067,3.975150,0.533655
201198.915177,1.019796,1.048203,0.613703,-0.124887,-0.121799,-0.408814,0.995400,0.068069,-0.066054,-0.013488,0.420997,-0.383948,0.094237,0.315697,-4.697048,4.427331,0.485608
201199.123271,1.026574,1.054810,0.681526,-0.004516,-0.001824,-0.434150,0.999817,0.001157,-0.001560,-0.019028,0.528859,-0.525482,0.020884,0.153194,4.927235,-4.029312,0.534469
201199.173385,1.026348,1.054719,0.659819,-0.005414,-0.002463,-0.640959,0.999617,0.014123,-0.014944,-0.018498,0.775637,-0.726528,0.036076,0.280919,0.180320,0.172091,0.474604
201199.223507,1.026077,1.054595,0.627771,-0.021228,-0.016865,-0.611677,0.998736,0.033146,-0.033460,-0.017557,0.785648,-0.716862,0.049566,0.327523,-2.796328,2.713631,0.437210
201199.273623,1.025016,1.053752,0.597187,-0.062472,-0.056308,-0.498344,0.997154,0.052387,-0.051727,-0.016250,0.647180,-0.579702,0.061994,0.332046,-4.305134,4.028269,0.399485
201199.323736,1.021892,1.050937,0.572270,-0.126951,-0.119517,-0.380609,0.995346,0.068189,-0.066506,-0.014624,0.433287,-0.376766,0.073349,0.315706,-4.768671,4.452075,0.361846
201199.530561,1.028598,1.056878,0.635144,-0.004309,-0.003556,-0.433233,0.999809,0.001131,-0.001119,-0.019466,0.540581,-0.527839,-0.006091,0.168733,5.003454,-4.036355,-0.304004
201199.580687,1.028383,1.056700,0.613482,-0.005022,-0.004249,-0.611267,0.999598,0.014384,-0.014573,-0.019614,0.790632,-0.729781,-0.014733,0.280794,0.258570,0.274349,-0.313223
201199.630809,1.028131,1.056488,0.582919,-0.020465,-0.018904,-0.582214,0.998679,0.033777,-0.033180,-0.019950,0.803152,-0.716506,-0.023636,0.327701,-2.815570,2.837261,-0.287233
201199.680929,1.027108,1.055543,0.553808,-0.061501,-0.059042,-0.468582,0.997034,0.053472,-0.051431,-0.020471,0.661731,-0.575363,-0.031800,0.332244,-4.418949,4.082276,-0.253757
201199.731047,1.024033,1.052591,0.530379,-0.125948,-0.123351,-0.350589,0.995154,0.069696,-0.066053,-0.021177,0.440089,-0.372048,-0.039013,0.315505,-4.942415,4.415997,-0.219602
201199.940537,1.030894,1.058671,0.588781,-0.004044,-0.003471,-0.404802,0.999778,0.001024,-0.001383,-0.021004,0.573011,-0.508403,-0.029552,0.168114,4.688650,-3.912520,-0.946087
201199.990662,1.030692,1.058497,0.568541,-0.004918,-0.004090,-0.583981,0.999547,0.015078,-0.014388,-0.021732,0.806874,-0.704672,-0.056445,0.282389,0.036890,0.286571,-0.854564
201200.040778,1.030446,1.058293,0.539342,-0.020302,-0.019526,-0.551993,0.998599,0.034865,-0.032402,-0.023110,0.807209,-0.692072,-0.080735,0.327731,-2.906408,2.695910,-0.770458
201200.090900,1.029431,1.057316,0.511742,-0.060555,-0.060878,-0.438334,0.996934,0.054664,-0.050058,-0.025066,0.659768,-0.559750,-0.102635,0.331263,-4.434746,3.887739,-0.690201
201200.141084,1.026403,1.054272,0.489825,-0.123463,-0.126200,-0.322124,0.995032,0.070868,-0.064266,-0.027556,0.435850,-0.367932,-0.122254,0.314587,-4.943506,4.206976,-0.615088
201200.350085,1.033272,1.060577,0.541555,-0.004455,-0.003615,-0.371716,0.999692,0.001081,-0.001520,-0.024737,0.562754,-0.516400,-0.024143,0.168001,5.074998,-3.646308,-0.890711
201200.400196,1.033049,1.060397,0.522969,-0.005417,-0.004264,-0.551105,0.999460,0.014824,-0.014771,-0.025329,0.816031,-0.699231,-0.049461,0.281183,0.201368,0.290540,-0.804346
201200.450310,1.032778,1.060184,0.495414,-0.021182,-0.019304,-0.521352,0.998507,0.034777,-0.032729,-0.026513,0.824786,-0.686236,-0.072324,0.326888,-2.889167,2.686506,-0.698906
201200.500425,1.031719,1.059218,0.469346,-0.061863,-0.060295,-0.409265,0.996820,0.054950,-0.050324,-0.028230,0.678444,-0.554174,-0.092190,0.331073,-4.521799,3.897643,-0.607822
201200.550543,1.028626,1.056204,0.448883,-0.125277,-0.125719,-0.293475,0.994885,0.071565,-0.064471,-0.030428,0.450416,-0.361666,-0.109467,0.314521,-5.084123,4.215620,-0.531918
201200.754807,1.035374,1.062376,0.495303,-0.004757,-0.003964,-0.339540,0.999581,0.001095,-0.001486,-0.028878,0.580688,-0.487415,-0.020726,0.166945,4.712691,-3.905162,-0.646235
201200.804976,1.035137,1.062178,0.478326,-0.005695,-0.004614,-0.520884,0.999353,0.015252,-0.014082,-0.029382,0.815939,-0.683130,-0.039095,0.280472,-0.013416,0.143893,-0.568749
201200.855059,1.034852,1.061947,0.452282,-0.020780,-0.020017,-0.492439,0.998419,0.035137,-0.031723,-0.030321,0.814255,-0.677146,-0.055262,0.326261,-2.969981,2.565137,-0.500015
201200.905172,1.033813,1.060946,0.427660,-0.060340,-0.061246,-0.381460,0.996774,0.054972,-0.049176,-0.031639,0.664336,-0.550597,-0.069475,0.330352,-4.470318,3.758680,-0.440601
201200.955283,1.030796,1.057884,0.408587,-0.122442,-0.126385,-0.266854,0.994896,0.071160,-0.063312,-0.033302,0.439368,-0.364415,-0.081999,0.313847,-4.952254,4.080628,-0.388294
201201.167236,1.037449,1.064232,0.448546,-0.005214,-0.004559,-0.306447,0.999455,0.001438,-0.001555,-0.032947,0.577959,-0.482642,-0.016204,0.166612,4.709097,-3.874876,-0.501206
201201.217365,1.037189,1.064005,0.433223,-0.006202,-0.005414,-0.488409,0.999225,0.015479,-0.014088,-0.033341,0.813117,-0.676741,-0.030451,0.279605,0.005063,0.054873,-0.436237
201201.267488,1.036878,1.063734,0.408803,-0.021314,-0.020945,-0.461576,0.998297,0.035226,-0.031648,-0.034065,0.812588,-0.674937,-0.042851,0.325144,-2.929364,2.467685,-0.377760
201201.317601,1.035813,1.062687,0.385724,-0.060806,-0.061995,-0.352658,0.996663,0.054946,-0.049130,-0.035074,0.665022,-0.552874,-0.053589,0.329571,-4.445995,3.685042,-0.327215
201201.367720,1.032772,1.059587,0.368091,-0.122928,-0.126736,-0.239473,0.994790,0.071080,-0.063400,-0.036343,0.441598,-0.369974,-0.062890,0.313470,-4.939191,4.068072,-0.284624
201201.575761,1.039522,1.065669,0.404439,-0.004482,-0.004725,-0.276504,0.999334,0.001012,-0.001446,-0.036458,0.613150,-0.505324,-0.017130,0.162733,4.839745,-3.965291,-0.552123
201201.625892,1.039298,1.065433,0.390613,-0.005375,-0.005303,-0.465649,0.999087,0.015867,-0.014626,-0.036869,0.854809,-0.703987,-0.032823,0.281372,-0.146576,0.225891,-0.487243
201201.676035,1.039029,1.065168,0.367331,-0.021213,-0.021262,-0.435575,0.998078,0.036567,-0.032972,-0.037642,0.846603,-0.693758,-0.046673,0.327842,-3.173012,2.778832,-0.422017
201201.726172,1.037969,1.064105,0.345552,-0.062843,-0.064070,-0.321904,0.996314,0.057056,-0.051018,-0.038728,0.686724,-0.556316,-0.058669,0.331006,-4.733954,4.020193,-0.363499
201201.776318,1.034827,1.060901,0.329457,-0.127866,-0.131337,-0.206613,0.994325,0.073679,-0.065439,-0.040097,0.448787,-0.356835,-0.069001,0.313273,-5.223133,4.296493,-0.312286
201201.991927,1.041489,1.067283,0.360181,-0.004764,-0.004136,-0.245534,0.999200,0.001097,-0.001442,-0.039951,0.597525,-0.475422,-0.015723,0.163466,4.769450,-3.888251,-0.447075
201202.042058,1.041251,1.067076,0.347905,-0.005663,-0.004765,-0.433322,0.998969,0.015546,-0.013912,-0.040328,0.835714,-0.670191,-0.028431,0.278780,-0.074678,0.036775,-0.383754
201202.092187,1.040968,1.066838,0.326239,-0.020660,-0.020221,-0.408013,0.998024,0.035739,-0.031470,-0.040993,0.831257,-0.669254,-0.039339,0.325214,-3.027870,2.445899,-0.335603
201202.142303,1.039935,1.065827,0.305838,-0.060255,-0.061630,-0.298997,0.996359,0.055805,-0.048967,-0.041903,0.678865,-0.548200,-0.048878,0.329513,-4.610051,3.731329,-0.294500
201202.192421,1.036922,1.062745,0.290888,-0.122652,-0.126983,-0.186015,0.994453,0.072183,-0.063250,-0.043044,0.447345,-0.362893,-0.057249,0.313324,-5.043797,4.040133,-0.258860
201202.399901,1.043384,1.068730,0.317467,-0.005208,-0.005525,-0.215925,0.999047,0.001102,-0.001364,-0.043618,0.590513,-0.476170,-0.006848,0.163406,4.810930,-3.867110,-0.188128
201202.450022,1.043124,1.068454,0.306671,-0.006062,-0.006155,-0.403823,0.998827,0.015329,-0.013898,-0.043774,0.830936,-0.669679,-0.012196,0.277843,0.024187,0.015477,-0.146718
201202.500118,1.042821,1.068146,0.286479,-0.021037,-0.021284,-0.380240,0.997908,0.035337,-0.031514,-0.044031,0.831835,-0.669289,-0.016366,0.324189,-2.942858,2.464747,-0.117686
201202.550239,1.041769,1.067082,0.267467,-0.060665,-0.061958,-0.273082,0.996272,0.055345,-0.049095,-0.044359,0.684277,-0.546569,-0.019711,0.329002,-4.574798,3.801793,-0.100982
201202.600355,1.038736,1.063984,0.253813,-0.123258,-0.126493,-0.160989,0.994395,0.071789,-0.063425,-0.044756,0.455128,-0.356991,-0.022582,0.313137,-5.039015,4.113930,-0.087930
201202.806833,1.045384,1.070292,0.276564,-0.004817,-0.004500,-0.187450,0.998896,0.001030,-0.001446,-0.046945,0.578531,-0.475420,0.021151,0.163236,4.755009,-3.804243,0.682600
201202.856956,1.045143,1.070067,0.267192,-0.005720,-0.005081,-0.375664,0.998714,0.014916,-0.013995,-0.046400,0.816663,-0.665167,0.040554,0.277028,0.040580,-0.032361,0.630163
201202.907136,1.044857,1.069813,0.248409,-0.020771,-0.019700,-0.353579,0.997877,0.034509,-0.031554,-0.045334,0.819715,-0.665529,0.058466,0.323052,-2.846612,2.235658,0.586755
201202.957313,1.043819,1.068828,0.230730,-0.060317,-0.059190,-0.248451,0.996363,0.054139,-0.049120,-0.043787,0.678862,-0.551927,0.075145,0.327795,-4.296644,3.601531,0.552249
201203.007439,1.040803,1.065869,0.218307,-0.122612,-0.122068,-0.138410,0.994609,0.070335,-0.063697,-0.041819,0.465603,-0.369914,0.090842,0.312510,-4.817631,3.980531,0.502264
201203.215035,1.047295,1.071812,0.236185,-0.005311,-0.005636,-0.159069,0.998814,0.001228,-0.001452,-0.048651,0.605750,-0.482446,0.027573,0.160414,4.739799,-4.112476,0.922705
201203.265176,1.047029,1.071530,0.228231,-0.006208,-0.006323,-0.352507,0.998624,0.015763,-0.014233,-0.047946,0.843245,-0.687436,0.053801,0.277373,-0.298325,-0.154113,0.857878
201203.315348,1.046719,1.071214,0.210606,-0.021587,-0.021794,-0.329816,0.997742,0.035959,-0.032416,-0.046556,0.829732,-0.693420,0.078186,0.324929,-3.302521,2.420348,0.794548
201203.365434,1.045640,1.070124,0.194115,-0.062524,-0.063154,-0.221416,0.996159,0.055765,-0.050729,-0.044541,0.666664,-0.569940,0.100771,0.329302,-4.572886,3.938482,0.748018
201203.415552,1.042513,1.066967,0.183044,-0.127187,-0.128150,-0.109029,0.994377,0.071587,-0.065790,-0.041970,0.440199,-0.370467,0.122033,0.312148,-4.987218,4.308553,0.647195
201203.619593,1.049181,1.073239,0.198495,-0.005201,-0.005480,-0.133372,0.998804,0.000976,-0.001313,-0.048864,0.595797,-0.480400,0.019824,0.160385,4.735492,-4.028705,0.617740
201203.669704,1.048921,1.072965,0.191826,-0.006009,-0.006021,-0.326864,0.998615,0.015262,-0.014035,-0.048352,0.832933,-0.681387,0.037383,0.276554,-0.137730,-0.140141,0.551988
201203.719829,1.048621,1.072664,0.175483,-0.021121,-0.020937,-0.305668,0.997742,0.035207,-0.032055,-0.047370,0.827014,-0.687212,0.053073,0.323627,-3.064612,2.327630,0.507677
201203.769991,1.047565,1.071617,0.160200,-0.061455,-0.061222,-0.199577,0.996165,0.054960,-0.050205,-0.045971,0.675167,-0.569165,0.067504,0.328299,-4.558199,3.859759,0.486923
201203.820125,1.044492,1.068556,0.150221,-0.125338,-0.124986,-0.088854,0.994357,0.071018,-0.065232,-0.044214,0.448716,-0.374447,0.081345,0.312355,-4.883437,4.219878,0.412298
201204.022310,1.051194,1.074750,0.162069,-0.004962,-0.005593,-0.107763,0.998795,0.001117,-0.001354,-0.049038,0.600055,-0.471502,-0.027833,0.159887,4.980661,-3.832762,-0.917529
201204.072428,1.050946,1.074470,0.156681,-0.005796,-0.006215,-0.302177,0.998547,0.015521,-0.013860,-0.049717,0.848590,-0.663774,-0.053913,0.275525,0.091234,0.006626,-0.843198
201204.122536,1.050656,1.074159,0.141572,-0.020706,-0.021327,-0.282886,0.997558,0.035885,-0.031453,-0.051008,0.851793,-0.665179,-0.077881,0.322970,-3.033078,2.376424,-0.757094
201204.172657,1.049621,1.073093,0.127428,-0.060427,-0.062228,-0.178017,0.995806,0.056320,-0.049040,-0.052857,0.698173,-0.548876,-0.099401,0.328307,-4.882382,3.661233,-0.661985
201204.222785,1.046600,1.069982,0.118527,-0.123427,-0.127272,-0.067323,0.993771,0.073080,-0.063471,-0.055235,0.451984,-0.368448,-0.118217,0.312577,-5.189085,3.986074,-0.593395
201204.429631,1.053101,1.076238,0.127100,-0.005169,-0.005153,-0.083582,0.998665,0.001014,-0.001367,-0.051632,0.614274,-0.480627,-0.027452,0.158351,5.130141,-3.803066,-0.867795
201204.479747,1.052843,1.075981,0.122921,-0.006000,-0.005705,-0.280842,0.998407,0.015728,-0.014156,-0.052299,0.870281,-0.671420,-0.052119,0.275988,0.203621,0.201433,-0.778548
201204.529864,1.052543,1.075695,0.108879,-0.021287,-0.021000,-0.260711,0.997382,0.036577,-0.032020,-0.053535,0.879134,-0.663070,-0.074249,0.323741,-2.959364,2.632732,-0.696653
201204.579983,1.051479,1.074645,0.095843,-0.061928,-0.062687,-0.154524,0.995569,0.057648,-0.049643,-0.055268,0.729297,-0.533911,-0.094051,0.328678,-5.097159,3.542913,-0.619797
201204.630057,1.048382,1.071511,0.088117,-0.125970,-0.129213,-0.043407,0.993469,0.075159,-0.063787,-0.057459,0.472533,-0.359368,-0.111669,0.312285,-5.500111,3.980355,-0.531584
201204.835640,1.055035,1.077719,0.093540,-0.005068,-0.006023,-0.059967,0.998384,0.001206,-0.001361,-0.056806,0.612246,-0.471053,-0.028352,0.157834,5.081338,-3.648924,-0.884945
201204.885757,1.054782,1.077418,0.090542,-0.005903,-0.006682,-0.258184,0.998122,0.015817,-0.013985,-0.057496,0.865806,-0.654158,-0.053506,0.275543,0.200091,0.223877,-0.781532
201204.935884,1.054487,1.077084,0.077633,-0.021076,-0.021972,-0.238874,0.997107,0.036486,-0.031520,-0.058766,0.874482,-0.644722,-0.075721,0.322822,-2.908438,2.526374,-0.690942
201204.985997,1.053433,1.075985,0.065689,-0.061217,-0.063255,-0.134335,0.995321,0.057376,-0.048789,-0.060530,0.727207,-0.520916,-0.095361,0.327706,-4.980725,3.498881,-0.615890
201205.036132,1.050372,1.072822,0.058972,-0.124371,-0.128984,-0.024856,0.993247,0.074780,-0.062699,-0.062747,0.476286,-0.348604,-0.112867,0.311864,-5.423762,3.847493,-0.478515
201205.248013,1.056943,1.079197,0.061535,-0.005150,-0.005541,-0.037529,0.998110,0.001261,-0.001449,-0.061431,0.624583,-0.468346,-0.027260,0.156516,5.104724,-3.608610,-0.798498
201205.298131,1.056685,1.078920,0.059658,-0.006033,-0.006219,-0.238187,0.997841,0.016125,-0.014091,-0.062091,0.879335,-0.649423,-0.049957,0.275770,0.044610,0.264194,-0.667184
201205.348247,1.056384,1.078609,0.047749,-0.021417,-0.021760,-0.218471,0.996807,0.037057,-0.031624,-0.063266,0.880334,-0.637880,-0.068921,0.323490,-3.103851,2.510723,-0.567001
201205.398364,1.055313,1.077521,0.036825,-0.061994,-0.063619,-0.112759,0.995009,0.058019,-0.048831,-0.064854,0.723473,-0.514647,-0.085038,0.327719,-4.913355,3.359574,-0.500578
201205.448542,1.052213,1.074340,0.031187,-0.125535,-0.129846,-0.003352,0.992947,0.075266,-0.062667,-0.066816,0.476144,-0.349003,-0.099267,0.310804,-5.359270,3.684974,-0.380614
