timestamp,solve_num,coord_mode,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,abs_x,abs_y,abs_z,abs_vx,abs_vy,abs_vz,abs_qw,abs_qx,abs_qy,abs_qz,abs_wx,abs_wy,abs_wz,rel_x,rel_y,rel_z,rel_vx,rel_vy,rel_vz,rel_qw,rel_qx,rel_qy,rel_qz,rel_wx,rel_wy,rel_wz,tgt_x,tgt_y,tgt_z,tgt_vx,tgt_vy,tgt_vz
514178.434724,0,absolute,0.000000,0.000000,2.480469,0.000000,0.000108,0.000655,1.000000,0.000020,0.000036,-0.000000,-0.000041,0.000000,0.000000,0.000000,0.000000,2.480469,0.000000,0.000108,0.000655,1.000000,0.000020,0.000036,-0.000000,-0.000041,0.000000,0.000000,0.538844,-0.842406,2.080469,0.336962,0.215646,0.000655,1.000000,0.000020,0.000036,-0.000000,-0.000041,0.000000,0.000000,-0.538844,0.842406,0.400000,-0.336962,-0.215538,0.000000
514178.534717,0,absolute,0.000000,0.000004,2.480469,-0.000071,0.000014,0.000660,1.000000,0.000035,0.000021,-0.000000,0.000000,0.000002,0.000000,0.000000,0.000004,2.480469,-0.000071,0.000014,0.000660,1.000000,0.000035,0.000021,-0.000000,0.000000,0.000002,0.000000,0.572099,-0.820181,2.080469,0.328003,0.228853,0.000660,1.000000,0.000035,0.000021,-0.000000,0.000000,0.000002,0.000000,-0.572099,0.820185,0.400000,-0.328074,-0.228840,0.000000
514178.634721,0,absolute,0.000000,0.000003,2.480469,-0.000065,-0.000083,0.000675,1.000000,0.000035,0.000000,0.000000,-0.000680,-0.000036,0.000000,0.000000,0.000003,2.480469,-0.000065,-0.000083,0.000675,1.000000,0.000035,0.000000,0.000000,-0.000680,-0.000036,0.000000,0.604443,-0.796646,2.080469,0.318594,0.241694,0.000675,1.000000,0.000035,0.000000,0.000000,-0.000680,-0.000036,0.000000,-0.604443,0.796649,0.400000,-0.318659,-0.241777,0.000000
514178.734718,0,absolute,0.000000,0.000000,2.482422,0.000000,-0.000157,0.000684,1.000000,0.000000,-0.000007,0.000000,-0.000854,0.000000,0.000000,0.000000,0.000000,2.482422,0.000000,-0.000157,0.000684,1.000000,0.000000,-0.000007,0.000000,-0.000854,0.000000,0.000000,0.635816,-0.771841,2.082422,0.308736,0.254169,0.000684,1.000000,0.000000,-0.000007,0.000000,-0.000854,0.000000,0.000000,-0.635816,0.771841,0.400000,-0.308736,-0.254326,0.000000
514178.834721,0,absolute,0.000000,0.000000,2.482422,0.000135,-0.000118,0.000659,1.000000,-0.000027,0.000003,0.000000,-0.001072,-0.000451,0.000000,0.000000,0.000000,2.482422,0.000135,-0.000118,0.000659,1.000000,-0.000027,0.000003,0.000000,-0.001072,-0.000451,0.000000,0.666173,-0.745797,2.082422,0.298454,0.266351,0.000659,1.000000,-0.000027,0.000003,0.000000,-0.001072,-0.000451,0.000000,-0.666173,0.745797,0.400000,-0.298319,-0.266469,0.000000
514178.934717,0,absolute,0.000010,0.000000,2.482422,0.000161,0.000000,0.000635,1.000000,-0.000034,0.000037,0.000000,0.000000,-0.001072,0.000000,0.000010,0.000000,2.482422,0.000161,0.000000,0.000635,1.000000,-0.000034,0.000037,0.000000,0.000000,-0.001072,0.000000,0.695474,-0.718561,2.082422,0.287586,0.278186,0.000635,1.000000,-0.000034,0.000037,0.000000,0.000000,-0.001072,0.000000,-0.695464,0.718561,0.400000,-0.287424,-0.278186,0.000000
514179.034720,0,absolute,0.000045,0.000000,2.482422,0.000088,0.000126,0.000644,1.000000,-0.000017,0.000066,0.000000,0.001063,0.000000,0.000000,0.000045,0.000000,2.482422,0.000088,0.000126,0.000644,1.000000,-0.000017,0.000066,0.000000,0.001063,0.000000,0.000000,0.723687,-0.690175,2.082422,0.276158,0.289583,0.000644,1.000000,-0.000017,0.000066,0.000000,0.001063,0.000000,0.000000,-0.723643,0.690175,0.400000,-0.276070,-0.289457,0.000000
514179.134719,0,absolute,0.000056,0.000000,2.482422,-0.000023,0.000151,0.000692,1.000000,0.000024,0.000065,-0.000000,0.001063,0.000072,0.000000,0.000056,0.000000,2.482422,-0.000023,0.000151,0.000692,1.000000,0.000024,0.000065,-0.000000,0.001063,0.000072,0.000000,0.750719,-0.660685,2.082422,0.264251,0.300416,0.000692,1.000000,0.000024,0.000065,-0.000000,0.001063,0.000072,0.000000,-0.750663,0.660685,0.400000,-0.264274,-0.300265,0.000000
514179.234719,0,absolute,0.000044,0.000008,2.482422,-0.000106,0.000068,0.000679,1.000000,0.000048,0.000044,-0.000000,-0.000001,0.001101,0.000000,0.000044,0.000008,2.482422,-0.000106,0.000068,0.000679,1.000000,0.000048,0.000044,-0.000000,-0.000001,0.001101,0.000000,0.776527,-0.630131,2.082422,0.251950,0.310661,0.000679,1.000000,0.000048,0.000044,-0.000000,-0.000001,0.001101,0.000000,-0.776483,0.630139,0.400000,-0.252055,-0.310593,0.000000
514179.334729,0,absolute,0.000031,0.000009,2.482422,-0.000076,-0.000058,0.000668,1.000000,0.000043,0.000020,-0.000000,-0.000852,0.000000,0.000000,0.000031,0.000009,2.482422,-0.000076,-0.000058,0.000668,1.000000,0.000043,0.000020,-0.000000,-0.000852,0.000000,0.000000,0.801093,-0.598572,2.082422,0.239356,0.320367,0.000668,1.000000,0.000043,0.000020,-0.000000,-0.000852,0.000000,0.000000,-0.801063,0.598580,0.400000,-0.239432,-0.320425,0.000000
514179.434723,0,absolute,0.000034,0.000000,2.482422,0.000000,-0.000110,0.000631,1.000000,0.000011,0.000014,-0.000000,-0.001064,0.000000,0.000000,0.000034,0.000000,2.482422,0.000000,-0.000110,0.000631,1.000000,0.000011,0.000014,-0.000000,-0.001064,0.000000,0.000000,0.824392,-0.566068,2.082422,0.226427,0.329634,0.000631,1.000000,0.000011,0.000014,-0.000000,-0.001064,0.000000,0.000000,-0.824359,0.566068,0.400000,-0.226427,-0.329743,0.000000
514179.534721,0,absolute,0.000061,0.000000,2.482422,0.000104,-0.000061,0.000628,1.000000,-0.000010,0.000031,0.000000,0.000000,-0.001116,0.000000,0.000061,0.000000,2.482422,0.000104,-0.000061,0.000628,1.000000,-0.000010,0.000031,0.000000,0.000000,-0.001116,0.000000,0.846397,-0.532650,2.082422,0.213164,0.338474,0.000628,1.000000,-0.000010,0.000031,0.000000,0.000000,-0.001116,0.000000,-0.846336,0.532650,0.400000,-0.213060,-0.338534,0.000000
514179.634732,0,absolute,0.000078,0.000000,2.482422,0.000090,0.000035,0.000661,1.000000,-0.000015,0.000063,0.000000,0.001068,-0.000002,0.000000,0.000078,0.000000,2.482422,0.000090,0.000035,0.000661,1.000000,-0.000015,0.000063,0.000000,0.001068,-0.000002,0.000000,0.867038,-0.498379,2.082422,0.199441,0.346819,0.000661,1.000000,-0.000015,0.000063,0.000000,0.001068,-0.000002,0.000000,-0.866959,0.498379,0.400000,-0.199352,-0.346784,0.000000
514179.734724,0,absolute,0.000089,0.000000,2.482422,0.000000,0.000102,0.000702,1.000000,0.000015,0.000078,-0.000000,0.000052,0.000000,0.000000,0.000089,0.000000,2.482422,0.000000,0.000102,0.000702,1.000000,0.000015,0.000078,-0.000000,0.000052,0.000000,0.000000,0.886284,-0.463312,2.082422,0.185325,0.354580,0.000702,1.000000,0.000015,0.000078,-0.000000,0.000052,0.000000,0.000000,-0.886195,0.463312,0.400000,-0.185325,-0.354478,0.000000
514179.834721,0,absolute,0.000086,0.000020,2.482422,-0.000142,0.000060,0.000578,1.000000,0.000038,0.000067,-0.000000,0.000002,0.001089,0.000000,0.000086,0.000020,2.482422,-0.000142,0.000060,0.000578,1.000000,0.000038,0.000067,-0.000000,0.000002,0.001089,0.000000,0.904100,-0.427483,2.082422,0.170859,0.361665,0.000578,1.000000,0.000038,0.000067,-0.000000,0.000002,0.001089,0.000000,-0.904014,0.427502,0.400000,-0.171001,-0.361606,0.000000
514179.934718,0,absolute,0.000073,0.000025,2.482422,-0.000174,-0.000033,0.000641,1.000000,0.000043,0.000029,-0.000000,0.000000,-0.000024,0.000000,0.000073,0.000025,2.482422,-0.000174,-0.000033,0.000641,1.000000,0.000043,0.000029,-0.000000,0.000000,-0.000024,0.000000,0.920460,-0.390984,2.082422,0.156230,0.368122,0.000641,1.000000,0.000043,0.000029,-0.000000,0.000000,-0.000024,0.000000,-0.920387,0.391009,0.400000,-0.156404,-0.368155,0.000000
514180.034727,0,absolute,0.000064,0.000008,2.482422,-0.000107,-0.000121,0.000558,1.000000,0.000023,0.000013,-0.000000,-0.001067,0.000000,0.000000,0.000064,0.000008,2.482422,-0.000107,-0.000121,0.000558,1.000000,0.000023,0.000013,-0.000000,-0.001067,0.000000,0.000000,0.935351,-0.353881,2.082422,0.141449,0.373994,0.000558,1.000000,0.000023,0.000013,-0.000000,-0.001067,0.000000,0.000000,-0.935287,0.353889,0.400000,-0.141556,-0.374115,0.000000
514180.134715,0,absolute,0.000065,0.000000,2.482422,0.000000,-0.000101,0.000597,1.000000,0.000000,0.000013,0.000000,-0.001106,0.000000,0.000000,0.000065,0.000000,2.482422,0.000000,-0.000101,0.000597,1.000000,0.000000,0.000013,0.000000,-0.001106,0.000000,0.000000,0.948756,-0.316206,2.082422,0.126482,0.379375,0.000597,1.000000,0.000000,0.000013,0.000000,-0.001106,0.000000,0.000000,-0.948691,0.316206,0.400000,-0.126482,-0.379476,0.000000
514180.234728,0,absolute,0.000082,0.000000,2.482422,0.000119,0.000000,0.000560,1.000000,-0.000011,0.000051,0.000000,0.000000,-0.000443,0.000000,0.000082,0.000000,2.482422,0.000119,0.000000,0.000560,1.000000,-0.000011,0.000051,0.000000,0.000000,-0.000443,0.000000,0.960659,-0.278013,2.082422,0.111325,0.384231,0.000560,1.000000,-0.000011,0.000051,0.000000,0.000000,-0.000443,0.000000,-0.960577,0.278013,0.400000,-0.111205,-0.384231,0.000000
514180.334727,0,absolute,0.000102,0.000000,2.482422,0.000093,0.000071,0.000557,1.000000,0.000003,0.000085,-0.000000,-0.000014,-0.001089,0.000000,0.000102,0.000000,2.482422,0.000093,0.000071,0.000557,1.000000,0.000003,0.000085,-0.000000,-0.000014,-0.001089,0.000000,0.971028,-0.239379,2.082422,0.095845,0.388441,0.000557,1.000000,0.000003,0.000085,-0.000000,-0.000014,-0.001089,0.000000,-0.970926,0.239379,0.400000,-0.095752,-0.388370,0.000000
514180.434719,0,absolute,0.000114,0.000013,2.482422,0.000000,0.000065,0.000579,1.000000,0.000025,0.000098,-0.000000,-0.000004,0.000000,0.000000,0.000114,0.000013,2.482422,0.000000,0.000065,0.000579,1.000000,0.000025,0.000098,-0.000000,-0.000004,0.000000,0.000000,0.979837,-0.200345,2.082422,0.080143,0.391954,0.000579,1.000000,0.000025,0.000098,-0.000000,-0.000004,0.000000,0.000000,-0.979723,0.200359,0.400000,-0.080143,-0.391889,0.000000
514180.534729,0,absolute,0.000112,0.000024,2.482422,-0.000162,0.000000,0.000609,1.000000,0.000033,0.000086,-0.000000,0.001056,0.001089,0.000000,0.000112,0.000024,2.482422,-0.000162,0.000000,0.000609,1.000000,0.000033,0.000086,-0.000000,0.001056,0.001089,0.000000,0.987062,-0.161001,2.082422,0.064248,0.394780,0.000609,1.000000,0.000033,0.000086,-0.000000,0.001056,0.001089,0.000000,-0.986950,0.161025,0.400000,-0.064410,-0.394780,0.000000
514180.634727,0,absolute,0.000099,0.000009,2.482422,-0.000204,-0.000134,0.000623,1.000000,0.000027,0.000045,-0.000000,-0.001079,0.001065,0.000000,0.000099,0.000009,2.482422,-0.000204,-0.000134,0.000623,1.000000,0.000027,0.000045,-0.000000,-0.001079,0.001065,0.000000,0.992699,-0.121420,2.082422,0.048367,0.396906,0.000623,1.000000,0.000027,0.000045,-0.000000,-0.001079,0.001065,0.000000,-0.992600,0.121428,0.400000,-0.048571,-0.397040,0.000000
514180.734728,0,absolute,0.000088,0.000000,2.482422,-0.000141,-0.000162,0.000616,1.000000,0.000001,0.000025,-0.000000,-0.001101,0.000000,0.000000,0.000088,0.000000,2.482422,-0.000141,-0.000162,0.000616,1.000000,0.000001,0.000025,-0.000000,-0.001101,0.000000,0.000000,0.996750,-0.081632,2.082422,0.032512,0.398503,0.000616,1.000000,0.000001,0.000025,-0.000000,-0.001101,0.000000,0.000000,-0.996663,0.081632,0.400000,-0.032653,-0.398665,0.000000
514180.834733,0,absolute,0.000088,0.000000,2.482422,0.000000,-0.000098,0.000599,1.000000,-0.000023,0.000026,0.000000,0.000000,-0.000002,0.000000,0.000088,0.000000,2.482422,0.000000,-0.000098,0.000599,1.000000,-0.000023,0.000026,0.000000,0.000000,-0.000002,0.000000,0.999217,-0.041716,2.082422,0.016687,0.399554,0.000599,1.000000,-0.000023,0.000026,0.000000,0.000000,-0.000002,0.000000,-0.999129,0.041716,0.400000,-0.016687,-0.399652,0.000000
514180.934732,0,absolute,0.000097,0.000000,2.482422,0.000000,0.000000,0.000595,1.000000,-0.000022,0.000051,0.000000,0.000383,-0.001016,0.000000,0.000097,0.000000,2.482422,0.000000,0.000000,0.000595,1.000000,-0.000022,0.000051,0.000000,0.000383,-0.001016,0.000000,1.000095,-0.001725,2.082422,0.000690,0.399999,0.000595,1.000000,-0.000022,0.000051,0.000000,0.000383,-0.001016,0.000000,-0.999999,0.001725,0.400000,-0.000690,-0.399999,0.000000
514181.034731,0,absolute,0.000105,0.000000,2.482422,-0.000018,0.000073,0.000614,1.000000,0.000003,0.000071,-0.000000,0.001014,0.000000,0.000000,0.000105,0.000000,2.482422,-0.000018,0.000073,0.000614,1.000000,0.000003,0.000071,-0.000000,0.001014,0.000000,0.000000,0.999372,0.038271,2.082422,-0.015327,0.399780,0.000614,1.000000,0.000003,0.000071,-0.000000,0.001014,0.000000,0.000000,-0.999267,-0.038271,0.400000,0.015308,-0.399707,0.000000
514181.134731,0,absolute,0.000103,0.000000,2.482422,-0.000145,0.000009,0.000640,1.000000,0.000021,0.000071,-0.000000,0.000000,0.000851,0.000000,0.000103,0.000000,2.482422,-0.000145,0.000009,0.000640,1.000000,0.000021,0.000071,-0.000000,0.000000,0.000851,0.000000,0.997041,0.078195,2.082422,-0.031423,0.398784,0.000640,1.000000,0.000021,0.000071,-0.000000,0.000000,0.000851,0.000000,-0.996938,-0.078195,0.400000,0.031278,-0.398775,0.000000
514181.234732,0,absolute,0.000092,0.000000,2.482422,-0.000183,-0.000053,0.000634,1.000000,0.000026,0.000046,-0.000000,0.000000,0.001064,0.000000,0.000092,0.000000,2.482422,-0.000183,-0.000053,0.000634,1.000000,0.000026,0.000046,-0.000000,0.000000,0.001064,0.000000,0.993106,0.117997,2.082422,-0.047382,0.397152,0.000634,1.000000,0.000026,0.000046,-0.000000,0.000000,0.001064,0.000000,-0.993014,-0.117997,0.400000,0.047199,-0.397206,0.000000
514181.334738,0,absolute,0.000082,0.000000,2.482422,-0.000143,-0.000096,0.000586,1.000000,0.000008,0.000031,-0.000000,-0.000199,0.000387,0.000000,0.000082,0.000000,2.482422,-0.000143,-0.000096,0.000586,1.000000,0.000008,0.000031,-0.000000,-0.000199,0.000387,0.000000,0.987583,0.157617,2.082422,-0.063189,0.394904,0.000586,1.000000,0.000008,0.000031,-0.000000,-0.000199,0.000387,0.000000,-0.987500,-0.157617,0.400000,0.063047,-0.395000,0.000000
514181.434710,0,absolute,0.000081,0.000000,2.484375,0.000000,-0.000058,0.000585,1.000000,-0.000008,0.000028,0.000000,0.000000,0.000000,0.000000,0.000081,0.000000,2.484375,0.000000,-0.000058,0.000585,1.000000,-0.000008,0.000028,0.000000,0.000000,0.000000,0.000000,0.980487,0.196986,2.084375,-0.078794,0.392104,0.000585,1.000000,-0.000008,0.000028,0.000000,0.000000,0.000000,0.000000,-0.980406,-0.196986,0.400000,0.078794,-0.392163,0.000000
514181.534733,0,absolute,0.000091,0.000000,2.484375,0.000035,0.000002,0.000589,1.000000,-0.000012,0.000054,0.000000,0.000000,-0.001079,0.000000,0.000091,0.000000,2.484375,0.000035,0.000002,0.000589,1.000000,-0.000012,0.000054,0.000000,0.000000,-0.001079,0.000000,0.971839,0.236021,2.084375,-0.094373,0.388701,0.000589,1.000000,-0.000012,0.000054,0.000000,0.000000,-0.001079,0.000000,-0.971748,-0.236021,0.400000,0.094408,-0.388699,0.000000
514181.634736,0,absolute,0.000104,0.000000,2.484375,0.000000,0.000085,0.000623,1.000000,0.000004,0.000087,-0.000000,0.001017,0.000006,0.000000,0.000104,0.000000,2.484375,0.000000,0.000085,0.000623,1.000000,0.000004,0.000087,-0.000000,0.001017,0.000006,0.000000,0.961633,0.274704,2.084375,-0.109881,0.384697,0.000623,1.000000,0.000004,0.000087,-0.000000,0.001017,0.000006,0.000000,-0.961529,-0.274704,0.400000,0.109881,-0.384612,0.000000
514181.734727,0,absolute,0.000110,0.000000,2.484375,-0.000088,0.000046,0.000615,1.000000,0.000022,0.000093,-0.000000,0.000000,0.000000,0.000000,0.000110,0.000000,2.484375,-0.000088,0.000046,0.000615,1.000000,0.000022,0.000093,-0.000000,0.000000,0.000000,0.000000,0.949886,0.312931,2.084375,-0.125260,0.379956,0.000615,1.000000,0.000022,0.000093,-0.000000,0.000000,0.000000,0.000000,-0.949776,-0.312931,0.400000,0.125173,-0.379910,0.000000
514181.834736,0,absolute,0.000101,0.000000,2.484375,-0.000217,-0.000020,0.000536,1.000000,0.000027,0.000071,-0.000000,0.000000,0.001065,0.000000,0.000101,0.000000,2.484375,-0.000217,-0.000020,0.000536,1.000000,0.000027,0.000071,-0.000000,0.000000,0.001065,0.000000,0.936602,0.350664,2.084375,-0.140483,0.374580,0.000536,1.000000,0.000027,0.000071,-0.000000,0.000000,0.001065,0.000000,-0.936501,-0.350664,0.400000,0.140266,-0.374601,0.000000
514181.934740,0,absolute,0.000084,0.000000,2.484375,-0.000230,-0.000166,0.000567,1.000000,0.000016,0.000029,-0.000000,-0.001089,0.000854,0.000000,0.000084,0.000000,2.484375,-0.000230,-0.000166,0.000567,1.000000,0.000016,0.000029,-0.000000,-0.001089,0.000854,0.000000,0.921812,0.387835,2.084375,-0.155364,0.368526,0.000567,1.000000,0.000016,0.000029,-0.000000,-0.001089,0.000854,0.000000,-0.921729,-0.387835,0.400000,0.155134,-0.368692,0.000000
514182.034736,0,absolute,0.000071,0.000000,2.484375,-0.000132,-0.000198,0.000596,1.000000,-0.000024,0.000011,0.000000,-0.001065,0.000001,0.000000,0.000071,0.000000,2.484375,-0.000132,-0.000198,0.000596,1.000000,-0.000024,0.000011,0.000000,-0.001065,0.000001,0.000000,0.905554,0.424382,2.084375,-0.169885,0.361996,0.000596,1.000000,-0.000024,0.000011,0.000000,-0.001065,0.000001,0.000000,-0.905483,-0.424382,0.400000,0.169753,-0.362193,0.000000
514182.134827,0,absolute,0.000071,0.000000,2.484375,0.000000,-0.000120,0.000583,1.000000,-0.000048,0.000021,0.000000,-0.001116,0.000014,0.000000,0.000071,0.000000,2.484375,0.000000,-0.000120,0.000583,1.000000,-0.000048,0.000021,0.000000,-0.001116,0.000014,0.000000,0.887859,0.460253,2.084375,-0.184101,0.354995,0.000583,1.000000,-0.000048,0.000021,0.000000,-0.001116,0.000014,0.000000,-0.887788,-0.460253,0.400000,0.184101,-0.355115,0.000000
514182.234730,0,absolute,0.000082,-0.000006,2.484375,0.000014,0.000002,0.000562,1.000000,-0.000054,0.000054,0.000000,0.000000,-0.001064,0.000000,0.000082,-0.000006,2.484375,0.000014,0.000002,0.000562,1.000000,-0.000054,0.000054,0.000000,0.000000,-0.001064,0.000000,0.868753,0.495384,2.084375,-0.198141,0.347471,0.000562,1.000000,-0.000054,0.000054,0.000000,0.000000,-0.001064,0.000000,-0.868671,-0.495390,0.400000,0.198156,-0.347468,0.000000
514182.334736,0,absolute,0.000091,0.000000,2.484375,0.000000,0.000139,0.000556,1.000000,-0.000020,0.000076,0.000000,0.001107,-0.000449,0.000000,0.000091,0.000000,2.484375,0.000000,0.000139,0.000556,1.000000,-0.000020,0.000076,0.000000,0.001107,-0.000449,0.000000,0.848256,0.529731,2.084375,-0.211892,0.339405,0.000556,1.000000,-0.000020,0.000076,0.000000,0.001107,-0.000449,0.000000,-0.848166,-0.529731,0.400000,0.211892,-0.339266,0.000000
514182.434739,0,absolute,0.000089,0.000000,2.484375,-0.000149,0.000132,0.000592,1.000000,0.000018,0.000081,-0.000000,0.000385,0.000680,0.000000,0.000089,0.000000,2.484375,-0.000149,0.000132,0.000592,1.000000,0.000018,0.000081,-0.000000,0.000385,0.000680,0.000000,0.826391,0.563227,2.084375,-0.225439,0.330653,0.000592,1.000000,0.000018,0.000081,-0.000000,0.000385,0.000680,0.000000,-0.826302,-0.563227,0.400000,0.225291,-0.330521,0.000000
514182.534740,0,absolute,0.000076,0.000000,2.484375,-0.000214,0.000000,0.000635,1.000000,0.000032,0.000053,-0.000000,0.000000,0.000214,0.000000,0.000076,0.000000,2.484375,-0.000214,0.000000,0.000635,1.000000,0.000032,0.000053,-0.000000,0.000000,0.000214,0.000000,0.803195,0.595818,2.084375,-0.238541,0.321248,0.000635,1.000000,0.000032,0.000053,-0.000000,0.000000,0.000214,0.000000,-0.803119,-0.595818,0.400000,0.238327,-0.321248,0.000000
514182.634741,0,absolute,0.000062,0.000000,2.484375,-0.000179,-0.000092,0.000545,1.000000,0.000020,0.000024,-0.000000,-0.001101,-0.000014,0.000000,0.000062,0.000000,2.484375,-0.000179,-0.000092,0.000545,1.000000,0.000020,0.000024,-0.000000,-0.001101,-0.000014,0.000000,0.778712,0.627458,2.084375,-0.251162,0.311368,0.000545,1.000000,0.000020,0.000024,-0.000000,-0.001101,-0.000014,0.000000,-0.778650,-0.627458,0.400000,0.250983,-0.311460,0.000000
514182.734741,0,absolute,0.000055,0.000000,2.484375,-0.000064,-0.000126,0.000582,1.000000,-0.000011,0.000018,0.000000,-0.001070,0.000000,0.000000,0.000055,0.000000,2.484375,-0.000064,-0.000126,0.000582,1.000000,-0.000011,0.000018,0.000000,-0.001070,0.000000,0.000000,0.752992,0.658092,2.084375,-0.263301,0.301049,0.000582,1.000000,-0.000011,0.000018,0.000000,-0.001070,0.000000,0.000000,-0.752937,-0.658092,0.400000,0.263237,-0.301175,0.000000
