solve_num,solve_time_ms,solve_iters,coord_mode,node,t,theta,tgt_x,tgt_y,tgt_z,tgt_vx,tgt_vy,tgt_vz,circle_center_x,circle_center_y,circle_center_z,circle_radius,circle_omega,circle_phi0,circle_t_abs,abs_x,abs_y,abs_z,abs_vx,abs_vy,abs_vz,abs_qw,abs_qx,abs_qy,abs_qz,abs_wx,abs_wy,abs_wz,fz,mx,my,mz,rel_x,rel_y,rel_z,rel_vx,rel_vy,rel_vz,rel_qw,rel_qx,rel_qy,rel_qz,rel_wx,rel_wy,rel_wz
0,1184.448658,892,absolute,0,0.000000,0.050000,-0.329009,-1.972753,1.500000,0.789101,-0.131603,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,0.000000,1774560304.709940,0.000027,-0.000073,2.982282,-0.000223,0.000000,0.000463,1.000000,0.000023,0.000033,0.000000,-0.001063,0.000866,0.000000,0.169538,0.250802,0.236561,0.000907,0.329036,1.972680,1.482282,-0.789324,0.131603,0.000463,1.000000,0.000023,0.000033,0.000000,-0.001063,0.000866,0.000000
0,1184.448658,892,absolute,1,0.100000,0.070180,-0.249856,-1.984332,1.500000,0.793733,-0.099943,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,0.000000,1774560304.709940,0.000017,-0.000073,2.977892,-0.000164,-0.000039,-0.176078,1.000000,0.000154,0.000203,0.000000,0.011478,0.012694,0.000026,0.247948,0.193487,0.182876,-0.000019,0.249873,1.984258,1.477892,-0.793897,0.099904,-0.176078,1.000000,0.000154,0.000203,0.000000,0.011478,0.012694,0.000026
0,1184.448658,892,absolute,2,0.200000,0.088466,-0.170304,-1.992736,1.500000,0.797094,-0.068122,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,0.000000,1774560304.709940,0.000023,-0.000091,2.963992,0.000481,-0.000598,-0.220062,0.999999,0.000795,0.000873,0.000001,0.025056,0.025528,0.000025,0.266146,0.146168,0.140909,-0.000696,0.170327,1.992645,1.463992,-0.796613,0.067524,-0.220062,0.999999,0.000795,0.000873,0.000001,0.025056,0.025528,0.000025
0,1184.448658,892,absolute,3,0.300000,0.083184,-0.090480,-1.997952,1.500000,0.799181,-0.036192,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,0.000000,1774560304.709940,0.000165,-0.000237,2.944708,0.003149,-0.003115,-0.215888,0.999995,0.002189,0.002278,0.000002,0.037987,0.037993,-0.000010,0.267591,0.099624,0.104644,-0.000360,0.090645,1.997715,1.444708,-0.796032,0.033077,-0.215888,0.999995,0.002189,0.002278,0.000002,0.037987,0.037993,-0.000010
0,1184.448658,892,absolute,4,0.400000,0.074729,-0.010511,-1.999972,1.500000,0.799989,-0.004204,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,0.000000,1774560304.709940,0.000622,-0.000685,2.927097,0.008307,-0.008121,-0.207539,0.999984,0.003941,0.004039,0.000001,0.046274,0.046698,-0.000027,0.266996,0.059313,0.071208,-0.000010,0.011132,1.999288,1.427097,-0.791682,-0.003917,-0.207539,0.999984,0.003941,0.004039,0.000001,0.046274,0.046698,-0.000027
0,1184.448658,892,absolute,5,0.500000,0.068788,0.069475,-1.998793,1.500000,0.799517,0.027790,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,0.000000,1774560304.709940,0.001499,-0.001542,2.911806,0.015615,-0.015264,-0.201726,0.999966,0.005753,0.005883,-0.000000,0.050707,0.052019,-0.000027,0.266090,0.025270,0.040441,0.000129,-0.067976,1.997251,1.411806,-0.783902,-0.043054,-0.201726,0.999966,0.005753,0.005883,-0.000000,0.050707,0.052019,-0.000027
0,1184.448658,892,absolute,6,0.600000,0.066269,0.149350,-1.994416,1.500000,0.797766,0.059740,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,0.000000,1774560304.709940,0.002875,-0.002887,2.898033,0.024826,-0.024259,-0.198742,0.999942,0.007527,0.007720,-0.000001,0.052445,0.054801,-0.000022,0.265094,-0.003734,0.012498,0.000075,-0.146474,1.991529,1.398033,-0.772940,-0.083998,-0.198742,0.999942,0.007527,0.007720,-0.000001,0.052445,0.054801,-0.000022
0,1184.448658,892,absolute,7,0.700000,0.067183,0.228986,-1.986848,1.500000,0.794739,0.091594,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,0.000000,1774560304.709940,0.004879,-0.004844,2.884875,0.036059,-0.035180,-0.198381,0.999912,0.009260,0.009550,-0.000001,0.052198,0.055629,-0.000020,0.264101,-0.028643,-0.012557,-0.000128,-0.224107,1.982004,1.384875,-0.758680,-0.126775,-0.198381,0.999912,0.009260,0.009550,-0.000001,0.052198,0.055629,-0.000020
0,1184.448658,892,absolute,8,0.800000,0.071636,0.308255,-1.976102,1.500000,0.790441,0.123302,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,0.000000,1774560304.709940,0.007751,-0.007642,2.871474,0.049831,-0.048487,-0.200574,0.999875,0.010981,0.011404,-0.000001,0.050274,0.054786,-0.000024,0.263195,-0.050025,-0.034626,-0.000453,-0.300504,1.968460,1.371474,-0.740610,-0.171789,-0.200574,0.999875,0.010981,0.011404,-0.000001,0.050274,0.054786,-0.000024
0,1184.448658,892,absolute,9,0.900000,0.079925,0.387032,-1.962194,1.500000,0.784878,0.154813,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,0.000000,1774560304.709940,0.011924,-0.011694,2.856932,0.067105,-0.065048,-0.205429,0.999830,0.012717,0.013322,-0.000001,0.046690,0.052305,-0.000043,0.262489,-0.068225,-0.053466,-0.000882,-0.375108,1.950500,1.356932,-0.717773,-0.219861,-0.205429,0.999830,0.012717,0.013322,-0.000001,0.046690,0.052305,-0.000043
