solve_num,solve_time_ms,solve_iters,coord_mode,target_motion_source,node,t,theta,tgt_x,tgt_y,tgt_z,tgt_vx,tgt_vy,tgt_vz,circle_center_x,circle_center_y,circle_center_z,circle_radius,circle_omega,circle_phi0,circle_t_abs,abs_x,abs_y,abs_z,abs_vx,abs_vy,abs_vz,abs_qw,abs_qx,abs_qy,abs_qz,abs_wx,abs_wy,abs_wz,fz,mx,my,mz,rel_x,rel_y,rel_z,rel_vx,rel_vy,rel_vz,rel_qw,rel_qx,rel_qy,rel_qz,rel_wx,rel_wy,rel_wz
0,1991.469971,716,absolute,odom+predicted_accel,0,0.000000,0.102426,1.427574,-0.151697,0.511847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003696,-0.004040,1.963867,0.177985,-0.018457,-0.181502,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.236493,0.001875,0.017308,0.000000,-1.423877,0.147657,1.452020,0.177985,-0.018457,-0.181502,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,1991.469971,716,absolute,odom+predicted_accel,1,0.102426,0.101670,1.427574,-0.151697,0.511847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021927,-0.005930,1.939764,0.178012,-0.018460,-0.289153,1.000000,0.000005,0.000045,0.000000,0.000192,0.001773,0.000000,0.258129,0.001202,0.011209,0.000000,-1.405646,0.145767,1.427916,0.178012,-0.018460,-0.289153,1.000000,0.000005,0.000045,0.000000,0.000192,0.001773,0.000000
0,1991.469971,716,absolute,odom+predicted_accel,2,0.204096,0.101232,1.427574,-0.151697,0.511847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040034,-0.007808,1.909075,0.178206,-0.018481,-0.314537,1.000000,0.000018,0.000164,0.000000,0.000314,0.002912,0.000000,0.265463,0.000492,0.004762,0.000000,-1.387540,0.143889,1.397228,0.178206,-0.018481,-0.314537,1.000000,0.000018,0.000164,0.000000,0.000314,0.002912,0.000000
0,1991.469971,716,absolute,odom+predicted_accel,3,0.305328,0.100794,1.427574,-0.151697,0.511847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058096,-0.009681,1.877346,0.178689,-0.018533,-0.312314,1.000000,0.000035,0.000324,0.000000,0.000364,0.003395,0.000000,0.267215,0.000006,0.000301,0.000000,-1.369478,0.142016,1.365499,0.178689,-0.018533,-0.312314,1.000000,0.000035,0.000324,0.000000,0.000364,0.003395,0.000000
0,1991.469971,716,absolute,odom+predicted_accel,4,0.406122,0.100414,1.427574,-0.151697,0.511847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076145,-0.011553,1.846308,0.179506,-0.018621,-0.303561,1.000000,0.000053,0.000496,0.000000,0.000365,0.003425,0.000000,0.267355,-0.000300,-0.002557,0.000000,-1.351429,0.140144,1.334461,0.179506,-0.018621,-0.303561,1.000000,0.000053,0.000496,0.000000,0.000365,0.003425,0.000000
0,1991.469971,716,absolute,odom+predicted_accel,5,0.506536,0.100112,1.427574,-0.151697,0.511847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.094225,-0.013429,1.816290,0.180659,-0.018745,-0.294322,1.000000,0.000071,0.000661,0.000000,0.000334,0.003168,0.000000,0.267179,-0.000488,-0.004354,-0.000000,-1.333349,0.138268,1.304443,0.180659,-0.018745,-0.294322,1.000000,0.000071,0.000661,0.000000,0.000334,0.003168,0.000000
0,1991.469971,716,absolute,odom+predicted_accel,6,0.606648,0.099877,1.427574,-0.151697,0.511847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.112382,-0.015313,1.787253,0.182120,-0.018901,-0.285762,1.000000,0.000086,0.000809,0.000000,0.000286,0.002732,0.000000,0.267013,-0.000598,-0.005443,-0.000000,-1.315192,0.136384,1.275406,0.182120,-0.018901,-0.285762,1.000000,0.000086,0.000809,0.000000,0.000286,0.002732,0.000000
0,1991.469971,716,absolute,odom+predicted_accel,7,0.706525,0.099695,1.427574,-0.151697,0.511847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.130655,-0.017210,1.759108,0.183844,-0.019085,-0.277836,1.000000,0.000099,0.000932,0.000000,0.000226,0.002189,0.000000,0.266896,-0.000655,-0.006039,-0.000000,-1.296918,0.134487,1.247261,0.183844,-0.019085,-0.277836,1.000000,0.000099,0.000932,0.000000,0.000226,0.002189,0.000000
0,1991.469971,716,absolute,odom+predicted_accel,8,0.806220,0.099554,1.427574,-0.151697,0.511847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149079,-0.019123,1.731782,0.185779,-0.019290,-0.270357,0.999999,0.000109,0.001026,0.000000,0.000161,0.001587,0.000000,0.266805,-0.000673,-0.006275,0.000000,-1.278495,0.132574,1.219935,0.185779,-0.019290,-0.270357,0.999999,0.000109,0.001026,0.000000,0.000161,0.001587,0.000000
0,1991.469971,716,absolute,odom+predicted_accel,9,0.905774,0.099445,1.427574,-0.151697,0.511847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.167676,-0.021054,1.705222,0.187865,-0.019511,-0.263224,0.999999,0.000115,0.001090,0.000000,0.000094,0.000962,0.000000,0.266718,-0.000664,-0.006245,0.000000,-1.259897,0.130643,1.193375,0.187865,-0.019511,-0.263224,0.999999,0.000115,0.001090,0.000000,0.000094,0.000962,0.000000
