solve_num,solve_time_ms,solve_iters,coord_mode,node,t,theta,tgt_x,tgt_y,tgt_z,tgt_vx,tgt_vy,tgt_vz,circle_center_x,circle_center_y,circle_center_z,circle_radius,circle_omega,circle_phi0,circle_t_abs,abs_x,abs_y,abs_z,abs_vx,abs_vy,abs_vz,abs_qw,abs_qx,abs_qy,abs_qz,abs_wx,abs_wy,abs_wz,fz,mx,my,mz,rel_x,rel_y,rel_z,rel_vx,rel_vy,rel_vz,rel_qw,rel_qx,rel_qy,rel_qz,rel_wx,rel_wy,rel_wz
0,58.805070,139,relative,0,0.000000,0.200000,-2.989386,-0.252130,0.200000,0.126065,-1.494693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000086,0.000054,2.484347,0.000200,0.000140,0.000307,1.000000,0.000051,0.000004,0.000000,0.001065,-0.000051,0.000000,0.080000,1.997887,-1.874584,0.370383,2.989300,0.252184,2.284347,-0.125865,1.494833,0.000307,1.000000,0.000051,0.000004,0.000000,0.001065,-0.000051,0.000000
0,58.805070,139,relative,1,0.200000,0.200000,-2.949226,-0.549808,0.200000,0.275534,-1.482087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000416,-0.000323,2.347461,-0.007184,-0.007892,-1.369321,0.999619,0.020153,-0.018723,0.002104,0.401441,-0.374112,0.042112,0.289563,0.165991,0.236070,0.344829,2.948810,0.549484,2.147461,-0.282718,1.474194,-1.369321,0.999619,0.020153,-0.018723,0.002104,0.401441,-0.374112,0.042112
0,58.805070,139,relative,2,0.400000,0.200000,-2.879173,-0.844964,0.200000,0.425003,-1.469480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014980,-0.016441,2.090920,-0.162882,-0.183351,-1.200346,0.996602,0.061967,-0.053602,0.008405,0.437881,-0.322949,0.081319,0.338686,-0.792880,1.271507,0.276715,2.864193,0.828523,1.890920,-0.587885,1.286130,-1.200346,0.996602,0.061967,-0.053602,0.008405,0.437881,-0.322949,0.081319
0,58.805070,139,relative,3,0.600000,0.200000,-2.779225,-1.137600,0.200000,0.574473,-1.456874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.078187,-0.090980,1.900687,-0.484077,-0.592007,-0.708775,0.992375,0.097385,-0.073145,0.018901,0.282047,-0.063403,0.112781,0.283552,-1.059190,1.418926,0.186389,2.701038,1.046620,1.700687,-1.058550,0.864867,-0.708775,0.992375,0.097385,-0.073145,0.018901,0.282047,-0.063403,0.112781
0,58.805070,139,relative,4,0.800000,0.200000,-2.649384,-1.427714,0.200000,0.723942,-1.444267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.204416,-0.253690,1.765908,-0.771849,-1.046878,-0.640739,0.990757,0.113688,-0.066080,0.033310,0.068627,0.223618,0.133973,0.239254,-0.893903,1.031805,0.104141,2.444968,1.174023,1.565908,-1.495791,0.397389,-0.640739,0.990757,0.113688,-0.066080,0.033310,0.068627,0.223618,0.133973
0,58.805070,139,relative,5,1.000000,0.200000,-2.489648,-1.715306,0.200000,0.873411,-1.431661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.377406,-0.503830,1.613007,-0.939069,-1.451740,-0.885841,0.992091,0.109196,-0.035384,0.050788,-0.117126,0.429445,0.145813,0.241322,-0.522035,0.421236,0.043380,2.112243,1.211476,1.413007,-1.812480,-0.020080,-0.885841,0.992091,0.109196,-0.035384,0.050788,-0.117126,0.429445,0.145813
0,58.805070,139,relative,6,1.200000,0.200000,-2.300019,-2.000378,0.200000,1.022880,-1.419054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.570669,-0.831300,1.414367,-0.967086,-1.809560,-1.097450,0.993547,0.088822,0.008715,0.069997,-0.232114,0.509758,0.150746,0.258815,-0.112919,-0.192022,0.001530,1.729351,1.169078,1.214367,-1.989966,-0.390506,-1.097450,0.993547,0.088822,0.008715,0.069997,-0.232114,0.509758,0.150746
0,58.805070,139,relative,7,1.399999,0.200000,-2.080497,-2.282928,0.200000,1.172350,-1.406448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.752531,-1.222846,1.187669,-0.823302,-2.085300,-1.168665,0.992671,0.060677,0.054044,0.089453,-0.265867,0.465650,0.150920,0.269593,0.210021,-0.658802,-0.031070,1.327965,1.060082,0.987669,-1.995652,-0.678852,-1.168665,0.992671,0.060677,0.054044,0.089453,-0.265867,0.465650,0.150920
0,58.805070,139,relative,8,1.599999,0.199985,-1.831080,-2.562956,0.200000,1.321819,-1.393841,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.888622,-1.657567,0.954532,-0.515128,-2.240381,-1.164458,0.989501,0.033122,0.090229,0.107934,-0.232855,0.328236,0.147387,0.322182,0.341070,-0.842907,-0.057671,0.942458,0.905389,0.754532,-1.836947,-0.846540,-1.164458,0.989501,0.033122,0.090229,0.107934,-0.232855,0.328236,0.147387
0,58.805070,139,relative,9,1.799984,0.192979,-1.551791,-2.840443,0.200000,1.471277,-1.381236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.943742,-2.112209,0.759118,-0.021408,-2.286303,-0.792467,0.985836,0.011879,0.111438,0.124775,-0.169945,0.155249,0.140830,0.340445,0.129808,-0.509386,-0.045751,0.608049,0.728235,0.559118,-1.492685,-0.905067,-0.792467,0.985836,0.011879,0.111438,0.124775,-0.169945,0.155249,0.140830
