solve_num,solve_time_ms,solve_iters,coord_mode,node,t,theta,tgt_x,tgt_y,tgt_z,tgt_vx,tgt_vy,tgt_vz,circle_center_x,circle_center_y,circle_center_z,circle_radius,circle_omega,circle_phi0,circle_t_abs,abs_x,abs_y,abs_z,abs_vx,abs_vy,abs_vz,abs_qw,abs_qx,abs_qy,abs_qz,abs_wx,abs_wy,abs_wz,fz,mx,my,mz,rel_x,rel_y,rel_z,rel_vx,rel_vy,rel_vz,rel_qw,rel_qx,rel_qy,rel_qz,rel_wx,rel_wy,rel_wz
0,254.185250,427,absolute,0,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.004844,0.999090,2.983279,-0.011253,-0.009598,0.000642,0.999995,0.002173,-0.002395,0.000007,0.000992,-0.001929,0.000000,0.080000,9.884675,-9.869454,0.000065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,1,0.050000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.004282,0.998610,2.983311,-0.011963,-0.010242,-0.341713,0.999995,0.002198,-0.002443,0.000007,0.495226,-0.495402,0.000002,0.080000,5.134015,-5.153779,0.000050,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,2,0.100000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.003684,0.998098,2.966225,-0.012687,-0.010893,-0.684068,0.999784,0.014576,-0.014826,0.000010,0.751926,-0.753091,0.000003,0.080000,1.311982,-1.315238,0.001322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,3,0.150000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.003049,0.997554,2.932022,-0.017079,-0.015211,-1.026548,0.998877,0.033359,-0.033637,0.000014,0.817526,-0.818853,0.000041,0.080000,-1.731028,1.764631,0.001922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,4,0.200000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.002195,0.996793,2.880694,-0.027034,-0.025084,-1.369564,0.997090,0.053752,-0.054062,0.000020,0.730975,-0.730620,0.000095,0.080000,-4.124108,4.188233,0.001223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,5,0.250000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000844,0.995539,2.812216,-0.043006,-0.040965,-1.713638,0.994788,0.071949,-0.072250,0.000028,0.524773,-0.521206,0.000130,0.258082,-5.446715,5.433444,-0.000631,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,6,0.300000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998693,0.993491,2.726534,-0.111705,-0.109382,-1.736146,0.992733,0.084986,-0.085198,0.000042,0.252439,-0.249531,0.000112,0.330613,-5.555506,5.527031,-0.000186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,7,0.350000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.993108,0.988022,2.639727,-0.215267,-0.212694,-1.632133,0.991626,0.091247,-0.091387,0.000052,-0.025335,0.026822,0.000107,0.304175,-4.954845,4.928675,0.000086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,8,0.400000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.982345,0.977387,2.558120,-0.317354,-0.314636,-1.578134,0.991745,0.090619,-0.090723,0.000058,-0.273077,0.273255,0.000109,0.285767,-3.899146,3.896721,-0.000419,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,9,0.450000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.966477,0.961655,2.479214,-0.412576,-0.409761,-1.556837,0.992937,0.083844,-0.083944,0.000061,-0.468036,0.468090,0.000098,0.277507,-2.660750,2.668028,-0.000644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,10,0.500000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.945848,0.941167,2.401372,-0.498240,-0.495332,-1.547904,0.994764,0.072215,-0.072316,0.000062,-0.601075,0.601490,0.000079,0.277518,-1.407982,1.416606,-0.000633,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,11,0.550000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.920936,0.916400,2.323977,-0.572175,-0.569174,-1.535217,0.996711,0.057253,-0.057345,0.000063,-0.671476,0.672319,0.000061,0.282202,-0.258187,0.265001,-0.000542,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,12,0.600000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.892328,0.887942,2.247216,-0.631911,-0.628821,-1.509984,0.998355,0.040508,-0.040582,0.000064,-0.684387,0.685567,0.000046,0.288132,0.710337,-0.706220,-0.000445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,13,0.650000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.860732,0.856501,2.171717,-0.675145,-0.671982,-1.470415,0.999450,0.023419,-0.023466,0.000065,-0.648871,0.650255,0.000033,0.292964,1.453489,-1.452044,-0.000364,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,14,0.700000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.826975,0.822902,2.098196,-0.700591,-0.697380,-1.419582,0.999948,0.007203,-0.007217,0.000066,-0.576197,0.577652,0.000023,0.295603,1.956414,-1.957270,-0.000300,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,15,0.750000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.791945,0.788033,2.027217,-0.708492,-0.705266,-1.362782,0.999948,-0.007201,0.007221,0.000067,-0.478377,0.479788,0.000014,0.295970,2.227661,-2.230339,-0.000249,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,16,0.800000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.756521,0.752769,1.959078,-0.700577,-0.697373,-1.305304,0.999632,-0.019157,0.019211,0.000067,-0.366994,0.368271,0.000007,0.294604,2.292770,-2.296771,-0.000206,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,17,0.850000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.721492,0.717901,1.893812,-0.679625,-0.676476,-1.251045,0.999195,-0.028327,0.028412,0.000067,-0.252356,0.253432,0.000001,0.292294,2.187964,-2.192810,-0.000169,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,18,0.900000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.687511,0.684077,1.831260,-0.648894,-0.645832,-1.202003,0.998796,-0.034630,0.034740,0.000067,-0.142958,0.143791,-0.000003,0.289781,1.954576,-1.959823,-0.000138,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,19,0.950000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.655066,0.651785,1.771160,-0.611656,-0.608707,-1.158454,0.998535,-0.038199,0.038330,0.000067,-0.045229,0.045800,-0.000007,0.287589,1.634576,-1.639831,-0.000113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,20,1.000000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.624483,0.621350,1.713237,-0.570891,-0.568077,-1.119501,0.998446,-0.039329,0.039473,0.000066,0.036500,-0.036191,-0.000011,0.285965,1.267284,-1.272217,-0.000094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,21,1.050000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.595938,0.592946,1.657262,-0.529151,-0.526484,-1.083725,0.998517,-0.038417,0.038570,0.000065,0.099864,-0.099802,-0.000013,0.284918,0.887162,-0.891514,-0.000082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,22,1.100000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.569481,0.566622,1.603076,-0.488513,-0.486002,-1.049728,0.998703,-0.035924,0.036079,0.000065,0.144222,-0.144378,-0.000016,0.284304,0.522500,-0.526090,-0.000074,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,23,1.150000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.545055,0.542322,1.550590,-0.450575,-0.448221,-1.016468,0.998950,-0.032323,0.032474,0.000064,0.170347,-0.170682,-0.000018,0.283924,0.194829,-0.197551,-0.000070,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,24,1.200000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.522526,0.519911,1.499766,-0.416465,-0.414265,-0.983390,0.999208,-0.028068,0.028211,0.000063,0.180088,-0.180560,-0.000020,0.283594,-0.081117,0.079299,-0.000068,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,25,1.250000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.501703,0.499197,1.450597,-0.386859,-0.384806,-0.950378,0.999441,-0.023568,0.023700,0.000062,0.176032,-0.176595,-0.000022,0.283192,-0.296988,0.296048,-0.000067,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,26,1.300000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.482360,0.479957,1.403078,-0.362016,-0.360099,-0.917621,0.999630,-0.019169,0.019288,0.000061,0.161183,-0.161793,-0.000023,0.282663,-0.450081,0.449942,-0.000067,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,27,1.350000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.464259,0.461952,1.357197,-0.341833,-0.340036,-0.885445,0.999769,-0.015141,0.015244,0.000061,0.138679,-0.139296,-0.000025,0.282015,-0.542389,0.542937,-0.000066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,28,1.400000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.447168,0.444950,1.312925,-0.325915,-0.324225,-0.854178,0.999863,-0.011674,0.011763,0.000060,0.111559,-0.112149,-0.000027,0.281291,-0.579533,0.580632,-0.000065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,29,1.450000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.430872,0.428739,1.270216,-0.313663,-0.312063,-0.824055,0.999920,-0.008885,0.008959,0.000059,0.082582,-0.083118,-0.000029,0.280546,-0.569673,0.571173,-0.000062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,30,1.500000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.415189,0.413136,1.229013,-0.304354,-0.302831,-0.795190,0.999953,-0.006821,0.006882,0.000058,0.054099,-0.054559,-0.000031,0.279832,-0.522475,0.524226,-0.000059,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,31,1.550000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.399971,0.397994,1.189253,-0.297223,-0.295762,-0.767581,0.999970,-0.005468,0.005518,0.000058,0.027975,-0.028348,-0.000033,0.279180,-0.448190,0.450049,-0.000055,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,32,1.600000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.385110,0.383206,1.150874,-0.291518,-0.290107,-0.741144,0.999977,-0.004769,0.004809,0.000057,0.005565,-0.005846,-0.000034,0.278602,-0.356879,0.358720,-0.000051,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,33,1.650000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370534,0.368701,1.113817,-0.286556,-0.285186,-0.715761,0.999978,-0.004630,0.004663,0.000056,-0.012279,0.012090,-0.000036,0.278095,-0.257807,0.259523,-0.000046,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,254.185250,427,absolute,34,1.700000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.356206,0.354442,1.078029,-0.281753,-0.280418,-0.691315,0.999975,-0.004937,0.004965,0.000055,-0.025169,0.025066,-0.000037,0.277643,-0.159005,0.160515,-0.000042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
