timestamp,solve_num,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz
56123.921625,0,0.297971,0.239862,0.896752,-0.234253,-0.159424,-0.506348,0.999921,-0.008036,0.009671,-0.000177,0.038452,-0.022158,0.002128
56123.971625,0,0.284614,0.230206,0.868232,-0.225952,-0.155029,-0.493652,0.999936,-0.006855,0.008969,-0.000138,0.027083,-0.013840,0.001065
56124.021623,0,0.271832,0.220948,0.840682,-0.217651,-0.150879,-0.477539,0.999944,-0.006069,0.008718,-0.000129,0.015297,0.000367,0.000000
56124.071629,0,0.259615,0.212052,0.814129,-0.209106,-0.146973,-0.461182,0.999946,-0.005594,0.008700,-0.000133,0.004968,0.001213,0.000000
56124.121618,0,0.247957,0.203489,0.788555,-0.200317,-0.142700,-0.444336,0.999948,-0.005482,0.008613,-0.000133,-0.009945,-0.007678,0.000000
56124.171624,0,0.236842,0.195251,0.763893,-0.191895,-0.138062,-0.430176,0.999949,-0.005589,0.008354,-0.000145,-0.008117,-0.006894,-0.001065
56124.221622,0,0.226247,0.187338,0.739982,-0.183350,-0.133057,-0.418457,0.999949,-0.005801,0.008243,-0.000175,-0.013286,-0.002780,-0.001068
56124.271621,0,0.216159,0.179757,0.716754,-0.174927,-0.127563,-0.407227,0.999949,-0.006032,0.008067,-0.000204,-0.012689,-0.001742,-0.001067
56124.321588,0,0.206565,0.172516,0.694273,-0.166626,-0.121948,-0.393799,0.999949,-0.006216,0.007895,-0.000228,-0.007840,-0.002442,0.000047
56124.371619,0,0.197450,0.165618,0.672546,-0.158569,-0.116089,-0.381104,0.999950,-0.006323,0.007679,-0.000227,-0.003841,-0.012681,0.000000
56124.421620,0,0.188793,0.159065,0.651489,-0.151001,-0.110352,-0.369629,0.999955,-0.006210,0.007201,-0.000225,0.012366,-0.020589,0.000000
56124.471619,0,0.180564,0.152841,0.631123,-0.144043,-0.104980,-0.357178,0.999961,-0.005856,0.006620,-0.000214,0.015996,-0.025311,0.001065
56124.521607,0,0.172725,0.146924,0.611446,-0.137817,-0.100037,-0.344971,0.999967,-0.005445,0.006028,-0.000179,0.013593,-0.016925,0.002128
56124.571621,0,0.165242,0.141288,0.592384,-0.131958,-0.095459,-0.334229,0.999972,-0.005090,0.005490,-0.000140,0.012084,-0.029401,0.001065
56124.621616,0,0.158083,0.135912,0.573920,-0.126221,-0.090820,-0.322021,0.999977,-0.004714,0.004959,-0.000112,0.023112,-0.017308,0.001065
56124.671618,0,0.151214,0.130771,0.555987,-0.121521,-0.087280,-0.313477,0.999981,-0.004151,0.004573,-0.000086,0.027151,-0.018578,0.001065
56124.721612,0,0.144615,0.125830,0.538540,-0.117126,-0.084290,-0.305664,0.999985,-0.003586,0.004163,-0.000061,0.015613,-0.012357,0.001065
56124.771614,0,0.138491,0.121247,0.522274,-0.112793,-0.081421,-0.294434,0.999988,-0.003103,0.003683,-0.000052,0.016013,-0.020862,0.001112
56124.821605,0,0.132362,0.116632,0.505966,-0.109436,-0.079346,-0.283691,0.999992,-0.002650,0.003133,-0.000039,0.018766,-0.020811,0.001064
56124.871618,0,0.126407,0.112129,0.490159,-0.106018,-0.077271,-0.273438,0.999993,-0.002223,0.002849,-0.000013,0.017070,-0.000733,0.001065
56124.921619,0,0.120625,0.107726,0.474754,-0.103027,-0.075989,-0.267090,0.999994,-0.001834,0.002825,-0.000006,0.013363,-0.002006,0.000000
56124.971615,0,0.115003,0.103394,0.459779,-0.099365,-0.074463,-0.256348,0.999995,-0.001517,0.002715,-0.000007,0.008343,-0.012528,0.000000
56125.021622,0,0.109571,0.099144,0.445307,-0.096680,-0.073608,-0.250244,0.999996,-0.001447,0.002602,-0.000007,0.001340,-0.004008,0.000000
56125.071619,0,0.104278,0.094944,0.431180,-0.094055,-0.072754,-0.243408,0.999996,-0.001433,0.002576,-0.000007,0.003611,-0.001301,0.000212
56125.121615,0,0.099138,0.090802,0.417604,-0.091370,-0.071838,-0.233398,0.999995,-0.001480,0.002638,-0.000005,-0.004802,0.002878,0.000000
56125.171612,0,0.094153,0.086722,0.404545,-0.088623,-0.070740,-0.225586,0.999995,-0.001650,0.002731,-0.000005,-0.006975,0.001975,0.000000
56125.221615,0,0.089325,0.082711,0.391840,-0.085388,-0.069092,-0.219238,0.999994,-0.001978,0.002804,-0.000004,-0.017240,-0.000193,0.000000
56125.271614,0,0.084657,0.078788,0.379445,-0.082581,-0.067322,-0.214966,0.999993,-0.002288,0.002847,-0.000003,-0.010678,0.004917,0.000000
56125.321617,0,0.080144,0.074963,0.367383,-0.079651,-0.065369,-0.208862,0.999992,-0.002553,0.002934,-0.000002,-0.014300,0.002220,0.000000
56125.371607,0,0.075793,0.071251,0.355788,-0.076599,-0.063110,-0.200073,0.999991,-0.002788,0.003066,-0.000002,-0.001022,0.001312,0.000000
56125.421668,0,0.071607,0.067661,0.344605,-0.073547,-0.060822,-0.194214,0.999991,-0.002903,0.003129,-0.000002,-0.000609,-0.001474,0.000000
56125.471611,0,0.067586,0.064196,0.333674,-0.070496,-0.058441,-0.190552,0.999991,-0.003017,0.003074,-0.000017,-0.004389,-0.002322,-0.000854
56125.521609,0,0.063725,0.060860,0.323022,-0.067688,-0.055908,-0.185669,0.999991,-0.003168,0.002889,-0.000024,-0.010440,-0.005083,0.000000
56125.571615,0,0.060013,0.057660,0.312724,-0.065063,-0.053253,-0.178467,0.999991,-0.003268,0.002646,-0.000026,0.003015,-0.011658,-0.000002
56125.621607,0,0.056435,0.054600,0.302808,-0.062744,-0.050751,-0.172607,0.999992,-0.003097,0.002425,-0.000026,0.013959,-0.004020,0.000000
56125.671610,0,0.052976,0.051666,0.293104,-0.060608,-0.048553,-0.169678,0.999993,-0.002844,0.002262,-0.000026,0.007316,-0.008671,0.000000
56125.721608,0,0.049628,0.048844,0.283604,-0.058716,-0.046570,-0.166016,0.999994,-0.002618,0.002047,-0.000026,0.009374,-0.007414,0.000000
56125.771613,0,0.046378,0.046119,0.274326,-0.057037,-0.044861,-0.162231,0.999995,-0.002406,0.001839,-0.000026,0.004730,-0.005054,0.000000
56125.821609,0,0.043214,0.043482,0.265318,-0.055542,-0.043396,-0.157471,0.999996,-0.002139,0.001646,-0.000026,0.013320,-0.005731,0.000000
