timestamp,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz
200458.960700,0.589691,0.271976,0.093520,-0.087158,-0.108887,-0.053680,0.999931,-0.007301,0.003338,-0.008619,0.048065,0.109969,-0.003579
200459.010809,0.584783,0.265810,0.089200,-0.083313,-0.103638,-0.086853,0.999931,-0.006515,0.004399,-0.008673,0.045304,-0.048815,0.003258
200459.060929,0.580064,0.259870,0.083362,-0.080200,-0.099365,-0.112793,0.999942,-0.005636,0.003247,-0.008571,0.060302,-0.074245,0.005301
200459.111117,0.575471,0.254125,0.077581,-0.078186,-0.095581,-0.101990,0.999952,-0.004572,0.001806,-0.008445,0.056962,-0.097084,0.005326
200459.320641,0.555208,0.230329,0.062723,-0.080505,-0.085083,-0.041626,0.999948,-0.005762,0.000697,-0.008405,-0.070154,0.070631,-0.005326
200459.370760,0.550671,0.225494,0.060410,-0.078857,-0.079468,-0.043060,0.999942,-0.006006,0.002828,-0.008486,0.044860,0.141808,-0.001065
200459.420874,0.545557,0.220138,0.056318,-0.076111,-0.076416,-0.075684,0.999946,-0.004748,0.003637,-0.008475,0.025941,0.010567,0.004265
200459.470976,0.541987,0.216300,0.052335,-0.073486,-0.074158,-0.091431,0.999951,-0.004071,0.003156,-0.008396,0.034361,-0.053723,0.002331
200459.521056,0.537632,0.211647,0.047644,-0.072021,-0.072937,-0.080322,0.999957,-0.003495,0.002195,-0.008349,0.032844,-0.074245,0.002131
200459.731267,0.518717,0.192203,0.036564,-0.070801,-0.063721,-0.031021,0.999938,-0.006955,0.002159,-0.008371,-0.063200,0.058803,-0.005326
200459.781385,0.514389,0.188161,0.034647,-0.069031,-0.058655,-0.029907,0.999934,-0.006904,0.003448,-0.008475,0.094698,0.058734,-0.002106
200459.831495,0.510618,0.184675,0.031792,-0.064636,-0.053070,-0.061279,0.999948,-0.004888,0.003067,-0.008462,0.068620,-0.021731,0.004321
200459.881600,0.506682,0.181075,0.027749,-0.062744,-0.051270,-0.075134,0.999958,-0.003344,0.001836,-0.008331,0.043224,-0.050655,0.004333
200459.931712,0.502516,0.177306,0.023724,-0.063293,-0.051483,-0.062286,0.999963,-0.002428,0.000619,-0.008247,0.027646,-0.059075,0.002133
200460.135536,0.486760,0.163428,0.016314,-0.067078,-0.049255,-0.022995,0.999949,-0.005313,0.001657,-0.008392,-0.063950,0.073972,-0.004261
200460.185657,0.482816,0.160227,0.014970,-0.065674,-0.046112,-0.020325,0.999953,-0.003765,0.001809,-0.008758,0.178487,0.007329,-0.022004
200460.235769,0.480790,0.158980,0.015053,-0.059418,-0.039673,-0.002169,0.999952,-0.003274,0.001702,-0.009072,0.006473,0.003326,-0.012851
200460.285897,0.480239,0.158752,0.015049,-0.051300,-0.032562,0.003490,0.999951,-0.003168,0.001846,-0.009190,0.000000,0.000000,0.000000
200460.336104,0.480315,0.158820,0.015043,-0.041687,-0.024902,0.002726,0.999951,-0.003237,0.002004,-0.009192,0.000000,0.000000,0.000000
200460.547142,0.480722,0.159120,0.015014,-0.015625,-0.004326,0.001011,0.999950,-0.003258,0.002055,-0.009192,0.000000,0.000000,0.000000
200460.597271,0.480775,0.159160,0.015011,-0.011742,-0.001254,0.000801,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200460.647393,0.480819,0.159194,0.015009,-0.008461,0.001346,0.000645,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200460.697506,0.480857,0.159223,0.015007,-0.005688,0.003544,0.000522,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200460.747630,0.480889,0.159247,0.015005,-0.003342,0.005405,0.000424,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200460.949824,0.480945,0.159212,0.015000,0.002581,0.009758,0.000185,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200460.999963,0.480948,0.159215,0.015000,0.003592,0.010567,0.000152,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200461.050057,0.480966,0.159253,0.015000,0.004448,0.011246,0.000124,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200461.100173,0.480954,0.159219,0.015000,0.005169,0.011818,0.000102,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200461.150287,0.480975,0.159260,0.015000,0.005783,0.012283,0.000082,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200461.357993,0.480962,0.159225,0.015000,0.007477,0.013641,0.000005,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200461.408126,0.480989,0.159270,0.014999,0.007732,0.013847,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200461.458251,0.480952,0.159208,0.015000,0.007805,0.013763,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200461.508364,0.480984,0.159260,0.014999,0.008110,0.014114,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200461.558475,0.480985,0.159261,0.014999,0.008270,0.014244,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200461.763210,0.480994,0.159274,0.014999,0.008698,0.014587,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200461.813316,0.480973,0.159239,0.014999,0.008659,0.014458,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200461.863429,0.480989,0.159265,0.014999,0.008766,0.014595,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200461.913544,0.480973,0.159239,0.014999,0.008743,0.014519,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200461.963662,0.480990,0.159265,0.014999,0.008842,0.014648,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200462.169648,0.480997,0.159277,0.014999,0.009109,0.015007,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200462.219765,0.480998,0.159277,0.014999,0.009140,0.015045,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200462.269880,0.480998,0.159277,0.014999,0.009171,0.015076,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200462.319991,0.480998,0.159277,0.014999,0.009186,0.015099,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200462.370111,0.480998,0.159277,0.014999,0.009201,0.015106,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200462.580591,0.480974,0.159240,0.014999,0.008972,0.014717,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200462.630705,0.481012,0.159300,0.014999,0.008972,0.014717,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200462.680817,0.481009,0.159295,0.014999,0.008934,0.014656,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200462.730924,0.481048,0.159356,0.014998,0.009018,0.014778,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200462.781051,0.481008,0.159294,0.014999,0.008896,0.014580,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200462.986601,0.480998,0.159277,0.014999,0.009209,0.015076,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200463.036715,0.480998,0.159278,0.014999,0.009232,0.015121,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200463.086827,0.480998,0.159278,0.014999,0.009247,0.015152,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200463.136981,0.480998,0.159278,0.014999,0.009262,0.015167,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200463.187116,0.480998,0.159278,0.014999,0.009262,0.015175,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200463.392843,0.480998,0.159278,0.014999,0.009254,0.015152,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200463.442958,0.480998,0.159278,0.014999,0.009247,0.015152,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200463.493052,0.480998,0.159278,0.014999,0.009247,0.015144,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200463.543167,0.480998,0.159278,0.014999,0.009224,0.015114,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200463.593280,0.480998,0.159278,0.014999,0.009232,0.015121,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200463.800738,0.480998,0.159278,0.014999,0.009239,0.015129,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200463.850855,0.480998,0.159278,0.014999,0.009239,0.015129,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200463.900969,0.480998,0.159278,0.014999,0.009239,0.015137,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200463.951086,0.480998,0.159278,0.014999,0.009239,0.015137,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200464.001205,0.480975,0.159241,0.014999,0.009071,0.014862,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200464.210614,0.480997,0.159276,0.014999,0.009186,0.015045,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200464.260737,0.481056,0.159368,0.014998,0.009392,0.015381,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200464.310877,0.481062,0.159379,0.014998,0.009468,0.015503,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200464.361052,0.481000,0.159280,0.014999,0.009087,0.014877,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200464.411163,0.481000,0.159280,0.014999,0.009087,0.014885,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200464.616694,0.480997,0.159276,0.014999,0.009132,0.014954,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200464.666812,0.480998,0.159277,0.014999,0.009178,0.015038,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200464.716942,0.480998,0.159277,0.014999,0.009216,0.015091,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200464.767041,0.480998,0.159278,0.014999,0.009232,0.015121,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200464.817151,0.480998,0.159278,0.014999,0.009247,0.015144,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200465.025303,0.481062,0.159379,0.014998,0.009521,0.015594,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200465.075415,0.481009,0.159295,0.014999,0.009148,0.014984,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200465.125550,0.481086,0.159416,0.014998,0.009140,0.014961,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200465.175689,0.480996,0.159274,0.014999,0.009087,0.014885,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200465.225812,0.480990,0.159264,0.014999,0.009026,0.014778,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200465.430032,0.480967,0.159228,0.014999,0.008934,0.014641,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200465.480146,0.480974,0.159239,0.014999,0.008919,0.014610,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200465.530248,0.480996,0.159274,0.014999,0.009071,0.014862,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200465.580424,0.480967,0.159228,0.014999,0.008926,0.014610,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200465.630537,0.480996,0.159274,0.014999,0.009087,0.014877,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200465.838342,0.480976,0.159244,0.014999,0.009018,0.014763,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200465.888454,0.480998,0.159277,0.014999,0.009163,0.015007,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200465.938575,0.480969,0.159231,0.014999,0.009003,0.014740,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200465.988750,0.480998,0.159277,0.014999,0.009048,0.014816,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200466.038861,0.480998,0.159277,0.014999,0.009087,0.014885,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200466.249181,0.480967,0.159229,0.014999,0.009132,0.014954,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200466.299334,0.480967,0.159229,0.014999,0.009132,0.014969,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200466.349501,0.480998,0.159278,0.014999,0.009140,0.014969,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200466.399630,0.480998,0.159278,0.014999,0.009224,0.015114,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200466.449760,0.480998,0.159278,0.014999,0.009232,0.015121,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200466.654547,0.480998,0.159278,0.014999,0.009216,0.015099,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200466.704657,0.480998,0.159277,0.014999,0.009224,0.015106,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200466.754810,0.480998,0.159277,0.014999,0.009224,0.015114,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200466.804930,0.480998,0.159278,0.014999,0.009232,0.015114,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200466.855059,0.480999,0.159279,0.014999,0.009216,0.015091,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200467.060680,0.480998,0.159277,0.014999,0.009224,0.015114,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200467.110798,0.480998,0.159278,0.014999,0.009232,0.015114,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200467.160968,0.480998,0.159278,0.014999,0.009232,0.015121,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200467.211123,0.480998,0.159278,0.014999,0.009232,0.015121,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200467.261258,0.481063,0.159380,0.014998,0.009232,0.015121,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200467.480194,0.480998,0.159278,0.014999,0.009239,0.015129,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200467.530308,0.480998,0.159278,0.014999,0.009239,0.015129,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200467.580418,0.481063,0.159380,0.014998,0.009239,0.015137,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200467.630522,0.481063,0.159380,0.014998,0.009239,0.015137,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200467.680650,0.480998,0.159278,0.014999,0.009239,0.015137,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200467.886214,0.481063,0.159380,0.014998,0.009247,0.015144,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200467.936329,0.481059,0.159373,0.014998,0.009430,0.015450,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200467.986445,0.481048,0.159357,0.014998,0.009315,0.015251,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200468.036561,0.481065,0.159383,0.014998,0.009377,0.015350,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200468.086680,0.481062,0.159378,0.014998,0.009407,0.015404,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200468.297054,0.481062,0.159378,0.014998,0.009422,0.015434,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200468.347169,0.481063,0.159379,0.014998,0.009468,0.015503,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200468.397264,0.481073,0.159395,0.014998,0.009537,0.015610,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200468.447378,0.481050,0.159359,0.014998,0.009369,0.015343,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200468.497480,0.481063,0.159379,0.014998,0.009476,0.015518,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200468.713315,0.480964,0.159223,0.014999,0.009377,0.015343,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200468.763432,0.480997,0.159276,0.014999,0.009087,0.014877,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200468.813542,0.481062,0.159378,0.014998,0.009155,0.014984,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200468.863665,0.481063,0.159379,0.014998,0.009483,0.015518,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200468.913785,0.481063,0.159380,0.014998,0.009514,0.015572,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200469.124654,0.480973,0.159237,0.014999,0.008881,0.014549,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200469.174768,0.480968,0.159231,0.014999,0.008934,0.014633,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200469.224878,0.480967,0.159228,0.014999,0.009003,0.014748,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200469.275031,0.480967,0.159229,0.014999,0.009064,0.014839,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200469.325139,0.480967,0.159229,0.014999,0.009102,0.014900,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200469.533734,0.480967,0.159229,0.014999,0.009140,0.014977,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200469.583856,0.480967,0.159229,0.014999,0.009140,0.014977,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200469.633980,0.480967,0.159229,0.014999,0.009140,0.014977,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200469.684051,0.480967,0.159229,0.014999,0.009140,0.014977,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200469.734180,0.480967,0.159229,0.014999,0.009140,0.014977,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200469.940399,0.480967,0.159229,0.014999,0.009125,0.014954,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200469.990531,0.480967,0.159229,0.014999,0.009125,0.014954,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200470.040654,0.480967,0.159229,0.014999,0.009132,0.014961,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200470.090766,0.480967,0.159229,0.014999,0.009132,0.014961,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200470.140881,0.480998,0.159278,0.014999,0.009216,0.015099,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200470.348929,0.480998,0.159277,0.014999,0.009117,0.014938,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200470.399083,0.480998,0.159277,0.014999,0.009224,0.015114,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200470.449201,0.480998,0.159278,0.014999,0.009125,0.014946,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200470.499318,0.480998,0.159278,0.014999,0.009232,0.015121,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200470.549435,0.480998,0.159278,0.014999,0.009125,0.014954,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200470.757265,0.480998,0.159277,0.014999,0.009224,0.015106,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
200470.807381,0.480998,0.159277,0.014999,0.009224,0.015114,0.000000,0.999950,-0.003258,0.002056,-0.009192,0.000000,0.000000,0.000000
