timestamp,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,acc_x,acc_y,acc_z
200457.482533,0.769616,0.560574,0.320665,-0.168165,-0.272502,-0.224130,0.999153,0.011275,-0.038716,-0.008150,0.070874,-0.268430,0.003917,0,0,0
200457.687604,0.744234,0.513020,0.278846,-0.113668,-0.217589,-0.188529,0.999942,0.005220,-0.004917,-0.007992,0.059342,-0.267295,0.000740,0,0,0
200457.737704,0.738551,0.502141,0.269419,-0.118310,-0.222440,-0.210934,0.999878,0.006650,-0.011610,-0.008001,0.070530,-0.367066,0.001325,0,0,0
200457.787818,0.732635,0.491019,0.258872,-0.129982,-0.229002,-0.201208,0.999717,0.008339,-0.020799,-0.008008,0.053569,-0.356659,0.001726,0,0,0
200457.837945,0.726136,0.479568,0.248812,-0.151344,-0.237368,-0.180193,0.999480,0.009605,-0.029723,-0.008011,0.022912,-0.280540,0.001954,0,0,0
200457.888101,0.718569,0.467700,0.239802,-0.181841,-0.246954,-0.159731,0.999242,0.010120,-0.036737,-0.008013,-0.011692,-0.171687,0.002038,0,0,0
200458.095716,0.695437,0.426205,0.207902,-0.100134,-0.174586,-0.144403,0.999964,-0.002300,-0.000854,-0.008137,0.083772,-0.269677,0.000794,0,0,0
200458.145823,0.690430,0.417475,0.200681,-0.100912,-0.172437,-0.169248,0.999938,-0.000261,-0.007612,-0.008099,0.116882,-0.377042,0.001406,0,0,0
200458.195993,0.685385,0.408854,0.192219,-0.108490,-0.172116,-0.161893,0.999819,0.002584,-0.017060,-0.008039,0.116194,-0.375496,0.001874,0,0,0
200458.246123,0.679960,0.400248,0.184124,-0.125931,-0.174615,-0.142047,0.999603,0.005412,-0.026468,-0.007967,0.094808,-0.307115,0.002230,0,0,0
200458.296236,0.673664,0.391517,0.177022,-0.153053,-0.179936,-0.121588,0.999355,0.007719,-0.034161,-0.007889,0.062529,-0.203699,0.002495,0,0,0
200458.504139,0.648143,0.352393,0.149597,-0.093359,-0.147325,-0.106140,0.999956,-0.003886,0.002220,-0.008271,0.084487,-0.272577,0.000684,0,0,0
200458.554238,0.643475,0.345026,0.144290,-0.091262,-0.143722,-0.130909,0.999954,-0.001831,-0.004611,-0.008232,0.119198,-0.383894,0.001227,0,0,0
200458.604352,0.638912,0.337840,0.137744,-0.095822,-0.141868,-0.125264,0.999865,0.001070,-0.014232,-0.008170,0.119970,-0.386004,0.001652,0,0,0
200458.654487,0.634121,0.330747,0.131481,-0.110305,-0.142838,-0.107408,0.999674,0.003989,-0.023904,-0.008096,0.099539,-0.320271,0.001980,0,0,0
200458.704591,0.628606,0.323605,0.126111,-0.134708,-0.146708,-0.088586,0.999437,0.006411,-0.031927,-0.008019,0.067722,-0.218253,0.002231,0,0,0
200458.910580,0.605668,0.292756,0.104006,-0.085806,-0.114655,-0.072410,0.999965,-0.001277,-0.000002,-0.008247,0.073722,-0.245837,0.000449,0,0,0
200458.960677,0.601377,0.287023,0.100386,-0.085798,-0.113455,-0.093239,0.999947,0.000515,-0.006162,-0.008228,0.098053,-0.343981,0.000993,0,0,0
200459.010789,0.597088,0.281351,0.095724,-0.091903,-0.113915,-0.088746,0.999853,0.002895,-0.014781,-0.008192,0.092169,-0.342684,0.001537,0,0,0
200459.060904,0.592492,0.275655,0.091286,-0.106854,-0.116716,-0.074459,0.999681,0.005128,-0.023365,-0.008144,0.069697,-0.280197,0.002026,0,0,0
200459.111093,0.587150,0.269819,0.087563,-0.130525,-0.121710,-0.059719,0.999482,0.006812,-0.030381,-0.008089,0.039966,-0.185596,0.002448,0,0,0
200459.320635,0.567055,0.243896,0.069395,-0.077089,-0.089058,-0.049016,0.999959,-0.003673,0.000502,-0.008311,0.075683,-0.235136,0.000836,0,0,0
200459.370737,0.563200,0.239443,0.066944,-0.076588,-0.085605,-0.068919,0.999950,-0.001829,-0.005392,-0.008269,0.107342,-0.329411,0.001598,0,0,0
200459.420852,0.559371,0.235163,0.063498,-0.081898,-0.083754,-0.065633,0.999873,0.000786,-0.013649,-0.008200,0.109351,-0.328973,0.002306,0,0,0
200459.470960,0.555276,0.230975,0.060217,-0.095639,-0.084432,-0.053132,0.999721,0.003451,-0.021894,-0.008111,0.092914,-0.270189,0.002970,0,0,0
200459.521035,0.550494,0.226754,0.057560,-0.117737,-0.087732,-0.039956,0.999541,0.005716,-0.028665,-0.008009,0.066445,-0.180648,0.003593,0,0,0
200459.731262,0.529679,0.203415,0.041340,-0.070096,-0.068714,-0.029881,0.999959,-0.003343,0.001427,-0.008274,0.069254,-0.228156,0.000981,0,0,0
200459.781362,0.526174,0.199979,0.039846,-0.068724,-0.065570,-0.048553,0.999956,-0.001659,-0.004291,-0.008232,0.100374,-0.320863,0.001847,0,0,0
200459.831474,0.522738,0.196701,0.037419,-0.072939,-0.063900,-0.046195,0.999890,0.000784,-0.012332,-0.008162,0.104116,-0.321715,0.002619,0,0,0
200459.881579,0.519091,0.193506,0.035109,-0.085315,-0.064585,-0.035292,0.999754,0.003320,-0.020395,-0.008070,0.089404,-0.265207,0.003309,0,0,0
200459.931691,0.514825,0.190276,0.033344,-0.105838,-0.067756,-0.023611,0.999587,0.005499,-0.027041,-0.007964,0.064554,-0.178937,0.003923,0,0,0
200460.135531,0.495245,0.171051,0.019052,-0.064860,-0.049776,-0.013237,0.999964,-0.002152,-0.000352,-0.008193,0.066441,-0.204404,0.000924,0,0,0
200460.185628,0.492002,0.168562,0.018390,-0.065177,-0.047731,-0.029093,0.999952,-0.000532,-0.005476,-0.008158,0.092547,-0.285315,0.001786,0,0,0
200460.235746,0.488743,0.166176,0.016935,-0.070564,-0.047163,-0.027300,0.999886,0.001723,-0.012627,-0.008097,0.092018,-0.283171,0.002564,0,0,0
200460.285855,0.485215,0.163818,0.015570,-0.083188,-0.048781,-0.018569,0.999765,0.003965,-0.019723,-0.008016,0.075560,-0.230499,0.003248,0,0,0
200460.336068,0.481056,0.161379,0.014642,-0.102940,-0.052587,-0.009432,0.999627,0.005805,-0.025499,-0.007920,0.051033,-0.151685,0.003833,0,0,0
200460.547136,0.478808,0.158012,0.015136,-0.031461,-0.015377,-0.012024,0.999950,-0.003258,0.002055,-0.009192,0.087646,-0.236220,0.001143,0,0,0
200460.597237,0.477235,0.157243,0.014535,-0.029505,-0.012339,-0.033452,0.999950,-0.001121,-0.003870,-0.009149,0.125481,-0.330856,0.002068,0,0,0
200460.647368,0.475759,0.156626,0.012862,-0.033305,-0.011200,-0.031668,0.999883,0.001940,-0.012169,-0.009075,0.132568,-0.334164,0.002854,0,0,0
200460.697484,0.474094,0.156066,0.011279,-0.045531,-0.013036,-0.020655,0.999735,0.005177,-0.020552,-0.008979,0.117761,-0.279831,0.003544,0,0,0
200460.747603,0.471818,0.155415,0.010246,-0.066251,-0.018058,-0.008510,0.999548,0.008055,-0.027572,-0.008866,0.089658,-0.194343,0.004161,0,0,0
200460.949817,0.480845,0.159519,0.015018,0.000294,0.009456,-0.012126,0.999950,-0.003258,0.002056,-0.009192,0.118885,-0.261743,0.000914,0,0,0
200460.999936,0.480860,0.159991,0.014412,0.002227,0.012456,-0.039406,0.999948,-0.000346,-0.004515,-0.009154,0.169530,-0.372072,0.001826,0,0,0
200461.050033,0.480971,0.160614,0.012441,-0.002215,0.012838,-0.037630,0.999856,0.003807,-0.013854,-0.009085,0.174112,-0.378431,0.002694,0,0,0
200461.100150,0.480861,0.161256,0.010560,-0.016233,0.009123,-0.023610,0.999654,0.008071,-0.023352,-0.008993,0.149826,-0.319260,0.003487,0,0,0
200461.150265,0.480049,0.161712,0.009379,-0.039962,0.001159,-0.008062,0.999400,0.011741,-0.031364,-0.008883,0.109644,-0.224186,0.004191,0,0,0
200461.357987,0.481294,0.159898,0.015003,0.008297,0.015801,-0.012155,0.999950,-0.003258,0.002056,-0.009192,0.118724,-0.273112,0.001112,0,0,0
200461.408095,0.481709,0.160688,0.014395,0.010222,0.018790,-0.041217,0.999947,-0.000353,-0.004799,-0.009148,0.173514,-0.386832,0.002024,0,0,0
200461.458229,0.482220,0.161627,0.012334,0.005500,0.019180,-0.039390,0.999846,0.003896,-0.014508,-0.009073,0.182136,-0.392112,0.002822,0,0,0
200461.508341,0.482495,0.162586,0.010365,-0.009205,0.015374,-0.024513,0.999628,0.008358,-0.024349,-0.008974,0.159939,-0.329507,0.003564,0,0,0
200461.558454,0.482035,0.163355,0.009139,-0.033996,0.007112,-0.007984,0.999353,0.012279,-0.032619,-0.008856,0.119461,-0.230084,0.004279,0,0,0
200461.763205,0.481376,0.159929,0.015000,0.010212,0.017137,-0.012161,0.999950,-0.003258,0.002056,-0.009192,0.125596,-0.276598,0.001164,0,0,0
200461.813294,0.481886,0.160786,0.014391,0.012133,0.020120,-0.042050,0.999946,-0.000182,-0.004888,-0.009147,0.180196,-0.391635,0.002211,0,0,0
200461.863407,0.482493,0.161792,0.012289,0.007321,0.020343,-0.040105,0.999842,0.004233,-0.014718,-0.009067,0.184981,-0.396426,0.003187,0,0,0
200461.913521,0.482859,0.162809,0.010284,-0.007612,0.016195,-0.024780,0.999617,0.008765,-0.024668,-0.008961,0.157660,-0.331852,0.004115,0,0,0
200461.963639,0.482478,0.163618,0.009045,-0.032752,0.007515,-0.007832,0.999337,0.012628,-0.032996,-0.008833,0.112359,-0.229189,0.004992,0,0,0
200462.169641,0.481449,0.160024,0.014999,0.010967,0.017930,-0.012178,0.999950,-0.003258,0.002056,-0.009192,0.117956,-0.277484,0.001614,0,0,0
200462.219743,0.481998,0.160921,0.014390,0.012888,0.020914,-0.042087,0.999946,-0.000373,-0.004908,-0.009135,0.171025,-0.389015,0.002862,0,0,0
200462.269858,0.482642,0.161966,0.012286,0.008056,0.021325,-0.039957,0.999844,0.003813,-0.014671,-0.009038,0.177120,-0.389479,0.003894,0,0,0
200462.319970,0.483045,0.163033,0.010288,-0.006827,0.017600,-0.024560,0.999628,0.008151,-0.024445,-0.008913,0.153292,-0.322240,0.004783,0,0,0
200462.370090,0.482704,0.163913,0.009060,-0.031729,0.009543,-0.007731,0.999361,0.011906,-0.032532,-0.008765,0.113746,-0.220130,0.005527,0,0,0
200462.580584,0.481458,0.160034,0.014999,0.011204,0.018220,-0.012177,0.999950,-0.003258,0.002056,-0.009192,0.128181,-0.266995,0.000948,0,0,0
200462.630682,0.482019,0.160945,0.014390,0.013129,0.021210,-0.041087,0.999947,-0.000115,-0.004648,-0.009153,0.184341,-0.381075,0.001826,0,0,0
200462.680797,0.482675,0.162005,0.012336,0.008554,0.021365,-0.039307,0.999848,0.004406,-0.014216,-0.009084,0.193026,-0.391880,0.002517,0,0,0
200462.730905,0.483103,0.163073,0.010370,-0.005854,0.017043,-0.024636,0.999628,0.009140,-0.024054,-0.008995,0.171602,-0.337660,0.002950,0,0,0
200462.781025,0.482810,0.163925,0.009139,-0.030348,0.007986,-0.008203,0.999342,0.013350,-0.032530,-0.008895,0.132111,-0.247124,0.003117,0,0,0
200462.986595,0.481444,0.160008,0.014999,0.010883,0.017663,-0.012150,0.999950,-0.003258,0.002056,-0.009192,0.144087,-0.290878,0.000336,0,0,0
200463.036692,0.481988,0.160891,0.014391,0.012797,0.020635,-0.043886,0.999944,0.000277,-0.005249,-0.009167,0.202923,-0.413636,0.000624,0,0,0
200463.086805,0.482628,0.161923,0.012197,0.007623,0.020409,-0.041790,0.999822,0.005255,-0.015635,-0.009127,0.188188,-0.403188,0.000878,0,0,0
200463.136958,0.483009,0.162943,0.010108,-0.008320,0.015212,-0.024155,0.999578,0.009866,-0.025754,-0.009084,0.139990,-0.323001,0.001226,0,0,0
200463.187093,0.482593,0.163704,0.008900,-0.034631,0.005406,-0.006176,0.999297,0.013289,-0.033856,-0.009043,0.080828,-0.211022,0.001731,0,0,0
200463.392838,0.481462,0.160037,0.014999,0.011265,0.018273,-0.012186,0.999950,-0.003258,0.002056,-0.009192,0.098526,-0.271349,0.001381,0,0,0
200463.442933,0.482025,0.160950,0.014390,0.013191,0.021264,-0.040922,0.999947,-0.000857,-0.004750,-0.009140,0.146932,-0.382082,0.002587,0,0,0
200463.493030,0.482685,0.162014,0.012344,0.008522,0.022151,-0.039128,0.999853,0.002728,-0.014334,-0.009050,0.163312,-0.386568,0.003663,0,0,0
200463.543144,0.483111,0.163121,0.010387,-0.005982,0.019526,-0.024719,0.999649,0.006721,-0.024033,-0.008925,0.160679,-0.326844,0.004595,0,0,0
200463.593257,0.482812,0.164097,0.009151,-0.030412,0.012929,-0.008700,0.999385,0.010661,-0.032237,-0.008769,0.143798,-0.230668,0.005300,0,0,0
200463.800733,0.481460,0.160034,0.014999,0.011227,0.018220,-0.012166,0.999950,-0.003258,0.002056,-0.009192,0.149207,-0.279001,0.000487,0,0,0
200463.850832,0.482021,0.160945,0.014391,0.013145,0.021199,-0.042762,0.999946,0.000408,-0.004953,-0.009165,0.217461,-0.396122,0.000672,0,0,0
200463.900947,0.482678,0.162005,0.012253,0.008263,0.020842,-0.040774,0.999831,0.005753,-0.014904,-0.009124,0.217930,-0.400209,0.000686,0,0,0
200463.951063,0.483091,0.163047,0.010214,-0.006897,0.015149,-0.024679,0.999586,0.011108,-0.024956,-0.009083,0.169263,-0.332390,0.000684,0,0,0
200464.001180,0.482747,0.163804,0.008980,-0.032394,0.004076,-0.006939,0.999288,0.015261,-0.033300,-0.009052,0.089127,-0.222068,0.000853,0,0,0
200464.210609,0.481420,0.159971,0.014999,0.011059,0.017945,-0.012172,0.999950,-0.003258,0.002056,-0.009192,0.095333,-0.268825,0.000841,0,0,0
200464.260714,0.481973,0.160868,0.014391,0.012987,0.020940,-0.040312,0.999947,-0.000936,-0.004686,-0.009154,0.141660,-0.387814,0.001691,0,0,0
200464.310857,0.482623,0.161915,0.012375,0.008388,0.021903,-0.039137,0.999852,0.002516,-0.014413,-0.009085,0.171714,-0.405780,0.002683,0,0,0
200464.361032,0.483042,0.163010,0.010418,-0.006164,0.019499,-0.025773,0.999635,0.006715,-0.024593,-0.008981,0.187008,-0.350930,0.003977,0,0,0
200464.411140,0.482734,0.163985,0.009130,-0.031164,0.012914,-0.009722,0.999339,0.011306,-0.033405,-0.008826,0.145018,-0.243311,0.005721,0,0,0
200464.616689,0.481450,0.160018,0.014999,0.011051,0.017930,-0.012166,0.999950,-0.003258,0.002056,-0.009192,0.122174,-0.280750,0.001885,0,0,0
200464.666786,0.482003,0.160915,0.014391,0.012971,0.020911,-0.042540,0.999946,-0.000268,-0.004991,-0.009128,0.178010,-0.394880,0.003415,0,0,0
200464.716913,0.482652,0.161960,0.012264,0.008057,0.021219,-0.040514,0.999840,0.004091,-0.014902,-0.009017,0.188107,-0.394005,0.004603,0,0,0
200464.767026,0.483054,0.163021,0.010238,-0.007070,0.017213,-0.024866,0.999615,0.008702,-0.024792,-0.008872,0.165544,-0.319724,0.005402,0,0,0
200464.817127,0.482701,0.163882,0.008995,-0.032353,0.008589,-0.007543,0.999342,0.012764,-0.032818,-0.008704,0.114468,-0.208642,0.005733,0,0,0
200465.025298,0.481461,0.160036,0.014999,0.011250,0.018258,-0.012185,0.999950,-0.003258,0.002056,-0.009192,0.123941,-0.259704,0.000720,0,0,0
200465.075392,0.482023,0.160949,0.014390,0.013177,0.021251,-0.040575,0.999948,-0.000219,-0.004465,-0.009159,0.178255,-0.370327,0.001277,0,0,0
200465.125519,0.482682,0.162011,0.012361,0.008784,0.021507,-0.038909,0.999855,0.004152,-0.013763,-0.009105,0.182756,-0.381548,0.001722,0,0,0
200465.175660,0.483122,0.163087,0.010415,-0.005154,0.017441,-0.024551,0.999649,0.008632,-0.023340,-0.009038,0.156000,-0.331997,0.002096,0,0,0
200465.225789,0.482864,0.163959,0.009188,-0.028902,0.008901,-0.008482,0.999381,0.012454,-0.031672,-0.008966,0.122015,-0.262335,0.002400,0,0,0
200465.430027,0.481412,0.159958,0.014999,0.010906,0.017694,-0.012153,0.999950,-0.003258,0.002056,-0.009192,0.132834,-0.299559,0.000634,0,0,0
200465.480123,0.481958,0.160843,0.014392,0.012819,0.020665,-0.044011,0.999943,-0.000006,-0.005463,-0.009158,0.187525,-0.417622,0.001192,0,0,0
200465.530228,0.482599,0.161876,0.012191,0.007430,0.020720,-0.041219,0.999821,0.004586,-0.015945,-0.009102,0.187107,-0.405757,0.001697,0,0,0
200465.580399,0.482970,0.162912,0.010130,-0.008811,0.016209,-0.023970,0.999576,0.009169,-0.026128,-0.009031,0.153959,-0.315974,0.002202,0,0,0
200465.630516,0.482530,0.163722,0.008932,-0.035502,0.007112,-0.005894,0.999296,0.012943,-0.034058,-0.008948,0.111761,-0.213665,0.002786,0,0,0
200465.838334,0.481415,0.159963,0.014999,0.010967,0.017793,-0.012174,0.999950,-0.003258,0.002056,-0.009192,0.128035,-0.268196,0.000752,0,0,0
200465.888432,0.481964,0.160853,0.014391,0.012890,0.020779,-0.041710,0.999947,-0.000119,-0.004678,-0.009158,0.180455,-0.378882,0.001592,0,0,0
200465.938552,0.482608,0.161891,0.012305,0.008283,0.020938,-0.039713,0.999849,0.004305,-0.014190,-0.009095,0.183811,-0.384325,0.002431,0,0,0
200465.988727,0.483022,0.162938,0.010320,-0.006107,0.016714,-0.024720,0.999636,0.008811,-0.023838,-0.009010,0.157101,-0.324448,0.003208,0,0,0
200466.038840,0.482717,0.163774,0.009084,-0.030384,0.007989,-0.008152,0.999369,0.012662,-0.031981,-0.008907,0.112758,-0.232230,0.003905,0,0,0
200466.249176,0.481454,0.160024,0.014999,0.011112,0.018029,-0.012174,0.999950,-0.003258,0.002056,-0.009192,0.127819,-0.274871,0.000982,0,0,0
200466.299307,0.482010,0.160925,0.014390,0.013034,0.021014,-0.041867,0.999946,-0.000126,-0.004845,-0.009151,0.181468,-0.389570,0.001968,0,0,0
200466.349477,0.482661,0.161976,0.012297,0.008263,0.021182,-0.039814,0.999843,0.004321,-0.014624,-0.009079,0.185509,-0.394545,0.002896,0,0,0
200466.399601,0.483074,0.163035,0.010306,-0.006576,0.016943,-0.024489,0.999619,0.008867,-0.024527,-0.008980,0.158725,-0.331047,0.003724,0,0,0
200466.449735,0.482746,0.163882,0.009082,-0.031570,0.008160,-0.007635,0.999340,0.012757,-0.032835,-0.008863,0.116432,-0.236710,0.004428,0,0,0
200466.654542,0.481460,0.160034,0.014999,0.011227,0.018220,-0.012166,0.999950,-0.003258,0.002056,-0.009192,0.130506,-0.281490,0.000935,0,0,0
200466.704635,0.482021,0.160945,0.014391,0.013146,0.021200,-0.042612,0.999946,-0.000060,-0.005011,-0.009152,0.185014,-0.397153,0.001839,0,0,0
200466.754789,0.482678,0.162005,0.012260,0.008208,0.021304,-0.040395,0.999837,0.004474,-0.014981,-0.009082,0.187404,-0.397411,0.002678,0,0,0
200466.804904,0.483089,0.163070,0.010240,-0.007011,0.016910,-0.024481,0.999607,0.009066,-0.024956,-0.008989,0.157631,-0.326362,0.003427,0,0,0
200466.855036,0.482738,0.163915,0.009016,-0.032464,0.007921,-0.007200,0.999327,0.012930,-0.033146,-0.008878,0.114184,-0.228958,0.004085,0,0,0
200467.060674,0.481459,0.160032,0.014999,0.011211,0.018189,-0.012168,0.999950,-0.003258,0.002056,-0.009192,0.133033,-0.274842,0.000787,0,0,0
200467.110770,0.482019,0.160941,0.014391,0.013132,0.021172,-0.042281,0.999946,0.000005,-0.004845,-0.009157,0.185909,-0.389448,0.001742,0,0,0
200467.160945,0.482676,0.162000,0.012276,0.008358,0.021211,-0.040195,0.999841,0.004563,-0.014623,-0.009090,0.187077,-0.393642,0.002689,0,0,0
200467.211075,0.483094,0.163061,0.010267,-0.006487,0.016726,-0.024685,0.999617,0.009148,-0.024504,-0.008999,0.157162,-0.328525,0.003528,0,0,0
200467.261231,0.482770,0.163897,0.009032,-0.031468,0.007656,-0.007660,0.999340,0.012999,-0.032748,-0.008889,0.111809,-0.231035,0.004232,0,0,0
200467.480189,0.481460,0.160034,0.014999,0.011227,0.018220,-0.012175,0.999950,-0.003258,0.002056,-0.009192,0.122673,-0.275345,0.001090,0,0,0
200467.530284,0.482021,0.160945,0.014390,0.013148,0.021204,-0.041989,0.999946,-0.000254,-0.004856,-0.009148,0.176129,-0.388524,0.002018,0,0,0
200467.580395,0.482678,0.162005,0.012291,0.008368,0.021498,-0.039964,0.999844,0.004059,-0.014608,-0.009074,0.181780,-0.391515,0.002816,0,0,0
200467.630502,0.483097,0.163080,0.010293,-0.006452,0.017525,-0.024641,0.999625,0.008513,-0.024434,-0.008976,0.157006,-0.326388,0.003507,0,0,0
200467.680625,0.482774,0.163956,0.009061,-0.031347,0.009101,-0.007786,0.999352,0.012361,-0.032625,-0.008862,0.116548,-0.229344,0.004102,0,0,0
200467.886209,0.481460,0.160034,0.014999,0.011234,0.018235,-0.012173,0.999950,-0.003258,0.002056,-0.009192,0.123894,-0.277163,0.000992,0,0,0
200467.936307,0.482022,0.160946,0.014390,0.013156,0.021219,-0.042010,0.999946,-0.000224,-0.004901,-0.009151,0.179261,-0.392817,0.001823,0,0,0
200467.986423,0.482680,0.162007,0.012290,0.008331,0.021484,-0.040080,0.999841,0.004167,-0.014761,-0.009081,0.185968,-0.397099,0.002536,0,0,0
200468.036539,0.483096,0.163081,0.010286,-0.006647,0.017403,-0.024695,0.999616,0.008724,-0.024728,-0.008989,0.160714,-0.330888,0.003158,0,0,0
200468.086654,0.482764,0.163952,0.009051,-0.031853,0.008765,-0.007656,0.999335,0.012663,-0.033033,-0.008883,0.118541,-0.230624,0.003701,0,0,0
200468.297049,0.481535,0.160152,0.014998,0.011448,0.018579,-0.012171,0.999950,-0.003258,0.002056,-0.009192,0.134231,-0.273459,0.000671,0,0,0
200468.347146,0.482107,0.161081,0.014389,0.013369,0.021562,-0.042112,0.999946,0.000035,-0.004811,-0.009160,0.187970,-0.388713,0.001523,0,0,0
200468.397252,0.482776,0.162159,0.012284,0.008630,0.021571,-0.040089,0.999842,0.004645,-0.014571,-0.009099,0.189708,-0.395557,0.002399,0,0,0
200468.447356,0.483207,0.163238,0.010279,-0.006159,0.017005,-0.024730,0.999616,0.009295,-0.024500,-0.009015,0.160034,-0.333758,0.003196,0,0,0
200468.497461,0.482899,0.164088,0.009043,-0.031134,0.007786,-0.007772,0.999332,0.013217,-0.032876,-0.008914,0.114105,-0.235987,0.003871,0,0,0
200468.713310,0.481519,0.160127,0.014998,0.011372,0.018449,-0.012170,0.999950,-0.003258,0.002056,-0.009192,0.120000,-0.279364,0.001187,0,0,0
200468.763407,0.482087,0.161049,0.014390,0.013292,0.021431,-0.042259,0.999946,-0.000322,-0.004955,-0.009146,0.174735,-0.393739,0.002067,0,0,0
200468.813519,0.482752,0.162121,0.012277,0.008414,0.021793,-0.040257,0.999841,0.003956,-0.014837,-0.009069,0.182370,-0.396077,0.002769,0,0,0
200468.863636,0.483173,0.163210,0.010264,-0.006641,0.017925,-0.024797,0.999617,0.008423,-0.024778,-0.008970,0.158801,-0.328870,0.003382,0,0,0
200468.913762,0.482841,0.164107,0.009024,-0.031895,0.009593,-0.007757,0.999339,0.012315,-0.033032,-0.008856,0.119565,-0.230295,0.003946,0,0,0
200469.124648,0.481424,0.159978,0.014999,0.011021,0.017892,-0.012175,0.999950,-0.003258,0.002056,-0.009192,0.124861,-0.274405,0.000922,0,0,0
200469.174745,0.481975,0.160872,0.014391,0.012942,0.020876,-0.042000,0.999946,-0.000199,-0.004833,-0.009153,0.177712,-0.385482,0.001785,0,0,0
200469.224856,0.482622,0.161916,0.012291,0.008182,0.021116,-0.039814,0.999845,0.004154,-0.014509,-0.009084,0.181467,-0.386193,0.002575,0,0,0
