solve_num,solve_time_ms,node,t,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,fz,mx,my,mz
0,156.448439,20,1.000000,0.619052,0.609576,0.512876,-0.585663,-0.576207,-0.348437,0.998492,-0.038550,0.039088,0.000135,-0.031104,0.033965,0.000076,0.272253,1.342020,-1.369400,-0.000528
0,156.448439,21,1.050000,0.589769,0.580765,0.495454,-0.546313,-0.537389,-0.337805,0.998428,-0.039327,0.039935,0.000134,0.035996,-0.034505,0.000061,0.271309,1.073163,-1.098435,-0.000451
0,156.448439,22,1.100000,0.562453,0.553896,0.478564,-0.506253,-0.497928,-0.329037,0.998497,-0.038428,0.039074,0.000134,0.089655,-0.089427,0.000049,0.270814,0.789641,-0.811616,-0.000387
0,156.448439,23,1.150000,0.537140,0.529000,0.462112,-0.467125,-0.459437,-0.321043,0.998666,-0.036189,0.036842,0.000134,0.129137,-0.130007,0.000038,0.270667,0.510513,-0.528392,-0.000338
0,156.448439,24,1.200000,0.513784,0.506028,0.446060,-0.430246,-0.423201,-0.312981,0.998892,-0.032965,0.033596,0.000133,0.154663,-0.156427,0.000028,0.270723,0.251118,-0.264475,-0.000304
0,156.448439,25,1.250000,0.492272,0.484868,0.430411,-0.396601,-0.390181,-0.304364,0.999135,-0.029101,0.029690,0.000133,0.167219,-0.169650,0.000019,0.270840,0.022895,-0.031637,-0.000283
0,156.448439,26,1.300000,0.472442,0.465359,0.415193,-0.366848,-0.361010,-0.295043,0.999365,-0.024923,0.025453,0.000133,0.168364,-0.171232,0.000011,0.270908,-0.166550,0.162230,-0.000272
0,156.448439,27,1.350000,0.454099,0.447308,0.400441,-0.341329,-0.336016,-0.285134,0.999561,-0.020716,0.021175,0.000132,0.160036,-0.163120,0.000004,0.270869,-0.313174,0.312858,-0.000267
0,156.448439,28,1.400000,0.437033,0.430507,0.386184,-0.320098,-0.315239,-0.274906,0.999714,-0.016716,0.017099,0.000132,0.144378,-0.147477,-0.000004,0.270707,-0.416084,0.419186,-0.000266
0,156.448439,29,1.450000,0.421028,0.414745,0.372439,-0.302961,-0.298482,-0.264670,0.999824,-0.013107,0.013413,0.000132,0.123573,-0.126518,-0.000012,0.270443,-0.477017,0.482844,-0.000266
0,156.448439,30,1.500000,0.405880,0.399821,0.359205,-0.289530,-0.285354,-0.254703,0.999897,-0.010018,0.010251,0.000132,0.099722,-0.102376,-0.000019,0.270116,-0.499772,0.507584,-0.000265
0,156.448439,31,1.550000,0.391403,0.385554,0.346470,-0.279277,-0.275332,-0.245193,0.999942,-0.007525,0.007692,0.000131,0.074734,-0.076997,-0.000027,0.269772,-0.489630,0.498685,-0.000262
0,156.448439,32,1.600000,0.377439,0.371787,0.334211,-0.271593,-0.267813,-0.236231,0.999967,-0.005656,0.005768,0.000131,0.050252,-0.052063,-0.000034,0.269448,-0.452796,0.462396,-0.000256
0,156.448439,33,1.650000,0.363860,0.358396,0.322399,-0.265837,-0.262168,-0.227819,0.999980,-0.004400,0.004466,0.000130,0.027612,-0.028943,-0.000041,0.269168,-0.395896,0.405418,-0.000247
0,156.448439,34,1.700000,0.350568,0.345288,0.311008,-0.261385,-0.257781,-0.219899,0.999986,-0.003709,0.003743,0.000129,0.007817,-0.008672,-0.000048,0.268944,-0.325541,0.334457,-0.000236
0,156.448439,35,1.750000,0.337499,0.332399,0.300013,-0.257658,-0.254086,-0.212382,0.999988,-0.003514,0.003526,0.000128,-0.008460,0.008051,-0.000055,0.268772,-0.247963,0.255861,-0.000223
0,156.448439,36,1.800000,0.324616,0.319695,0.289394,-0.254148,-0.250588,-0.205181,0.999986,-0.003725,0.003727,0.000127,-0.020858,0.020844,-0.000061,0.268642,-0.168749,0.175331,-0.000209
0,156.448439,37,1.850000,0.311908,0.307165,0.279135,-0.250440,-0.246881,-0.198224,0.999982,-0.004247,0.004248,0.000125,-0.029295,0.029610,-0.000067,0.268537,-0.092643,0.097730,-0.000194
0,156.448439,38,1.900000,0.299386,0.294821,0.269224,-0.246215,-0.242657,-0.191469,0.999975,-0.004979,0.004989,0.000124,-0.033927,0.034497,-0.000073,0.268444,-0.023432,0.026953,-0.000179
0,156.448439,39,1.950000,0.287076,0.282688,0.259650,-0.241256,-0.237706,-0.184901,0.999966,-0.005827,0.005851,0.000122,-0.035099,0.035845,-0.000078,0.268350,0.036092,-0.034112,-0.000164
0,156.448439,40,2.000000,0.275013,0.270803,0.250405,-0.235442,-0.231914,-0.178524,0.999955,-0.006705,0.006747,0.000120,-0.033294,0.034139,-0.000083,0.268248,0.084124,-0.083577,-0.000149
0,156.448439,41,2.050000,0.263241,0.259207,0.241479,-0.228740,-0.225252,-0.172359,0.999943,-0.007537,0.007600,0.000117,-0.029088,0.029960,-0.000087,0.268136,0.119774,-0.120492,-0.000134
0,156.448439,42,2.100000,0.251804,0.247945,0.232861,-0.221194,-0.217766,-0.166424,0.999931,-0.008265,0.008349,0.000115,-0.023099,0.023936,-0.000091,0.268016,0.142969,-0.144734,-0.000120
0,156.448439,43,2.150000,0.240744,0.237056,0.224540,-0.212908,-0.209561,-0.160735,0.999921,-0.008842,0.008947,0.000113,-0.015950,0.016699,-0.000094,0.267891,0.154320,-0.156891,-0.000106
0,156.448439,44,2.200000,0.230099,0.226578,0.216503,-0.204032,-0.200788,-0.155297,0.999913,-0.009241,0.009365,0.000110,-0.008234,0.008855,-0.000097,0.267766,0.154983,-0.158106,-0.000093
0,156.448439,45,2.250000,0.219897,0.216539,0.208738,-0.194747,-0.191623,-0.150105,0.999909,-0.009447,0.009586,0.000108,-0.000485,0.000950,-0.000100,0.267646,0.146507,-0.149934,-0.000080
0,156.448439,46,2.300000,0.210160,0.206958,0.201233,-0.185246,-0.182258,-0.145144,0.999909,-0.009459,0.009610,0.000105,0.006840,-0.006547,-0.000102,0.267533,0.130694,-0.134194,-0.000068
0,156.448439,47,2.350000,0.200897,0.197845,0.193976,-0.175726,-0.172886,-0.140392,0.999912,-0.009288,0.009446,0.000102,0.013375,-0.013257,-0.000104,0.267429,0.109463,-0.112832,-0.000057
0,156.448439,48,2.400000,0.192111,0.189200,0.186956,-0.166372,-0.163686,-0.135827,0.999918,-0.008954,0.009115,0.000100,0.018848,-0.018898,-0.000106,0.267334,0.084735,-0.087801,-0.000046
0,156.448439,49,2.450000,0.183793,0.181016,0.180165,-0.157349,-0.154820,-0.131427,0.999927,-0.008483,0.008642,0.000097,0.023085,-0.023289,-0.000107,0.267245,0.058329,-0.060960,-0.000037
0,156.448439,50,2.500000,0.175925,0.173275,0.173594,-0.148796,-0.146424,-0.127173,0.999936,-0.007905,0.008060,0.000094,0.026001,-0.026337,-0.000108,0.267163,0.031889,-0.033993,-0.000028
0,156.448439,51,2.550000,0.168485,0.165954,0.167235,-0.140822,-0.138602,-0.123053,0.999946,-0.007255,0.007402,0.000092,0.027595,-0.028036,-0.000109,0.267084,0.006826,-0.008351,-0.000019
0,156.448439,52,2.600000,0.161444,0.159024,0.161082,-0.133501,-0.131424,-0.119060,0.999956,-0.006566,0.006701,0.000089,0.027936,-0.028454,-0.000109,0.267006,-0.015717,0.014788,-0.000012
0,156.448439,53,2.650000,0.154769,0.152453,0.155129,-0.126876,-0.124931,-0.115191,0.999965,-0.005867,0.005990,0.000086,0.027151,-0.027715,-0.000110,0.266930,-0.034882,0.034532,-0.000005
0,156.448439,54,2.700000,0.148425,0.146206,0.149370,-0.120955,-0.119131,-0.111446,0.999973,-0.005188,0.005297,0.000083,0.025406,-0.025988,-0.000110,0.266853,-0.050099,0.050281,0.000002
0,156.448439,55,2.750000,0.142378,0.140250,0.143798,-0.115721,-0.114002,-0.107828,0.999979,-0.004553,0.004647,0.000081,0.022901,-0.023474,-0.000110,0.266777,-0.061066,0.061713,0.000008
0,156.448439,56,2.800000,0.136592,0.134549,0.138406,-0.111129,-0.109503,-0.104339,0.999984,-0.003981,0.004060,0.000078,0.019848,-0.020389,-0.000109,0.266701,-0.067729,0.068758,0.000013
0,156.448439,57,2.850000,0.131035,0.129074,0.133189,-0.107119,-0.105571,-0.100981,0.999988,-0.003484,0.003551,0.000075,0.016461,-0.016951,-0.000109,0.266627,-0.070249,0.071565,0.000018
0,156.448439,58,2.900000,0.125679,0.123796,0.128140,-0.103613,-0.102130,-0.097751,0.999990,-0.003073,0.003127,0.000073,0.012949,-0.013373,-0.000109,0.266555,-0.068963,0.070467,0.000023
0,156.448439,59,2.950000,0.120499,0.118689,0.123253,-0.100526,-0.099096,-0.094649,0.999992,-0.002749,0.002793,0.000070,0.009501,-0.009850,-0.000108,0.266486,-0.064344,0.065939,0.000028
0,156.448439,60,3.000000,0.115472,0.113734,0.118520,-0.097770,-0.096383,-0.091671,0.999994,-0.002512,0.002546,0.000067,0.006283,-0.006553,-0.000107,0.266420,-0.056967,0.058562,0.000032
0,156.448439,61,3.050000,0.110584,0.108915,0.113937,-0.095258,-0.093904,-0.088813,0.999994,-0.002354,0.002383,0.000064,0.003435,-0.003625,-0.000106,0.266358,-0.047467,0.048978,0.000036
0,156.448439,62,3.100000,0.105821,0.104220,0.109496,-0.092908,-0.091582,-0.086069,0.999995,-0.002269,0.002292,0.000062,0.001062,-0.001176,-0.000105,0.266298,-0.036507,0.037865,0.000040
0,156.448439,63,3.150000,0.101175,0.099641,0.105192,-0.090647,-0.089344,-0.083434,0.999995,-0.002242,0.002263,0.000059,-0.000764,0.000718,-0.000104,0.266241,-0.024750,0.025901,0.000044
0,156.448439,64,3.200000,0.096643,0.095174,0.101021,-0.088416,-0.087133,-0.080904,0.999995,-0.002261,0.002280,0.000057,-0.002001,0.002013,-0.000103,0.266187,-0.012835,0.013739,0.000048
0,156.448439,65,3.250000,0.092222,0.090817,0.096976,-0.086168,-0.084904,-0.078476,0.999995,-0.002311,0.002331,0.000054,-0.002643,0.002700,-0.000101,0.266134,-0.001358,0.001992,0.000051
0,156.448439,66,3.300000,0.087914,0.086572,0.093052,-0.083871,-0.082626,-0.076145,0.999994,-0.002377,0.002398,0.000052,-0.002711,0.002799,-0.000100,0.266083,0.009146,-0.008788,0.000054
0,156.448439,67,3.350000,0.083720,0.082441,0.089245,-0.081508,-0.080283,-0.073910,0.999994,-0.002445,0.002468,0.000049,-0.002254,0.002360,-0.000098,0.266033,0.018206,-0.018116,0.000057
0,156.448439,68,3.400000,0.079645,0.078427,0.085549,-0.079076,-0.077873,-0.071769,0.999994,-0.002501,0.002527,0.000047,-0.001343,0.001454,-0.000097,0.265984,0.025432,-0.025586,0.000060
0,156.448439,69,3.450000,0.075691,0.074533,0.081961,-0.076586,-0.075409,-0.069718,0.999994,-0.002535,0.002564,0.000044,-0.000072,0.000175,-0.000095,0.265936,0.030513,-0.030876,0.000063
0,156.448439,70,3.500000,0.071862,0.070762,0.078475,-0.074062,-0.072912,-0.067757,0.999993,-0.002537,0.002568,0.000042,0.001454,-0.001369,-0.000093,0.265890,0.033224,-0.033752,0.000066
0,156.448439,71,3.550000,0.068159,0.067117,0.075087,-0.071533,-0.070414,-0.065881,0.999994,-0.002500,0.002534,0.000039,0.003115,-0.003057,-0.000091,0.265844,0.033429,-0.034069,0.000069
0,156.448439,72,3.600000,0.064582,0.063596,0.071793,-0.069038,-0.067952,-0.064089,0.999994,-0.002423,0.002457,0.000037,0.004787,-0.004760,-0.000089,0.265800,0.031085,-0.031780,0.000071
0,156.448439,73,3.650000,0.061130,0.060199,0.068588,-0.066619,-0.065567,-0.062378,0.999995,-0.002303,0.002338,0.000035,0.006341,-0.006349,-0.000087,0.265758,0.026244,-0.026935,0.000073
0,156.448439,74,3.700000,0.057799,0.056920,0.065469,-0.064318,-0.063300,-0.060745,0.999995,-0.002144,0.002180,0.000033,0.007653,-0.007696,-0.000085,0.265716,0.019060,-0.019688,0.000076
0,156.448439,75,3.750000,0.054583,0.053755,0.062432,-0.062173,-0.061190,-0.059187,0.999996,-0.001953,0.001987,0.000031,0.008606,-0.008680,-0.000083,0.265676,0.009792,-0.010301,0.000078
0,156.448439,76,3.800000,0.051475,0.050696,0.059473,-0.060218,-0.059268,-0.057702,0.999997,-0.001738,0.001770,0.000028,0.009095,-0.009195,-0.000081,0.265637,-0.001194,0.000851,0.000081
0,156.448439,77,3.850000,0.048464,0.047732,0.056588,-0.058477,-0.057558,-0.056289,0.999998,-0.001511,0.001540,0.000026,0.009036,-0.009153,-0.000079,0.265598,-0.013418,0.013280,0.000083
0,156.448439,78,3.900000,0.045540,0.044854,0.053773,-0.056961,-0.056072,-0.054945,0.999998,-0.001285,0.001311,0.000024,0.008365,-0.008489,-0.000076,0.265561,-0.026289,0.026384,0.000085
0,156.448439,79,3.950000,0.042692,0.042051,0.051026,-0.055672,-0.054808,-0.053669,0.999999,-0.001076,0.001099,0.000023,0.007050,-0.007170,-0.000074,0.265524,-0.039113,0.039454,0.000088
0,156.448439,80,4.000000,0.039908,0.039310,0.048343,-0.054591,-0.053751,-0.052460,0.999999,-0.000899,0.000920,0.000021,0.005095,-0.005197,-0.000071,0.265489,-0.051098,0.051682,0.000090
0,156.448439,81,4.050000,0.037179,0.036623,0.045720,-0.053686,-0.052866,-0.051316,0.999999,-0.000772,0.000790,0.000019,0.002540,-0.002613,-0.000069,0.265454,-0.061378,0.062186,0.000093
0,156.448439,82,4.100000,0.034494,0.033980,0.043154,-0.052909,-0.052108,-0.050236,0.999999,-0.000708,0.000725,0.000017,-0.000529,0.000496,-0.000066,0.265420,-0.069046,0.070039,0.000095
0,156.448439,83,4.150000,0.031849,0.031374,0.040642,-0.052197,-0.051411,-0.049218,0.999999,-0.000722,0.000737,0.000016,-0.003981,0.003998,-0.000063,0.265388,-0.073191,0.074312,0.000098
0,156.448439,84,4.200000,0.029239,0.028804,0.038181,-0.051473,-0.050702,-0.048260,0.999999,-0.000821,0.000837,0.000014,-0.007641,0.007714,-0.000061,0.265356,-0.072958,0.074133,0.000101
0,156.448439,85,4.250000,0.026665,0.026268,0.035768,-0.050650,-0.049895,-0.047361,0.999999,-0.001012,0.001030,0.000012,-0.011289,0.011421,-0.000058,0.265325,-0.067617,0.068758,0.000104
0,156.448439,86,4.300000,0.024133,0.023774,0.033400,-0.049638,-0.048900,-0.046520,0.999998,-0.001294,0.001315,0.000011,-0.014670,0.014858,-0.000055,0.265294,-0.056648,0.057657,0.000108
0,156.448439,87,4.350000,0.021651,0.021329,0.031074,-0.048345,-0.047628,-0.045739,0.999997,-0.001661,0.001687,0.000010,-0.017502,0.017741,-0.000052,0.265262,-0.039846,0.040618,0.000111
0,156.448439,88,4.400000,0.019234,0.018947,0.028787,-0.046688,-0.045996,-0.045019,0.999996,-0.002099,0.002130,0.000008,-0.019494,0.019772,-0.000049,0.265228,-0.017424,0.017857,0.000115
0,156.448439,89,4.450000,0.016899,0.016648,0.026536,-0.044595,-0.043935,-0.044364,0.999993,-0.002586,0.002625,0.000007,-0.020365,0.020665,-0.000045,0.265194,0.009858,-0.009854,0.000120
0,156.448439,90,4.500000,0.014670,0.014451,0.024318,-0.042018,-0.041395,-0.043778,0.999990,-0.003095,0.003141,0.000006,-0.019873,0.020172,-0.000042,0.265158,0.040563,-0.041057,0.000124
0,156.448439,91,4.550000,0.012569,0.012381,0.022129,-0.038933,-0.038355,-0.043264,0.999987,-0.003592,0.003646,0.000005,-0.017844,0.018120,-0.000038,0.265123,0.072453,-0.073475,0.000129
0,156.448439,92,4.600000,0.010622,0.010463,0.019966,-0.035353,-0.034828,-0.042822,0.999983,-0.004038,0.004099,0.000004,-0.014222,0.014446,-0.000035,0.265090,0.102355,-0.103885,0.000134
0,156.448439,93,4.650000,0.008854,0.008722,0.017825,-0.031329,-0.030863,-0.042447,0.999980,-0.004394,0.004460,0.000003,-0.009104,0.009252,-0.000031,0.265063,0.126043,-0.127990,0.000139
0,156.448439,94,4.700000,0.007288,0.007179,0.015702,-0.026951,-0.026550,-0.042128,0.999978,-0.004621,0.004691,0.000002,-0.002802,0.002852,-0.000027,0.265043,0.138138,-0.140320,0.000145
0,156.448439,95,4.750000,0.005940,0.005851,0.013596,-0.022346,-0.022013,-0.041849,0.999978,-0.004691,0.004762,0.000002,0.004105,-0.004164,-0.000023,0.265032,0.132013,-0.134136,0.000151
0,156.448439,96,4.800000,0.004823,0.004751,0.011503,-0.017672,-0.017409,-0.041593,0.999979,-0.004589,0.004658,0.000001,0.010706,-0.010871,-0.000019,0.265026,0.099728,-0.101362,0.000157
0,156.448439,97,4.850000,0.003940,0.003880,0.009424,-0.013099,-0.012904,-0.041346,0.999981,-0.004321,0.004386,0.000001,0.015692,-0.015939,-0.000014,0.265018,0.031985,-0.032544,0.000164
0,156.448439,98,4.900000,0.003285,0.003235,0.007356,-0.008794,-0.008663,-0.041110,0.999984,-0.003929,0.003988,0.000000,0.017291,-0.017566,-0.000009,0.265002,-0.081944,0.083223,0.000171
0,156.448439,99,4.950000,0.002845,0.002802,0.005301,-0.004880,-0.004807,-0.040897,0.999988,-0.003496,0.003549,0.000000,0.013194,-0.013405,-0.000005,0.286977,-0.258277,0.262422,0.000179
0,156.448439,100,5.000000,0.002601,0.002561,0.003256,-0.001108,-0.001091,0.000015,0.999990,-0.003167,0.003214,-0.000000,0.000280,-0.000284,0.000000,0,0,0,0
1,160.296265,0,0.000000,1.006696,0.988442,0.843106,-0.128052,-0.200317,-0.709473,0.997988,0.052974,-0.034812,-0.001400,0.000000,0.000000,0.000000,0.388259,-0.694386,-4.215717,-0.286439
1,160.296265,1,0.050000,1.000293,0.978426,0.807632,-0.178118,-0.276271,-0.486752,0.997988,0.052974,-0.034812,-0.001400,-0.034719,-0.210786,-0.008142,0.261789,-0.875718,-0.499081,-0.418013
1,160.296265,2,0.100000,0.991387,0.964612,0.783295,-0.211876,-0.327484,-0.496354,0.997836,0.052107,-0.040059,-0.001912,-0.078570,-0.235729,-0.020024,0.276418,-1.492097,1.354830,-0.395503
1,160.296265,3,0.150000,0.980793,0.948238,0.758477,-0.252900,-0.380636,-0.479391,0.997682,0.050155,-0.045909,-0.002797,-0.153354,-0.167928,-0.031266,0.278427,-1.626128,2.191027,-0.344477
1,160.296265,4,0.200000,0.968148,0.929206,0.734507,-0.300276,-0.432104,-0.459053,0.997663,0.046353,-0.050046,-0.003964,-0.234860,-0.058195,-0.041057,0.275069,-1.375657,2.397963,-0.293188
1,160.296265,5,0.250000,0.953134,0.907601,0.711555,-0.351331,-0.479015,-0.444906,0.997839,0.040540,-0.051426,-0.005349,-0.303733,0.062069,-0.049391,0.271080,-0.921299,2.197217,-0.243906
1,160.296265,6,0.300000,0.935568,0.883650,0.689310,-0.403069,-0.519354,-0.437711,0.998190,0.033034,-0.049785,-0.006908,-0.349682,0.172500,-0.056324,0.268488,-0.398007,1.754614,-0.197267
1,160.296265,7,0.350000,0.915414,0.857682,0.667424,-0.452712,-0.551802,-0.434561,0.998635,0.024407,-0.045372,-0.008606,-0.369214,0.260978,-0.061931,0.267697,0.103700,1.198316,-0.154636
1,160.296265,8,0.400000,0.892779,0.830092,0.645696,-0.497844,-0.575580,-0.431958,0.999078,0.015314,-0.038736,-0.010411,-0.363415,0.321761,-0.066327,0.268292,0.527497,0.623341,-0.117317
1,160.296265,9,0.450000,0.867887,0.801313,0.624098,-0.536458,-0.590383,-0.427345,0.999436,0.006385,-0.030577,-0.012296,-0.336230,0.353843,-0.069662,0.269598,0.843462,0.095282,-0.085971
1,160.296265,10,0.500000,0.841064,0.771794,0.602731,-0.567051,-0.596379,-0.419563,0.999663,-0.001854,-0.021620,-0.014236,-0.293122,0.359496,-0.072105,0.271009,1.041949,-0.345447,-0.060491
1,160.296265,11,0.550000,0.812711,0.741975,0.581753,-0.588719,-0.594210,-0.408667,0.999749,-0.009012,-0.012534,-0.016212,-0.240041,0.343026,-0.073825,0.272131,1.128222,-0.678977,-0.040161
1,160.296265,12,0.600000,0.783275,0.712265,0.561319,-0.601201,-0.584924,-0.395462,0.999716,-0.014848,-0.003880,-0.018209,-0.182668,0.309750,-0.074966,0.272797,1.117556,-0.901229,-0.023926
1,160.296265,13,0.650000,0.753215,0.683019,0.541546,-0.604847,-0.569855,-0.381020,0.999602,-0.019265,0.003917,-0.020214,-0.125909,0.265208,-0.075646,0.273014,1.030927,-1.019385,-0.010661
1,160.296265,14,0.700000,0.722973,0.654526,0.522495,-0.600494,-0.550463,-0.366329,0.999449,-0.022284,0.010572,-0.022219,-0.073602,0.214600,-0.075949,0.272884,0.891425,-1.047842,0.000629
1,160.296265,15,0.750000,0.692948,0.627003,0.504179,-0.589315,-0.528191,-0.352102,0.999291,-0.024023,0.015932,-0.024217,-0.028412,0.162420,-0.075932,0.272543,0.721518,-1.004833,0.010691
1,160.296265,16,0.800000,0.663482,0.600593,0.486574,-0.572657,-0.504348,-0.338732,0.999153,-0.024665,0.019961,-0.026199,0.008132,0.112261,-0.075628,0.272110,0.541144,-0.909790,0.019999
1,160.296265,17,0.850000,0.634850,0.575376,0.469637,-0.551906,-0.480038,-0.326338,0.999047,-0.024426,0.022713,-0.028162,0.035511,0.066748,-0.075059,0.271674,0.366554,-0.781396,0.028786
1,160.296265,18,0.900000,0.607254,0.551374,0.453320,-0.528382,-0.456128,-0.314857,0.998974,-0.023534,0.024309,-0.030097,0.054029,0.027577,-0.074241,0.271283,0.209776,-0.636255,0.037116
1,160.296265,19,0.950000,0.580835,0.528567,0.437577,-0.503270,-0.433241,-0.304132,0.998930,-0.022209,0.024913,-0.032000,0.064596,-0.004388,-0.073186,0.270952,0.078558,-0.488083,0.044971
1,160.296265,20,1.000000,0.555672,0.506905,0.422371,-0.477583,-0.411777,-0.293986,0.998908,-0.020645,0.024711,-0.033866,0.068512,-0.028972,-0.071908,0.270679,-0.023340,-0.347299,0.052318
1,160.296265,21,1.050000,0.531793,0.486317,0.407671,-0.452135,-0.391941,-0.284269,0.998897,-0.019003,0.023893,-0.035689,0.067265,-0.046524,-0.070421,0.270449,-0.095617,-0.220962,0.059158
1,160.296265,22,1.100000,0.509186,0.466720,0.393458,-0.427550,-0.373782,-0.274871,0.998890,-0.017407,0.022637,-0.037465,0.062360,-0.057752,-0.068739,0.270248,-0.140774,-0.112940,0.065547
1,160.296265,23,1.150000,0.487808,0.448030,0.379714,-0.404264,-0.357227,-0.265728,0.998882,-0.015943,0.021107,-0.039192,0.055171,-0.063561,-0.066876,0.270063,-0.163408,-0.024268,0.071590
1,160.296265,24,1.200000,0.467595,0.430169,0.366428,-0.382551,-0.342126,-0.256810,0.998868,-0.014662,0.019439,-0.040865,0.046839,-0.064915,-0.064841,0.269886,-0.169548,0.046413,0.077427
1,160.296265,25,1.250000,0.448468,0.413063,0.353588,-0.362543,-0.328280,-0.248114,0.998847,-0.013591,0.017746,-0.042483,0.038202,-0.062709,-0.062640,0.269712,-0.157530,0.093457,0.083142
1,160.296265,26,1.300000,0.430340,0.396649,0.341182,-0.344260,-0.315473,-0.239647,0.998818,-0.012731,0.016118,-0.044043,0.030176,-0.058127,-0.060277,0.269539,-0.133280,0.120228,0.088858
1,160.296265,27,1.350000,0.413127,0.380875,0.329200,-0.327629,-0.303487,-0.231422,0.998783,-0.012066,0.014614,-0.045542,0.023379,-0.052185,-0.057751,0.269367,-0.102261,0.130678,0.094661
1,160.296265,28,1.400000,0.396746,0.365701,0.317628,-0.312518,-0.292128,-0.223452,0.998741,-0.011562,0.013267,-0.046977,0.018152,-0.045702,-0.055060,0.269199,-0.069173,0.128917,0.100593
