timestamp,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,fz,mx,my,mz
200467.110806,0.482019,0.160941,0.014391,0.013132,0.021172,-0.042281,0.999946,0.000005,-0.004845,-0.009157,0.185909,-0.389448,0.001742,0.266009,0.022834,-0.084125,0.033315
200467.160974,0.482676,0.162000,0.012276,0.008358,0.021211,-0.040195,0.999841,0.004563,-0.014623,-0.009090,0.187077,-0.393642,0.002689,0.273373,-0.599094,1.301960,0.029519
200467.211130,0.483094,0.163061,0.010267,-0.006487,0.016726,-0.024685,0.999617,0.009148,-0.024504,-0.008999,0.157162,-0.328525,0.003528,0.274439,-0.907942,1.949376,0.024756
200467.261264,0.482770,0.163897,0.009032,-0.031468,0.007656,-0.007660,0.999340,0.012999,-0.032748,-0.008889,0.111809,-0.231035,0.004232,0.272157,-1.037063,2.279440,0.020098
200467.480199,0.481460,0.160034,0.014999,0.011227,0.018220,-0.012175,0.999950,-0.003258,0.002056,-0.009192,0.122673,-0.275345,0.001090,0.248778,1.068894,-2.263687,0.032645
200467.530313,0.482021,0.160945,0.014390,0.013148,0.021204,-0.041989,0.999946,-0.000254,-0.004856,-0.009148,0.176129,-0.388524,0.002018,0.265976,0.112412,-0.060076,0.028076
200467.580424,0.482678,0.162005,0.012291,0.008368,0.021498,-0.039964,0.999844,0.004059,-0.014608,-0.009074,0.181780,-0.391515,0.002816,0.273270,-0.496303,1.302142,0.024319
200467.630527,0.483097,0.163080,0.010293,-0.006452,0.017525,-0.024641,0.999625,0.008513,-0.024434,-0.008976,0.157006,-0.326388,0.003507,0.274339,-0.810043,1.940457,0.020908
200467.680655,0.482774,0.163956,0.009061,-0.031347,0.009101,-0.007786,0.999352,0.012361,-0.032625,-0.008862,0.116548,-0.229344,0.004102,0.272114,-0.944801,2.204045,0.018081
200467.886219,0.481460,0.160034,0.014999,0.011234,0.018235,-0.012173,0.999950,-0.003258,0.002056,-0.009192,0.123894,-0.277163,0.000992,0.248765,1.107133,-2.313178,0.029235
200467.936341,0.482022,0.160946,0.014390,0.013156,0.021219,-0.042010,0.999946,-0.000224,-0.004901,-0.009151,0.179261,-0.392817,0.001823,0.265925,0.133583,-0.085885,0.025083
200467.986450,0.482680,0.162007,0.012290,0.008331,0.021484,-0.040080,0.999841,0.004167,-0.014761,-0.009081,0.185968,-0.397099,0.002536,0.273307,-0.505829,1.323857,0.021863
200468.036567,0.483096,0.163081,0.010286,-0.006647,0.017403,-0.024695,0.999616,0.008724,-0.024728,-0.008989,0.160714,-0.330888,0.003158,0.274448,-0.844264,2.004912,0.019129
200468.086688,0.482764,0.163952,0.009051,-0.031853,0.008765,-0.007656,0.999335,0.012663,-0.033033,-0.008883,0.118541,-0.230624,0.003701,0.272206,-1.007710,2.305335,0.016831
200468.297058,0.481535,0.160152,0.014998,0.011448,0.018579,-0.012171,0.999950,-0.003258,0.002056,-0.009192,0.134231,-0.273459,0.000671,0.248709,1.074642,-2.305130,0.029998
200468.347175,0.482107,0.161081,0.014389,0.013369,0.021562,-0.042112,0.999946,0.000035,-0.004811,-0.009160,0.187970,-0.388713,0.001523,0.265975,0.034297,-0.137111,0.030818
200468.397269,0.482776,0.162159,0.012284,0.008630,0.021571,-0.040089,0.999842,0.004645,-0.014571,-0.009099,0.189708,-0.395557,0.002399,0.273292,-0.594195,1.235640,0.028023
200468.447383,0.483207,0.163238,0.010279,-0.006159,0.017005,-0.024730,0.999616,0.009295,-0.024500,-0.009015,0.160034,-0.333758,0.003196,0.274404,-0.919383,1.955040,0.023765
200468.497485,0.482899,0.164088,0.009043,-0.031134,0.007786,-0.007772,0.999332,0.013217,-0.032876,-0.008914,0.114105,-0.235987,0.003871,0.272243,-1.054902,2.288207,0.019840
200468.713320,0.481519,0.160127,0.014998,0.011372,0.018449,-0.012170,0.999950,-0.003258,0.002056,-0.009192,0.120000,-0.279364,0.001187,0.248630,1.094443,-2.287612,0.030948
200468.763437,0.482087,0.161049,0.014390,0.013292,0.021431,-0.042259,0.999946,-0.000322,-0.004955,-0.009146,0.174735,-0.393739,0.002067,0.265964,0.152088,-0.047027,0.024704
200468.813547,0.482752,0.162121,0.012277,0.008414,0.021793,-0.040257,0.999841,0.003956,-0.014837,-0.009069,0.182370,-0.396077,0.002769,0.273347,-0.472225,1.343758,0.021568
200468.863674,0.483173,0.163210,0.010264,-0.006641,0.017925,-0.024797,0.999617,0.008423,-0.024778,-0.008970,0.158801,-0.328870,0.003382,0.274448,-0.785568,1.971091,0.019836
200468.913791,0.482841,0.164107,0.009024,-0.031895,0.009593,-0.007757,0.999339,0.012315,-0.033032,-0.008856,0.119565,-0.230295,0.003946,0.272165,-0.981960,2.320112,0.019011
200469.124658,0.481424,0.159978,0.014999,0.011021,0.017892,-0.012175,0.999950,-0.003258,0.002056,-0.009192,0.124861,-0.274405,0.000922,0.248772,1.056842,-2.221636,0.030347
200469.174774,0.481975,0.160872,0.014391,0.012942,0.020876,-0.042000,0.999946,-0.000199,-0.004833,-0.009153,0.177712,-0.385482,0.001785,0.266063,0.074583,-0.014451,0.027783
200469.224883,0.482622,0.161916,0.012291,0.008182,0.021116,-0.039814,0.999845,0.004154,-0.014509,-0.009084,0.181467,-0.386193,0.002575,0.273318,-0.530899,1.324824,0.024361
200469.275036,0.483032,0.162972,0.010300,-0.006541,0.017045,-0.024401,0.999630,0.008601,-0.024202,-0.008994,0.154960,-0.319934,0.003267,0.274292,-0.739091,1.773085,0.020294
200469.325144,0.482704,0.163824,0.009080,-0.031198,0.008531,-0.007623,0.999364,0.012399,-0.032232,-0.008887,0.118045,-0.231260,0.003844,0.271862,-0.960113,2.191880,0.016909
200469.533739,0.481519,0.160127,0.014998,0.011112,0.018037,-0.012170,0.999950,-0.003258,0.002056,-0.009192,0.124126,-0.275531,0.000954,0.248881,1.092051,-2.282281,0.027092
200469.583864,0.482075,0.161029,0.014389,0.013035,0.021022,-0.041794,0.999946,-0.000218,-0.004861,-0.009152,0.178738,-0.389641,0.001724,0.265981,0.114498,-0.084732,0.022902
200469.633987,0.482726,0.162080,0.012300,0.008249,0.021281,-0.039760,0.999843,0.004161,-0.014641,-0.009084,0.184488,-0.393866,0.002375,0.273256,-0.502922,1.268074,0.019961
200469.684058,0.483139,0.163144,0.010312,-0.006605,0.017205,-0.024464,0.999621,0.008681,-0.024527,-0.008998,0.159378,-0.330446,0.002942,0.274313,-0.700499,1.708467,0.017635
200469.734187,0.482809,0.164004,0.009089,-0.031594,0.008613,-0.007664,0.999342,0.012587,-0.032820,-0.008898,0.124390,-0.245004,0.003444,0.271915,-0.973594,2.227262,0.016622
200469.940404,0.481423,0.159976,0.014999,0.011112,0.018045,-0.012161,0.999950,-0.003258,0.002056,-0.009192,0.128015,-0.286390,0.000916,0.248186,1.101526,-2.319137,0.027389
200469.990539,0.481979,0.160878,0.014391,0.013029,0.021022,-0.043071,0.999945,-0.000123,-0.005133,-0.009152,0.183101,-0.402342,0.001695,0.266109,0.051916,0.056735,0.024585
200470.040659,0.482630,0.161930,0.012238,0.007972,0.021189,-0.040802,0.999833,0.004361,-0.015232,-0.009085,0.185723,-0.399494,0.002393,0.273764,-0.620411,1.533816,0.022907
200470.090770,0.483029,0.162989,0.010198,-0.007510,0.016908,-0.024586,0.999601,0.008912,-0.025258,-0.008997,0.154739,-0.322786,0.003045,0.274755,-0.853792,2.032729,0.021569
200470.140887,0.482653,0.163834,0.008968,-0.033285,0.008075,-0.007011,0.999323,0.012703,-0.033359,-0.008895,0.112086,-0.221132,0.003658,0.272052,-1.068856,2.451522,0.020667
200470.348934,0.481422,0.159974,0.014999,0.011089,0.017999,-0.012182,0.999950,-0.003258,0.002056,-0.009192,0.124327,-0.265343,0.000899,0.249151,1.002685,-2.134490,0.033409
200470.399089,0.481976,0.160874,0.014390,0.013014,0.020987,-0.041304,0.999947,-0.000211,-0.004606,-0.009154,0.174470,-0.372063,0.001849,0.266080,0.069225,-0.066281,0.031583
200470.449212,0.482627,0.161923,0.012325,0.008477,0.021236,-0.039083,0.999853,0.004065,-0.013946,-0.009085,0.177957,-0.375365,0.002747,0.272994,-0.455651,1.127183,0.026767
200470.499325,0.483051,0.162985,0.010371,-0.005659,0.017255,-0.024252,0.999651,0.008427,-0.023368,-0.008992,0.155214,-0.318987,0.003507,0.273882,-0.620594,1.509937,0.020349
200470.549442,0.482768,0.163848,0.009158,-0.029432,0.008923,-0.008189,0.999393,0.012232,-0.031375,-0.008881,0.124227,-0.243469,0.004086,0.271683,-0.857351,1.942298,0.015270
200470.757271,0.481454,0.160025,0.014999,0.011120,0.018052,-0.012162,0.999950,-0.003258,0.002056,-0.009192,0.132509,-0.288961,0.000926,0.248206,1.133146,-2.408914,0.026015
200470.807388,0.482010,0.160928,0.014391,0.013037,0.021029,-0.043036,0.999945,-0.000012,-0.005198,-0.009152,0.189176,-0.409402,0.001665,0.266071,0.008816,0.012122,0.022575
200470.857505,0.482662,0.161979,0.012239,0.007915,0.021088,-0.040838,0.999828,0.004623,-0.015475,-0.009085,0.189643,-0.408784,0.002307,0.273870,-0.714171,1.572674,0.021144
200470.907621,0.483058,0.163034,0.010197,-0.007822,0.016542,-0.024437,0.999585,0.009269,-0.025735,-0.009001,0.153970,-0.330134,0.002908,0.274928,-0.871295,2.013997,0.020467
200470.957770,0.482667,0.163861,0.008975,-0.034100,0.007343,-0.006574,0.999296,0.013040,-0.034018,-0.008905,0.110442,-0.229417,0.003490,0.272026,-1.110889,2.552587,0.020406
200471.163235,0.481460,0.160034,0.014999,0.011234,0.018228,-0.012174,0.999950,-0.003258,0.002056,-0.009192,0.127826,-0.268639,0.000837,0.248915,1.001888,-2.163149,0.034919
200471.213348,0.482022,0.160945,0.014390,0.013157,0.021213,-0.041734,0.999947,-0.000124,-0.004689,-0.009156,0.177929,-0.376792,0.001829,0.266118,0.052790,-0.055281,0.034620
200471.263468,0.482680,0.162006,0.012304,0.008537,0.021378,-0.039446,0.999850,0.004237,-0.014148,-0.009087,0.180595,-0.379544,0.002813,0.273131,-0.467703,1.166840,0.030121
200471.313567,0.483107,0.163075,0.010331,-0.005813,0.017222,-0.024368,0.999642,0.008664,-0.023676,-0.008993,0.157250,-0.321183,0.003669,0.274010,-0.663174,1.602249,0.023691
200471.363685,0.482816,0.163936,0.009113,-0.029910,0.008649,-0.008087,0.999378,0.012519,-0.031737,-0.008877,0.124136,-0.241048,0.004343,0.271794,-0.886511,2.018743,0.016352
200471.572459,0.481539,0.160159,0.014998,0.011517,0.018685,-0.012168,0.999950,-0.003258,0.002056,-0.009192,0.130877,-0.288472,0.001012,0.248094,1.141897,-2.375881,0.025130
200471.622574,0.482115,0.161093,0.014390,0.013433,0.021661,-0.043248,0.999945,-0.000052,-0.005186,-0.009150,0.187983,-0.407261,0.001726,0.266061,0.012102,0.047012,0.019564
200471.672690,0.482787,0.162177,0.012227,0.008324,0.021760,-0.041069,0.999830,0.004553,-0.015409,-0.009081,0.188615,-0.404898,0.002283,0.273905,-0.728714,1.596626,0.017774
200471.722799,0.483203,0.163265,0.010174,-0.007347,0.017283,-0.024600,0.999590,0.009175,-0.025571,-0.008997,0.152214,-0.325050,0.002788,0.274962,-0.897362,2.078413,0.017765
200471.772936,0.482836,0.164129,0.008944,-0.033461,0.008178,-0.006662,0.999308,0.012903,-0.033727,-0.008904,0.107380,-0.221114,0.003293,0.272075,-1.086620,2.501348,0.019699
200471.976878,0.481454,0.160024,0.014999,0.011082,0.017976,-0.012181,0.999950,-0.003258,0.002056,-0.009192,0.117645,-0.268109,0.000971,0.249166,0.982457,-2.068844,0.034516
200472.027033,0.482008,0.160923,0.014390,0.013006,0.020965,-0.041275,0.999947,-0.000378,-0.004674,-0.009152,0.166778,-0.371547,0.001952,0.266237,0.151267,-0.075815,0.032967
200472.077150,0.482659,0.161971,0.012326,0.008402,0.021380,-0.038766,0.999854,0.003705,-0.013999,-0.009080,0.174369,-0.375325,0.002889,0.272857,-0.349394,1.093933,0.030077
200472.127265,0.483079,0.163040,0.010388,-0.005778,0.017764,-0.024188,0.999654,0.007977,-0.023420,-0.008981,0.156940,-0.320610,0.003744,0.273767,-0.547227,1.482106,0.026487
200472.177380,0.482790,0.163928,0.009178,-0.029588,0.009892,-0.008333,0.999396,0.011825,-0.031467,-0.008859,0.129625,-0.246482,0.004497,0.271674,-0.807784,1.929899,0.021036
200472.392992,0.481539,0.160159,0.014998,0.011509,0.018685,-0.012159,0.999950,-0.003258,0.002056,-0.009192,0.144227,-0.290864,0.000744,0.247909,1.158334,-2.452645,0.029380
200472.443120,0.482114,0.161093,0.014390,0.013424,0.021659,-0.043582,0.999944,0.000281,-0.005249,-0.009157,0.202152,-0.413493,0.001579,0.266115,-0.058859,0.002823,0.028449
200472.493227,0.482786,0.162176,0.012211,0.008249,0.021430,-0.041304,0.999823,0.005239,-0.015631,-0.009093,0.199234,-0.413339,0.002388,0.274068,-0.822939,1.617357,0.023943
200472.543338,0.483198,0.163248,0.010146,-0.007663,0.016257,-0.024546,0.999570,0.010124,-0.026006,-0.009009,0.158125,-0.332453,0.003068,0.275142,-0.977270,2.093151,0.017415
200472.593447,0.482815,0.164061,0.008918,-0.034246,0.006184,-0.006317,0.999272,0.013998,-0.034349,-0.008914,0.109300,-0.227778,0.003563,0.272136,-1.234411,2.647413,0.013831
200472.801946,0.481413,0.159959,0.014999,0.010922,0.017724,-0.012177,0.999950,-0.003258,0.002056,-0.009192,0.122889,-0.267011,0.000781,0.248964,0.954477,-2.087303,0.027606
200472.852119,0.481959,0.160846,0.014391,0.012845,0.020710,-0.041647,0.999947,-0.000247,-0.004647,-0.009157,0.170621,-0.371373,0.001565,0.266191,0.013796,-0.005575,0.027017
200472.902240,0.482601,0.161881,0.012308,0.008265,0.020996,-0.039221,0.999853,0.003933,-0.013970,-0.009095,0.171333,-0.371641,0.002333,0.273089,-0.491101,1.162390,0.025703
200472.952386,0.483015,0.162931,0.010347,-0.005898,0.017147,-0.024214,0.999655,0.008130,-0.023297,-0.009013,0.146810,-0.313507,0.003064,0.273866,-0.616221,1.535834,0.024140
200473.002503,0.482720,0.163788,0.009136,-0.029595,0.009117,-0.008172,0.999406,0.011726,-0.031165,-0.008914,0.116036,-0.236698,0.003750,0.271615,-0.809549,1.941854,0.022503
200473.211184,0.481459,0.160032,0.014999,0.011219,0.018197,-0.012170,0.999950,-0.003258,0.002056,-0.009192,0.130394,-0.282990,0.000953,0.248508,1.123274,-2.365775,0.033613
200473.261299,0.482020,0.160942,0.014390,0.013139,0.021178,-0.042485,0.999945,-0.000063,-0.005048,-0.009152,0.186567,-0.401274,0.001909,0.266026,0.062165,-0.001520,0.031465
200473.311392,0.482677,0.162001,0.012266,0.008165,0.021286,-0.040370,0.999834,0.004508,-0.015122,-0.009079,0.189705,-0.401336,0.002803,0.273666,-0.618665,1.495490,0.027316
200473.361506,0.483085,0.163065,0.010248,-0.007200,0.016856,-0.024334,0.999600,0.009158,-0.025195,-0.008982,0.158814,-0.326541,0.003580,0.274712,-0.778126,1.811387,0.022140
200473.411628,0.482725,0.163908,0.009031,-0.032909,0.007772,-0.006840,0.999318,0.013050,-0.033390,-0.008867,0.119952,-0.235950,0.004209,0.271868,-1.057597,2.364221,0.018143
200473.618028,0.481461,0.160035,0.014999,0.011242,0.018243,-0.012169,0.999950,-0.003258,0.002056,-0.009192,0.127343,-0.278439,0.001003,0.248524,1.061651,-2.239405,0.029619
200473.668139,0.482023,0.160947,0.014390,0.013162,0.021224,-0.042452,0.999946,-0.000138,-0.004934,-0.009151,0.180436,-0.390404,0.001845,0.266127,0.052891,-0.001196,0.025330
200473.718242,0.482681,0.162008,0.012268,0.008300,0.021405,-0.040148,0.999841,0.004283,-0.014734,-0.009080,0.183108,-0.390451,0.002565,0.273461,-0.565366,1.353072,0.022052
200473.768353,0.483096,0.163079,0.010260,-0.006660,0.017204,-0.024477,0.999620,0.008769,-0.024534,-0.008990,0.154878,-0.322780,0.003192,0.274410,-0.773766,1.823859,0.019188
200473.818461,0.482763,0.163939,0.009037,-0.031666,0.008518,-0.007500,0.999349,0.012565,-0.032635,-0.008886,0.116229,-0.231568,0.003737,0.271933,-0.986812,2.252708,0.017347
200474.032059,0.481424,0.159977,0.014999,0.011135,0.018067,-0.012172,0.999950,-0.003258,0.002056,-0.009192,0.119703,-0.277084,0.001031,0.248778,1.085128,-2.261335,0.028637
200474.082175,0.481981,0.160881,0.014391,0.013057,0.021052,-0.041984,0.999946,-0.000329,-0.004898,-0.009150,0.173970,-0.390146,0.001845,0.265982,0.135248,-0.023480,0.024257
200474.132283,0.482634,0.161933,0.012292,0.008234,0.021420,-0.039950,0.999843,0.003930,-0.014690,-0.009079,0.180760,-0.391308,0.002534,0.273318,-0.477973,1.341785,0.021754
200474.182408,0.483046,0.163004,0.010294,-0.006670,0.017577,-0.024540,0.999624,0.008358,-0.024511,-0.008987,0.156899,-0.324201,0.003152,0.274352,-0.695949,1.789570,0.020029
200474.232520,0.482712,0.163883,0.009067,-0.031644,0.009311,-0.007662,0.999353,0.012204,-0.032648,-0.008879,0.122140,-0.234704,0.003722,0.271915,-0.948388,2.237981,0.018665
200474.443036,0.481460,0.160034,0.014999,0.011227,0.018220,-0.012171,0.999950,-0.003258,0.002056,-0.009192,0.134360,-0.276978,0.000766,0.248545,1.065406,-2.272988,0.030474
200474.493180,0.482021,0.160945,0.014390,0.013147,0.021201,-0.042416,0.999946,0.000037,-0.004899,-0.009157,0.187639,-0.390623,0.001632,0.266114,-0.005980,-0.024985,0.030046
200474.543324,0.482678,0.162005,0.012270,0.008318,0.021209,-0.040136,0.999840,0.004638,-0.014706,-0.009093,0.187364,-0.391861,0.002486,0.273510,-0.641977,1.359621,0.026633
200474.593462,0.483094,0.163065,0.010263,-0.006620,0.016646,-0.024376,0.999616,0.009231,-0.024543,-0.009007,0.155302,-0.323862,0.003243,0.274473,-0.816651,1.784827,0.021677
200474.643594,0.482763,0.163897,0.009044,-0.031644,0.007491,-0.007292,0.999341,0.013037,-0.032671,-0.008905,0.114509,-0.234602,0.003859,0.271893,-1.034360,2.265750,0.017691
200474.850224,0.481460,0.160035,0.014999,0.011234,0.018235,-0.012171,0.999950,-0.003258,0.002056,-0.009192,0.137405,-0.275237,0.000652,0.248567,1.032772,-2.276476,0.032033
200474.900393,0.482022,0.160946,0.014390,0.013154,0.021217,-0.042376,0.999946,0.000114,-0.004856,-0.009160,0.189050,-0.389058,0.001563,0.266124,-0.052151,-0.053207,0.033461
200474.950525,0.482680,0.162007,0.012272,0.008367,0.021148,-0.040077,0.999840,0.004750,-0.014625,-0.009099,0.186466,-0.391707,0.002514,0.273480,-0.669077,1.320499,0.030072
200475.000635,0.483098,0.163065,0.010268,-0.006488,0.016472,-0.024373,0.999617,0.009321,-0.024457,-0.009014,0.153049,-0.325664,0.003369,0.274436,-0.833485,1.779332,0.024891
200475.050746,0.482774,0.163888,0.009049,-0.031422,0.007226,-0.007355,0.999342,0.013069,-0.032629,-0.008911,0.111417,-0.236678,0.004076,0.271911,-1.025765,2.257112,0.020589
200475.260123,0.481458,0.160031,0.014999,0.011204,0.018182,-0.012169,0.999950,-0.003258,0.002056,-0.009192,0.130101,-0.277849,0.000923,0.248585,1.056167,-2.280170,0.033753
200475.310260,0.482019,0.160941,0.014390,0.013124,0.021164,-0.042341,0.999946,-0.000069,-0.004920,-0.009153,0.182919,-0.391853,0.001883,0.266089,0.027310,-0.029954,0.032365
200475.360401,0.482675,0.161999,0.012273,0.008276,0.021276,-0.040108,0.999840,0.004413,-0.014757,-0.009082,0.184313,-0.393338,0.002803,0.273469,-0.588982,1.352677,0.029007
200475.410534,0.483089,0.163063,0.010268,-0.006708,0.016943,-0.024425,0.999616,0.008930,-0.024629,-0.008987,0.154905,-0.325684,0.003627,0.274446,-0.778045,1.805577,0.024810
200475.460694,0.482753,0.163910,0.009047,-0.031815,0.008095,-0.007389,0.999341,0.012725,-0.032803,-0.008873,0.116048,-0.235384,0.004332,0.271924,-0.992118,2.262454,0.021273
200475.668179,0.481540,0.160160,0.014998,0.011524,0.018701,-0.012172,0.999950,-0.003258,0.002056,-0.009192,0.127289,-0.278779,0.001029,0.248527,1.080408,-2.279208,0.033108
200475.718294,0.482116,0.161095,0.014389,0.013444,0.021682,-0.042451,0.999946,-0.000140,-0.004943,-0.009150,0.181320,-0.392735,0.001970,0.266052,0.071438,-0.019586,0.029674
200475.768407,0.482788,0.162179,0.012267,0.008575,0.021864,-0.040286,0.999840,0.004303,-0.014801,-0.009076,0.184922,-0.393701,0.002813,0.273477,-0.558249,1.375397,0.025712
200475.818517,0.483217,0.163272,0.010252,-0.006454,0.017643,-0.024587,0.999616,0.008834,-0.024683,-0.008979,0.157051,-0.324911,0.003544,0.274497,-0.766475,1.839791,0.021369
200475.868601,0.482894,0.164155,0.009023,-0.031618,0.008890,-0.007459,0.999341,0.012683,-0.032837,-0.008865,0.118771,-0.232900,0.004152,0.271977,-1.006887,2.300186,0.017986
