timestamp,solve_num,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz
19632.286981,0,0.004164,-0.000873,1.964242,-0.012321,-0.012230,0.009483,0.999989,0.000919,-0.004558,-0.000373,-0.003375,-0.030475,0.022771
19632.386941,0,0.004764,-0.000958,1.964281,-0.017471,-0.011909,-0.016174,0.999974,0.002840,-0.006590,-0.000558,0.070836,-0.071177,-0.019226
19632.486982,0,0.005449,-0.001072,1.961551,-0.026077,-0.016830,-0.068054,0.999926,0.004767,-0.011052,-0.001596,0.080040,-0.162261,-0.026367
19632.586984,0,0.004478,-0.002300,1.949434,-0.047150,-0.028595,-0.099792,0.999821,0.008319,-0.016728,-0.002891,0.065007,-0.133218,-0.012161
19632.686968,0,0.000802,-0.004556,1.939363,-0.078308,-0.044708,-0.058441,0.999705,0.011218,-0.021360,-0.002940,0.070631,-0.087198,0.013320
19632.786942,0,-0.005514,-0.008669,1.932731,-0.111755,-0.063660,-0.002497,0.999711,0.012133,-0.020636,-0.002228,0.041861,0.015561,-0.001731
19632.887042,0,-0.016726,-0.015217,1.933714,-0.148071,-0.083374,0.056244,0.999710,0.012148,-0.020758,-0.001404,0.014794,0.022532,0.008556
19632.986950,0,-0.030860,-0.022964,1.938414,-0.179077,-0.099121,0.076599,0.999823,0.009941,-0.015938,-0.000964,0.016720,0.040327,-0.035452
19633.086959,0,-0.046697,-0.032514,1.945474,-0.196533,-0.113220,0.066772,0.999898,0.008631,-0.011114,-0.002297,-0.019243,-0.003076,-0.024612
19633.186983,0,-0.063689,-0.043393,1.950036,-0.206665,-0.125488,0.028702,0.999922,0.006373,-0.010445,-0.002612,0.008007,-0.052564,0.008552
19633.286956,0,-0.081483,-0.055137,1.950896,-0.217163,-0.133179,-0.005802,0.999936,0.004617,-0.010080,-0.002348,0.016030,0.022158,-0.006767
19633.386961,0,-0.099582,-0.067165,1.948870,-0.221069,-0.136353,-0.012230,0.999957,0.003051,-0.008269,-0.002710,-0.006000,-0.037293,-0.024049
19633.487017,0,-0.118467,-0.079471,1.946880,-0.227783,-0.138062,-0.003531,0.999944,0.002543,-0.009845,-0.002885,-0.021050,-0.056382,-0.020811
19633.586958,0,-0.137513,-0.091733,1.946307,-0.232056,-0.137939,0.008881,0.999963,0.001097,-0.007675,-0.003804,0.002132,0.003464,-0.016754
19633.687023,0,-0.156839,-0.103643,1.947438,-0.233154,-0.134033,0.009926,0.999969,-0.000314,-0.006484,-0.004499,0.057507,-0.050008,0.011437
19633.787030,0,-0.175944,-0.114978,1.948617,-0.231445,-0.128662,0.010063,0.999978,-0.000805,-0.005125,-0.004207,0.014598,0.026794,-0.003905
19633.886997,0,-0.192631,-0.124651,1.949257,-0.224609,-0.121765,-0.002972,0.999987,-0.001564,-0.002459,-0.004269,0.012246,-0.022737,-0.005382
19633.987076,0,-0.210627,-0.135029,1.949025,-0.217163,-0.115601,-0.014046,0.999987,-0.001401,-0.002688,-0.004151,-0.008923,0.021118,0.006792
19634.086984,0,-0.229237,-0.145597,1.947282,-0.205933,-0.108643,-0.019943,0.999987,-0.001991,-0.000307,-0.004759,0.012246,0.011403,-0.027697
19634.187028,0,-0.238768,-0.151088,1.945337,-0.197266,-0.104492,-0.026581,0.999979,-0.002595,0.001617,-0.005644,-0.035213,0.070631,-0.009971
19634.286967,0,-0.249332,-0.157073,1.943107,-0.139038,-0.074036,-0.031067,0.999944,-0.005040,0.006836,-0.006236,0.010508,-0.016772,0.011974
19634.387061,0,-0.271822,-0.170272,1.937897,-0.142944,-0.077148,-0.026886,0.999977,-0.002812,0.001437,-0.006045,-0.042576,0.103561,-0.009315
19634.486990,0,-0.283363,-0.177166,1.934403,-0.130615,-0.071228,-0.033325,0.999942,-0.004848,0.007003,-0.006602,-0.118423,0.161170,-0.005083
19634.586972,0,-0.293780,-0.183551,1.930404,-0.107422,-0.059631,-0.036407,0.999852,-0.008100,0.013370,-0.007129,-0.089516,0.137036,-0.013559
19634.686984,0,-0.300394,-0.187986,1.925868,-0.072815,-0.040955,-0.040985,0.999764,-0.011011,0.017164,-0.007441,-0.041145,0.093471,0.009187
19634.787030,0,-0.304074,-0.190906,1.921749,-0.033173,-0.019455,-0.042786,0.999689,-0.012537,0.020197,-0.007567,-0.036509,0.059143,0.000018
19634.887049,0,-0.304191,-0.192142,1.916648,0.011093,0.002890,-0.040741,0.999594,-0.013190,0.023949,-0.008032,-0.035963,0.139149,-0.003637
19634.986987,0,-0.299220,-0.191212,1.911078,0.062286,0.026459,-0.037109,0.999484,-0.014262,0.027284,-0.009192,-0.034702,0.144944,-0.024680
19635.087048,0,-0.287664,-0.187385,1.905988,0.122559,0.053650,-0.034607,0.999428,-0.015168,0.028409,-0.010344,-0.052394,0.050758,-0.010448
19635.186984,0,-0.270504,-0.180783,1.902194,0.181152,0.082825,-0.036469,0.999423,-0.015563,0.028205,-0.010722,-0.072199,0.025532,0.001471
19635.287023,0,-0.247769,-0.171482,1.898129,0.236328,0.111572,-0.036377,0.999454,-0.016020,0.026920,-0.010459,-0.068688,0.076017,0.006690
19635.386979,0,-0.220730,-0.159921,1.893306,0.288574,0.139771,-0.041260,0.999402,-0.016862,0.028414,-0.010168,-0.059348,0.145626,0.010849
19635.487067,0,-0.188809,-0.145842,1.887403,0.342285,0.168701,-0.042358,0.999313,-0.017650,0.030823,-0.010571,-0.104924,0.159534,-0.014522
19635.587040,0,-0.151529,-0.128680,1.881693,0.399658,0.202271,-0.038513,0.999152,-0.019657,0.034193,-0.011795,-0.117469,0.209849,-0.016448
19635.687042,0,-0.108851,-0.108647,1.874958,0.461426,0.236938,-0.024460,0.999036,-0.020559,0.036619,-0.012758,-0.132945,0.250073,-0.041417
19635.787031,0,-0.060801,-0.085891,1.869784,0.524902,0.272705,-0.008385,0.998772,-0.021799,0.041942,-0.014836,-0.111537,0.182169,-0.018203
19635.886972,0,-0.005192,-0.059353,1.861929,0.602539,0.313721,-0.010963,0.998623,-0.021903,0.044553,-0.016942,-0.161579,0.163897,0.029487
19635.986988,0,0.058892,-0.028583,1.854227,0.683594,0.354980,-0.007175,0.998620,-0.023201,0.043929,-0.017013,-0.224575,0.319068,0.027850
19636.087040,0,0.128332,0.004520,1.846685,0.754883,0.391846,0.001696,0.998533,-0.024875,0.045404,-0.015854,-0.226484,0.315250,-0.019396
19636.186996,0,0.205367,0.041492,1.840201,0.828613,0.436035,0.030029,0.998288,-0.026111,0.049279,-0.017608,-0.225257,0.283343,-0.041349
19636.287086,0,0.289754,0.082202,1.832447,0.904785,0.478760,0.041016,0.998071,-0.028885,0.051966,-0.017850,-0.311159,0.391063,0.005706
19636.387035,0,0.382636,0.127765,1.824803,0.990234,0.527832,0.060272,0.997820,-0.031627,0.055268,-0.017348,-0.243937,0.357792,0.018476
19636.486965,0,0.483650,0.177382,1.821167,1.076172,0.579590,0.112000,0.997402,-0.035866,0.059824,-0.017979,-0.279798,0.293979,-0.007380
19636.586994,0,0.594347,0.232881,1.813148,1.168945,0.644531,0.144165,0.996968,-0.038297,0.064845,-0.019556,-0.266572,0.418334,-0.010704
19636.687044,0,0.714725,0.294277,1.807931,1.269531,0.710449,0.166260,0.996949,-0.039451,0.064311,-0.020032,-0.292888,0.446695,-0.021084
19636.787061,0,0.843619,0.360675,1.802217,1.362305,0.775879,0.173340,0.996963,-0.039020,0.063941,-0.021291,-0.276389,0.328885,-0.026521
19636.886969,0,0.982619,0.432974,1.797654,1.452148,0.844727,0.195801,0.996903,-0.040282,0.063339,-0.023438,-0.263572,0.323431,-0.030663
19636.987034,0,1.131786,0.511117,1.793351,1.541016,0.918945,0.233154,0.996725,-0.042551,0.063671,-0.025962,-0.352884,0.410152,-0.039986
19637.086993,0,1.289888,0.595777,1.791491,1.630859,0.997559,0.278809,0.996479,-0.044425,0.065508,-0.027655,-0.353429,0.428424,0.017027
19637.186977,0,1.458634,0.687379,1.793142,1.728516,1.068359,0.346436,0.996228,-0.046388,0.068209,-0.026932,-0.381245,0.505055,0.035588
19637.287047,0,1.617848,0.774414,1.796870,1.818359,1.133789,0.382324,0.996364,-0.046250,0.066307,-0.026883,-0.497419,0.525508,-0.002996
19637.386981,0,1.823742,0.888926,1.805506,1.919922,1.218750,0.443604,0.996188,-0.048538,0.067000,-0.027643,-0.431969,0.482965,-0.017172
19637.486966,0,2.001784,0.988860,1.814458,2.005859,1.299805,0.521973,0.995947,-0.049630,0.068952,-0.029534,-0.402244,0.428969,-0.028805
19637.587025,0,2.228653,1.117844,1.832746,2.095703,1.389648,0.587402,0.995717,-0.052095,0.069029,-0.032698,-0.437969,0.495237,-0.029197
19637.687051,0,2.447875,1.246356,1.853756,2.158203,1.484375,0.711914,0.994702,-0.057401,0.076633,-0.037429,-0.503146,0.528780,-0.052258
19637.786989,0,2.655699,1.367789,1.878435,2.160156,1.509766,0.726074,0.995289,-0.052648,0.071114,-0.039626,-0.363247,0.466330,-0.012408
19637.887058,0,2.920598,1.523419,1.917095,2.322266,1.647461,1.046875,0.992340,-0.070675,0.091797,-0.042899,-0.263027,0.184350,-0.039611
19637.987023,0,3.175409,1.679560,1.967626,2.462891,1.780273,1.079102,0.994329,-0.062866,0.073939,-0.043489,-0.416425,0.338158,-0.010678
19638.087025,0,3.441916,1.843581,2.026790,2.556641,1.888672,1.211914,0.994407,-0.062765,0.071873,-0.045270,-0.185578,0.202213,-0.052258
19638.186984,0,3.720384,2.019701,2.100052,2.628906,2.007812,1.389648,0.994216,-0.063706,0.071420,-0.048746,-0.182987,0.205622,-0.055598
19638.287027,0,4.020555,2.211090,2.183013,2.742188,2.148438,1.531250,0.994451,-0.060982,0.068681,-0.051288,-0.112492,0.131718,-0.062995
19638.386994,0,4.340425,2.416462,2.273446,2.876953,2.306641,1.602539,0.995095,-0.056088,0.060795,-0.054267,0.055189,-0.139149,-0.046531
19638.487033,0,4.634363,2.528455,0.093364,8.875000,7.906250,-2.171875,0.741266,-0.244760,0.574542,-0.246006,6.156649,-10.917034,4.939282
19638.586988,0,4.634363,2.528455,0.093364,8.695312,7.804688,-2.146484,0.741266,-0.244760,0.574542,-0.246006,3.606287,-7.897615,5.990843
19638.687050,0,4.621096,2.528813,0.137882,30.796875,5.367188,-13.539062,0.740172,-0.246823,0.574645,-0.246996,2.124938,-6.187192,5.873033
19638.787067,0,4.621096,2.528813,0.137882,30.796875,5.367188,-13.539062,0.740172,-0.246823,0.574645,-0.246996,2.124938,-6.187192,5.873033
19638.887031,0,4.621096,2.528813,0.137882,30.796875,5.367188,-13.539062,0.740172,-0.246823,0.574645,-0.246996,2.124938,-6.187192,5.873033
19638.986985,0,4.621096,2.528813,0.137882,30.796875,5.367188,-13.539062,0.740172,-0.246823,0.574645,-0.246996,2.124938,-6.187192,5.873033
19639.086994,0,4.621096,2.528813,0.137882,30.796875,5.367188,-13.539062,0.740172,-0.246823,0.574645,-0.246996,2.124938,-6.187192,5.873033
19639.186995,0,4.621096,2.528813,0.137882,30.796875,5.367188,-13.539062,0.740172,-0.246823,0.574645,-0.246996,2.124938,-6.187192,5.873033
19639.287031,0,4.621096,2.528813,0.137882,30.796875,5.367188,-13.539062,0.740172,-0.246823,0.574645,-0.246996,2.124938,-6.187192,5.873033
19639.387062,0,4.621096,2.528813,0.137882,30.796875,5.367188,-13.539062,0.740172,-0.246823,0.574645,-0.246996,2.124938,-6.187192,5.873033
19639.486989,0,4.621096,2.528813,0.137882,30.796875,5.367188,-13.539062,0.740172,-0.246823,0.574645,-0.246996,2.124938,-6.187192,5.873033
19639.586989,0,4.621096,2.528813,0.137882,30.796875,5.367188,-13.539062,0.740172,-0.246823,0.574645,-0.246996,2.124938,-6.187192,5.873033
19639.687058,0,4.621096,2.528813,0.137882,30.796875,5.367188,-13.539062,0.740172,-0.246823,0.574645,-0.246996,2.124938,-6.187192,5.873033
19639.787021,0,4.621096,2.528813,0.137882,30.796875,5.367188,-13.539062,0.740172,-0.246823,0.574645,-0.246996,2.124938,-6.187192,5.873033
19639.887021,0,4.621096,2.528813,0.137882,30.796875,5.367188,-13.539062,0.740172,-0.246823,0.574645,-0.246996,2.124938,-6.187192,5.873033
19639.987026,0,4.621096,2.528813,0.137882,30.796875,5.367188,-13.539062,0.740172,-0.246823,0.574645,-0.246996,2.124938,-6.187192,5.873033
19640.087024,0,4.621096,2.528813,0.137882,30.796875,5.367188,-13.539062,0.740172,-0.246823,0.574645,-0.246996,2.124938,-6.187192,5.873033
19640.187067,0,4.621096,2.528813,0.137882,30.796875,5.367188,-13.539062,0.740172,-0.246823,0.574645,-0.246996,2.124938,-6.187192,5.873033
