timestamp,solve_num,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz
340600.660661,0,-0.000034,-0.000064,2.485958,0.000145,0.000284,0.000543,1.000000,-0.000017,-0.000042,0.000000,0.001072,0.000000,0.000000
340600.760634,1,0.000000,-0.000016,2.458776,0.011902,0.008125,-0.533691,0.999938,-0.006092,0.009258,-0.000541,0.035691,-0.047281,-0.003769
340600.860633,3,0.001136,0.000745,2.398089,0.021561,0.013542,-0.545898,0.999984,-0.002830,0.004960,-0.000266,0.070154,-0.099061,0.009374
340600.960630,4,0.003384,0.002170,2.349188,0.032013,0.020996,-0.465088,0.999971,-0.004397,0.006115,-0.000680,-0.016695,-0.000452,-0.024544
340601.060630,5,0.006595,0.004303,2.293699,0.037018,0.026367,-0.588379,0.999993,-0.002609,0.002454,-0.000846,0.059689,-0.099061,0.022294
340601.160629,7,0.010349,0.007002,2.221771,0.062225,0.051514,-0.768555,0.999848,-0.012250,0.012424,-0.000534,-0.073631,0.043531,-0.022072
340601.260617,8,0.016402,0.012118,2.152706,0.082642,0.080017,-0.533203,0.999847,-0.014047,0.010421,0.000047,0.070290,-0.131513,0.043701
340601.360617,10,0.024760,0.020398,2.097240,0.109680,0.123047,-0.504883,0.999599,-0.023643,0.015604,-0.000072,-0.042679,-0.014692,-0.052564
340601.460614,11,0.036118,0.034063,2.077714,0.120605,0.154907,0.242432,0.999901,-0.013680,0.001415,0.002991,0.322068,-0.363519,0.135058
340601.560614,12,0.048022,0.050891,2.075735,0.114075,0.176514,-0.267822,0.999789,-0.020510,0.000723,0.001311,-1.006837,0.970294,-0.122855
340601.660618,13,0.059485,0.069596,2.027994,0.080994,0.201294,-0.398438,0.999733,-0.008949,-0.021308,0.000366,0.449968,-0.504509,0.019465
340601.760619,13,0.066511,0.090042,1.991291,0.029617,0.200195,-0.351807,0.999717,-0.001049,-0.023671,0.001980,0.177396,0.105061,0.017521
