solve_num,solve_time_ms,solve_iters,coord_mode,node,t,theta,tgt_x,tgt_y,tgt_z,tgt_vx,tgt_vy,tgt_vz,circle_center_x,circle_center_y,circle_center_z,circle_radius,circle_omega,circle_phi0,circle_t_abs,abs_x,abs_y,abs_z,abs_vx,abs_vy,abs_vz,abs_qw,abs_qx,abs_qy,abs_qz,abs_wx,abs_wy,abs_wz,fz,mx,my,mz,rel_x,rel_y,rel_z,rel_vx,rel_vy,rel_vz,rel_qw,rel_qx,rel_qy,rel_qz,rel_wx,rel_wy,rel_wz
0,90.869810,205,relative,0,0.000000,0.050000,0.757840,-0.652440,0.200000,0.260976,0.303136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000064,-0.000097,2.485849,0.000317,0.000151,0.000489,1.000000,-0.000080,0.000002,0.000000,-0.000047,-0.001065,0.000000,0.116159,-0.046631,0.279281,0.004152,-0.757904,0.652343,2.285849,-0.260659,-0.302986,0.000489,1.000000,-0.000080,0.000002,0.000000,-0.000047,-0.001065,0.000000
0,90.869810,205,relative,1,0.050000,0.200000,0.770738,-0.637153,0.200000,0.254913,0.308356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000048,-0.000088,2.478989,0.000337,0.000189,-0.274903,1.000000,-0.000110,0.000150,0.000002,-0.002378,0.012899,0.000118,0.242605,-0.033390,0.159245,0.002780,-0.770785,0.637065,2.278989,-0.254576,-0.308166,-0.274903,1.000000,-0.000110,0.000150,0.000002,-0.002378,0.012899,0.000118
0,90.869810,205,relative,2,0.250000,0.200000,0.819295,-0.573394,0.200000,0.230662,0.329234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000324,0.000038,2.407515,0.005103,0.001412,-0.439842,0.999995,-0.000682,0.003033,0.000029,-0.009058,0.044747,0.000434,0.264888,-0.027341,0.053274,0.003409,-0.818971,0.573431,2.207515,-0.225560,-0.327821,-0.439842,0.999995,-0.000682,0.003033,0.000029,-0.009058,0.044747,0.000434
0,90.869810,205,relative,3,0.450000,0.200000,0.863003,-0.505459,0.200000,0.206411,0.350112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003155,0.000724,2.319550,0.026479,0.006224,-0.439840,0.999966,-0.001861,0.008040,0.000092,-0.014531,0.055401,0.000822,0.264936,-0.019982,-0.022590,0.003710,-0.859848,0.506183,2.119550,-0.179932,-0.343887,-0.439840,0.999966,-0.001861,0.008040,0.000092,-0.014531,0.055401,0.000822
0,90.869810,205,relative,4,0.650000,0.200000,0.901860,-0.433349,0.200000,0.182161,0.370990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012316,0.002903,2.231590,0.068608,0.016648,-0.439842,0.999905,-0.003514,0.013354,0.000199,-0.018535,0.050880,0.001243,0.265011,-0.011821,-0.072779,0.003756,-0.889544,0.436252,2.031590,-0.113553,-0.354342,-0.439842,0.999905,-0.003514,0.013354,0.000199,-0.018535,0.050880,0.001243
0,90.869810,205,relative,5,0.850000,0.200000,0.935867,-0.357063,0.200000,0.157910,0.391868,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031897,0.007864,2.143631,0.130057,0.034250,-0.439846,0.999828,-0.005485,0.017713,0.000357,-0.020909,0.036320,0.001670,0.265088,-0.003648,-0.101172,0.003632,-0.903970,0.364927,1.943631,-0.027853,-0.357618,-0.439846,0.999828,-0.005485,0.017713,0.000357,-0.020909,0.036320,0.001670
0,90.869810,205,relative,6,1.050000,0.200000,0.965024,-0.276602,0.200000,0.133659,0.412746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065272,0.017146,2.055670,0.205400,0.059969,-0.439849,0.999764,-0.007610,0.020333,0.000569,-0.021646,0.016080,0.002083,0.265139,0.003914,-0.111544,0.003408,-0.899752,0.293748,1.855670,0.071741,-0.352778,-0.439849,0.999764,-0.007610,0.020333,0.000569,-0.021646,0.016080,0.002083
0,90.869810,205,relative,7,1.250000,0.200000,0.989330,-0.191965,0.200000,0.109408,0.433624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.114472,0.032414,1.967704,0.286921,0.094099,-0.439851,0.999735,-0.009730,0.020826,0.000836,-0.020865,-0.006236,0.002471,0.265147,0.010433,-0.107553,0.003132,-0.874859,0.224379,1.767704,0.177513,-0.339525,-0.439851,0.999735,-0.009730,0.020826,0.000836,-0.020865,-0.006236,0.002471
0,90.869810,205,relative,8,1.450000,0.200000,1.008787,-0.103152,0.200000,0.085157,0.454502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.179878,0.055328,1.879732,0.366032,0.136336,-0.439849,0.999748,-0.011705,0.019127,0.001160,-0.018772,-0.027755,0.002827,0.265116,0.015636,-0.092651,0.002831,-0.828909,0.158480,1.679732,0.280875,-0.318167,-0.439849,0.999748,-0.011705,0.019127,0.001160,-0.018772,-0.027755,0.002827
0,90.869810,205,relative,9,1.650000,0.200000,1.023393,-0.010164,0.200000,0.060906,0.475380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.260166,0.087434,1.791757,0.434415,0.185848,-0.439847,0.999790,-0.013414,0.015427,0.001536,-0.015627,-0.046293,0.003149,0.265066,0.019389,-0.070033,0.002515,-0.763228,0.097598,1.591757,0.373509,-0.289532,-0.439847,0.999790,-0.013414,0.015427,0.001536,-0.015627,-0.046293,0.003149
