timestamp,solve_num,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,fz,mx,my,mz,acc_x,acc_y,acc_z
13879.369726,0,0.002596,0.010572,1.950195,0.310753,0.279491,-0.218774,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.251509,0.000903,0.001807,0.000324,0.000000,0.000000,-0.494842
13879.469691,0,0.035103,0.039812,1.924606,0.310835,0.279629,-0.270532,1.000000,0.000002,0.000005,0.000001,0.000094,0.000189,0.000019,0.258761,0.000175,0.001504,0.000323,0.000095,-0.000047,-0.226254
13879.569908,0,0.067375,0.068846,1.895304,0.310931,0.279762,-0.294019,1.000000,0.000008,0.000019,0.000002,0.000113,0.000345,0.000038,0.262589,-0.000309,0.001212,0.000323,0.000366,-0.000153,-0.084491
13879.669818,0,0.099460,0.097715,1.864519,0.311056,0.279886,-0.302736,1.000000,0.000013,0.000040,0.000004,0.000081,0.000470,0.000057,0.264575,-0.000611,0.000897,0.000324,0.000781,-0.000252,-0.010926
13879.769768,0,0.131379,0.126434,1.833404,0.311223,0.280006,-0.303857,1.000000,0.000015,0.000066,0.000008,0.000018,0.000562,0.000076,0.265569,-0.000767,0.000548,0.000324,0.001305,-0.000302,0.025893
13879.869697,0,0.163152,0.155015,1.802528,0.311441,0.280126,-0.301214,1.000000,0.000014,0.000096,0.000012,-0.000060,0.000618,0.000095,0.266030,-0.000804,0.000157,0.000325,0.001900,-0.000282,0.042948
13879.969689,0,0.194801,0.183476,1.772152,0.311715,0.280254,-0.296852,1.000000,0.000009,0.000128,0.000018,-0.000142,0.000634,0.000114,0.266205,-0.000745,-0.000282,0.000325,0.002529,-0.000181,0.049436
13880.069737,0,0.226350,0.211833,1.742375,0.312044,0.280398,-0.291851,1.000000,0.000000,0.000160,0.000024,-0.000217,0.000606,0.000132,0.266229,-0.000608,-0.000770,0.000326,0.003147,-0.000002,0.050349
13880.169793,0,0.257824,0.240104,1.713212,0.312427,0.280566,-0.286776,1.000000,-0.000012,0.000188,0.000031,-0.000278,0.000528,0.000151,0.266177,-0.000411,-0.001311,0.000326,0.003710,0.000245,0.048394
13880.269580,0,0.289242,0.268309,1.684636,0.312854,0.280762,-0.281912,1.000000,-0.000027,0.000211,0.000039,-0.000320,0.000396,0.000170,0.266086,-0.000165,-0.001902,0.000326,0.004166,0.000541,0.045037
13880.369755,0,0.320626,0.296462,1.656603,0.313312,0.280991,-0.277398,1.000000,-0.000044,0.000226,0.000048,-0.000336,0.000206,0.000188,0.265979,0.000119,-0.002542,0.000326,0.004461,0.000865,0.041063
13880.469713,0,0.351989,0.324581,1.629061,0.313781,0.281252,-0.273290,1.000000,-0.000060,0.000230,0.000058,-0.000324,-0.000049,0.000207,0.265866,0.000432,-0.003225,0.000326,0.004537,0.001190,0.036883
13880.569673,0,0.383346,0.352679,1.601955,0.314237,0.281546,-0.269607,1.000000,-0.000076,0.000220,0.000069,-0.000281,-0.000371,0.000225,0.265753,0.000766,-0.003944,0.000326,0.004329,0.001487,0.032706
13880.669721,0,0.414703,0.380770,1.575232,0.314649,0.281865,-0.266346,1.000000,-0.000088,0.000192,0.000080,-0.000205,-0.000764,0.000244,0.265643,0.001116,-0.004690,0.000325,0.003770,0.001724,0.028631
13880.769731,0,0.446063,0.408863,1.548842,0.314978,0.282204,-0.263493,1.000000,-0.000095,0.000142,0.000093,-0.000094,-0.001231,0.000262,0.265537,0.001475,-0.005454,0.000325,0.002791,0.001870,0.024696
13880.869685,0,0.477426,0.436968,1.522738,0.315179,0.282551,-0.261035,1.000000,-0.000096,0.000067,0.000106,0.000053,-0.001774,0.000281,0.265434,0.001840,-0.006224,0.000324,0.001320,0.001888,0.020906
13880.969697,0,0.508783,0.465092,1.496874,0.315199,0.282891,-0.258956,1.000000,-0.000089,-0.000037,0.000121,0.000236,-0.002393,0.000299,0.265336,0.002207,-0.006988,0.000324,-0.000718,0.001746,0.017251
13881.069798,0,0.540119,0.493238,1.471208,0.314980,0.283206,-0.257240,1.000000,-0.000072,-0.000173,0.000136,0.000456,-0.003088,0.000317,0.265240,0.002571,-0.007733,0.000324,-0.003395,0.001406,0.013713
13881.169732,0,0.571412,0.521408,1.445699,0.314453,0.283475,-0.255877,1.000000,-0.000043,-0.000345,0.000152,0.000711,-0.003857,0.000336,0.265147,0.002928,-0.008445,0.000323,-0.006784,0.000835,0.010272
13881.269754,0,0.602634,0.549601,1.420311,0.313545,0.283674,-0.254856,1.000000,0.000000,-0.000558,0.000170,0.001003,-0.004697,0.000354,0.265057,0.003275,-0.009110,0.000323,-0.010955,-0.000003,0.006904
13881.369739,0,0.633745,0.577811,1.395005,0.312174,0.283773,-0.254170,1.000000,0.000058,-0.000814,0.000188,0.001329,-0.005602,0.000372,0.264967,0.003609,-0.009712,0.000323,-0.015976,-0.001142,0.003590
