solve_num,solve_time_ms,solve_iters,coord_mode,node,t,theta,tgt_x,tgt_y,tgt_z,tgt_vx,tgt_vy,tgt_vz,circle_center_x,circle_center_y,circle_center_z,circle_radius,circle_omega,circle_phi0,circle_t_abs,abs_x,abs_y,abs_z,abs_vx,abs_vy,abs_vz,abs_qw,abs_qx,abs_qy,abs_qz,abs_wx,abs_wy,abs_wz,fz,mx,my,mz,rel_x,rel_y,rel_z,rel_vx,rel_vy,rel_vz,rel_qw,rel_qx,rel_qy,rel_qz,rel_wx,rel_wy,rel_wz
0,497.303455,157,absolute,0,0.000000,0.097048,1.708395,1.039897,1.500000,-0.415959,0.683358,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,-709837962.515052,1774594923.362569,0.000142,0.000705,1.962300,-0.016052,-0.015137,0.005993,0.999996,0.001590,-0.002152,-0.000806,-0.022873,0.019754,-0.004628,0.269899,-0.035266,0.003569,-0.000850,-1.708253,-1.039191,0.462300,0.399906,-0.698495,0.005993,0.999996,0.001590,-0.002152,-0.000806,-0.022873,0.019754,-0.004628
0,497.303455,157,absolute,1,0.100000,0.097082,1.665444,1.107383,1.500000,-0.442953,0.666178,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,-709837962.515052,1774594923.362569,-0.002864,-0.001677,1.963759,-0.045490,-0.033745,0.024060,0.999999,0.000398,-0.001184,-0.001033,-0.026289,0.020109,-0.004674,0.266814,-0.024003,0.000878,-0.000891,-1.668308,-1.109060,0.463759,0.397463,-0.699923,0.024060,0.999999,0.000398,-0.001184,-0.001033,-0.026289,0.020109,-0.004674
0,497.303455,157,absolute,2,0.200000,0.097273,1.619828,1.173097,1.500000,-0.469239,0.647931,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,-709837962.515052,1774594923.362569,-0.008606,-0.005799,1.966434,-0.072362,-0.050916,0.031050,0.999999,-0.000933,-0.000204,-0.001262,-0.028612,0.020204,-0.004724,0.265178,-0.014569,-0.001136,-0.000919,-1.628434,-1.178896,0.466434,0.396877,-0.698847,0.031050,0.999999,-0.000933,-0.000204,-0.001262,-0.028612,0.020204,-0.004724
0,497.303455,157,absolute,3,0.300000,0.097546,1.571621,1.236934,1.500000,-0.494774,0.628649,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,-709837962.515052,1774594923.362569,-0.016849,-0.011523,1.969508,-0.096691,-0.066467,0.032155,0.999996,-0.002358,0.000778,-0.001494,-0.030022,0.020104,-0.004774,0.264357,-0.006787,-0.002562,-0.000933,-1.588470,-1.248457,0.469508,0.398082,-0.695116,0.032155,0.999996,-0.002358,0.000778,-0.001494,-0.030022,0.020104,-0.004774
0,497.303455,157,absolute,4,0.400000,0.097860,1.520900,1.298793,1.500000,-0.519517,0.608360,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,-709837962.515052,1774594923.362569,-0.027364,-0.018694,1.972553,-0.118465,-0.080254,0.030278,0.999990,-0.003837,0.001754,-0.001730,-0.030677,0.019864,-0.004826,0.263982,-0.000493,-0.003483,-0.000937,-1.548264,-1.317487,0.472553,0.401052,-0.688614,0.030278,0.999990,-0.003837,0.001754,-0.001730,-0.030677,0.019864,-0.004826
0,497.303455,157,absolute,5,0.500000,0.098187,1.467746,1.358574,1.500000,-0.543429,0.587098,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,-709837962.515052,1774594923.362569,-0.039918,-0.027147,1.975357,-0.137657,-0.092176,0.027009,0.999980,-0.005338,0.002720,-0.001968,-0.030719,0.019535,-0.004878,0.263843,0.004465,-0.003974,-0.000932,-1.507664,-1.385720,0.475357,0.405772,-0.679275,0.027009,0.999980,-0.005338,0.002720,-0.001968,-0.030719,0.019535,-0.004878
0,497.303455,157,absolute,6,0.600000,0.098512,1.412243,1.416181,1.500000,-0.566472,0.564897,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,-709837962.515052,1774594923.362569,-0.054270,-0.036704,1.977821,-0.154236,-0.102177,0.023184,0.999967,-0.006833,0.003671,-0.002210,-0.030273,0.019155,-0.004930,0.263823,0.008233,-0.004106,-0.000918,-1.466513,-1.452886,0.477821,0.412237,-0.667075,0.023184,0.999967,-0.006833,0.003671,-0.002210,-0.030273,0.019155,-0.004930
0,497.303455,157,absolute,7,0.700000,0.098821,1.354481,1.471523,1.500000,-0.588609,0.541793,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,-709837962.515052,1774594923.362569,-0.070173,-0.047183,1.979910,-0.168171,-0.110242,0.019218,0.999952,-0.008303,0.004607,-0.002455,-0.029455,0.018762,-0.004982,0.263855,0.010951,-0.003942,-0.000898,-1.424654,-1.518706,0.479910,0.420438,-0.652034,0.019218,0.999952,-0.008303,0.004607,-0.002455,-0.029455,0.018762,-0.004982
0,497.303455,157,absolute,8,0.800000,0.099108,1.294553,1.524511,1.500000,-0.609804,0.517821,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,-709837962.515052,1774594923.362569,-0.087371,-0.058397,1.981616,-0.179435,-0.116387,0.015296,0.999934,-0.009730,0.005526,-0.002703,-0.028366,0.018383,-0.005032,0.263907,0.012751,-0.003545,-0.000873,-1.381923,-1.582908,0.481616,0.430369,-0.634208,0.015296,0.999934,-0.009730,0.005526,-0.002703,-0.028366,0.018383,-0.005032
0,497.303455,157,absolute,9,0.900000,0.099369,1.232553,1.575060,1.500000,-0.630024,0.493021,0.000000,0.000000,0.000000,1.500000,2.000000,0.400000,-709837962.515052,1774594923.362569,-0.105601,-0.070159,1.982943,-0.188002,-0.120661,0.011480,0.999913,-0.011103,0.006430,-0.002955,-0.027095,0.018043,-0.005081,0.263962,0.013762,-0.002969,-0.000844,-1.338154,-1.645219,0.482943,0.442022,-0.613682,0.011480,0.999913,-0.011103,0.006430,-0.002955,-0.027095,0.018043,-0.005081
